time,position,t,p,v
2024-12-07 03:01:20.986971,0,34,1077,2.68
2024-12-07 03:01:21.042257,1,34,1053,2.7
2024-12-07 03:01:33.694007,1,34,1053,2.7
2024-12-07 03:01:33.696797,3,39,1046,2.74
2024-12-07 03:01:42.658987,0,34,1077,2.68
2024-12-07 03:01:44.068942,3,39,1046,2.74
2024-12-07 03:01:52.570919,0,34,1077,2.68
2024-12-07 03:01:56.684,2,33,957,2.68
2024-12-07 03:02:11.299163,1,34,1053,2.68
2024-12-07 03:02:22.260382,0,34,1077,2.68
2024-12-07 03:02:26.960178,2,33,954,2.7
2024-12-07 03:02:32.140393,0,34,1077,2.68
2024-12-07 03:02:50.951422,1,34,1053,2.68
2024-12-07 03:03:02.464799,0,34,1075,2.68
2024-12-07 03:03:03.890782,3,39,1045,2.74
2024-12-07 03:02:21.21521,1,34,1053,2.68
2024-12-07 03:03:06.966878,2,33,954,2.7
2024-12-07 03:03:17.065638,2,33,955,2.68
2024-12-07 03:03:21.210234,1,34,1052,2.68
2024-12-07 03:03:42.614433,0,34,1076,2.68
2024-12-07 03:03:44.032465,3,39,1045,2.74
2024-12-07 03:03:56.692119,2,33,955,2.68
2024-12-07 03:45:34.596917,3,37,1043,2.72
2024-12-07 03:45:34.652156,1,33,1050,2.68
2024-12-07 03:45:34.657223,3,38,1044,2.72
2024-12-07 03:45:42.461359,2,33,956,2.68
2024-12-07 03:45:44.011797,1,33,1050,2.68
2024-12-07 03:45:44.015003,3,37,1043,2.72
2024-12-07 03:45:44.061736,3,38,1044,2.72
2024-12-07 03:45:50.961646,1,33,1051,2.68
2024-12-07 03:45:52.547423,0,33,1074,2.66
2024-12-07 03:45:53.957965,3,38,1044,2.72
2024-12-07 03:45:56.696212,2,33,957,2.68
2024-12-07 03:46:06.5935,2,33,957,2.68
2024-12-07 03:46:13.60627,2,33,957,2.68
2024-12-07 03:46:31.147647,1,33,1051,2.68
2024-12-07 03:46:50.968461,1,33,1051,2.68
2024-12-07 03:47:01.417134,1,32,1050,2.68
2024-12-07 03:47:36.880772,2,33,956,2.68
2024-12-07 03:47:42.621524,0,33,1074,2.66
2024-12-07 03:47:44.051789,3,37,1043,2.72
2024-12-07 03:47:52.571483,0,33,1074,2.66
2024-12-07 03:48:50.941733,1,33,1051,2.68
2024-12-07 03:48:56.666929,2,33,956,2.68
2024-12-07 03:49:01.421972,1,32,1047,2.66
2024-12-07 03:49:02.44523,0,33,1076,2.66
2024-12-07 03:49:14.340702,3,37,1043,2.72
2024-12-07 03:49:25.358055,3,37,1043,2.72
2024-12-07 03:49:32.170617,0,33,1076,2.66
2024-12-07 03:03:32.136232,0,34,1075,2.68
2024-12-07 03:03:34.152567,3,39,1045,2.74
2024-12-07 03:03:41.031449,1,34,1052,2.68
2024-12-07 03:46:01.448347,1,33,1051,2.68
2024-12-07 03:46:04.447245,3,37,1044,2.72
2024-12-07 03:46:24.241437,3,37,1044,2.72
2024-12-07 03:46:32.17777,0,33,1074,2.66
2024-12-07 03:46:36.871996,2,33,956,2.68
2024-12-07 03:46:42.627508,0,33,1074,2.68
2024-12-07 03:46:44.047523,3,37,1044,2.72
2024-12-07 03:47:07.156248,2,33,956,2.68
2024-12-07 03:47:14.347658,3,37,1043,2.72
2024-12-07 03:47:51.542277,1,33,1051,2.68
2024-12-07 03:47:53.961658,3,37,1043,2.72
2024-12-07 03:48:02.451914,0,33,1074,2.66
2024-12-07 03:48:24.241726,3,37,1042,2.72
2024-12-07 03:48:26.971528,2,33,956,2.68
2024-12-07 03:48:32.161783,0,33,1074,2.66
2024-12-07 03:48:36.861081,2,33,956,2.68
2024-12-07 03:49:03.881109,3,37,1042,2.72
2024-12-07 03:49:07.154114,2,33,957,2.68
2024-12-07 03:49:21.238487,1,32,1047,2.66
2024-12-07 03:49:36.877159,2,33,957,2.68
2024-12-07 03:49:44.046225,3,37,1043,2.72
2024-12-07 04:36:17.132262,1,32,1052,2.66
2024-12-07 04:36:17.178035,3,36,1038,2.72
2024-12-07 04:37:40.742335,1,32,1052,2.66
2024-12-07 04:37:48.312959,3,36,1038,2.72
2024-12-07 04:37:48.315684,1,32,1052,2.66
2024-12-07 04:37:49.492765,2,34,958,2.68
2024-12-07 04:38:01.429907,1,32,1053,2.66
2024-12-07 04:38:11.327509,1,32,1053,2.66
2024-12-07 04:38:12.367521,0,33,1076,2.66
2024-12-07 04:38:22.275806,0,33,1076,2.66
2024-12-07 04:38:26.978048,2,34,960,2.68
2024-12-07 04:38:31.157098,1,32,1053,2.66
2024-12-07 04:38:41.046258,1,32,1053,2.66
2024-12-07 04:38:50.955169,1,32,1053,2.66
2024-12-07 04:38:56.688446,2,34,960,2.68
2024-12-07 04:39:02.457761,0,33,1074,2.66
2024-12-07 04:39:14.3424,3,36,1039,2.7
2024-12-07 05:10:09.390011,2,35,953,2.68
2024-12-07 05:10:11.460519,3,36,1040,2.7
2024-12-07 05:10:12.375677,0,33,1077,2.66
2024-12-07 05:10:17.068091,2,34,952,2.68
2024-12-07 05:10:22.271056,0,33,1077,2.66
2024-12-07 05:10:34.159486,3,36,1040,2.7
2024-12-07 05:11:07.174424,2,35,956,2.68
2024-12-07 09:21:04.488638,3,35,1035,2.68
2024-12-07 09:21:06.592013,2,36,959,2.66
2024-12-07 09:21:06.636727,2,36,959,2.66
2024-12-07 09:21:11.417375,1,31,1050,2.62
2024-12-07 03:15:26.482003,0,34,1076,2.68
2024-12-07 03:15:26.536066,1,33,1052,2.68
2024-12-07 03:15:36.077815,1,33,1052,2.68
2024-12-07 03:15:36.080801,3,38,1044,2.74
2024-12-07 03:15:36.083394,0,34,1076,2.68
2024-12-07 03:15:36.085796,3,38,1045,2.74
2024-12-07 03:15:37.526736,0,34,1076,2.68
2024-12-07 03:15:42.616898,0,34,1076,2.68
2024-12-07 03:15:50.93764,1,33,1052,2.68
2024-12-07 03:15:56.677557,2,33,956,2.68
2024-12-07 03:16:06.577611,2,33,956,2.68
2024-12-07 03:49:42.631573,0,33,1072,2.66
2024-12-07 04:36:21.25065,1,32,1052,2.66
2024-12-07 04:37:56.699248,2,34,958,2.68
2024-12-07 04:38:03.858029,3,36,1039,2.72
2024-12-07 04:38:24.249748,3,36,1038,2.72
2024-12-07 04:38:32.179457,0,33,1076,2.66
2024-12-07 04:38:36.862979,2,34,960,2.68
2024-12-07 04:38:46.780679,2,34,960,2.68
2024-12-07 04:38:53.978876,3,36,1038,2.72
2024-12-07 04:39:11.335241,1,32,1048,2.66
2024-12-07 05:25:12.149112,1,32,1051,2.64
2024-12-07 05:25:12.195699,1,32,1050,2.64
2024-12-07 05:25:12.402337,0,34,1078,2.66
2024-12-07 05:25:13.812328,2,34,956,2.68
2024-12-07 05:25:24.261859,3,36,1037,2.7
2024-12-07 10:46:05.894137,0,35,1080,2.66
2024-12-07 10:46:05.898164,3,36,1039,2.68
2024-12-07 10:46:12.494436,0,35,1080,2.66
2024-12-07 10:46:21.343373,1,32,1054,2.62
2024-12-07 10:46:31.229764,1,32,1054,2.62
2024-12-07 10:46:34.210738,3,36,1040,2.68
2024-12-07 10:46:52.670868,0,35,1081,2.64
2024-12-07 10:46:54.035623,3,36,1040,2.68
2024-12-07 10:47:01.531398,1,32,1051,2.62
2024-12-07 03:15:46.786215,2,33,956,2.68
2024-12-07 03:15:53.958271,3,38,1045,2.74
2024-12-07 03:16:01.42239,1,34,1053,2.68
2024-12-07 03:16:02.422491,0,34,1076,2.68
2024-12-07 03:16:06.617193,2,33,956,2.68
2024-12-07 04:24:03.131924,1,32,1050,2.66
2024-12-07 04:24:04.034267,3,37,1041,2.72
2024-12-07 04:24:12.179106,2,34,959,2.68
2024-12-07 04:24:12.18807,0,33,1072,2.66
2024-12-07 04:24:12.19308,3,37,1041,2.72
2024-12-07 04:24:24.253151,3,37,1042,2.72
2024-12-07 04:24:53.964496,3,37,1042,2.72
2024-12-07 04:25:01.439862,1,32,1051,2.66
2024-12-07 04:25:21.243615,1,32,1051,2.66
2024-12-07 04:25:22.394794,0,33,1072,2.66
2024-12-07 04:26:03.875643,3,37,1041,2.72
2024-12-07 04:26:06.905751,2,34,959,2.68
2024-12-07 04:26:14.339815,3,37,1043,2.72
2024-12-07 04:26:22.264756,0,33,1072,2.66
2024-12-07 04:26:31.149784,1,32,1048,2.66
2024-12-07 04:26:52.576248,0,33,1072,2.66
2024-12-07 04:27:01.430236,1,32,1048,2.66
2024-12-07 04:27:14.351157,3,37,1043,2.72
2024-12-07 05:04:08.141716,2,35,953,2.68
2024-12-07 05:04:16.938508,0,33,1076,2.66
2024-12-07 05:04:16.941319,1,32,1046,2.66
2024-12-07 05:04:16.943666,3,36,1040,2.72
2024-12-07 05:04:17.076794,2,35,953,2.68
2024-12-07 05:04:23.34947,3,36,1040,2.7
2024-12-07 06:29:22.841782,0,34,1076,2.66
2024-12-07 06:29:22.91196,0,34,1077,2.66
2024-12-07 06:29:22.9141,3,35,1034,2.7
2024-12-07 06:29:22.916021,1,30,1045,2.62
2024-12-07 06:29:23.412023,3,35,1034,2.7
2024-12-07 06:29:32.210713,0,34,1077,2.66
2024-12-07 06:29:36.886122,2,33,951,2.66
2024-12-07 06:29:42.673041,0,33,1075,2.64
2024-12-07 06:29:44.099466,3,35,1034,2.7
2024-12-07 06:30:01.472064,1,30,1045,2.64
2024-12-07 06:30:06.595888,2,33,951,2.66
2024-12-07 06:30:12.406764,0,33,1075,2.64
2024-12-07 06:30:12.416778,0,33,1075,2.64
2024-12-07 06:30:42.698778,0,34,1073,2.66
2024-12-07 06:30:56.70661,2,33,955,2.66
2024-12-07 06:31:02.482165,0,34,1073,2.66
2024-12-07 06:31:03.896696,3,35,1033,2.7
2024-12-07 06:31:11.587176,2,33,955,2.66
2024-12-07 06:31:21.267434,1,30,1044,2.62
2024-12-07 06:31:22.317921,0,34,1073,2.66
2024-12-07 06:31:32.203793,0,34,1073,2.66
2024-12-07 06:31:34.170659,3,35,1034,2.7
2024-12-07 06:31:41.083664,1,30,1044,2.62
2024-12-07 10:46:11.421234,1,32,1054,2.62
2024-12-07 10:46:51.047059,1,32,1054,2.62
2024-12-07 10:46:56.721917,2,35,961,2.66
2024-12-07 10:47:06.621643,2,35,961,2.66
2024-12-07 10:47:12.518031,0,35,1081,2.64
2024-12-07 10:47:14.396124,3,36,1038,2.68
2024-12-07 03:16:11.316717,1,34,1053,2.68
2024-12-07 04:24:18.75778,3,37,1042,2.72
2024-12-07 04:24:32.738819,0,33,1072,2.66
2024-12-07 04:24:34.163917,3,37,1042,2.72
2024-12-07 04:25:02.459388,0,33,1072,2.66
2024-12-07 04:25:32.165193,0,33,1072,2.66
2024-12-07 04:25:44.065212,3,37,1041,2.72
2024-12-07 04:25:50.963996,1,32,1051,2.66
2024-12-07 04:26:01.445432,1,32,1048,2.66
2024-12-07 04:26:02.460353,0,33,1072,2.66
2024-12-07 04:26:07.165183,2,34,963,2.68
2024-12-07 04:26:12.359834,0,33,1072,2.66
2024-12-07 04:26:36.879836,2,34,963,2.68
2024-12-07 04:26:42.639821,0,33,1072,2.66
2024-12-07 04:26:56.700766,2,34,963,2.68
2024-12-07 04:27:07.160909,2,34,965,2.68
2024-12-07 11:38:27.026895,2,41,981,2.7
2024-12-07 11:38:31.256561,1,38,1071,2.66
2024-12-07 11:38:47.189663,2,41,981,2.7
2024-12-07 11:38:56.727235,2,41,981,2.7
2024-12-07 11:39:11.427009,1,38,1069,2.66
2024-12-07 11:39:18.117247,3,39,1059,2.7
2024-12-07 11:39:24.317126,3,39,1059,2.7
2024-12-07 11:39:32.316355,0,38,1096,2.68
2024-12-07 11:39:41.162634,1,38,1069,2.66
2024-12-07 16:40:27.536727,2,58,1032,2.88
2024-12-07 17:31:34.281353,0,47,1118,2.8
2024-12-07 17:31:34.340248,3,51,1093,2.84
2024-12-07 17:31:34.691326,3,51,1093,2.84
2024-12-07 17:31:37.660315,1,55,1122,2.86
2024-12-07 17:31:53.025069,0,47,1118,2.8
2024-12-07 17:32:07.263125,2,57,1028,2.88
2024-12-07 17:32:14.775107,3,51,1091,2.84
2024-12-07 17:32:21.135386,1,55,1123,2.86
2024-12-07 17:32:32.664594,0,47,1118,2.8
2024-12-07 17:32:53.026107,0,47,1116,2.8
2024-12-07 17:33:07.85618,2,57,1028,2.88
2024-12-07 17:33:43.143001,0,47,1116,2.8
2024-12-07 17:33:47.461555,2,57,1028,2.88
2024-12-07 17:33:52.214306,1,55,1124,2.86
2024-12-07 17:34:04.615433,1,55,1124,2.86
2024-12-07 17:34:17.023587,1,55,1124,2.86
2024-12-07 17:35:04.591205,1,55,1126,2.86
2024-12-07 17:35:14.767205,3,51,1101,2.84
2024-12-07 17:35:17.750978,2,57,1017,2.88
2024-12-07 17:35:34.574404,3,51,1101,2.84
2024-12-07 17:35:37.614053,2,57,1017,2.88
2024-12-07 17:35:37.655713,1,55,1126,2.86
2024-12-07 17:35:45.910625,1,55,1126,2.86
2024-12-07 17:59:24.746343,3,51,1095,2.84
2024-12-07 17:59:54.446102,3,51,1095,2.84
2024-12-07 18:00:24.707386,3,51,1094,2.84
2024-12-07 18:00:32.691259,0,47,1120,2.8
2024-12-07 18:01:07.351375,2,58,1036,2.88
2024-12-07 18:01:12.071603,1,54,1128,2.86
2024-12-07 18:01:23.337708,1,54,1128,2.86
2024-12-07 18:01:53.060871,0,47,1120,2.8
2024-12-07 18:01:54.417539,3,51,1105,2.84
2024-12-07 18:02:02.179994,1,54,1128,2.86
2024-12-07 18:02:31.875785,1,54,1128,2.86
2024-12-07 18:02:34.621711,3,51,1095,2.84
2024-12-07 18:02:37.611211,2,58,1031,2.9
2024-12-07 18:27:32.697429,0,47,1119,2.8
2024-12-07 18:27:34.638643,3,52,1095,2.84
2024-12-07 18:27:41.847921,1,54,1128,2.86
2024-12-07 18:28:02.988425,0,47,1118,2.8
2024-12-07 18:28:12.907269,0,47,1118,2.8
2024-12-07 18:28:33.277078,0,47,1128,2.8
2024-12-07 18:28:41.853253,1,55,1129,2.86
2024-12-07 18:29:17.550073,3,52,1097,2.84
2024-12-07 18:29:17.868543,2,59,1032,2.9
2024-12-07 18:29:31.948725,1,55,1124,2.86
2024-12-07 18:29:52.326742,1,55,1130,2.86
2024-12-07 18:30:02.997255,0,47,1120,2.8
2024-12-07 18:30:05.558533,0,47,1120,2.8
2024-12-07 18:30:12.140365,1,55,1130,2.86
2024-12-07 18:30:22.810122,0,47,1120,2.8
2024-12-07 18:30:41.855593,1,55,1130,2.86
2024-12-07 18:31:03.000328,0,47,1121,2.8
2024-12-07 18:31:12.140213,1,55,1122,2.86
2024-12-07 18:31:12.907015,0,47,1121,2.8
2024-12-07 18:31:24.763596,3,52,1110,2.84
2024-12-07 18:31:31.934841,1,55,1122,2.86
2024-12-07 18:31:51.755909,1,55,1122,2.86
2024-12-07 18:31:53.092946,0,47,1120,2.8
2024-12-07 18:32:02.241237,1,55,1120,2.86
2024-12-07 18:57:22.838807,0,48,1138,2.8
2024-12-07 18:57:24.770526,3,52,1101,2.86
2024-12-07 18:59:52.392219,1,56,1132,2.86
2024-12-07 19:00:06.177529,0,48,1121,2.8
2024-12-07 19:00:22.092559,1,56,1132,2.86
2024-12-07 19:00:22.859808,0,48,1121,2.8
2024-12-07 19:00:43.229605,0,48,1138,2.8
2024-12-07 19:01:07.521861,2,60,1036,2.9
2024-12-07 19:01:41.919742,1,56,1128,2.86
2024-12-07 19:01:44.601761,3,53,1098,2.86
2024-12-07 19:01:53.135717,0,48,1121,2.8
2024-12-07 19:02:02.300592,1,56,1131,2.86
2024-12-07 19:02:22.115937,1,56,1131,2.86
2024-12-07 19:02:27.860976,2,60,1035,2.9
2024-12-07 19:02:32.755797,0,48,1121,2.8
2024-12-07 19:03:34.700527,3,53,1099,2.86
2024-12-07 19:03:43.240606,0,48,1127,2.8
2024-12-07 19:03:44.626271,3,53,1099,2.86
2024-12-07 19:04:18.267181,3,53,1101,2.86
2024-12-07 19:20:03.05987,0,48,1122,2.82
2024-12-07 19:20:32.046575,1,56,1131,2.88
2024-12-07 19:20:44.631459,3,53,1098,2.86
2024-12-07 19:21:12.971946,0,48,1121,2.82
2024-12-07 19:21:22.872417,0,48,1121,2.82
2024-12-07 19:22:08.10153,2,60,1038,2.9
2024-12-07 19:22:44.63192,3,53,1097,2.86
2024-12-07 19:22:47.723312,2,60,1038,2.9
2024-12-07 19:23:02.347178,1,56,1131,2.88
2024-12-07 19:23:47.704587,2,60,1038,2.9
2024-12-07 19:23:57.628159,2,60,1038,2.9
2024-12-07 19:24:07.534021,2,60,1038,2.9
2024-12-07 19:24:27.906677,2,60,1035,2.9
2024-12-07 19:24:32.062519,1,56,1128,2.88
2024-12-07 19:24:32.776746,0,48,1122,2.82
2024-12-07 19:24:34.736545,3,53,1098,2.86
2024-12-07 19:24:43.27304,0,48,1121,2.82
2024-12-07 19:24:44.629732,3,53,1098,2.86
2024-12-07 19:38:52.469212,1,56,1139,2.88
2024-12-07 19:38:57.661534,2,60,1038,2.92
2024-12-07 19:39:07.559314,2,60,1038,2.92
2024-12-07 19:39:12.989473,0,48,1122,2.82
2024-12-07 19:39:18.974173,3,53,1102,2.86
2024-12-07 19:39:24.850411,3,53,1102,2.86
2024-12-07 19:39:32.100806,1,56,1139,2.88
2024-12-07 19:39:54.5559,3,53,1102,2.86
2024-12-07 19:40:03.101363,0,48,1129,2.82
2024-12-07 19:40:06.970458,0,48,1129,2.82
2024-12-07 19:40:12.993848,0,48,1129,2.82
2024-12-07 19:40:22.207846,1,57,1135,2.88
2024-12-07 19:40:22.900359,0,48,1129,2.82
2024-12-07 19:40:51.900877,1,57,1135,2.88
2024-12-07 19:41:14.94175,3,53,1101,2.86
2024-12-07 19:41:32.102302,1,56,1139,2.88
2024-12-07 19:42:03.102178,0,48,1124,2.82
2024-12-07 19:42:07.567065,2,61,1040,2.92
2024-12-07 19:42:12.307552,1,57,1133,2.88
2024-12-07 19:42:13.004441,0,48,1124,2.82
2024-12-07 19:42:44.662634,3,53,1103,2.86
2024-12-07 19:42:47.771939,2,61,1034,2.92
2024-12-07 19:43:03.088269,0,48,1125,2.82
2024-12-07 19:43:07.572623,2,61,1034,2.92
2024-12-07 19:43:14.95381,3,53,1100,2.86
2024-12-07 19:56:07.627091,2,61,1036,2.92
2024-12-07 19:56:14.972254,3,53,1098,2.86
2024-12-07 19:56:42.037053,1,57,1135,2.88
2024-12-07 20:04:52.548627,1,57,1133,2.88
2024-12-07 20:05:05.074834,3,53,1101,2.86
2024-12-07 20:08:04.511067,3,53,1112,2.86
2024-12-07 20:08:08.215942,2,61,1042,2.92
2024-12-07 20:08:13.031503,0,48,1124,2.82
2024-12-07 20:08:47.827576,2,61,1042,2.92
2024-12-07 20:09:02.452824,1,57,1130,2.88
2024-12-07 20:09:12.351855,1,57,1130,2.88
2024-12-07 20:09:13.022195,0,48,1131,2.82
2024-12-07 20:09:37.928037,2,61,1040,2.9
2024-12-07 20:09:47.827683,2,61,1040,2.9
2024-12-07 20:09:53.217136,0,48,1131,2.82
2024-12-07 20:10:04.508132,3,53,1108,2.86
2024-12-07 20:10:07.632537,0,48,1131,2.82
2024-12-07 20:10:07.642103,2,61,1040,2.9
2024-12-07 20:10:44.703192,3,53,1098,2.86
2024-12-07 20:10:53.224086,0,48,1122,2.82
2024-12-07 20:11:05.083932,3,53,1110,2.86
2024-12-07 20:11:07.79281,2,61,1039,2.92
2024-12-07 20:11:12.353022,1,57,1133,2.88
2024-12-07 20:11:14.993339,3,53,1110,2.86
2024-12-07 20:11:37.928568,2,61,1035,2.92
2024-12-07 11:38:32.311593,0,38,1093,2.68
2024-12-07 11:38:34.217167,3,39,1049,2.7
2024-12-07 11:38:52.696106,0,38,1096,2.68
2024-12-07 11:39:27.03831,2,41,975,2.7
2024-12-07 11:39:42.806843,0,38,1089,2.68
2024-12-07 12:27:58.019598,3,42,1063,2.74
2024-12-07 12:28:04.044592,3,42,1083,2.74
2024-12-07 12:28:14.480641,3,43,1066,2.74
2024-12-07 12:28:21.389861,1,45,1096,2.72
2024-12-07 12:28:32.349453,0,41,1098,2.72
2024-12-07 12:28:42.821209,0,41,1108,2.72
2024-12-07 12:28:44.155728,3,43,1066,2.74
2024-12-07 12:28:51.654993,1,45,1093,2.72
2024-12-07 12:29:01.585467,1,45,1093,2.72
2024-12-07 12:29:02.645899,0,41,1108,2.72
2024-12-07 12:29:14.446126,3,43,1072,2.74
2024-12-07 12:29:18.610676,3,43,1072,2.74
2024-12-07 12:29:42.816214,0,42,1109,2.72
2024-12-07 12:29:54.071605,3,43,1072,2.74
2024-12-07 12:30:01.596137,1,45,1092,2.72
2024-12-07 12:30:04.540656,3,43,1070,2.74
2024-12-07 12:30:06.585932,0,42,1109,2.72
2024-12-07 12:30:21.383194,1,45,1092,2.72
2024-12-07 12:30:32.92723,0,42,1101,2.72
2024-12-07 12:30:41.19807,1,45,1092,2.72
2024-12-07 12:30:44.161417,3,43,1070,2.74
2024-12-07 12:30:51.111478,1,45,1092,2.72
2024-12-07 12:31:02.651736,0,42,1101,2.72
2024-12-07 12:31:03.993176,3,43,1070,2.74
2024-12-07 12:31:12.562005,0,42,1101,2.72
2024-12-07 12:31:14.448956,3,43,1065,2.74
2024-12-07 12:31:27.059348,2,48,1005,2.76
2024-12-07 12:31:31.303175,1,45,1099,2.72
2024-12-07 12:31:34.258652,3,43,1065,2.74
2024-12-07 12:31:36.948239,2,48,1005,2.76
2024-12-07 12:31:42.868045,0,42,1103,2.72
2024-12-07 12:31:54.069047,3,43,1065,2.74
2024-12-07 12:32:01.585138,1,45,1095,2.72
2024-12-07 12:32:03.96066,3,43,1065,2.74
2024-12-07 12:32:06.690512,2,48,1005,2.76
2024-12-07 12:32:07.251131,2,48,1004,2.76
