time,position,t,p,v
2024-12-03 05:25:48.847726,3,45,1077,2.82
2024-12-03 05:25:49.287363,2,48,1014,2.82
2024-12-03 05:25:59.187575,2,48,1014,2.82
2024-12-03 05:25:59.324086,3,45,1077,2.82
2024-12-03 05:26:07.468328,0,42,1105,2.78
2024-12-03 05:26:09.667277,2,49,1018,2.82
2024-12-03 05:26:14.403207,1,46,1106,2.8
2024-12-03 06:07:09.753797,2,55,1029,2.86
2024-12-03 06:07:19.649379,2,55,1029,2.86
2024-12-03 06:07:27.314229,0,44,1113,2.78
2024-12-03 06:07:37.777797,0,45,1123,2.78
2024-12-03 06:07:48.893013,3,47,1080,2.82
2024-12-03 06:07:54.63883,1,51,1117,2.82
2024-12-03 06:08:04.541217,1,51,1117,2.82
2024-12-03 06:08:07.502239,0,45,1123,2.78
2024-12-03 06:08:44.164187,1,51,1117,2.82
2024-12-03 06:08:54.640845,1,51,1127,2.82
2024-12-03 06:08:59.354357,3,47,1081,2.82
2024-12-03 06:09:22.194812,3,47,1081,2.82
2024-12-03 06:09:37.802141,0,45,1114,2.78
2024-12-03 06:09:59.831008,2,55,1031,2.86
2024-12-03 06:10:07.496359,0,45,1114,2.78
2024-12-03 06:10:19.190689,3,47,1081,2.82
2024-12-03 06:10:19.640669,2,55,1031,2.86
2024-12-03 06:10:59.271354,2,55,1031,2.86
2024-12-03 06:11:07.501584,0,45,1116,2.78
2024-12-03 07:15:49.483789,2,55,1025,2.86
2024-12-03 07:16:49.483857,2,55,1033,2.86
2024-12-03 07:17:14.573866,1,53,1125,2.84
2024-12-03 07:17:19.764354,2,55,1027,2.86
2024-12-03 07:17:59.415262,2,55,1027,2.86
2024-12-03 07:18:07.582035,0,46,1116,2.8
2024-12-03 08:45:57.778162,0,46,1125,2.8
2024-12-03 08:46:07.66161,0,46,1125,2.8
2024-12-03 08:46:09.431435,3,48,1084,2.84
2024-12-03 08:46:10.048673,2,54,1027,2.86
2024-12-03 08:46:10.052368,2,54,1027,2.86
2024-12-03 08:46:24.637904,1,51,1118,2.84
2024-12-03 08:46:29.229272,3,48,1084,2.84
2024-12-03 08:46:54.913051,1,51,1120,2.84
2024-12-03 08:46:58.94675,3,48,1084,2.84
2024-12-03 08:46:59.568176,2,54,1027,2.86
2024-12-03 08:47:19.332854,3,48,1084,2.84
2024-12-03 08:47:19.948676,2,54,1026,2.86
2024-12-03 08:47:29.843989,2,54,1026,2.86
2024-12-03 08:47:34.53927,1,51,1120,2.84
2024-12-03 08:47:49.03918,3,48,1084,2.84
2024-12-03 08:48:04.823311,1,51,1119,2.84
2024-12-03 08:48:10.034467,2,54,1025,2.86
2024-12-03 08:48:19.9189,2,54,1025,2.86
2024-12-03 08:48:54.90933,1,51,1120,2.84
2024-12-03 08:48:59.550835,2,54,1025,2.86
2024-12-03 08:49:10.029652,2,54,1026,2.86
2024-12-03 08:49:24.639047,1,51,1120,2.84
2024-12-03 08:49:29.246153,3,48,1085,2.84
2024-12-03 08:49:29.840301,2,54,1026,2.86
2024-12-03 08:50:04.830514,1,51,1119,2.84
2024-12-03 08:50:10.016844,2,54,1025,2.86
2024-12-03 08:50:17.581514,0,46,1118,2.8
2024-12-03 08:50:28.056335,0,46,1118,2.8
2024-12-03 09:10:20.298923,2,53,1022,2.86
2024-12-03 09:10:47.908508,0,47,1120,2.8
2024-12-03 09:10:59.614711,2,53,1022,2.86
2024-12-03 09:11:10.080766,2,53,1023,2.86
2024-12-03 09:11:12.534649,2,53,1023,2.86
2024-12-03 09:11:27.534945,0,47,1120,2.8
2024-12-03 09:11:29.254832,3,48,1086,2.84
2024-12-03 09:11:37.984671,0,47,1120,2.82
2024-12-03 09:11:39.16454,3,48,1086,2.84
2024-12-03 09:11:54.984677,1,51,1119,2.84
2024-12-03 09:11:57.815025,0,47,1120,2.82
2024-12-03 09:11:59.595646,2,53,1023,2.86
2024-12-03 09:12:17.649894,0,47,1120,2.82
2024-12-03 09:12:24.686764,1,51,1119,2.84
2024-12-03 09:12:37.991075,0,47,1121,2.8
2024-12-03 09:12:44.485119,1,51,1119,2.84
2024-12-03 09:12:54.976585,1,51,1118,2.84
2024-12-03 09:13:00.166728,2,53,1024,2.86
2024-12-03 09:13:04.870258,1,51,1118,2.84
2024-12-03 01:56:57.399129,0,44,1110,2.8
2024-12-03 01:57:07.30865,0,44,1110,2.8
2024-12-03 01:57:09.495672,2,48,1006,2.84
2024-12-03 01:57:18.95154,3,48,1084,2.86
2024-12-03 01:57:27.117253,0,44,1110,2.8
2024-12-03 01:57:28.857174,3,48,1084,2.86
2024-12-03 01:57:47.497899,0,44,1126,2.8
2024-12-03 01:58:17.208362,0,44,1126,2.8
2024-12-03 01:58:24.098743,1,45,1091,2.8
2024-12-03 01:58:49.120099,2,48,1006,2.84
2024-12-03 01:58:59.591123,2,48,1005,2.84
2024-12-03 01:59:18.948263,3,48,1084,2.86
2024-12-03 01:59:19.337128,3,48,1084,2.86
2024-12-03 01:59:37.588549,0,44,1111,2.8
2024-12-03 01:59:44.475479,1,45,1097,2.82
2024-12-03 02:00:07.306067,0,44,1111,2.8
2024-12-03 02:00:28.865736,3,48,1092,2.86
2024-12-03 02:00:43.905758,1,45,1097,2.82
2024-12-03 02:00:47.507041,0,44,1117,2.8
2024-12-03 02:01:09.501243,2,48,1009,2.84
2024-12-03 02:01:14.188312,1,45,1099,2.82
2024-12-03 02:01:17.204821,0,44,1117,2.8
2024-12-03 02:01:19.408451,2,48,1009,2.84
2024-12-03 02:01:27.123778,0,44,1117,2.8
2024-12-03 02:01:43.916569,1,45,1099,2.82
2024-12-03 02:01:49.145929,2,48,1009,2.84
2024-12-03 04:41:33.809452,3,45,1073,2.82
2024-12-03 04:41:33.869491,0,42,1103,2.78
2024-12-03 04:41:34.449223,1,44,1092,2.78
2024-12-03 04:41:39.594272,3,45,1073,2.82
2024-12-03 04:41:44.099104,1,44,1092,2.78
2024-12-03 04:42:17.375886,0,42,1104,2.78
2024-12-03 04:42:24.264539,1,44,1093,2.78
2024-12-03 04:42:29.445908,2,45,1000,2.8
2024-12-03 04:42:34.179789,1,44,1093,2.78
2024-12-03 04:42:58.720219,3,45,1073,2.82
2024-12-03 04:43:04.470518,1,44,1093,2.78
2024-12-03 04:43:07.461266,0,42,1101,2.78
2024-12-03 04:43:09.206019,3,45,1073,2.82
2024-12-03 04:43:44.061629,1,44,1093,2.78
2024-12-03 04:43:54.546651,1,44,1094,2.78
2024-12-03 04:44:07.431466,0,42,1104,2.78
2024-12-03 04:44:19.116684,3,45,1074,2.82
2024-12-03 04:44:27.271803,0,42,1104,2.78
2024-12-03 04:44:34.163376,1,44,1094,2.78
2024-12-03 04:44:37.727194,0,42,1102,2.76
2024-12-03 04:44:39.365906,2,45,1001,2.8
2024-12-03 04:44:48.822966,3,45,1074,2.82
2024-12-03 04:44:57.537628,0,42,1102,2.76
2024-12-03 04:44:58.737883,3,45,1074,2.82
2024-12-03 04:45:19.557209,2,45,1001,2.8
2024-12-03 04:45:38.903392,3,45,1075,2.82
2024-12-03 04:45:39.347492,2,45,1001,2.8
2024-12-03 04:45:44.647658,1,44,1094,2.78
2024-12-03 04:45:59.287071,3,45,1075,2.82
2024-12-03 04:46:09.652592,2,45,999,2.8
2024-12-03 04:46:29.46384,2,45,999,2.8
2024-12-03 04:46:57.554591,0,42,1103,2.78
2024-12-03 04:46:59.298654,3,45,1075,2.82
2024-12-03 04:47:27.26017,0,42,1103,2.78
2024-12-03 04:47:38.904977,3,45,1075,2.82
2024-12-03 05:22:49.281212,2,48,1013,2.82
2024-12-03 05:23:30.365626,0,42,1105,2.78
2024-12-03 05:23:44.098651,1,46,1104,2.8
2024-12-03 05:23:49.2964,2,48,1013,2.82
2024-12-03 05:23:59.317149,3,45,1077,2.82
2024-12-03 05:24:07.457405,0,42,1108,2.78
2024-12-03 05:24:14.388395,1,46,1102,2.8
2024-12-03 05:24:19.128454,3,45,1077,2.82
2024-12-03 05:24:27.273673,0,42,1108,2.78
2024-12-03 05:24:29.489819,2,48,1014,2.82
2024-12-03 05:24:34.216555,1,46,1102,2.8
2024-12-03 05:24:47.678174,0,42,1106,2.76
2024-12-03 05:25:17.371562,0,42,1106,2.76
2024-12-03 05:25:37.756615,0,42,1105,2.78
2024-12-03 05:25:39.396334,2,48,1014,2.82
2024-12-03 05:25:54.58274,1,46,1106,2.8
2024-12-03 05:26:24.287629,1,46,1106,2.8
2024-12-03 05:26:27.290614,0,42,1105,2.78
2024-12-03 05:26:37.75348,0,42,1109,2.78
2024-12-03 05:26:39.387469,2,49,1018,2.82
2024-12-03 06:11:17.441963,0,45,1116,2.78
2024-12-03 06:11:27.304975,0,45,1116,2.78
2024-12-03 06:11:57.611944,0,45,1113,2.78
2024-12-03 06:12:27.887595,0,45,1114,2.78
2024-12-03 06:12:38.968596,3,47,1082,2.82
2024-12-03 06:12:39.458253,2,55,1037,2.86
2024-12-03 06:12:59.828872,2,55,1032,2.86
2024-12-03 06:13:27.308914,0,45,1114,2.78
2024-12-03 06:13:27.33866,0,45,1114,2.78
2024-12-03 06:13:49.369049,2,55,1032,2.86
2024-12-03 06:13:54.648883,1,51,1124,2.84
2024-12-03 06:13:59.36396,3,47,1083,2.82
2024-12-03 06:14:09.734106,2,55,1033,2.86
2024-12-03 06:14:27.894406,0,45,1117,2.8
2024-12-03 06:14:38.984296,3,47,1083,2.82
2024-12-03 06:14:47.699598,0,45,1117,2.8
2024-12-03 06:14:59.270229,2,55,1033,2.86
2024-12-03 06:15:17.405397,0,45,1117,2.8
2024-12-03 06:15:49.366052,2,55,1029,2.86
2024-12-03 07:15:54.777945,1,52,1128,2.84
2024-12-03 07:15:57.674247,0,46,1117,2.8
2024-12-03 07:16:13.443629,2,55,1033,2.86
2024-12-03 07:16:14.588035,1,52,1128,2.84
2024-12-03 07:16:19.228012,3,48,1086,2.84
2024-12-03 07:16:39.598509,2,55,1033,2.86
2024-12-03 07:16:44.289679,1,52,1128,2.84
2024-12-03 07:16:47.753969,0,46,1116,2.8
2024-12-03 07:17:27.384941,0,46,1116,2.8
2024-12-03 07:17:29.684974,2,55,1027,2.86
2024-12-03 07:17:39.586915,2,55,1027,2.86
2024-12-03 07:17:44.854208,1,52,1126,2.84
2024-12-03 07:17:59.454468,3,48,1085,2.84
2024-12-03 07:18:09.334736,3,48,1085,2.84
2024-12-03 08:50:44.433432,1,51,1119,2.84
2024-12-03 08:50:58.946237,3,48,1084,2.84
2024-12-03 08:51:07.666207,0,46,1118,2.8
2024-12-03 08:51:10.040397,2,54,1027,2.86
2024-12-03 08:51:10.043505,2,54,1027,2.86
2024-12-03 08:51:19.927506,2,54,1027,2.86
2024-12-03 08:51:44.438626,1,51,1119,2.84
2024-12-03 08:51:49.046095,3,48,1085,2.84
2024-12-03 08:52:00.127379,2,54,1024,2.86
2024-12-03 08:52:19.329189,3,48,1092,2.84
2024-12-03 01:59:09.518892,2,48,1005,2.84
2024-12-03 01:59:27.11753,0,44,1108,2.8
2024-12-03 01:59:29.308121,2,48,1005,2.84
2024-12-03 01:59:33.115543,1,45,1100,2.82
2024-12-03 01:59:39.214881,2,48,1005,2.84
2024-12-03 01:59:59.027342,2,48,1005,2.84
2024-12-03 02:00:09.501447,2,48,1004,2.84
2024-12-03 02:00:17.218559,0,44,1111,2.8
2024-12-03 02:00:24.109726,1,45,1097,2.82
2024-12-03 02:00:34.008649,1,45,1097,2.82
2024-12-03 02:00:38.747781,3,48,1092,2.86
2024-12-03 02:00:48.668586,3,48,1092,2.86
2024-12-03 02:00:49.118371,2,48,1004,2.84
2024-12-03 02:00:57.396389,0,44,1117,2.8
2024-12-03 02:00:59.602139,2,48,1009,2.84
2024-12-03 02:01:18.956433,3,48,1085,2.86
2024-12-03 02:01:29.303956,2,48,1009,2.84
2024-12-03 02:01:39.215719,2,48,1009,2.84
2024-12-03 02:01:59.141266,3,48,1084,2.86
2024-12-03 02:01:59.599875,2,48,1005,2.84
2024-12-03 02:02:07.306213,0,44,1113,2.8
2024-12-03 02:02:14.195818,1,45,1099,2.82
2024-12-03 02:02:27.693763,0,44,1110,2.8
2024-12-03 02:02:47.507063,0,44,1110,2.8
2024-12-03 02:03:07.31771,0,44,1110,2.8
2024-12-03 02:03:31.463272,0,44,1110,2.8
2024-12-03 02:03:34.012658,1,45,1100,2.8
2024-12-03 04:41:38.185439,0,42,1104,2.78
2024-12-03 04:42:14.360477,1,44,1093,2.78
2024-12-03 04:42:39.370078,2,45,1000,2.8
2024-12-03 04:42:57.57057,0,42,1101,2.78
2024-12-03 04:42:59.176593,2,45,1000,2.8
2024-12-03 04:43:09.655872,2,45,1000,2.8
2024-12-03 04:43:27.242535,0,42,1101,2.78
2024-12-03 04:43:29.631704,0,42,1101,2.78
2024-12-03 04:43:49.26753,2,45,1000,2.8
2024-12-03 04:43:57.56799,0,42,1104,2.78
2024-12-03 04:43:59.161414,2,45,1000,2.8
2024-12-03 04:44:19.111255,3,45,1074,2.82
2024-12-03 04:44:29.467024,2,45,1001,2.8
2024-12-03 04:44:31.266789,1,44,1094,2.78
2024-12-03 04:45:07.443846,0,42,1102,2.76
2024-12-03 04:45:09.642754,2,45,1001,2.8
2024-12-03 04:45:27.242954,0,42,1102,2.76
2024-12-03 04:45:34.167204,1,44,1095,2.78
2024-12-03 04:45:48.803623,3,45,1075,2.82
2024-12-03 04:45:54.543516,1,44,1094,2.78
2024-12-03 04:45:59.162763,2,45,1001,2.8
2024-12-03 04:46:09.198156,3,45,1075,2.82
2024-12-03 04:46:09.633168,2,45,999,2.8
2024-12-03 04:46:24.258564,1,44,1094,2.78
2024-12-03 04:46:37.725827,0,42,1103,2.78
2024-12-03 04:46:47.619243,0,42,1103,2.78
2024-12-03 04:46:48.829028,3,45,1075,2.82
2024-12-03 04:46:54.53903,1,44,1095,2.78
2024-12-03 05:26:54.574723,1,46,1106,2.8
2024-12-03 05:27:48.834894,3,45,1080,2.82
2024-12-03 05:27:49.299361,2,48,1014,2.82
2024-12-03 05:27:59.199578,2,48,1014,2.82
2024-12-03 05:28:07.474761,0,42,1108,2.78
2024-12-03 05:28:09.663508,2,49,1017,2.82
2024-12-03 05:28:27.876546,0,42,1107,2.78
2024-12-03 05:28:29.049926,3,45,1078,2.82
2024-12-03 05:28:30.480594,0,42,1108,2.78
2024-12-03 05:28:39.41153,2,49,1017,2.82
2024-12-03 05:28:49.30458,2,49,1017,2.82
2024-12-03 05:28:54.593016,1,46,1109,2.8
2024-12-03 05:29:19.151078,3,45,1074,2.82
2024-12-03 05:29:19.580453,2,49,1016,2.82
2024-12-03 05:29:31.321407,1,46,1109,2.8
2024-12-03 05:29:47.656202,0,42,1107,2.78
2024-12-03 05:29:59.331218,3,45,1077,2.82
2024-12-03 05:30:04.485894,1,47,1112,2.8
2024-12-03 05:30:14.406696,1,47,1112,2.8
2024-12-03 05:30:27.296503,0,42,1107,2.78
2024-12-03 05:30:49.317461,2,49,1018,2.82
2024-12-03 05:30:59.221191,2,49,1018,2.82
2024-12-03 05:31:09.7063,2,49,1020,2.82
2024-12-03 05:31:29.487606,2,49,1020,2.82
2024-12-03 05:31:37.777468,0,42,1109,2.78
2024-12-03 06:12:37.801799,0,45,1114,2.78
2024-12-03 06:12:44.757502,1,51,1127,2.82
2024-12-03 06:12:47.707464,0,45,1114,2.78
2024-12-03 06:12:58.786995,3,47,1082,2.82
2024-12-03 06:13:19.158249,3,47,1083,2.84
2024-12-03 06:13:19.649211,2,55,1032,2.86
2024-12-03 06:13:29.078589,3,47,1083,2.84
2024-12-03 06:13:44.183178,1,51,1127,2.82
2024-12-03 06:13:57.613532,0,45,1115,2.78
2024-12-03 06:14:14.449118,1,51,1124,2.84
2024-12-03 06:14:22.240171,3,47,1083,2.82
2024-12-03 06:14:24.369805,1,51,1124,2.84
2024-12-03 06:14:24.378725,1,51,1124,2.84
2024-12-03 06:15:09.260588,3,48,1085,2.82
2024-12-03 06:15:29.084555,3,48,1085,2.82
2024-12-03 06:15:34.264827,1,52,1128,2.82
2024-12-03 06:15:39.479011,2,55,1029,2.86
2024-12-03 06:15:57.610103,0,45,1116,2.8
2024-12-03 06:15:58.780852,3,48,1085,2.82
2024-12-03 06:16:19.663831,2,55,1033,2.86
2024-12-03 06:16:38.992179,3,48,1081,2.84
2024-12-03 06:16:44.177672,1,52,1127,2.84
2024-12-03 06:16:48.88754,3,48,1081,2.84
2024-12-03 06:16:59.277157,2,55,1033,2.86
2024-12-03 06:17:19.66719,2,55,1033,2.86
2024-12-03 06:17:27.88694,0,45,1118,2.78
2024-12-03 06:17:37.78793,0,45,1118,2.78
2024-12-03 06:17:47.707319,0,45,1118,2.78
2024-12-03 06:17:59.283228,2,55,1033,2.86
2024-12-03 06:18:14.471045,1,52,1124,2.84
2024-12-03 06:18:19.657559,2,56,1035,2.86
2024-12-03 06:18:27.317884,0,45,1118,2.78
2024-12-03 06:18:27.879552,0,45,1114,2.8
2024-12-03 06:18:34.287313,1,52,1124,2.84
2024-12-03 08:21:45.24521,2,54,1020,2.86
2024-12-03 08:21:45.655701,3,48,1084,2.84
2024-12-03 08:21:45.658655,0,46,1117,2.8
2024-12-03 08:22:09.991326,2,53,1022,2.86
2024-12-03 02:02:18.971216,3,48,1084,2.86
2024-12-03 02:02:24.10086,1,45,1099,2.82
2024-12-03 02:02:29.301475,2,48,1005,2.84
2024-12-03 02:02:39.215966,2,48,1005,2.84
2024-12-03 02:03:04.296811,1,45,1100,2.8
2024-12-03 02:03:47.503436,0,44,1112,2.8
2024-12-03 02:04:04.304575,1,45,1100,2.82
2024-12-03 02:04:09.506728,2,48,1008,2.84
2024-12-03 02:04:18.971312,3,48,1085,2.86
2024-12-03 02:04:27.702356,0,44,1112,2.8
2024-12-03 02:04:33.141199,1,45,1100,2.82
2024-12-03 02:04:37.597053,0,44,1112,2.8
2024-12-03 02:05:38.778615,3,48,1087,2.86
2024-12-03 04:47:17.354152,0,42,1103,2.78
2024-12-03 04:47:19.549097,2,45,1003,2.8
2024-12-03 04:47:29.014937,3,45,1075,2.82
2024-12-03 04:47:39.369705,2,45,1003,2.8
2024-12-03 04:47:44.06503,1,44,1095,2.78
2024-12-03 04:48:09.650093,2,45,999,2.8
2024-12-03 04:48:14.368075,1,44,1091,2.78
2024-12-03 04:48:17.360822,0,41,1102,2.78
2024-12-03 04:48:24.275569,1,44,1091,2.78
2024-12-03 04:48:27.275851,0,41,1102,2.78
2024-12-03 04:48:29.684836,0,41,1102,2.78
2024-12-03 04:48:59.171589,2,45,999,2.8
2024-12-03 04:49:19.120608,3,45,1074,2.82
2024-12-03 04:49:29.456726,2,45,1001,2.8
2024-12-03 04:49:33.297533,1,44,1097,2.78
2024-12-03 04:49:39.37117,2,45,1001,2.8
2024-12-03 04:49:44.06592,1,44,1097,2.78
2024-12-03 04:49:47.616451,0,42,1104,2.78
2024-12-03 04:49:57.556251,0,42,1104,2.78
2024-12-03 04:50:19.097687,3,45,1069,2.82
2024-12-03 04:50:24.270207,1,44,1094,2.78
2024-12-03 04:50:37.743077,0,41,1105,2.78
2024-12-03 04:50:39.358987,2,45,1002,2.8
2024-12-03 04:50:47.632432,0,41,1105,2.78
2024-12-03 04:51:09.663037,2,45,1007,2.8
2024-12-03 04:51:24.25337,1,44,1096,2.78
2024-12-03 05:26:59.208446,2,49,1018,2.82
2024-12-03 05:27:07.45973,0,42,1109,2.78
2024-12-03 05:27:09.673219,2,48,1014,2.82
2024-12-03 05:27:44.110147,1,46,1106,2.8
2024-12-03 05:27:47.675171,0,42,1108,2.78
2024-12-03 05:27:57.559891,0,42,1108,2.78
2024-12-03 05:27:58.749312,3,45,1080,2.82
2024-12-03 05:28:04.494868,1,46,1104,2.8
2024-12-03 05:28:09.219433,3,45,1078,2.82
2024-12-03 05:28:14.390254,1,46,1104,2.8
2024-12-03 05:28:24.323114,1,46,1104,2.8
2024-12-03 05:28:37.774977,0,42,1107,2.78
2024-12-03 05:28:38.945537,3,45,1078,2.82
2024-12-03 05:28:47.669799,0,42,1107,2.78
2024-12-03 05:28:48.850613,3,45,1078,2.82
2024-12-03 05:29:07.470374,0,42,1107,2.78
2024-12-03 05:29:27.865387,0,42,1107,2.78
2024-12-03 05:29:37.751269,0,42,1107,2.78
2024-12-03 05:29:39.410351,2,49,1016,2.82
2024-12-03 05:29:44.152127,1,46,1109,2.8
2024-12-03 05:29:57.586231,0,42,1107,2.78
2024-12-03 05:30:17.406479,0,42,1107,2.78
2024-12-03 05:30:29.041421,3,45,1077,2.82
2024-12-03 05:30:34.202059,1,47,1112,2.8
2024-12-03 05:30:47.671799,0,42,1110,2.78
2024-12-03 05:31:09.241841,3,45,1078,2.82
2024-12-03 05:31:44.108001,1,47,1105,2.8
2024-12-03 05:31:47.664837,0,42,1109,2.78
2024-12-03 05:31:49.32199,2,49,1020,2.82
2024-12-03 05:31:54.587583,1,47,1114,2.8
2024-12-03 05:31:57.583182,0,42,1109,2.78
2024-12-03 05:31:58.742733,3,45,1078,2.82
2024-12-03 05:32:09.698421,2,50,1018,2.82
2024-12-03 05:32:14.407988,1,47,1114,2.8
2024-12-03 05:32:38.948709,3,45,1078,2.82
2024-12-03 05:32:47.668991,0,43,1108,2.78
2024-12-03 05:32:54.609421,1,47,1111,2.8
2024-12-03 05:33:07.469383,0,43,1108,2.78
2024-12-03 05:33:09.2336,3,45,1078,2.82
2024-12-03 05:33:27.853662,0,43,1111,2.78
2024-12-03 05:33:30.563768,0,43,1108,2.78
2024-12-03 06:16:04.57032,1,52,1127,2.84
2024-12-03 06:16:10.412758,2,55,1033,2.86
2024-12-03 06:16:24.361545,1,52,1127,2.84
2024-12-03 06:16:27.881356,0,45,1114,2.8
2024-12-03 06:16:37.787345,0,45,1114,2.8
2024-12-03 06:16:47.707671,0,45,1114,2.8
2024-12-03 06:17:09.287354,3,48,1082,2.82
2024-12-03 06:17:17.411657,0,45,1114,2.8
2024-12-03 06:17:29.552801,2,55,1033,2.86
2024-12-03 06:18:29.087365,3,48,1083,2.82
2024-12-03 06:18:37.798834,0,45,1114,2.8
2024-12-03 08:21:54.880608,1,51,1112,2.84
2024-12-03 08:21:57.739745,0,46,1117,2.8
2024-12-03 08:22:28.040723,0,46,1116,2.8
2024-12-03 08:22:29.806379,2,53,1022,2.86
2024-12-03 08:23:14.695679,1,51,1113,2.84
2024-12-03 08:23:19.316726,3,48,1083,2.84
2024-12-03 08:23:27.456024,0,46,1116,2.8
2024-12-03 08:23:27.458037,0,46,1116,2.8
2024-12-03 08:23:29.800946,2,53,1019,2.86
2024-12-03 08:23:54.887507,1,51,1114,2.84
2024-12-03 08:23:57.746267,0,47,1132,2.8
2024-12-03 08:23:58.942772,3,48,1083,2.84
2024-12-03 08:24:19.928056,2,53,1019,2.86
2024-12-03 08:24:24.623424,1,51,1114,2.84
2024-12-03 08:24:27.468277,0,47,1132,2.8
2024-12-03 08:24:34.494415,1,51,1114,2.84
2024-12-03 08:24:39.123759,3,48,1082,2.82
2024-12-03 08:24:44.415171,1,51,1114,2.84
2024-12-03 08:24:49.013508,3,48,1082,2.82
2024-12-03 08:24:49.638221,2,53,1019,2.86
2024-12-03 08:24:57.749809,0,46,1116,2.8
2024-12-03 08:25:09.989035,2,53,1020,2.86
2024-12-03 08:25:17.547858,0,46,1116,2.8
2024-12-03 08:25:24.588697,1,51,1112,2.84
2024-12-03 08:25:28.028836,0,46,1117,2.8
2024-12-03 08:25:37.958542,0,46,1117,2.8
2024-12-03 08:25:39.124499,3,48,1082,2.82
2024-12-03 08:25:49.028639,3,48,1082,2.82
2024-12-03 08:25:49.619158,2,53,1020,2.86
2024-12-03 08:26:19.310551,3,48,1084,2.84
2024-12-03 08:26:19.920338,2,53,1021,2.86
2024-12-03 08:26:27.443779,0,46,1117,2.8
2024-12-03 08:26:37.939451,0,46,1116,2.8
2024-12-03 08:26:44.97003,1,51,1118,2.84
2024-12-03 08:26:57.740885,0,46,1116,2.8
2024-12-03 08:27:17.54587,0,46,1116,2.8
2024-12-03 08:27:19.911143,2,53,1025,2.86
2024-12-03 08:27:24.610375,1,51,1118,2.84
2024-12-03 02:03:43.907573,1,45,1100,2.8
2024-12-03 02:04:17.227613,0,44,1112,2.8
2024-12-03 02:04:19.471951,3,48,1085,2.86
2024-12-03 02:04:34.016851,1,45,1100,2.82
2024-12-03 02:04:38.781622,3,48,1085,2.86
2024-12-03 02:04:43.921477,1,45,1100,2.82
2024-12-03 02:05:09.059015,3,48,1087,2.86
2024-12-03 02:05:09.499529,2,48,1009,2.84
