time,position,t,p,v
2024-12-09 00:46:45.872064,3,38,1056,2.72
2024-12-09 00:46:49.523299,2,37,957,2.7
2024-12-09 00:46:54.327647,0,34,1076,2.68
2024-12-09 00:46:55.793209,3,38,1056,2.72
2024-12-09 00:47:04.086919,1,36,1054,2.7
2024-12-09 00:47:13.962651,1,36,1054,2.7
2024-12-09 00:47:29.733005,2,37,965,2.7
2024-12-09 00:47:33.77218,1,36,1054,2.7
2024-12-09 00:47:33.942484,0,34,1076,2.68
2024-12-09 00:47:35.967261,3,38,1054,2.72
2024-12-09 00:47:39.642611,2,37,965,2.7
2024-12-09 01:03:31.722464,0,34,1076,2.66
2024-12-09 01:03:41.052898,3,38,1049,2.72
2024-12-09 01:03:41.056468,3,38,1048,2.72
2024-12-09 01:03:54.347861,0,34,1074,2.66
2024-12-09 01:03:55.787021,3,38,1048,2.72
2024-12-09 01:04:04.222316,0,34,1074,2.66
2024-12-09 01:04:06.257599,3,38,1047,2.72
2024-12-09 01:04:09.347894,2,37,965,2.7
2024-12-09 01:04:13.978454,1,36,1061,2.68
2024-12-09 01:04:14.141785,0,34,1074,2.66
2024-12-09 01:04:16.187385,3,38,1047,2.72
2024-12-09 01:04:19.818613,2,37,966,2.7
2024-12-09 01:04:23.887195,1,36,1061,2.68
2024-12-09 01:04:33.947337,0,34,1074,2.66
2024-12-09 01:04:45.882227,3,38,1047,2.72
2024-12-09 01:04:53.602655,1,36,1061,2.68
2024-12-09 01:04:59.428102,2,37,966,2.7
2024-12-09 01:05:09.9145,2,37,965,2.7
2024-12-09 01:05:13.248416,0,34,1074,2.66
2024-12-09 01:05:14.1575,0,34,1074,2.66
2024-12-09 01:05:24.047243,0,34,1074,2.66
2024-12-09 01:05:26.062554,3,38,1047,2.72
2024-12-09 01:05:35.967272,3,38,1047,2.72
2024-12-09 01:05:54.818064,1,36,1062,2.68
2024-12-09 01:05:54.821182,0,34,1074,2.66
2024-12-09 01:06:04.23789,0,34,1074,2.66
2024-12-09 01:06:09.912597,2,37,961,2.7
2024-12-09 01:06:11.835774,2,37,965,2.7
2024-12-09 01:06:13.995009,1,36,1062,2.68
2024-12-09 01:06:29.709723,2,37,961,2.7
2024-12-09 01:06:33.942185,0,34,1074,2.66
2024-12-09 01:06:35.973714,3,38,1053,2.72
2024-12-09 01:06:43.703653,1,36,1062,2.68
2024-12-09 01:07:04.235972,0,34,1074,2.66
2024-12-09 01:07:06.255717,3,38,1048,2.72
2024-12-09 01:07:13.97233,1,36,1061,2.68
2024-12-09 01:07:19.823538,2,37,965,2.7
2024-12-09 01:07:23.901744,1,36,1061,2.68
2024-12-09 01:07:24.058766,0,34,1074,2.66
2024-12-09 01:07:26.06727,3,38,1048,2.72
2024-12-09 01:07:29.70863,2,37,965,2.7
2024-12-09 01:07:44.417306,0,34,1075,2.66
2024-12-09 01:07:49.526081,2,37,965,2.7
2024-12-09 01:07:53.597462,1,36,1061,2.68
2024-12-09 01:07:55.779695,3,38,1048,2.72
2024-12-09 01:08:04.067889,1,36,1062,2.68
2024-12-09 01:24:47.248272,3,38,1048,2.72
2024-12-09 01:24:49.548424,2,37,965,2.7
2024-12-09 01:24:53.623194,1,36,1062,2.68
2024-12-09 01:24:54.373349,0,33,1074,2.66
2024-12-09 01:25:04.113118,1,36,1061,2.68
2024-12-09 01:25:08.708029,0,33,1074,2.66
2024-12-09 01:25:16.178467,3,38,1047,2.72
2024-12-09 01:25:33.803729,1,36,1061,2.68
2024-12-09 01:25:33.970105,0,33,1074,2.66
2024-12-09 01:25:35.973231,3,38,1047,2.72
2024-12-09 01:25:54.333996,0,33,1074,2.66
2024-12-09 01:25:55.804408,3,38,1047,2.72
2024-12-09 01:26:04.103642,1,36,1064,2.68
2024-12-09 01:26:04.243966,0,33,1074,2.66
2024-12-09 01:26:05.683751,3,38,1047,2.72
2024-12-09 01:26:09.354417,2,38,964,2.7
2024-12-09 01:26:09.363757,2,38,964,2.7
2024-12-09 01:26:13.978571,1,36,1064,2.68
2024-12-09 01:26:23.894698,1,36,1064,2.68
2024-12-09 01:26:26.095162,3,38,1045,2.72
2024-12-09 01:26:29.719754,2,38,963,2.7
2024-12-09 01:26:34.544968,0,33,1073,2.66
2024-12-09 01:26:35.979871,3,38,1045,2.72
2024-12-09 01:26:39.614226,2,38,963,2.7
2024-12-09 01:26:49.535222,2,38,963,2.7
2024-12-09 01:26:53.603498,1,36,1064,2.68
2024-12-09 01:27:16.184418,3,38,1045,2.72
2024-12-09 01:27:19.814771,2,37,967,2.7
2024-12-09 01:27:24.044806,0,33,1073,2.66
2024-12-09 01:27:33.954493,0,33,1073,2.66
2024-12-09 01:27:49.535115,2,37,967,2.7
2024-12-09 01:27:54.176678,1,36,1055,2.68
2024-12-09 01:27:55.795185,3,38,1045,2.72
2024-12-09 01:27:59.445061,2,37,967,2.7
2024-12-09 01:28:04.089643,1,36,1055,2.68
2024-12-09 01:28:04.245427,0,34,1074,2.66
2024-12-09 01:28:05.705631,3,38,1045,2.72
2024-12-09 01:28:09.344511,2,37,967,2.7
2024-12-09 01:28:14.006093,1,36,1055,2.68
2024-12-09 01:28:14.145114,0,34,1074,2.66
2024-12-09 01:28:29.725788,2,38,958,2.7
2024-12-09 01:28:33.955497,0,34,1074,2.66
2024-12-09 01:28:35.980331,3,38,1056,2.72
2024-12-09 01:28:39.62506,2,38,958,2.7
2024-12-09 01:28:53.620138,1,36,1055,2.68
2024-12-09 01:29:05.706954,3,38,1056,2.72
2024-12-09 01:29:16.156253,3,38,1044,2.72
2024-12-09 01:29:20.836694,3,38,1044,2.72
2024-12-09 01:29:23.8965,1,36,1064,2.68
2024-12-09 01:29:24.05607,0,34,1073,2.66
2024-12-09 01:29:26.096156,3,38,1044,2.72
2024-12-09 01:29:33.7956,1,36,1064,2.68
2024-12-09 01:29:35.985634,3,38,1044,2.72
2024-12-09 01:29:44.448687,0,34,1074,2.66
2024-12-09 01:29:53.606987,1,36,1064,2.68
2024-12-09 01:29:54.339645,0,34,1074,2.66
2024-12-09 01:29:59.447187,2,38,964,2.7
2024-12-09 01:30:04.087258,1,36,1060,2.68
2024-12-09 01:30:08.856902,0,34,1074,2.66
2024-12-09 01:30:19.827305,2,38,964,2.7
2024-12-09 01:30:24.046663,0,34,1074,2.66
2024-12-09 01:30:26.077408,3,38,1052,2.72
2024-12-09 01:30:33.987547,0,34,1074,2.66
2024-12-09 01:30:35.988481,3,38,1052,2.72
2024-12-09 01:30:45.89923,3,38,1052,2.72
2024-12-09 01:30:54.346882,0,34,1079,2.66
2024-12-09 01:31:04.236775,0,34,1079,2.66
2024-12-09 01:31:05.701165,3,38,1052,2.72
2024-12-09 01:31:09.357906,2,38,964,2.7
2024-12-09 01:31:09.360795,2,38,964,2.7
2024-12-09 01:31:14.157399,0,34,1079,2.66
2024-12-09 01:31:23.887302,1,36,1064,2.68
2024-12-09 01:31:33.817385,1,36,1064,2.68
2024-12-09 01:31:39.627382,2,37,970,2.7
2024-12-09 01:31:44.448521,0,33,1073,2.66
2024-12-09 01:31:45.888137,3,38,1050,2.72
2024-12-09 01:31:54.188135,1,36,1058,2.68
2024-12-09 01:31:54.347269,0,33,1073,2.66
2024-12-09 01:32:04.099021,1,36,1058,2.68
2024-12-09 01:32:24.048141,0,33,1073,2.66
2024-12-09 01:32:33.793808,1,36,1058,2.68
2024-12-09 01:32:33.98825,0,33,1073,2.66
2024-12-09 01:32:35.994034,3,38,1053,2.72
2024-12-09 01:32:45.880086,3,38,1053,2.72
2024-12-09 01:32:54.334172,0,34,1075,2.64
2024-12-09 01:32:59.439395,2,38,961,2.7
2024-12-09 01:33:04.078992,1,36,1073,2.68
2024-12-09 01:33:06.268324,3,38,1048,2.72
2024-12-09 01:33:34.518161,0,34,1074,2.66
2024-12-09 01:33:39.624349,2,38,964,2.7
2024-12-09 01:33:43.707636,1,36,1073,2.68
2024-12-09 01:33:45.902976,3,38,1048,2.72
2024-12-09 01:33:53.593403,1,36,1073,2.68
2024-12-09 01:34:16.203442,3,38,1049,2.72
2024-12-09 01:34:19.822827,2,38,965,2.7
2024-12-09 01:34:20.893216,3,38,1049,2.72
2024-12-09 01:34:26.08402,3,38,1049,2.72
2024-12-09 01:34:33.805007,1,36,1065,2.68
2024-12-09 01:34:33.956687,0,34,1074,2.66
2024-12-09 01:34:35.984167,3,38,1049,2.72
2024-12-09 01:34:49.520577,2,38,965,2.7
2024-12-09 01:34:55.799548,3,38,1049,2.72
2024-12-09 01:35:04.285588,0,34,1079,2.66
2024-12-09 01:35:05.710551,3,38,1049,2.72
2024-12-09 01:35:09.375179,2,38,965,2.7
2024-12-09 01:35:29.720962,2,38,969,2.7
2024-12-09 01:35:34.535476,0,34,1075,2.66
2024-12-09 01:35:35.985088,3,38,1049,2.72
2024-12-09 01:35:39.620633,2,38,969,2.7
2024-12-09 01:35:53.615999,1,36,1065,2.68
2024-12-09 01:36:04.240358,0,34,1075,2.66
2024-12-09 01:36:06.270929,3,38,1048,2.72
2024-12-09 01:36:09.350185,2,38,969,2.7
2024-12-09 01:36:23.901037,1,36,1067,2.68
2024-12-09 01:36:24.046575,0,34,1075,2.66
2024-12-09 01:36:26.080668,3,38,1048,2.72
2024-12-09 01:36:33.81644,1,36,1067,2.68
2024-12-09 01:36:53.616179,1,36,1067,2.68
2024-12-09 01:36:54.34192,0,34,1078,2.66
2024-12-09 01:36:55.791558,3,38,1048,2.72
2024-12-09 01:37:04.101847,1,36,1061,2.68
2024-12-09 01:37:05.691146,3,38,1048,2.72
2024-12-09 01:37:13.991325,1,36,1061,2.68
2024-12-09 01:37:33.965798,0,34,1078,2.66
2024-12-09 01:37:43.723082,1,36,1061,2.68
2024-12-09 01:37:45.893379,3,38,1048,2.72
2024-12-09 01:38:06.262276,3,38,1049,2.72
2024-12-09 01:38:24.073247,0,34,1074,2.66
2024-12-09 01:38:26.102865,3,38,1049,2.72
2024-12-09 01:38:29.722464,2,38,966,2.7
2024-12-09 01:38:44.443008,0,34,1074,2.66
2024-12-09 01:38:49.531397,2,38,966,2.7
2024-12-09 01:38:54.333049,0,34,1074,2.66
2024-12-09 01:39:14.003092,1,36,1064,2.68
2024-12-09 01:39:19.822418,2,39,970,2.7
2024-12-09 01:39:20.992939,3,38,1047,2.72
2024-12-09 01:39:33.974855,0,34,1074,2.66
2024-12-09 01:39:45.883627,3,38,1047,2.72
2024-12-09 01:39:54.348974,0,34,1073,2.66
2024-12-09 01:40:04.093584,1,36,1065,2.68
2024-12-09 01:40:09.042644,0,34,1073,2.66
2024-12-09 01:40:16.180058,3,38,1048,2.72
2024-12-09 01:40:26.070509,3,38,1048,2.72
2024-12-09 02:03:43.734226,1,37,1064,2.7
2024-12-09 02:03:44.460904,0,34,1074,2.66
2024-12-09 02:03:45.8995,3,38,1048,2.72
2024-12-09 02:03:59.447087,2,38,967,2.7
2024-12-09 02:04:04.093265,1,37,1062,2.68
2024-12-09 02:04:05.692848,3,38,1048,2.72
2024-12-09 02:04:24.091489,0,34,1074,2.66
2024-12-09 02:04:27.213706,3,38,1048,2.72
2024-12-09 02:04:29.728264,2,38,973,2.7
2024-12-09 02:04:33.960564,0,34,1074,2.66
2024-12-09 02:04:53.62122,1,37,1062,2.68
2024-12-09 02:04:59.440377,2,38,973,2.7
2024-12-09 02:05:05.705254,3,38,1048,2.72
2024-12-09 02:05:16.173461,3,38,1047,2.72
2024-12-09 02:05:19.27595,0,34,1074,2.66
2024-12-09 02:05:19.816684,2,38,965,2.7
2024-12-09 02:05:24.06205,0,34,1074,2.66
2024-12-09 02:05:33.829691,1,37,1065,2.7
2024-12-09 02:05:34.526674,0,34,1074,2.66
2024-12-09 02:05:44.446321,0,34,1074,2.66
2024-12-09 02:05:49.54974,2,38,965,2.7
2024-12-09 02:05:54.18293,1,37,1063,2.7
2024-12-09 02:05:54.342299,0,34,1074,2.66
2024-12-09 02:05:55.796735,3,38,1047,2.72
2024-12-09 02:06:04.105961,1,37,1063,2.7
2024-12-09 02:06:14.151874,0,34,1074,2.66
2024-12-09 02:06:16.360619,2,38,965,2.7
2024-12-09 02:06:26.079484,3,38,1047,2.72
2024-12-09 02:06:29.732944,2,38,967,2.7
2024-12-09 02:06:33.814633,1,37,1063,2.7
2024-12-09 02:06:39.634455,2,38,967,2.7
2024-12-09 02:06:43.72173,1,37,1063,2.7
2024-12-09 02:06:54.204863,1,37,1056,2.7
2024-12-09 02:06:54.351259,0,34,1075,2.66
2024-12-09 02:06:59.44075,2,38,967,2.7
2024-12-09 02:07:04.244657,0,34,1075,2.66
2024-12-09 02:07:05.701147,3,38,1047,2.72
2024-12-09 02:07:14.001592,1,37,1056,2.7
2024-12-09 02:07:16.183501,3,38,1055,2.72
2024-12-09 02:07:23.908598,1,37,1056,2.7
2024-12-09 02:07:35.988571,3,38,1055,2.72
2024-12-09 02:07:44.443421,0,34,1074,2.66
2024-12-09 02:07:45.889923,3,38,1055,2.72
2024-12-09 02:07:53.608157,1,37,1056,2.7
2024-12-09 02:07:55.809431,3,38,1055,2.72
2024-12-09 02:08:04.100191,1,37,1066,2.7
2024-12-09 02:08:16.175081,3,38,1046,2.72
2024-12-09 02:08:24.064061,0,34,1074,2.66
2024-12-09 02:08:34.550164,0,34,1075,2.66
2024-12-09 02:59:52.758152,0,33,1071,2.64
2024-12-09 02:59:59.470158,2,37,961,2.68
2024-12-09 03:00:04.110609,1,36,1059,2.68
2024-12-09 03:59:44.345902,3,35,1038,2.68
2024-12-09 03:59:54.221458,1,33,1050,2.64
2024-12-09 03:59:55.825786,3,35,1038,2.68
2024-12-09 04:00:14.069364,1,33,1050,2.64
2024-12-09 04:00:19.854182,2,33,954,2.66
2024-12-09 04:00:24.118934,0,32,1066,2.64
2024-12-09 04:00:33.843855,1,33,1050,2.64
2024-12-09 04:00:34.013328,0,32,1066,2.64
2024-12-09 04:00:59.477611,2,33,954,2.66
2024-12-09 04:01:06.312525,3,35,1038,2.68
2024-12-09 04:01:09.396753,2,33,954,2.66
2024-12-09 04:01:09.40127,2,33,954,2.66
2024-12-09 04:01:19.847559,2,33,953,2.66
2024-12-09 04:01:24.092148,0,32,1064,2.64
2024-12-09 05:06:19.267265,3,33,1034,2.66
2024-12-09 05:06:19.351228,0,31,1062,2.62
2024-12-09 05:06:19.838583,2,32,950,2.64
2024-12-09 05:06:23.968051,1,31,1042,2.62
2024-12-09 05:06:24.101503,0,31,1062,2.62
2024-12-09 05:06:36.02295,3,33,1034,2.66
2024-12-09 05:06:44.497924,0,31,1061,2.62
2024-12-09 05:06:45.92322,3,33,1034,2.66
2024-12-09 05:06:53.684062,1,31,1042,2.62
2024-12-09 05:06:55.848128,3,33,1034,2.66
2024-12-09 05:07:04.193547,1,30,1042,2.62
2024-12-09 05:07:16.737901,3,33,1034,2.66
2024-12-09 05:07:34.578502,0,31,1061,2.62
2024-12-09 05:07:44.494377,0,31,1061,2.62
2024-12-09 05:08:04.151806,1,31,1043,2.62
2024-12-09 05:08:24.111337,0,31,1061,2.62
2024-12-09 05:08:26.10773,3,33,1034,2.66
2024-12-09 05:09:04.315829,0,31,1062,2.62
2024-12-09 05:08:33.859358,1,31,1043,2.62
2024-12-09 05:08:54.404496,0,31,1062,2.62
2024-12-09 05:09:04.154542,1,30,1043,2.62
2024-12-09 08:53:54.289858,1,29,1039,2.58
2024-12-09 08:53:54.460188,0,33,1062,2.64
2024-12-09 08:53:59.54085,2,31,956,2.6
2024-12-09 08:54:10.031774,2,31,951,2.6
2024-12-09 08:54:14.088748,1,29,1039,2.58
2024-12-09 08:54:16.485159,3,32,1040,2.64
2024-12-09 08:54:24.171653,0,33,1062,2.64
2024-12-09 08:54:26.117164,3,32,1040,2.64
2024-12-09 08:54:29.848048,2,31,951,2.6
2024-12-09 08:54:33.911796,1,29,1039,2.58
2024-12-09 08:54:34.650233,0,33,1061,2.62
2024-12-09 08:54:44.565563,0,33,1061,2.62
2024-12-09 08:54:54.278113,1,29,1038,2.58
2024-12-09 08:54:55.830085,3,32,1040,2.64
2024-12-09 13:28:54.830555,0,32,1066,2.62
2024-12-09 13:29:04.252219,1,32,1047,2.6
2024-12-09 13:29:04.446691,0,32,1066,2.62
2024-12-09 13:29:14.148489,1,32,1047,2.6
2024-12-09 13:29:16.237795,3,34,1033,2.64
2024-12-09 13:29:24.255697,0,32,1066,2.62
2024-12-09 13:29:27.247596,3,34,1033,2.64
2024-12-09 13:29:33.965751,1,32,1047,2.6
2024-12-09 13:29:34.165403,0,32,1066,2.62
2024-12-09 13:29:53.808456,1,32,1047,2.6
2024-12-09 13:29:55.87298,3,34,1033,2.64
2024-12-09 13:30:09.957844,2,34,953,2.62
2024-12-09 13:30:13.43479,0,32,1064,2.62
2024-12-09 13:30:26.147486,3,34,1030,2.66
2024-12-09 13:30:33.960013,1,31,1050,2.6
2024-12-09 13:30:34.158547,0,32,1064,2.62
2024-12-09 13:30:43.865054,1,31,1050,2.6
2024-12-09 13:30:44.636344,0,32,1065,2.62
2024-12-09 13:30:54.345155,1,32,1040,2.6
2024-12-09 13:31:04.250661,1,32,1040,2.6
2024-12-09 13:31:05.759194,3,34,1030,2.66
2024-12-09 13:31:12.417686,2,34,953,2.62
2024-12-09 13:31:19.868678,2,34,955,2.64
2024-12-09 13:31:24.055715,1,32,1040,2.6
2024-12-09 13:31:24.251159,0,32,1065,2.62
2024-12-09 13:31:33.962645,1,32,1040,2.6
2024-12-09 13:31:36.05067,3,34,1033,2.66
2024-12-09 13:31:39.692105,2,34,955,2.64
2024-12-09 13:32:04.469222,0,32,1066,2.62
2024-12-09 13:32:05.782392,3,34,1033,2.66
2024-12-09 13:32:09.419782,2,34,955,2.64
2024-12-09 13:32:14.177216,1,32,1052,2.6
2024-12-09 13:32:14.357808,0,32,1066,2.62
2024-12-09 13:32:16.247504,3,34,1033,2.64
2024-12-09 13:32:26.147707,3,34,1033,2.64
2024-12-09 14:13:26.44767,0,34,1072,2.64
2024-12-09 14:13:35.059836,1,36,1061,2.62
2024-12-09 14:13:36.057539,3,36,1056,2.66
2024-12-09 14:13:49.599509,2,39,968,2.68
2024-12-09 14:13:55.881491,3,36,1056,2.66
2024-12-09 14:14:04.485821,0,34,1073,2.64
2024-12-09 14:14:05.776266,3,36,1056,2.66
2024-12-09 14:14:09.421668,2,39,968,2.68
2024-12-09 14:14:14.207249,1,36,1067,2.64
2024-12-09 14:14:14.373515,0,34,1073,2.64
2024-12-09 14:14:24.073575,1,36,1067,2.64
2024-12-09 14:14:25.317722,3,36,1043,2.66
2024-12-09 14:14:34.184535,0,34,1073,2.64
2024-12-09 14:14:39.69019,2,39,972,2.68
2024-12-09 14:14:43.893657,1,36,1067,2.64
2024-12-09 14:14:44.667511,0,34,1075,2.62
2024-12-09 14:14:49.582664,2,39,972,2.68
2024-12-09 14:14:54.367523,1,36,1066,2.64
2024-12-09 14:15:04.470512,0,34,1075,2.62
2024-12-09 14:15:06.341442,3,36,1041,2.66
2024-12-09 14:15:15.477184,0,34,1075,2.62
2024-12-09 14:15:16.276984,3,36,1041,2.66
2024-12-09 14:15:19.886452,2,40,982,2.68
2024-12-09 14:15:26.172496,3,36,1041,2.66
2024-12-09 14:15:29.816015,2,40,982,2.68
2024-12-09 14:15:34.029537,1,36,1066,2.64
2024-12-09 14:15:44.651592,0,34,1074,2.62
2024-12-09 14:15:45.972608,3,36,1041,2.66
2024-12-09 14:15:54.638052,0,34,1074,2.62
2024-12-09 14:15:55.872913,3,36,1041,2.66
2024-12-09 14:15:59.493142,2,40,982,2.68
2024-12-09 14:16:04.293746,1,36,1064,2.64
2024-12-09 14:16:04.463709,0,34,1074,2.62
2024-12-09 14:16:05.777583,3,36,1041,2.66
2024-12-09 14:16:11.778882,2,40,982,2.68
2024-12-09 14:16:14.193455,1,36,1064,2.64
2024-12-09 14:16:34.777486,0,34,1082,2.64
2024-12-09 14:16:36.067226,3,36,1046,2.68
2024-12-09 14:16:39.717715,2,40,974,2.68
2024-12-09 14:16:49.627393,2,40,974,2.68
2024-12-09 14:17:05.797729,3,36,1046,2.68
2024-12-09 14:17:19.886794,2,40,978,2.68
2024-12-09 14:17:24.089958,1,36,1068,2.64
2024-12-09 14:17:24.268939,0,34,1082,2.64
2024-12-09 14:17:45.967409,3,36,1041,2.66
2024-12-09 14:17:54.374257,1,37,1065,2.64
2024-12-09 14:17:54.593432,0,34,1074,2.64
2024-12-09 14:17:55.922885,3,36,1041,2.66
2024-12-09 14:17:59.497505,2,40,978,2.68
2024-12-09 14:18:04.276492,1,37,1065,2.64
2024-12-09 14:18:04.456813,0,34,1074,2.64
2024-12-09 14:18:05.775854,3,36,1041,2.66
2024-12-09 14:18:14.190025,1,37,1065,2.64
2024-12-09 14:18:16.265157,3,36,1044,2.68
2024-12-09 14:18:26.158177,3,36,1044,2.68
2024-12-09 14:18:29.798534,2,40,976,2.68
2024-12-09 14:18:33.994838,1,37,1065,2.64
2024-12-09 14:18:34.18202,0,34,1074,2.64
2024-12-09 14:18:39.692634,2,40,976,2.68
2024-12-09 14:18:43.877798,1,37,1065,2.64
2024-12-09 14:18:49.596492,2,40,976,2.68
2024-12-09 14:18:53.797598,1,37,1065,2.64
2024-12-09 14:19:04.460797,0,34,1074,2.64
2024-12-09 14:19:05.780223,3,36,1044,2.68
2024-12-09 14:19:14.162066,1,37,1070,2.64
2024-12-09 14:19:14.380533,0,34,1074,2.64
2024-12-09 14:51:19.530845,3,39,1052,2.68
2024-12-09 14:51:20.191508,2,44,986,2.7
2024-12-09 14:51:24.883463,1,40,1074,2.68
2024-12-09 14:51:34.77157,0,36,1084,2.66
2024-12-09 14:51:45.983504,3,39,1051,2.7
2024-12-09 14:51:49.611179,2,44,986,2.7
2024-12-09 14:51:54.38674,1,40,1079,2.68
2024-12-09 14:51:54.575999,0,36,1084,2.66
2024-12-09 14:51:59.507307,2,44,986,2.7
2024-12-09 14:52:14.38734,0,36,1084,2.66
2024-12-09 14:52:24.309031,0,36,1084,2.66
2024-12-09 14:52:43.903148,1,40,1079,2.68
2024-12-09 14:52:54.597468,0,36,1081,2.66
2024-12-09 14:52:55.903419,3,39,1053,2.68
2024-12-09 14:53:05.783312,3,39,1053,2.68
2024-12-09 14:53:09.422299,2,44,988,2.7
2024-12-09 14:53:14.223378,1,40,1084,2.68
2024-12-09 14:53:26.170583,3,39,1053,2.7
2024-12-09 14:53:34.175836,0,36,1081,2.66
2024-12-09 14:53:43.908313,1,40,1084,2.68
2024-12-09 14:53:44.670482,0,36,1081,2.66
2024-12-09 14:53:53.811814,1,40,1084,2.68
2024-12-09 14:53:59.511237,2,44,988,2.7
2024-12-09 14:54:04.469151,0,36,1081,2.66
