time,position,t,p,v
2024-12-11 16:57:37.369196,1,55,1119,2.88
2024-12-11 16:57:43.549634,2,59,1029,2.92
2024-12-11 16:57:57.764974,1,55,1128,2.88
2024-12-11 16:57:58.359264,3,53,1098,2.88
2024-12-11 16:58:23.729901,2,59,1029,2.9
2024-12-11 16:58:26.517173,0,48,1125,2.82
2024-12-11 16:58:48.452042,3,53,1098,2.88
2024-12-11 16:58:57.194128,1,55,1128,2.88
2024-12-11 16:59:13.26114,2,59,1029,2.9
2024-12-11 16:59:17.568673,1,55,1128,2.88
2024-12-11 16:59:18.751521,3,53,1111,2.88
2024-12-11 16:59:33.645476,2,58,1021,2.9
2024-12-11 16:59:46.882509,0,48,1135,2.82
2024-12-11 16:59:57.768847,1,55,1123,2.88
2024-12-11 17:00:16.63777,0,48,1135,2.82
2024-12-11 17:00:23.742101,2,59,1028,2.9
2024-12-11 17:00:26.501575,0,48,1135,2.82
2024-12-11 17:00:46.899354,0,48,1134,2.82
2024-12-11 17:00:57.189146,1,55,1123,2.88
2024-12-11 17:01:13.294107,2,59,1028,2.9
2024-12-11 17:01:13.840226,2,59,1019,2.92
2024-12-11 17:01:27.482389,1,55,1127,2.86
2024-12-11 18:04:43.332106,1,54,1123,2.86
2024-12-11 18:09:51.594061,1,54,1125,2.86
2024-12-11 18:09:58.469033,3,52,1095,2.88
2024-12-11 18:10:11.819863,2,57,1027,2.9
2024-12-11 18:10:14.440184,1,54,1126,2.86
2024-12-11 18:10:18.849694,3,52,1094,2.88
2024-12-11 18:10:26.625109,0,47,1121,2.82
2024-12-11 18:10:30.959678,1,54,1126,2.86
2024-12-11 18:10:36.516074,0,47,1121,2.82
2024-12-11 18:10:38.671254,3,52,1094,2.88
2024-12-11 18:10:42.903981,2,57,1029,2.9
2024-12-11 18:11:18.139543,2,57,1027,2.9
2024-12-11 18:11:18.564914,1,54,1126,2.86
2024-12-11 18:11:18.860486,3,52,1095,2.88
2024-12-11 18:11:30.537394,2,57,1027,2.9
2024-12-11 18:11:42.910063,2,57,1027,2.9
2024-12-11 18:11:43.341398,1,54,1126,2.86
2024-12-11 18:11:47.022191,0,47,1125,2.82
2024-12-11 18:11:56.886405,0,47,1125,2.82
2024-12-11 18:11:57.91148,1,54,1128,2.86
2024-12-11 18:11:58.501198,3,52,1095,2.88
2024-12-11 18:12:03.560206,2,57,1027,2.9
2024-12-11 18:12:14.450845,1,54,1128,2.86
2024-12-11 18:12:28.764734,3,52,1099,2.88
2024-12-11 18:13:22.262608,2,57,1026,2.9
2024-12-11 18:13:30.562593,2,57,1026,2.9
2024-12-11 18:13:43.346838,1,54,1126,2.86
2024-12-11 18:13:48.575748,3,52,1095,2.88
2024-12-11 18:43:47.505592,1,55,1129,2.86
2024-12-11 18:44:07.761067,2,59,1028,2.9
2024-12-11 12:53:12.659892,2,62,1042,2.9
2024-12-11 12:53:28.284129,3,54,1107,2.86
2024-12-11 12:53:46.842432,1,58,1138,2.88
2024-12-11 15:00:06.588766,0,48,1123,2.82
2024-12-11 15:00:08.658444,3,53,1096,2.86
2024-12-11 15:36:56.685754,0,49,1124,2.82
2024-12-11 15:36:58.2297,3,53,1103,2.88
2024-12-11 15:37:08.147937,3,53,1103,2.88
2024-12-11 15:37:16.507244,0,49,1124,2.82
2024-12-11 15:37:46.791852,0,49,1130,2.82
2024-12-11 15:41:13.652701,2,61,1036,2.92
2024-12-11 15:41:15.481935,2,61,1031,2.92
2024-12-11 15:41:57.038089,1,57,1142,2.88
2024-12-11 15:42:07.492658,1,57,1136,2.88
2024-12-11 15:42:37.213124,1,57,1136,2.88
2024-12-11 15:42:48.35786,3,53,1099,2.88
2024-12-11 15:43:06.64095,0,49,1124,2.84
2024-12-11 17:00:06.699719,0,48,1135,2.82
2024-12-11 17:00:18.738695,3,53,1098,2.88
2024-12-11 17:00:28.649881,3,53,1098,2.88
2024-12-11 17:00:36.417997,0,48,1135,2.82
2024-12-11 17:00:38.561798,3,53,1098,2.88
2024-12-11 17:01:08.838821,3,53,1105,2.88
2024-12-11 17:01:26.512113,0,48,1134,2.82
2024-12-11 17:01:36.985414,0,48,1123,2.82
2024-12-11 17:01:46.889524,0,48,1123,2.82
2024-12-11 17:01:58.370484,3,53,1105,2.88
2024-12-11 17:02:16.604647,0,48,1123,2.82
2024-12-11 18:05:34.633817,2,57,1024,2.9
2024-12-11 18:05:35.064201,1,54,1125,2.86
2024-12-11 18:05:37.068757,0,48,1122,2.82
2024-12-11 18:05:55.271259,2,57,1024,2.9
2024-12-11 18:05:56.88876,0,48,1122,2.82
2024-12-11 18:06:08.368572,3,52,1095,2.86
2024-12-11 18:06:18.835034,3,52,1097,2.88
2024-12-11 18:06:26.595174,0,48,1122,2.82
2024-12-11 18:06:47.456595,1,54,1126,2.86
2024-12-11 18:06:51.152844,2,57,1024,2.9
2024-12-11 18:07:26.825484,1,54,1127,2.86
2024-12-11 18:07:30.947773,1,54,1127,2.86
2024-12-11 18:08:11.810927,2,57,1024,2.9
2024-12-11 18:08:18.538118,1,54,1124,2.86
2024-12-11 18:08:38.65726,3,52,1102,2.86
2024-12-11 18:09:02.053657,1,54,1125,2.86
2024-12-11 18:09:18.854053,3,52,1095,2.88
2024-12-11 18:09:18.863759,3,52,1095,2.88
2024-12-11 18:09:22.258578,2,57,1027,2.9
2024-12-11 18:44:18.906365,3,53,1105,2.88
2024-12-11 18:44:47.117328,2,59,1021,2.9
2024-12-11 18:44:58.523102,3,53,1105,2.88
2024-12-11 18:45:08.421938,3,53,1105,2.88
2024-12-11 18:45:11.891149,2,59,1021,2.9
2024-12-11 18:45:18.901712,3,52,1096,2.88
2024-12-11 18:45:26.476871,2,59,1027,2.9
2024-12-11 18:45:34.711464,2,59,1027,2.9
2024-12-11 18:45:37.593438,1,55,1130,2.86
2024-12-11 18:45:47.022221,0,48,1130,2.82
2024-12-11 18:46:18.907655,2,59,1027,2.9
2024-12-11 18:46:28.808716,3,53,1106,2.88
2024-12-11 18:46:30.602803,2,59,1019,2.9
2024-12-11 19:09:48.651564,3,53,1097,2.88
2024-12-11 19:09:53.773724,2,59,1032,2.9
2024-12-11 19:09:58.562169,3,53,1097,2.88
2024-12-11 19:10:06.875543,0,48,1121,2.82
2024-12-11 19:10:16.77737,0,48,1121,2.82
2024-12-11 19:10:16.806109,0,48,1121,2.82
2024-12-11 19:10:36.585785,0,48,1121,2.82
2024-12-11 19:10:38.761792,3,53,1099,2.86
2024-12-11 19:10:47.563425,1,56,1133,2.88
2024-12-11 19:10:57.456275,1,56,1133,2.88
2024-12-11 19:11:06.86572,0,48,1121,2.82
2024-12-11 19:11:16.761412,0,48,1121,2.82
2024-12-11 19:11:17.854533,1,56,1130,2.88
2024-12-11 19:11:27.756818,1,56,1130,2.88
2024-12-11 19:11:58.027613,1,56,1120,2.88
2024-12-11 19:25:56.992715,0,48,1124,2.82
2024-12-11 19:26:26.683637,0,48,1124,2.82
2024-12-11 19:26:37.688664,1,56,1137,2.88
2024-12-11 19:26:48.669671,3,53,1103,2.88
2024-12-11 19:26:53.788377,2,60,1034,2.9
2024-12-11 19:26:56.988715,0,48,1122,2.82
2024-12-11 19:26:58.600404,3,53,1103,2.88
2024-12-11 19:27:18.993909,3,53,1098,2.88
2024-12-11 19:27:28.884685,3,53,1098,2.88
2024-12-11 19:27:36.593858,0,48,1122,2.82
2024-12-11 19:27:43.899051,2,60,1035,2.9
2024-12-11 19:28:06.919342,0,48,1121,2.82
2024-12-11 19:28:17.885218,1,56,1133,2.88
2024-12-11 19:28:24.085805,2,60,1035,2.92
2024-12-11 19:28:48.700234,3,53,1098,2.88
2024-12-11 19:28:53.795406,2,60,1035,2.92
2024-12-11 19:28:57.009331,0,48,1121,2.82
2024-12-11 19:29:07.980609,1,57,1133,2.88
2024-12-11 19:29:18.989943,3,53,1099,2.88
2024-12-11 19:29:36.60157,0,48,1121,2.82
2024-12-11 19:29:58.590892,3,53,1099,2.88
2024-12-11 19:30:07.341643,0,48,1122,2.82
2024-12-11 19:39:37.733844,1,56,1128,2.88
2024-12-11 19:39:38.828347,3,53,1113,2.88
2024-12-11 19:39:47.123351,0,48,1122,2.82
2024-12-11 19:39:57.527775,1,56,1128,2.88
2024-12-11 19:39:58.602722,3,53,1113,2.88
2024-12-11 19:40:07.562473,0,48,1122,2.82
2024-12-11 19:40:26.708922,0,48,1122,2.82
2024-12-11 19:40:37.202038,0,48,1122,2.82
2024-12-11 19:40:43.938625,2,60,1032,2.9
2024-12-11 19:40:47.12449,0,48,1122,2.82
2024-12-11 19:41:03.743412,2,60,1032,2.9
2024-12-11 19:41:08.518504,3,53,1101,2.88
2024-12-11 19:41:13.688761,2,60,1032,2.9
2024-12-11 19:41:24.139558,2,60,1035,2.92
2024-12-11 19:41:37.72003,1,56,1130,2.88
2024-12-11 19:41:48.71689,3,53,1100,2.88
2024-12-11 19:42:13.661089,2,60,1035,2.92
2024-12-11 19:42:24.115462,2,60,1031,2.9
2024-12-11 19:42:27.820711,1,56,1132,2.88
2024-12-11 19:42:47.110275,0,48,1121,2.82
2024-12-11 19:42:48.700177,3,53,1100,2.88
2024-12-11 19:42:58.115918,1,56,1128,2.88
2024-12-11 19:42:58.609557,3,53,1100,2.88
2024-12-11 19:43:08.531224,3,53,1100,2.88
2024-12-11 19:43:14.216634,2,60,1034,2.92
2024-12-11 19:43:16.810121,0,48,1121,2.82
2024-12-11 19:43:28.895027,3,53,1099,2.88
2024-12-11 19:43:37.742698,1,56,1128,2.88
2024-12-11 19:43:38.810132,3,53,1099,2.88
2024-12-11 19:43:57.54535,1,56,1128,2.88
2024-12-11 19:44:17.930969,1,56,1128,2.88
2024-12-11 19:44:26.726262,0,48,1126,2.82
2024-12-11 19:50:03.760334,2,60,1031,2.92
2024-12-11 19:50:06.915615,0,48,1121,2.82
2024-12-11 19:50:07.739858,0,48,1121,2.82
2024-12-11 19:50:09.105206,3,53,1100,2.88
2024-12-11 19:50:24.151207,2,60,1035,2.92
2024-12-11 19:50:27.842104,1,57,1135,2.88
2024-12-11 19:50:37.205572,0,48,1122,2.82
2024-12-11 19:50:43.96077,2,60,1035,2.92
2024-12-11 19:50:48.738568,3,53,1100,2.88
2024-12-11 19:50:57.006544,0,48,1122,2.82
2024-12-11 19:51:03.782787,2,60,1035,2.92
2024-12-11 19:51:34.06143,2,60,1026,2.92
2024-12-11 19:51:38.826845,3,53,1111,2.88
2024-12-11 19:51:47.126577,0,48,1131,2.82
2024-12-11 19:51:47.656416,1,56,1131,2.88
2024-12-11 12:54:02.770156,2,62,1034,2.9
2024-12-11 12:54:07.896188,3,54,1107,2.86
2024-12-11 12:54:13.244623,2,62,1038,2.9
2024-12-11 12:54:36.85003,1,58,1139,2.88
2024-12-11 12:54:38.175735,3,54,1101,2.86
2024-12-11 12:54:46.554722,0,51,1130,2.82
2024-12-11 12:54:57.2315,1,58,1142,2.88
2024-12-11 12:55:16.301627,0,51,1130,2.82
2024-12-11 12:55:26.186663,0,51,1130,2.82
2024-12-11 12:56:08.49242,3,54,1101,2.86
2024-12-11 12:56:12.657589,2,62,1042,2.9
2024-12-11 12:56:36.660977,0,51,1131,2.84
2024-12-11 12:57:16.286494,0,51,1131,2.84
2024-12-11 15:00:46.781561,0,48,1121,2.82
2024-12-11 15:01:18.163711,1,56,1131,2.88
2024-12-11 15:01:28.473205,3,52,1096,2.86
2024-12-11 15:01:33.353325,2,59,1029,2.9
2024-12-11 15:01:48.286309,3,52,1096,2.86
2024-12-11 15:02:08.093883,3,52,1096,2.86
2024-12-11 15:02:36.834197,0,48,1123,2.82
2024-12-11 15:02:38.369727,3,53,1096,2.86
2024-12-11 15:03:22.306723,1,56,1131,2.88
2024-12-11 15:03:23.458467,2,59,1032,2.9
2024-12-11 15:03:36.283443,0,48,1123,2.82
2024-12-11 15:03:43.270546,2,59,1032,2.9
2024-12-11 15:03:51.215078,1,56,1131,2.88
2024-12-11 15:03:58.191946,3,52,1096,2.86
2024-12-11 15:37:38.431698,3,53,1101,2.88
2024-12-11 15:37:43.38288,2,61,1034,2.92
2024-12-11 15:37:56.707352,0,49,1130,2.82
2024-12-11 15:38:13.665778,2,61,1032,2.92
2024-12-11 15:38:28.534514,3,53,1103,2.88
2024-12-11 15:38:48.353728,3,53,1103,2.88
2024-12-11 15:39:03.187664,2,61,1032,2.92
2024-12-11 15:39:08.140811,3,53,1103,2.88
2024-12-11 15:39:16.498942,0,49,1127,2.84
2024-12-11 15:39:17.388762,1,57,1137,2.88
2024-12-11 15:39:28.558742,3,53,1101,2.88
2024-12-11 15:39:43.345225,2,61,1037,2.92
2024-12-11 15:39:46.78775,0,49,1125,2.84
2024-12-11 15:40:07.50577,1,57,1138,2.88
2024-12-11 15:40:13.092141,2,61,1037,2.92
2024-12-11 15:40:16.557206,0,49,1125,2.84
2024-12-11 15:40:19.601752,0,49,1125,2.84
2024-12-11 15:40:23.557581,2,61,1031,2.92
2024-12-11 15:40:56.704823,0,49,1126,2.84
2024-12-11 15:41:06.589713,0,49,1126,2.84
2024-12-11 17:01:43.552245,2,59,1019,2.92
2024-12-11 17:01:47.285564,1,55,1127,2.86
2024-12-11 17:01:48.455788,3,53,1105,2.88
2024-12-11 17:02:36.411533,0,48,1123,2.82
2024-12-11 17:02:46.890575,0,48,1130,2.82
2024-12-11 17:02:53.459716,2,59,1026,2.92
2024-12-11 17:02:57.196058,1,55,1130,2.88
2024-12-11 17:03:03.355116,2,59,1026,2.92
2024-12-11 17:03:08.271693,3,53,1097,2.88
2024-12-11 17:03:17.579143,1,55,1129,2.88
2024-12-11 17:03:26.518735,0,48,1130,2.82
2024-12-11 17:03:27.490938,1,55,1129,2.88
2024-12-11 17:03:57.772236,1,55,1116,2.88
2024-12-11 17:04:06.722163,0,48,1122,2.82
2024-12-11 17:04:18.751751,3,53,1107,2.88
2024-12-11 17:04:23.741974,2,59,1021,2.9
2024-12-11 17:04:36.989698,0,48,1135,2.82
2024-12-11 17:04:46.908558,0,48,1135,2.82
2024-12-11 17:04:53.470992,2,59,1021,2.9
2024-12-11 17:05:13.291638,2,59,1021,2.9
2024-12-11 18:07:06.169528,1,54,1127,2.86
2024-12-11 18:07:13.975368,2,57,1024,2.9
2024-12-11 18:07:28.743565,3,52,1095,2.88
2024-12-11 18:07:42.909183,2,57,1024,2.9
2024-12-11 18:07:46.971805,0,47,1121,2.82
2024-12-11 18:07:48.576724,3,52,1095,2.88
2024-12-11 18:08:08.373425,3,52,1095,2.88
2024-12-11 18:08:22.253622,2,57,1018,2.9
2024-12-11 18:08:28.770732,3,52,1102,2.86
2024-12-11 18:08:34.649028,2,57,1018,2.9
2024-12-11 18:08:47.472873,1,54,1124,2.86
2024-12-11 18:08:55.318252,2,57,1018,2.9
2024-12-11 18:09:07.684846,2,57,1018,2.9
2024-12-11 18:09:08.368837,3,52,1102,2.86
2024-12-11 18:09:10.311399,1,54,1125,2.86
2024-12-11 18:09:16.698896,0,47,1129,2.82
2024-12-11 18:09:26.81873,1,54,1125,2.86
2024-12-11 18:09:30.539133,2,57,1027,2.9
2024-12-11 18:09:30.959783,1,54,1125,2.86
2024-12-11 18:09:42.91352,2,57,1027,2.9
2024-12-11 18:09:46.986307,0,47,1121,2.82
2024-12-11 18:09:55.324615,2,57,1027,2.9
2024-12-11 18:10:06.794692,0,47,1121,2.82
2024-12-11 18:10:06.832955,0,47,1121,2.82
2024-12-11 18:10:18.136009,2,57,1029,2.9
2024-12-11 18:10:18.569737,1,54,1126,2.86
2024-12-11 18:10:30.534238,2,57,1029,2.9
2024-12-11 18:10:55.746344,1,54,1126,2.86
2024-12-11 18:11:06.181456,1,54,1126,2.86
2024-12-11 18:11:08.390826,3,52,1094,2.88
2024-12-11 18:11:18.159565,2,57,1027,2.9
2024-12-11 18:11:35.085413,1,54,1126,2.86
2024-12-11 18:44:22.327031,2,59,1021,2.9
2024-12-11 18:44:30.596404,2,59,1021,2.9
2024-12-11 18:44:33.950829,3,53,1105,2.88
2024-12-11 18:44:56.917722,0,48,1128,2.82
2024-12-11 18:45:06.869425,0,48,1128,2.82
2024-12-11 18:45:26.647622,0,48,1128,2.82
2024-12-11 18:45:27.698126,1,55,1130,2.86
2024-12-11 18:45:36.547898,0,48,1128,2.82
2024-12-11 18:45:47.111883,2,59,1027,2.9
2024-12-11 18:45:47.496689,1,55,1130,2.86
2024-12-11 18:45:58.522623,3,52,1096,2.88
2024-12-11 18:45:59.502777,2,59,1027,2.9
2024-12-11 18:46:16.738389,0,48,1130,2.82
2024-12-11 18:46:27.692377,1,55,1120,2.86
2024-12-11 18:46:57.40793,1,55,1120,2.86
2024-12-11 18:47:07.768131,2,59,1019,2.9
2024-12-11 18:47:08.440799,3,53,1106,2.88
2024-12-11 18:47:16.738644,0,48,1120,2.82
2024-12-11 18:47:36.548803,0,48,1120,2.82
2024-12-11 18:47:38.719147,3,53,1099,2.88
2024-12-11 18:47:47.50391,1,55,1134,2.86
2024-12-11 18:48:03.641988,2,59,1027,2.9
2024-12-11 18:48:26.459429,2,59,1029,2.9
2024-12-11 18:48:27.698997,1,55,1123,2.86
2024-12-11 18:48:34.729729,2,59,1029,2.9
2024-12-11 18:48:37.118838,0,48,1126,2.82
2024-12-11 18:48:47.021022,0,48,1126,2.82
2024-12-11 18:48:47.124124,2,59,1029,2.9
2024-12-11 19:12:07.942212,1,56,1120,2.88
2024-12-11 19:12:16.767355,0,48,1131,2.82
2024-12-11 19:12:24.038037,2,59,1033,2.9
2024-12-11 19:12:47.572392,1,56,1120,2.88
2024-12-11 19:13:03.668075,2,59,1033,2.9
2024-12-11 19:13:16.778083,0,48,1120,2.82
2024-12-11 19:13:27.767647,1,56,1135,2.88
2024-12-11 19:13:43.860008,2,59,1033,2.9
2024-12-11 19:13:48.64815,3,53,1097,2.88
2024-12-11 19:13:57.478431,1,56,1135,2.88
2024-12-11 19:14:27.74948,1,56,1130,2.88
2024-12-11 19:14:33.954546,2,59,1031,2.9
2024-12-11 19:14:37.663902,1,56,1130,2.88
2024-12-11 19:14:47.575127,1,56,1130,2.88
2024-12-11 19:14:48.649579,3,53,1102,2.88
2024-12-11 19:14:57.472022,1,56,1130,2.88
2024-12-11 19:15:07.099949,0,48,1129,2.82
2024-12-11 13:44:40.931176,1,56,1122,2.88
2024-12-11 13:44:40.991525,0,50,1125,2.84
2024-12-11 13:44:48.252206,3,53,1096,2.86
2024-12-11 13:45:02.888364,2,60,1023,2.9
2024-12-11 13:45:06.453368,0,50,1124,2.84
2024-12-11 13:45:16.413084,0,50,1124,2.84
2024-12-11 13:45:46.881883,1,56,1121,2.88
2024-12-11 13:45:56.57308,0,50,1122,2.84
2024-12-11 13:45:56.797142,1,56,1121,2.88
2024-12-11 15:04:18.191888,1,56,1132,2.88
2024-12-11 15:04:43.274987,2,59,1034,2.9
2024-12-11 15:04:53.185762,2,59,1034,2.9
2024-12-11 15:05:06.555812,0,49,1133,2.82
2024-12-11 15:05:16.467371,0,49,1133,2.82
2024-12-11 15:05:48.276272,3,53,1095,2.86
2024-12-11 15:06:03.076951,2,59,1032,2.9
2024-12-11 15:06:14.776744,2,59,1032,2.9
2024-12-11 15:06:26.432446,1,56,1121,2.86
2024-12-11 15:06:34.676833,1,56,1121,2.86
2024-12-11 15:06:36.268297,0,49,1122,2.82
2024-12-11 15:07:16.468425,0,48,1129,2.82
2024-12-11 15:07:38.813207,1,56,1122,2.86
2024-12-11 15:07:56.658195,0,49,1122,2.82
2024-12-11 15:08:28.478211,3,53,1096,2.86
2024-12-11 15:08:43.263878,2,59,1027,2.9
2024-12-11 15:08:48.299762,3,53,1096,2.86
2024-12-11 15:38:18.627444,3,53,1103,2.88
2024-12-11 15:38:56.714446,0,49,1127,2.84
2024-12-11 15:39:36.302609,0,49,1127,2.84
2024-12-11 15:39:38.425718,3,53,1101,2.88
2024-12-11 15:40:03.175942,2,61,1037,2.92
2024-12-11 15:40:08.192191,3,53,1101,2.88
2024-12-11 15:40:28.533339,3,53,1107,2.88
2024-12-11 15:40:47.117404,1,57,1138,2.88
2024-12-11 15:40:48.343923,3,53,1107,2.88
2024-12-11 15:41:17.397891,1,57,1142,2.88
2024-12-11 15:41:33.453552,2,61,1036,2.92
2024-12-11 15:41:43.35068,2,61,1036,2.92
2024-12-11 15:42:08.150348,3,53,1099,2.88
2024-12-11 15:42:27.31824,1,57,1136,2.88
2024-12-11 15:42:46.792954,0,49,1124,2.84
2024-12-11 15:42:47.12659,1,57,1136,2.88
2024-12-11 15:42:58.246639,3,53,1099,2.88
2024-12-11 15:43:08.141502,3,53,1099,2.88
2024-12-11 17:02:23.758732,2,59,1026,2.92
2024-12-11 17:02:37.386791,1,55,1130,2.88
2024-12-11 17:02:47.29184,1,55,1130,2.88
2024-12-11 17:03:23.747889,2,59,1031,2.9
2024-12-11 17:03:36.411933,0,48,1130,2.82
2024-12-11 17:03:48.461131,3,53,1096,2.88
2024-12-11 17:03:58.370133,3,53,1096,2.88
2024-12-11 17:04:13.842852,2,59,1021,2.9
2024-12-11 17:04:21.251373,3,53,1107,2.88
2024-12-11 17:04:37.398863,1,55,1116,2.88
2024-12-11 17:04:43.559674,2,59,1021,2.9
2024-12-11 17:05:03.368222,2,59,1021,2.9
2024-12-11 17:05:08.848892,3,53,1097,2.88
2024-12-11 17:05:09.273606,0,48,1135,2.82
2024-12-11 17:05:16.610873,0,48,1135,2.82
2024-12-11 17:05:27.490391,1,55,1132,2.88
2024-12-11 17:05:57.196956,1,55,1132,2.88
2024-12-11 17:06:06.715639,0,48,1122,2.82
2024-12-11 18:12:13.997134,2,57,1024,2.9
2024-12-11 18:12:30.962784,1,54,1128,2.86
2024-12-11 18:12:36.510977,0,47,1125,2.82
2024-12-11 18:12:38.781139,2,57,1024,2.9
2024-12-11 18:12:51.185503,2,57,1024,2.9
2024-12-11 18:12:55.751334,1,54,1128,2.86
2024-12-11 18:13:06.777344,0,47,1121,2.82
2024-12-11 18:13:08.402716,3,52,1099,2.88
2024-12-11 18:13:26.842479,1,54,1126,2.86
2024-12-11 18:13:35.102328,1,54,1126,2.86
2024-12-11 18:13:37.099974,0,48,1123,2.82
2024-12-11 18:13:56.902077,0,48,1123,2.82
2024-12-11 18:13:57.917558,1,54,1127,2.86
2024-12-11 18:13:58.489245,3,52,1095,2.88
2024-12-11 18:14:08.958092,3,52,1096,2.86
2024-12-11 18:14:26.607632,0,48,1123,2.82
2024-12-11 18:14:29.888663,3,52,1096,2.86
2024-12-11 18:14:55.757747,1,54,1127,2.86
2024-12-11 18:15:06.189167,1,54,1127,2.86
2024-12-11 18:15:07.697053,2,58,1024,2.9
2024-12-11 18:15:18.858651,3,52,1096,2.88
2024-12-11 18:15:35.091367,1,54,1127,2.86
2024-12-11 18:15:36.499246,0,48,1120,2.82
2024-12-11 18:15:38.668665,3,52,1096,2.88
2024-12-11 18:15:38.779511,2,58,1023,2.9
2024-12-11 18:15:46.989525,0,48,1121,2.82
2024-12-11 18:15:47.038869,2,58,1023,2.9
2024-12-11 18:15:48.569401,3,52,1096,2.88
2024-12-11 18:16:06.179266,1,54,1124,2.86
2024-12-11 18:16:20.86888,2,58,1023,2.9
2024-12-11 18:16:26.605094,0,48,1121,2.82
2024-12-11 18:16:30.959313,1,54,1124,2.86
2024-12-11 18:16:38.668748,3,52,1099,2.88
