time,position,t,p,v
2024-12-05 17:43:19.13213,1,51,1118,2.82
2024-12-05 17:43:19.33988,3,48,1085,2.8
2024-12-05 17:43:30.654029,0,45,1111,2.78
2024-12-05 17:43:31.728105,3,48,1085,2.8
2024-12-05 17:43:34.661684,2,55,1026,2.86
2024-12-05 17:43:48.838537,1,51,1118,2.82
2024-12-05 17:44:16.918887,3,48,1088,2.8
2024-12-05 17:44:27.623455,3,48,1088,2.8
2024-12-05 17:44:29.058872,1,51,1113,2.82
2024-12-05 17:44:31.748507,3,48,1088,2.8
2024-12-05 17:44:56.510624,3,48,1088,2.8
2024-12-05 17:44:59.320907,1,51,1116,2.8
2024-12-05 17:45:30.654555,0,45,1114,2.76
2024-12-05 17:45:41.129987,0,45,1113,2.78
2024-12-05 17:46:17.04922,2,55,1023,2.86
2024-12-05 17:46:19.125372,1,51,1114,2.82
2024-12-05 17:46:30.649726,0,45,1113,2.78
2024-12-05 17:46:31.755497,3,48,1087,2.8
2024-12-05 17:46:49.430844,1,51,1118,2.82
2024-12-05 17:47:00.641252,3,48,1087,2.8
2024-12-05 17:57:00.943145,0,45,1119,2.78
2024-12-05 17:57:04.393315,2,56,1031,2.86
2024-12-05 17:58:00.653566,3,49,1088,2.82
2024-12-05 17:58:00.944692,0,45,1116,2.78
2024-12-05 17:58:06.975403,3,49,1088,2.82
2024-12-05 17:58:10.84583,0,45,1116,2.78
2024-12-05 17:58:54.492239,2,56,1035,2.86
2024-12-05 17:58:56.527601,3,49,1088,2.82
2024-12-05 17:59:17.207192,3,49,1092,2.82
2024-12-05 17:59:52.393933,3,49,1092,2.82
2024-12-05 17:59:54.493953,2,56,1035,2.86
2024-12-05 18:00:11.089113,3,49,1091,2.82
2024-12-05 18:00:14.874843,2,57,1034,2.86
2024-12-05 18:00:19.154329,1,53,1127,2.82
2024-12-05 18:00:24.775252,2,57,1034,2.86
2024-12-05 18:00:40.003681,3,49,1091,2.82
2024-12-05 18:00:44.141214,3,49,1091,2.82
2024-12-05 18:00:54.494713,2,57,1034,2.86
2024-12-05 18:14:10.854324,0,46,1116,2.78
2024-12-05 18:14:23.503439,3,50,1091,2.82
2024-12-05 18:14:40.035359,3,50,1091,2.82
2024-12-05 18:15:10.847804,0,46,1126,2.78
2024-12-05 18:15:11.121776,3,50,1100,2.82
2024-12-05 18:15:20.768449,0,46,1126,2.78
2024-12-05 18:15:44.168547,3,50,1100,2.82
2024-12-05 18:15:51.052942,0,46,1116,2.78
2024-12-05 18:16:17.682677,2,58,1034,2.86
2024-12-05 18:16:34.706477,2,58,1034,2.86
2024-12-05 18:16:35.892442,3,50,1090,2.82
2024-12-05 18:16:54.524104,2,58,1034,2.86
2024-12-05 18:17:30.673741,0,46,1116,2.78
2024-12-05 18:19:10.863598,0,46,1116,2.78
2024-12-05 18:19:14.910932,2,57,1036,2.88
2024-12-05 18:19:17.629077,3,50,1090,2.8
2024-12-05 18:19:29.631724,1,54,1130,2.82
2024-12-05 18:19:48.89327,1,54,1130,2.82
2024-12-05 18:19:51.061957,0,46,1117,2.78
2024-12-05 18:19:56.541107,3,50,1090,2.8
2024-12-05 18:20:00.960961,0,46,1117,2.78
2024-12-05 18:20:11.130412,3,50,1091,2.82
2024-12-05 18:20:14.918657,2,58,1033,2.86
2024-12-05 18:20:19.183453,1,54,1122,2.84
2024-12-05 18:20:20.773731,0,46,1117,2.78
2024-12-05 18:22:48.893751,1,53,1132,2.84
2024-12-05 18:23:09.273798,1,54,1121,2.82
2024-12-05 18:23:23.513921,3,50,1098,2.82
2024-12-05 18:23:31.252009,0,46,1116,2.78
2024-12-05 18:23:56.55126,3,50,1098,2.82
2024-12-05 18:24:10.861818,0,46,1116,2.78
2024-12-05 18:24:11.123854,3,50,1090,2.82
2024-12-05 18:24:17.701662,3,50,1090,2.82
2024-12-05 18:24:24.821577,2,58,1037,2.86
2024-12-05 18:24:29.743651,1,54,1126,2.84
2024-12-05 18:24:30.674768,0,46,1116,2.78
2024-12-05 18:24:35.903714,3,50,1090,2.82
2024-12-05 18:24:44.167615,3,50,1090,2.82
2024-12-05 13:25:24.388561,2,42,987,2.72
2024-12-05 13:25:30.449565,0,38,1089,2.72
2024-12-05 13:25:42.253924,3,39,1054,2.72
2024-12-05 13:25:48.532379,1,38,1078,2.68
2024-12-05 13:25:50.829744,0,38,1091,2.72
2024-12-05 13:25:52.164905,3,39,1054,2.72
2024-12-05 13:26:10.62993,0,38,1091,2.72
2024-12-05 13:26:12.53917,3,39,1055,2.72
2024-12-05 13:26:18.824136,1,38,1079,2.68
2024-12-05 13:26:24.413619,2,42,984,2.72
2024-12-05 13:26:31.012951,0,38,1091,2.72
2024-12-05 13:26:32.366006,3,39,1055,2.72
2024-12-05 13:26:34.334453,2,42,984,2.72
2024-12-05 13:26:38.625583,1,38,1079,2.68
2024-12-05 13:26:40.932883,0,38,1091,2.72
2024-12-05 13:26:44.219595,2,42,984,2.72
2024-12-05 13:26:54.134504,2,42,984,2.72
2024-12-05 13:27:00.739838,0,38,1091,2.72
2024-12-05 13:27:02.062665,3,39,1055,2.72
2024-12-05 13:27:04.581699,2,42,988,2.72
2024-12-05 13:27:08.924987,1,39,1077,2.68
2024-12-05 13:27:10.645165,0,38,1091,2.72
2024-12-05 13:27:18.820916,1,39,1077,2.68
2024-12-05 13:27:20.566494,0,38,1091,2.72
2024-12-05 13:27:28.731628,1,39,1077,2.68
2024-12-05 13:27:31.02397,0,39,1093,2.7
2024-12-05 13:27:32.351253,3,39,1055,2.72
2024-12-05 13:27:34.309954,2,42,988,2.72
2024-12-05 13:27:42.253989,3,39,1055,2.72
2024-12-05 13:27:49.11057,1,39,1073,2.68
2024-12-05 13:27:52.168173,3,39,1055,2.72
2024-12-05 13:28:00.736362,0,39,1093,2.7
2024-12-05 13:28:12.547448,3,39,1057,2.72
2024-12-05 13:28:22.459031,3,39,1057,2.72
2024-12-05 13:28:28.725273,1,39,1073,2.68
2024-12-05 13:28:30.491265,0,39,1093,2.7
2024-12-05 13:28:40.943703,0,39,1091,2.72
2024-12-05 13:28:52.1729,3,39,1057,2.72
2024-12-05 13:28:59.015915,1,38,1084,2.68
2024-12-05 13:29:00.737604,0,39,1091,2.72
2024-12-05 13:29:04.027974,2,42,984,2.72
2024-12-05 13:29:10.649421,0,39,1091,2.72
2024-12-05 13:29:18.841974,1,38,1084,2.68
2024-12-05 13:29:20.557709,0,39,1091,2.72
2024-12-05 13:29:28.803545,1,38,1084,2.68
2024-12-05 13:29:32.347083,3,39,1054,2.72
2024-12-05 13:29:32.371136,3,39,1054,2.72
2024-12-05 13:29:42.275717,3,39,1054,2.72
2024-12-05 13:29:48.552365,1,38,1084,2.68
2024-12-05 13:29:50.826588,0,39,1092,2.72
2024-12-05 13:30:10.641796,0,39,1092,2.72
2024-12-05 13:30:18.832039,1,39,1075,2.68
2024-12-05 13:30:28.727125,1,39,1075,2.68
2024-12-05 13:30:30.466693,0,39,1092,2.72
2024-12-05 13:30:34.322313,2,42,983,2.74
2024-12-05 13:30:40.924215,0,39,1090,2.7
2024-12-05 13:30:48.552438,1,39,1075,2.68
2024-12-05 13:30:52.197175,3,39,1057,2.72
2024-12-05 13:30:59.02826,1,39,1081,2.68
2024-12-05 13:31:00.735834,0,39,1090,2.7
2024-12-05 13:31:04.613109,2,42,989,2.74
2024-12-05 13:31:10.637593,0,39,1090,2.7
2024-12-05 13:31:12.547586,3,39,1054,2.72
2024-12-05 13:31:16.026044,2,42,989,2.74
2024-12-05 13:31:22.452026,3,39,1054,2.72
2024-12-05 13:31:24.412454,2,42,989,2.74
2024-12-05 13:31:34.327787,2,42,989,2.74
2024-12-05 13:31:38.632073,1,39,1081,2.68
2024-12-05 13:31:40.927899,0,39,1095,2.72
2024-12-05 13:32:02.623374,3,39,1057,2.72
2024-12-05 13:32:04.024642,2,42,989,2.74
2024-12-05 13:32:08.913226,1,39,1076,2.68
2024-12-05 13:40:42.012895,3,40,1053,2.74
2024-12-05 13:40:42.060172,0,39,1092,2.72
2024-12-05 13:40:42.062419,1,39,1075,2.68
2024-12-05 13:40:49.24959,1,39,1083,2.7
2024-12-05 13:41:04.052021,2,43,998,2.74
2024-12-05 13:41:08.951537,1,39,1083,2.7
2024-12-05 13:41:10.650863,0,39,1092,2.72
2024-12-05 13:41:12.551409,3,40,1057,2.74
2024-12-05 13:41:14.51098,2,43,993,2.74
2024-12-05 13:41:16.536005,2,43,993,2.74
2024-12-05 13:41:22.45545,3,40,1057,2.74
2024-12-05 13:41:24.429714,2,43,993,2.74
2024-12-05 13:41:38.651196,1,39,1083,2.7
2024-12-05 13:41:40.949919,0,39,1092,2.72
2024-12-05 13:41:54.1554,2,43,993,2.74
2024-12-05 13:42:02.086986,3,40,1057,2.74
2024-12-05 13:42:04.620648,2,43,995,2.74
2024-12-05 13:42:08.93139,1,40,1083,2.7
2024-12-05 13:42:10.686352,0,39,1092,2.72
2024-12-05 13:42:28.757644,1,40,1083,2.7
2024-12-05 13:42:30.471445,0,39,1092,2.72
2024-12-05 13:42:34.321325,2,43,995,2.74
2024-12-05 13:42:42.271002,3,40,1057,2.72
2024-12-05 13:42:50.872795,0,39,1093,2.72
2024-12-05 13:42:59.032031,1,40,1083,2.7
2024-12-05 13:43:00.742307,0,39,1093,2.72
2024-12-05 13:43:12.58666,3,40,1056,2.74
2024-12-05 13:43:31.038868,0,39,1092,2.72
2024-12-05 13:43:31.05268,0,39,1092,2.72
2024-12-05 13:43:40.933818,0,39,1092,2.72
2024-12-05 13:43:42.293012,3,40,1056,2.74
2024-12-05 13:43:44.232558,2,43,995,2.74
2024-12-05 13:43:54.138369,2,43,995,2.74
2024-12-05 13:44:00.763824,0,39,1092,2.72
2024-12-05 13:44:08.927904,1,40,1083,2.68
2024-12-05 13:44:10.657488,0,39,1092,2.72
2024-12-05 13:44:12.552538,3,40,1056,2.74
2024-12-05 13:44:20.572827,0,39,1092,2.72
2024-12-05 13:44:22.468498,3,40,1056,2.74
2024-12-05 13:44:22.473118,3,40,1056,2.74
2024-12-05 13:44:24.412518,2,43,994,2.74
2024-12-05 13:44:28.82271,1,40,1083,2.68
2024-12-05 13:44:38.650002,1,40,1083,2.68
2024-12-05 13:44:48.559211,1,40,1083,2.68
2024-12-05 13:45:02.084004,3,40,1056,2.74
2024-12-05 13:45:08.928396,1,40,1085,2.7
2024-12-05 13:45:18.838854,1,40,1085,2.7
2024-12-05 13:45:20.559206,0,39,1092,2.72
2024-12-05 13:45:24.423421,2,43,994,2.74
2024-12-05 13:45:34.323701,2,43,994,2.74
2024-12-05 13:45:38.648811,1,40,1085,2.7
2024-12-05 13:45:49.122848,1,40,1078,2.7
2024-12-05 13:45:52.174234,3,40,1058,2.74
2024-12-05 13:45:59.024065,1,40,1078,2.7
2024-12-05 13:46:00.754805,0,39,1092,2.72
2024-12-05 13:46:02.07906,3,40,1058,2.74
2024-12-05 13:46:04.616099,2,44,993,2.74
2024-12-05 13:46:16.605812,2,44,993,2.74
2024-12-05 13:46:28.745438,1,40,1078,2.7
2024-12-05 13:46:30.464941,0,39,1092,2.72
2024-12-05 13:46:34.330177,2,44,993,2.74
2024-12-05 13:46:42.26546,3,40,1065,2.74
2024-12-05 13:46:44.229727,2,44,993,2.74
2024-12-05 13:46:59.025085,1,40,1081,2.7
2024-12-05 13:47:00.74982,0,39,1098,2.72
2024-12-05 13:47:04.03634,2,44,993,2.74
2024-12-05 13:47:12.549147,3,40,1057,2.74
2024-12-05 13:47:20.560144,0,39,1098,2.72
2024-12-05 13:47:22.46497,3,40,1057,2.74
2024-12-05 13:47:24.410257,2,44,993,2.74
2024-12-05 13:47:40.939814,0,39,1094,2.72
2024-12-05 13:47:54.146685,2,44,993,2.74
2024-12-05 13:48:00.745887,0,39,1094,2.72
2024-12-05 13:48:08.931253,1,40,1081,2.7
2024-12-05 13:48:14.514345,2,44,990,2.74
2024-12-05 13:48:20.561159,0,39,1094,2.72
2024-12-05 13:48:22.455049,3,40,1059,2.72
2024-12-05 13:48:24.421387,2,44,990,2.74
2024-12-05 13:48:30.475691,0,39,1094,2.72
2024-12-05 13:48:31.035654,0,39,1092,2.72
2024-12-05 13:48:34.315521,2,44,990,2.74
2024-12-05 13:48:42.267262,3,40,1059,2.72
2024-12-05 13:48:50.852104,0,39,1092,2.72
2024-12-05 13:48:59.026213,1,40,1073,2.7
2024-12-05 13:49:00.748864,0,39,1092,2.72
2024-12-05 13:49:02.07639,3,40,1059,2.72
2024-12-05 13:49:04.046941,2,44,990,2.74
2024-12-05 13:49:12.556953,3,40,1064,2.74
2024-12-05 13:49:28.752808,1,40,1073,2.7
2024-12-05 13:49:30.461981,0,39,1092,2.72
2024-12-05 13:49:32.362473,3,40,1064,2.74
2024-12-05 13:49:40.944631,0,39,1097,2.72
2024-12-05 13:49:44.598089,3,40,1064,2.74
2024-12-05 13:49:59.038788,1,41,1080,2.7
2024-12-05 13:50:00.930771,0,39,1097,2.72
2024-12-05 13:50:20.561795,0,39,1097,2.72
2024-12-05 13:50:22.459494,3,40,1058,2.74
2024-12-05 13:50:30.461926,0,39,1097,2.72
2024-12-05 13:50:32.353533,3,40,1058,2.74
2024-12-05 13:50:38.631815,1,41,1080,2.7
2024-12-05 13:50:40.931418,0,39,1092,2.72
2024-12-05 13:50:42.251365,3,40,1058,2.74
2024-12-05 13:50:48.562897,1,41,1080,2.7
2024-12-05 13:51:02.069592,3,40,1058,2.74
2024-12-05 13:51:08.936059,1,40,1081,2.7
2024-12-05 13:51:10.650463,0,39,1092,2.72
2024-12-05 13:51:14.501766,2,44,985,2.74
2024-12-05 13:51:14.542031,2,44,985,2.74
2024-12-05 13:51:22.478718,3,40,1067,2.74
2024-12-05 13:51:24.417997,2,44,985,2.74
2024-12-05 13:51:28.743779,1,40,1081,2.7
2024-12-05 13:51:31.0344,0,39,1092,2.72
2024-12-05 13:51:34.321938,2,44,985,2.74
2024-12-05 13:51:42.275702,3,40,1067,2.74
2024-12-05 13:52:02.08232,3,40,1067,2.74
2024-12-05 13:52:04.604995,2,44,987,2.74
2024-12-05 13:52:12.559135,3,40,1069,2.74
2024-12-05 13:52:24.418798,2,44,987,2.74
2024-12-05 13:52:28.75901,1,41,1086,2.7
2024-12-05 13:52:34.323828,2,44,987,2.74
2024-12-05 13:52:42.274479,3,40,1069,2.74
2024-12-05 13:52:44.249979,2,44,987,2.74
2024-12-05 13:52:54.144891,2,44,987,2.74
2024-12-05 13:52:59.039726,1,41,1078,2.7
2024-12-05 13:53:02.074859,3,40,1069,2.74
2024-12-05 13:53:10.670397,0,39,1097,2.72
2024-12-05 13:53:24.439691,2,44,993,2.74
2024-12-05 13:53:30.484061,0,39,1097,2.72
2024-12-05 13:54:18.851308,1,41,1086,2.7
2024-12-05 13:54:20.5657,0,39,1094,2.72
2024-12-05 13:54:28.796302,1,41,1086,2.7
2024-12-05 13:54:30.470613,0,39,1094,2.72
2024-12-05 13:54:48.555604,1,41,1086,2.7
2024-12-05 13:54:50.879661,0,39,1093,2.72
