time,position,t,p,v
2024-12-08 19:24:35.77019,3,43,1068,2.76
2024-12-08 19:24:39.332899,2,48,1002,2.78
2024-12-08 19:24:43.389706,1,46,1097,2.76
2024-12-08 19:24:44.2313,0,39,1094,2.7
2024-12-08 19:24:45.673204,3,43,1068,2.76
2024-12-08 19:24:53.299351,1,46,1097,2.76
2024-12-08 19:24:54.149673,0,39,1094,2.7
2024-12-08 19:25:09.621114,2,48,1006,2.78
2024-12-08 19:25:19.537973,2,48,1006,2.78
2024-12-08 19:25:33.77464,0,39,1094,2.7
2024-12-08 19:26:04.055058,0,39,1095,2.7
2024-12-08 19:26:09.070214,2,48,1006,2.78
2024-12-08 19:26:09.085121,2,48,1006,2.78
2024-12-08 19:27:05.500471,3,43,1067,2.76
2024-12-08 19:27:09.08088,2,49,999,2.8
2024-12-08 19:27:35.786476,3,43,1071,2.76
2024-12-08 19:27:53.886121,1,46,1097,2.76
2024-12-08 19:27:59.161915,2,49,998,2.8
2024-12-08 19:28:25.863245,3,43,1068,2.76
2024-12-08 19:28:33.787408,0,39,1094,2.72
2024-12-08 19:28:44.248695,0,39,1094,2.72
2024-12-08 19:28:55.608906,3,43,1068,2.76
2024-12-08 19:29:04.067139,0,39,1094,2.72
2024-12-08 19:29:09.622498,2,49,1005,2.8
2024-12-08 19:29:13.947992,0,39,1094,2.72
2024-12-08 19:50:33.783202,0,40,1096,2.7
2024-12-08 19:50:53.908156,1,48,1104,2.78
2024-12-08 19:51:04.073528,0,40,1096,2.72
2024-12-08 19:51:13.724342,1,48,1104,2.78
2024-12-08 19:51:23.63786,1,48,1104,2.78
2024-12-08 19:51:35.792915,3,44,1071,2.76
2024-12-08 19:51:53.91302,1,48,1097,2.78
2024-12-08 19:52:33.534037,1,48,1097,2.78
2024-12-08 19:52:45.726313,3,44,1072,2.76
2024-12-08 19:54:17.224193,3,44,1072,2.76
2024-12-08 16:44:45.667194,3,39,1051,2.74
2024-12-08 16:44:49.16238,2,39,974,2.74
2024-12-08 16:45:06.049973,0,36,1082,2.7
2024-12-08 16:45:08.977382,2,39,974,2.74
2024-12-08 16:45:13.578513,1,38,1064,2.72
2024-12-08 16:45:23.490418,1,38,1064,2.72
2024-12-08 16:45:23.782482,0,36,1082,2.7
2024-12-08 16:45:25.808902,3,39,1053,2.74
2024-12-08 16:45:33.695708,0,36,1082,2.7
2024-12-08 16:45:35.711784,3,39,1053,2.74
2024-12-08 16:45:39.253509,2,39,964,2.74
2024-12-08 16:46:03.690976,1,37,1068,2.72
2024-12-08 16:46:08.996374,2,39,964,2.74
2024-12-08 16:46:23.489022,1,37,1068,2.72
2024-12-08 16:46:25.793357,3,39,1051,2.74
2024-12-08 16:46:44.168775,0,36,1089,2.7
2024-12-08 16:46:45.614243,3,39,1051,2.74
2024-12-08 16:47:03.673988,1,38,1068,2.72
2024-12-08 16:47:08.982837,2,39,960,2.74
2024-12-08 16:47:15.89547,3,39,1049,2.74
2024-12-08 16:47:23.488866,1,38,1068,2.72
2024-12-08 18:01:05.467789,3,39,1051,2.74
2024-12-08 18:01:09.004227,2,41,978,2.74
2024-12-08 18:01:11.492764,0,36,1090,2.68
2024-12-08 18:01:15.953207,3,39,1053,2.74
2024-12-08 18:01:25.854386,3,39,1053,2.74
2024-12-08 18:01:45.638487,3,39,1053,2.74
2024-12-08 18:02:11.503484,0,36,1090,2.68
2024-12-08 18:02:45.663522,3,40,1053,2.74
2024-12-08 18:03:15.608792,0,36,1080,2.68
2024-12-08 18:03:23.549394,1,39,1080,2.72
2024-12-08 18:03:23.86873,0,36,1080,2.68
2024-12-08 18:03:34.319438,0,36,1081,2.68
2024-12-08 18:04:19.500235,2,41,973,2.74
2024-12-08 18:04:29.402939,2,41,973,2.74
2024-12-08 18:04:35.765187,3,39,1054,2.74
2024-12-08 18:04:53.265697,1,39,1069,2.72
2024-12-08 18:04:55.554927,3,39,1054,2.74
2024-12-08 18:04:59.071749,0,36,1081,2.68
2024-12-08 18:05:09.000983,2,41,973,2.74
2024-12-08 18:05:09.571984,2,41,972,2.74
2024-12-08 18:05:39.311263,2,41,972,2.74
2024-12-08 18:05:46.693375,0,36,1080,2.68
2024-12-08 18:06:03.251959,0,36,1080,2.68
2024-12-08 18:06:28.002749,0,36,1080,2.68
2024-12-08 18:06:29.392373,2,41,980,2.74
2024-12-08 18:06:35.742888,3,39,1053,2.74
2024-12-08 18:24:22.945857,3,40,1056,2.74
2024-12-08 18:24:55.565972,3,40,1056,2.74
2024-12-08 18:28:13.91987,0,37,1086,2.7
2024-12-08 18:28:33.444504,1,42,1083,2.74
2024-12-08 18:28:35.749442,3,41,1059,2.74
2024-12-08 18:28:39.315941,2,44,990,2.76
2024-12-08 18:29:15.939343,3,40,1056,2.74
2024-12-08 18:29:23.834886,0,37,1084,2.7
2024-12-08 18:29:59.046379,3,40,1056,2.74
2024-12-08 18:30:04.029908,0,37,1085,2.7
2024-12-08 18:30:06.035825,3,40,1056,2.74
2024-12-08 18:30:23.550745,1,42,1086,2.74
2024-12-08 18:30:39.296698,2,44,991,2.76
2024-12-08 18:31:03.736736,1,42,1084,2.72
2024-12-08 18:31:04.032178,0,37,1088,2.7
2024-12-08 18:46:15.937082,3,41,1060,2.74
2024-12-08 18:46:33.747659,0,38,1087,2.7
2024-12-08 18:47:13.658054,1,43,1087,2.74
2024-12-08 18:47:43.362842,1,43,1087,2.74
2024-12-08 18:48:04.033458,0,38,1088,2.7
2024-12-08 18:48:23.557975,1,43,1087,2.74
2024-12-08 18:48:25.863108,3,41,1058,2.74
2024-12-08 18:48:44.253706,0,38,1088,2.7
2024-12-08 18:48:49.214178,2,45,997,2.76
2024-12-08 18:49:03.759372,1,43,1079,2.74
2024-12-08 18:49:15.964134,3,41,1073,2.74
2024-12-08 18:49:19.499143,2,45,989,2.76
2024-12-08 18:49:35.744386,3,41,1073,2.74
2024-12-08 18:49:39.304515,2,45,989,2.76
2024-12-08 18:49:43.364722,1,43,1079,2.74
2024-12-08 18:49:53.269903,1,43,1079,2.74
2024-12-08 18:50:05.478754,3,41,1073,2.74
2024-12-08 18:50:19.499791,2,45,990,2.76
2024-12-08 19:03:23.854062,0,38,1091,2.7
2024-12-08 19:03:59.125578,2,46,997,2.78
2024-12-08 19:04:04.044212,0,39,1091,2.7
2024-12-08 19:04:06.060046,3,42,1060,2.76
2024-12-08 19:04:13.954696,0,39,1091,2.7
2024-12-08 19:04:16.20519,3,42,1060,2.76
2024-12-08 19:04:29.430508,2,46,997,2.78
2024-12-08 19:04:44.235539,0,38,1092,2.7
2024-12-08 19:04:45.655097,3,42,1060,2.76
2024-12-08 19:04:53.290024,1,44,1097,2.76
2024-12-08 19:04:54.139953,0,38,1092,2.7
2024-12-08 19:04:59.135334,2,46,997,2.78
2024-12-08 19:05:15.967057,3,42,1061,2.76
2024-12-08 19:05:53.291004,1,45,1093,2.76
2024-12-08 19:05:59.146381,2,47,994,2.76
2024-12-08 19:06:04.031111,0,38,1090,2.7
2024-12-08 19:06:05.486885,3,42,1061,2.76
2024-12-08 19:06:33.476036,1,44,1096,2.76
2024-12-08 19:06:35.761437,3,42,1067,2.76
2024-12-08 19:07:13.942479,0,39,1090,2.7
2024-12-08 19:07:45.677752,3,42,1063,2.76
2024-12-08 19:28:29.446464,2,49,1004,2.8
2024-12-08 19:28:49.246521,2,49,1004,2.8
2024-12-08 19:28:53.326788,1,46,1097,2.76
2024-12-08 19:29:05.502137,3,43,1068,2.76
2024-12-08 19:29:16.727135,3,43,1067,2.76
2024-12-08 19:29:19.532376,2,49,1005,2.8
2024-12-08 19:29:23.883384,0,39,1094,2.72
2024-12-08 19:29:45.672875,3,43,1067,2.76
2024-12-08 19:29:54.152682,0,40,1095,2.72
2024-12-08 19:29:59.187716,2,49,1005,2.8
2024-12-08 19:30:15.973566,3,43,1069,2.76
2024-12-08 19:30:23.872843,0,40,1095,2.72
2024-12-08 19:30:33.509751,1,46,1100,2.76
2024-12-08 19:30:43.424207,1,46,1100,2.76
2024-12-08 19:31:03.804201,1,46,1099,2.76
2024-12-08 19:31:13.973719,0,40,1095,2.72
2024-12-08 19:31:53.319212,1,46,1099,2.76
2024-12-08 19:32:19.554661,2,49,1001,2.8
2024-12-08 19:52:13.979177,0,40,1096,2.72
2024-12-08 19:53:03.833976,1,47,1098,2.78
2024-12-08 19:53:04.09941,0,40,1097,2.72
2024-12-08 19:53:13.714032,1,47,1098,2.78
2024-12-08 19:53:15.994544,3,44,1071,2.78
2024-12-08 19:53:44.285078,0,40,1097,2.72
2024-12-08 19:54:13.979972,0,40,1097,2.72
2024-12-08 19:54:43.43478,1,48,1099,2.78
2024-12-08 19:55:23.886107,0,40,1097,2.72
2024-12-08 19:55:25.896294,3,44,1072,2.78
2024-12-08 19:55:33.795514,0,40,1097,2.72
2024-12-08 19:55:44.276618,0,40,1097,2.72
2024-12-08 19:56:05.526588,3,44,1072,2.78
2024-12-08 19:56:35.826499,3,44,1071,2.76
2024-12-08 19:56:44.266783,0,40,1095,2.72
2024-12-08 19:56:45.70127,3,44,1071,2.76
2024-12-08 19:57:03.826963,1,48,1095,2.78
2024-12-08 19:57:13.72323,1,48,1095,2.78
2024-12-08 19:57:15.996614,3,45,1071,2.78
2024-12-08 20:12:09.692018,2,50,1002,2.8
2024-12-08 20:12:19.607085,2,50,1002,2.8
2024-12-08 20:12:23.893093,0,41,1099,2.72
2024-12-08 20:12:35.823403,3,45,1071,2.78
2024-12-08 20:12:53.923608,1,47,1104,2.78
2024-12-08 20:13:13.7483,1,47,1104,2.78
2024-12-08 16:47:45.697443,3,39,1049,2.74
2024-12-08 16:47:54.088819,0,36,1082,2.7
2024-12-08 16:48:03.666807,1,38,1066,2.7
2024-12-08 16:48:03.981658,0,36,1082,2.7
2024-12-08 16:48:13.896857,0,36,1082,2.7
2024-12-08 16:48:33.705224,0,36,1082,2.7
2024-12-08 16:48:35.713751,3,39,1051,2.74
2024-12-08 16:48:43.303389,1,38,1066,2.7
2024-12-08 16:48:44.171917,0,36,1081,2.7
2024-12-08 16:48:49.169756,2,39,973,2.74
2024-12-08 16:48:59.06768,2,39,973,2.74
2024-12-08 16:49:03.683044,1,38,1060,2.72
2024-12-08 16:49:04.003988,0,36,1081,2.7
2024-12-08 16:49:18.134137,3,39,1050,2.74
2024-12-08 16:49:23.803913,0,36,1081,2.7
2024-12-08 16:49:39.274026,2,39,976,2.74
2024-12-08 16:49:43.30417,1,38,1060,2.72
2024-12-08 16:50:08.965448,2,39,976,2.74
2024-12-08 16:50:15.920048,3,39,1052,2.74
2024-12-08 16:50:19.449431,2,39,976,2.74
2024-12-08 16:50:23.80471,0,36,1082,2.7
2024-12-08 16:50:33.404362,1,38,1073,2.72
2024-12-08 16:50:33.70434,0,36,1082,2.7
2024-12-08 16:50:39.263915,2,39,976,2.74
2024-12-08 16:50:54.080092,0,36,1082,2.7
2024-12-08 16:51:09.006151,2,39,976,2.74
2024-12-08 16:51:13.895737,0,36,1082,2.7
2024-12-08 16:51:35.714984,3,39,1052,2.74
2024-12-08 16:51:55.51635,3,39,1052,2.74
2024-12-08 16:52:23.486407,1,38,1070,2.72
2024-12-08 16:52:23.827309,0,36,1085,2.7
2024-12-08 18:05:05.455123,3,39,1054,2.74
2024-12-08 18:05:12.265665,0,36,1081,2.68
2024-12-08 18:05:15.601998,0,36,1081,2.68
2024-12-08 18:05:23.525334,1,39,1080,2.72
2024-12-08 18:05:28.003174,0,36,1081,2.68
2024-12-08 18:05:53.830941,1,39,1076,2.72
2024-12-08 18:05:59.086245,2,41,972,2.74
2024-12-08 18:06:09.591049,2,41,972,2.74
2024-12-08 18:06:33.438761,1,39,1076,2.72
2024-12-08 18:06:45.64699,3,39,1053,2.74
2024-12-08 18:07:19.489609,2,41,980,2.74
2024-12-08 18:07:28.001601,0,36,1081,2.68
2024-12-08 18:07:35.738255,3,40,1052,2.74
2024-12-08 18:07:44.203567,0,36,1101,2.68
2024-12-08 18:07:45.661423,3,40,1052,2.74
2024-12-08 18:07:53.245477,1,39,1079,2.72
2024-12-08 18:07:54.105037,0,36,1101,2.68
2024-12-08 18:08:03.715172,1,39,1071,2.72
2024-12-08 18:08:13.925763,0,36,1101,2.68
2024-12-08 18:08:19.469862,2,42,974,2.74
2024-12-08 18:08:29.37964,2,42,974,2.74
2024-12-08 18:08:53.236869,1,39,1071,2.72
2024-12-08 18:24:59.097405,2,43,986,2.76
2024-12-08 18:25:05.460181,3,40,1056,2.74
2024-12-08 18:25:23.536961,1,42,1082,2.72
2024-12-08 18:25:29.386844,2,43,988,2.76
2024-12-08 18:26:03.737294,1,41,1086,2.72
2024-12-08 18:26:09.013679,2,43,988,2.76
2024-12-08 18:26:23.837349,0,37,1086,2.68
2024-12-08 18:26:33.437171,1,41,1086,2.72
2024-12-08 18:26:59.111934,2,43,987,2.76
2024-12-08 18:27:29.404304,2,43,990,2.76
2024-12-08 18:27:35.743838,3,40,1055,2.74
2024-12-08 18:27:59.108758,2,43,990,2.76
2024-12-08 18:28:19.484222,2,44,990,2.76
2024-12-08 18:46:23.571515,1,43,1084,2.74
2024-12-08 19:07:55.583695,3,42,1063,2.76
2024-12-08 19:08:04.028158,0,39,1094,2.7
2024-12-08 19:09:33.759223,0,39,1091,2.7
2024-12-08 19:09:54.148577,0,39,1090,2.7
2024-12-08 19:10:15.964541,3,42,1063,2.76
2024-12-08 19:10:23.853746,0,39,1090,2.7
2024-12-08 19:10:33.486694,1,45,1095,2.76
2024-12-08 19:11:03.771972,1,45,1095,2.76
2024-12-08 19:11:13.948844,0,39,1090,2.7
2024-12-08 19:11:19.524609,2,47,1001,2.78
2024-12-08 19:11:20.051786,2,47,996,2.78
2024-12-08 19:11:45.667493,3,42,1064,2.76
2024-12-08 19:11:54.135397,0,39,1092,2.7
2024-12-08 19:12:23.849531,0,39,1092,2.7
2024-12-08 19:12:29.414899,2,47,1003,2.78
2024-12-08 19:29:44.237731,0,40,1095,2.72
2024-12-08 19:29:53.313188,1,46,1100,2.76
2024-12-08 19:30:04.72814,0,40,1095,2.72
2024-12-08 19:30:25.903115,3,43,1069,2.76
2024-12-08 19:30:34.343095,0,40,1095,2.72
2024-12-08 19:31:13.693732,1,46,1099,2.76
2024-12-08 19:31:25.874668,3,43,1069,2.76
2024-12-08 19:31:35.77435,3,43,1069,2.76
2024-12-08 19:32:13.975322,0,40,1095,2.72
2024-12-08 19:32:23.615984,1,47,1100,2.78
2024-12-08 19:32:33.510378,1,47,1100,2.78
2024-12-08 19:32:55.595813,3,44,1068,2.76
2024-12-08 19:32:59.181465,2,49,1001,2.8
2024-12-08 19:33:09.066256,2,49,1001,2.8
2024-12-08 19:33:13.705761,1,47,1100,2.76
2024-12-08 19:33:53.891173,1,47,1096,2.76
2024-12-08 19:54:23.885569,0,40,1097,2.72
2024-12-08 19:54:35.794731,3,44,1072,2.76
2024-12-08 19:54:55.624997,3,44,1072,2.76
2024-12-08 19:55:05.205737,0,40,1097,2.72
2024-12-08 20:13:33.813815,0,41,1098,2.72
2024-12-08 20:13:35.813319,3,45,1070,2.78
2024-12-08 20:14:05.534267,3,45,1070,2.78
2024-12-08 20:14:35.814061,3,45,1071,2.78
2024-12-08 20:14:43.46869,1,47,1097,2.78
2024-12-08 20:14:54.204971,0,41,1104,2.72
2024-12-08 20:15:03.854229,1,47,1090,2.78
2024-12-08 20:15:05.614343,0,41,1104,2.72
2024-12-08 20:15:06.1145,3,45,1085,2.78
2024-12-08 20:15:13.984923,0,41,1104,2.72
2024-12-08 20:15:53.955876,1,47,1102,2.78
2024-12-08 20:16:23.900993,0,41,1096,2.72
2024-12-08 20:17:04.086436,0,41,1098,2.72
2024-12-08 20:24:03.865139,1,46,1102,2.78
2024-12-08 20:24:17.790027,3,45,1071,2.78
2024-12-08 20:24:23.661792,1,46,1102,2.78
2024-12-08 20:24:33.815349,0,41,1097,2.72
2024-12-08 20:24:45.736056,3,45,1071,2.78
2024-12-08 20:24:53.390573,1,46,1102,2.78
2024-12-08 20:24:53.956208,1,46,1101,2.78
2024-12-08 20:25:04.095971,0,41,1097,2.72
2024-12-08 20:25:05.821821,0,41,1097,2.72
2024-12-08 20:25:25.90777,3,45,1070,2.78
2024-12-08 20:25:33.576258,1,46,1101,2.78
2024-12-08 20:25:39.426818,2,50,998,2.8
2024-12-08 20:25:45.736331,3,45,1070,2.78
2024-12-08 20:25:49.336619,2,50,998,2.8
2024-12-08 20:25:54.187023,0,40,1097,2.72
2024-12-08 20:26:03.881794,1,47,1094,2.78
2024-12-08 20:26:05.532131,3,45,1070,2.78
2024-12-08 20:26:06.102535,3,45,1073,2.78
2024-12-08 20:26:13.77238,1,47,1094,2.78
2024-12-08 20:26:19.622065,2,50,998,2.8
2024-12-08 20:26:23.897756,0,40,1097,2.72
2024-12-08 20:26:45.738295,3,45,1073,2.78
2024-12-08 20:27:06.123821,3,45,1074,2.78
2024-12-08 20:27:09.124085,2,50,998,2.8
2024-12-08 20:28:03.854526,1,46,1097,2.78
2024-12-08 20:28:06.114636,3,45,1071,2.78
2024-12-08 20:28:13.989676,0,41,1098,2.72
2024-12-08 20:28:23.674098,1,46,1097,2.78
2024-12-08 20:28:23.924018,0,41,1098,2.72
2024-12-08 20:31:45.727225,3,45,1078,2.78
2024-12-08 20:31:53.961154,1,47,1100,2.78
2024-12-08 20:31:55.631238,3,45,1078,2.78
2024-12-08 20:31:59.232509,2,50,994,2.8
2024-12-08 20:32:09.13283,2,50,994,2.8
2024-12-08 20:32:16.017112,3,45,1073,2.78
2024-12-08 01:27:35.123825,3,42,1062,2.8
2024-12-08 01:28:02.859015,1,42,1075,2.76
2024-12-08 01:28:03.390731,0,39,1089,2.74
2024-12-08 01:28:04.84576,3,42,1062,2.8
2024-12-08 01:28:05.420317,3,42,1061,2.8
2024-12-08 01:28:08.101918,2,42,979,2.8
2024-12-08 01:28:28.491703,2,42,980,2.8
2024-12-08 01:28:52.972385,1,42,1074,2.78
2024-12-08 01:28:53.495405,0,39,1089,2.74
2024-12-08 01:28:54.931445,3,42,1061,2.8
2024-12-08 01:28:58.207591,2,42,980,2.8
2024-12-08 01:29:08.691792,2,42,978,2.8
2024-12-08 01:29:15.329722,3,42,1061,2.78
2024-12-08 01:29:17.22544,3,42,1061,2.78
2024-12-08 01:29:23.204466,0,39,1089,2.74
2024-12-08 01:29:28.49153,2,42,978,2.8
2024-12-08 01:29:32.578428,1,42,1074,2.78
2024-12-08 01:29:42.496708,1,42,1074,2.78
2024-12-08 01:29:53.493773,0,39,1099,2.74
2024-12-08 01:30:02.861081,1,41,1076,2.78
2024-12-08 01:30:05.251964,0,39,1099,2.74
2024-12-08 01:30:05.411303,3,42,1062,2.8
2024-12-08 01:30:23.211899,0,39,1099,2.74
2024-12-08 01:30:33.109225,0,39,1099,2.74
2024-12-08 01:30:43.611356,0,39,1095,2.72
2024-12-08 01:30:45.050089,3,42,1062,2.8
2024-12-08 01:30:48.331166,2,42,980,2.8
2024-12-08 01:30:52.417402,1,41,1076,2.78
2024-12-08 01:30:54.941101,3,42,1062,2.8
2024-12-08 01:30:58.211742,2,42,980,2.8
2024-12-08 01:31:03.401847,0,39,1095,2.72
2024-12-08 01:31:08.122341,2,42,980,2.8
2024-12-08 01:31:08.14213,2,42,980,2.8
2024-12-08 01:31:13.301809,0,39,1095,2.72
2024-12-08 01:31:22.680852,1,41,1069,2.78
2024-12-08 01:31:28.501847,2,42,983,2.8
2024-12-08 01:31:33.106691,0,39,1095,2.72
2024-12-08 01:31:38.417956,2,42,983,2.8
2024-12-08 01:31:42.491104,1,41,1069,2.78
2024-12-08 01:31:53.492068,0,38,1087,2.74
2024-12-08 01:31:54.946923,3,42,1060,2.78
2024-12-08 01:32:05.41605,3,42,1065,2.8
2024-12-08 01:32:08.696611,2,42,978,2.8
2024-12-08 01:32:18.586836,2,42,978,2.8
2024-12-08 01:32:23.206376,0,38,1087,2.74
2024-12-08 01:32:25.232007,3,42,1065,2.8
2024-12-08 01:53:49.691671,3,42,1061,2.78
2024-12-08 01:53:49.737588,3,42,1061,2.78
2024-12-08 01:53:52.404791,1,40,1078,2.76
2024-12-08 01:53:56.666705,2,42,971,2.78
2024-12-08 01:53:58.31235,2,42,983,2.78
2024-12-08 01:54:04.867895,3,42,1061,2.78
2024-12-08 01:54:13.308028,0,38,1088,2.72
2024-12-08 01:54:22.34717,3,42,1061,2.78
2024-12-08 01:54:32.607705,1,40,1078,2.76
2024-12-08 01:54:38.419078,2,42,982,2.78
2024-12-08 01:54:45.049814,3,42,1061,2.78
2024-12-08 01:54:52.972994,1,40,1083,2.76
2024-12-08 01:54:58.255856,2,42,982,2.78
2024-12-08 01:55:02.892385,1,40,1083,2.76
2024-12-08 01:55:10.406539,0,38,1087,2.72
2024-12-08 01:55:12.77627,1,40,1083,2.76
2024-12-08 01:55:13.307969,0,38,1087,2.72
2024-12-08 01:55:18.605387,2,42,988,2.78
2024-12-08 01:55:23.208882,0,38,1087,2.72
2024-12-08 01:55:28.511988,2,42,988,2.78
2024-12-08 01:55:32.59876,1,40,1083,2.76
2024-12-08 01:55:33.116617,0,38,1087,2.72
2024-12-08 01:55:35.126774,3,42,1062,2.78
2024-12-08 01:55:38.435406,2,42,988,2.78
2024-12-08 01:55:53.556256,0,38,1092,2.72
