time,position,t,p,v
2024-12-02 02:18:41.997627,1,38,1075,2.68
2024-12-02 02:18:56.947932,3,42,1067,2.74
2024-12-02 02:19:17.297656,3,42,1070,2.74
2024-12-02 02:22:37.110857,3,42,1066,2.74
2024-12-02 02:22:37.171406,2,41,989,2.7
2024-12-02 02:22:42.010664,1,38,1076,2.68
2024-12-02 02:22:46.082178,0,38,1088,2.68
2024-12-02 02:22:47.070473,2,41,989,2.7
2024-12-02 02:22:55.971671,0,38,1088,2.68
2024-12-02 02:23:07.411268,3,42,1068,2.74
2024-12-02 02:23:17.360923,2,41,988,2.7
2024-12-02 02:23:36.160576,0,38,1088,2.68
2024-12-02 02:23:47.016793,3,42,1068,2.74
2024-12-02 02:23:47.061255,2,41,988,2.7
2024-12-02 02:24:05.870961,0,38,1088,2.68
2024-12-02 02:26:32.118885,1,38,1071,2.68
2024-12-02 02:26:36.162852,0,38,1089,2.68
2024-12-02 02:26:46.058746,0,38,1089,2.68
2024-12-02 02:26:57.54891,2,41,985,2.7
2024-12-02 02:27:02.399064,1,38,1072,2.68
2024-12-02 02:27:05.869068,0,38,1089,2.68
2024-12-02 02:27:22.199017,1,38,1072,2.68
2024-12-02 02:27:25.679246,0,38,1089,2.68
2024-12-02 02:27:27.234085,3,42,1071,2.74
2024-12-02 02:27:37.150651,2,41,985,2.7
2024-12-02 02:27:41.999426,1,38,1072,2.68
2024-12-02 02:27:46.079778,0,38,1092,2.68
2024-12-02 02:27:47.029911,3,42,1071,2.74
2024-12-02 02:27:55.965533,0,38,1092,2.68
2024-12-02 02:28:17.315084,3,42,1068,2.74
2024-12-02 02:28:26.251914,0,38,1090,2.68
2024-12-02 02:28:27.209737,3,42,1068,2.74
2024-12-02 02:28:34.715006,0,38,1092,2.68
2024-12-02 02:28:36.149659,0,38,1090,2.68
2024-12-02 02:28:52.495649,1,38,1071,2.68
2024-12-02 02:29:02.390634,1,38,1071,2.68
2024-12-02 02:29:07.430598,3,42,1067,2.74
2024-12-02 02:29:15.77037,0,38,1090,2.68
2024-12-02 02:29:19.230367,3,42,1067,2.74
2024-12-02 02:29:22.210721,1,38,1071,2.68
2024-12-02 02:29:37.140533,3,42,1067,2.74
2024-12-02 02:29:42.016221,1,38,1071,2.68
2024-12-02 02:29:46.070925,0,38,1088,2.68
2024-12-02 02:29:47.031768,3,42,1067,2.74
2024-12-02 02:30:22.211165,1,38,1075,2.68
2024-12-02 02:30:26.251002,0,38,1092,2.68
2024-12-02 02:30:32.111745,1,38,1075,2.68
2024-12-02 02:30:36.156223,0,38,1092,2.68
2024-12-02 02:30:52.49684,1,38,1072,2.68
2024-12-02 02:30:56.94299,3,42,1068,2.74
2024-12-02 00:16:32.026569,1,39,1077,2.68
2024-12-02 00:16:46.926972,3,42,1068,2.74
2024-12-02 00:16:56.856532,3,42,1068,2.74
2024-12-02 00:16:57.461367,2,42,991,2.7
2024-12-02 00:17:05.802503,0,37,1089,2.68
2024-12-02 00:17:17.231489,3,42,1066,2.74
2024-12-02 00:17:25.636437,0,37,1089,2.68
2024-12-02 00:17:37.122032,2,42,991,2.7
2024-12-02 00:18:07.371359,2,42,992,2.72
2024-12-02 00:18:12.227641,1,39,1077,2.68
2024-12-02 00:18:27.201831,2,42,992,2.72
2024-12-02 00:18:56.91224,2,42,992,2.72
2024-12-02 00:19:07.380951,2,42,990,2.7
2024-12-02 00:19:27.161933,3,42,1066,2.74
2024-12-02 00:19:27.186622,2,42,990,2.7
2024-12-02 00:20:25.614049,0,37,1089,2.68
2024-12-02 00:20:37.056145,3,42,1069,2.74
2024-12-02 00:20:41.931886,1,39,1078,2.68
2024-12-02 00:20:46.933403,3,42,1069,2.74
2024-12-02 00:20:47.003155,2,42,989,2.7
2024-12-02 00:21:17.273905,2,42,989,2.7
2024-12-02 00:21:32.033178,1,39,1077,2.68
2024-12-02 00:44:17.305654,2,42,990,2.72
2024-12-02 00:44:25.621161,0,37,1091,2.68
2024-12-02 00:45:05.810451,0,37,1089,2.68
2024-12-02 00:45:55.911669,0,37,1091,2.68
2024-12-02 00:45:56.87088,3,42,1067,2.74
2024-12-02 00:46:12.241227,1,39,1078,2.68
2024-12-02 00:46:27.198442,2,42,987,2.72
2024-12-02 00:46:41.946662,1,39,1078,2.68
2024-12-02 00:46:46.952746,3,42,1069,2.74
2024-12-02 00:46:47.012837,2,42,987,2.72
2024-12-02 00:47:17.297133,2,42,987,2.72
2024-12-02 00:47:26.353707,0,38,1089,2.68
2024-12-02 00:47:47.036684,2,42,987,2.72
2024-12-02 00:47:52.424535,1,39,1077,2.68
2024-12-02 00:47:56.914607,2,42,987,2.72
2024-12-02 00:48:02.349041,1,39,1077,2.68
2024-12-02 00:48:46.014298,0,38,1088,2.68
2024-12-02 00:48:52.434642,1,39,1077,2.68
2024-12-02 00:48:55.924943,0,38,1088,2.68
2024-12-02 00:48:57.48527,2,42,991,2.72
2024-12-02 00:49:17.296173,3,42,1067,2.74
2024-12-02 00:49:22.160006,1,39,1077,2.68
2024-12-02 00:49:27.155891,3,42,1067,2.74
2024-12-02 00:49:37.085414,3,42,1067,2.74
2024-12-02 01:14:24.278587,3,43,1072,2.74
2024-12-02 01:14:27.162419,3,43,1072,2.74
2024-12-02 01:14:32.061924,1,40,1080,2.68
2024-12-02 01:14:32.106827,1,40,1080,2.68
2024-12-02 01:14:36.108689,0,38,1089,2.68
2024-12-02 01:16:10.684499,2,42,990,2.72
2024-12-02 01:16:22.164357,1,40,1079,2.68
2024-12-02 01:16:46.984215,3,42,1067,2.74
2024-12-02 01:16:47.035086,2,42,990,2.72
2024-12-02 01:17:15.734581,0,38,1091,2.68
2024-12-02 01:17:37.090056,3,43,1070,2.74
2024-12-02 01:17:41.96052,1,40,1079,2.68
2024-12-02 01:17:56.930645,2,42,990,2.72
2024-12-02 01:17:57.459511,3,43,1070,2.74
2024-12-02 01:18:02.355392,1,39,1077,2.68
2024-12-02 01:18:07.37035,3,43,1070,2.74
2024-12-02 02:15:47.072361,2,41,985,2.7
2024-12-02 02:16:07.436677,2,41,993,2.7
2024-12-02 02:16:22.195742,1,38,1073,2.68
2024-12-02 02:16:42.006556,1,38,1073,2.68
2024-12-02 02:16:56.926306,3,42,1067,2.74
2024-12-02 00:21:05.804181,0,38,1089,2.68
2024-12-02 00:21:07.412345,2,42,989,2.7
2024-12-02 00:21:45.993042,0,37,1088,2.68
2024-12-02 00:21:56.893031,2,42,989,2.7
2024-12-02 00:22:02.329024,1,39,1077,2.68
2024-12-02 00:22:07.33925,3,42,1067,2.74
2024-12-02 00:22:12.223199,1,39,1077,2.68
2024-12-02 00:22:27.141267,3,42,1067,2.74
2024-12-02 00:22:37.038973,3,42,1067,2.74
2024-12-02 00:22:45.990131,0,37,1089,2.66
2024-12-02 00:22:46.950035,3,42,1067,2.74
2024-12-02 00:23:17.290102,2,42,988,2.72
2024-12-02 00:23:46.995053,2,42,988,2.72
2024-12-02 00:24:15.714805,0,37,1090,2.68
2024-12-02 00:47:56.873654,3,42,1067,2.74
2024-12-02 00:48:25.634431,0,38,1089,2.68
2024-12-02 00:48:27.169828,3,42,1067,2.74
2024-12-02 00:48:27.194776,2,42,990,2.72
2024-12-02 00:48:32.060257,1,39,1077,2.68
2024-12-02 00:48:47.015429,2,42,990,2.72
2024-12-02 00:48:56.87978,3,42,1067,2.74
2024-12-02 00:49:02.345528,1,39,1077,2.68
2024-12-02 00:49:19.925705,3,42,1067,2.74
2024-12-02 00:49:22.146075,1,39,1077,2.68
2024-12-02 00:49:26.246421,0,38,1089,2.68
2024-12-02 00:49:36.105706,0,38,1089,2.68
2024-12-02 00:49:37.10612,2,42,991,2.72
2024-12-02 00:49:52.435307,1,39,1079,2.68
2024-12-02 00:50:25.649264,0,38,1089,2.68
2024-12-02 00:50:27.176539,3,42,1069,2.74
2024-12-02 00:51:12.236711,1,39,1079,2.66
2024-12-02 00:51:27.208053,2,42,991,2.72
2024-12-02 00:51:52.433176,1,39,1078,2.68
2024-12-02 00:52:15.733673,0,38,1091,2.68
2024-12-02 00:52:22.152795,1,39,1078,2.68
2024-12-02 00:52:37.072768,3,42,1068,2.74
2024-12-02 00:52:46.967566,3,42,1068,2.74
2024-12-02 00:52:47.023179,2,42,989,2.72
2024-12-02 01:17:46.01947,0,38,1091,2.68
2024-12-02 01:18:12.250541,1,39,1077,2.68
2024-12-02 01:18:15.740008,0,38,1091,2.68
2024-12-02 01:18:17.275786,3,43,1070,2.74
2024-12-02 01:18:25.650059,0,38,1091,2.68
2024-12-02 01:18:25.710768,0,38,1091,2.68
2024-12-02 01:18:27.210966,2,42,990,2.72
2024-12-02 01:18:36.120911,0,38,1091,2.68
2024-12-02 01:18:46.980969,3,43,1070,2.74
2024-12-02 01:19:07.413308,2,42,990,2.72
2024-12-02 01:19:17.271577,3,43,1069,2.74
2024-12-02 01:19:37.121819,2,42,990,2.72
2024-12-02 01:19:42.551773,1,39,1077,2.68
2024-12-02 01:19:47.031713,2,42,990,2.72
2024-12-02 01:19:56.908056,3,43,1069,2.74
2024-12-02 01:20:07.40159,2,42,991,2.72
2024-12-02 01:20:12.247336,1,39,1077,2.68
2024-12-02 01:20:17.261714,3,43,1068,2.74
2024-12-02 01:20:27.21395,2,42,991,2.72
2024-12-02 01:20:56.882306,3,43,1068,2.74
2024-12-02 01:21:07.417532,2,42,979,2.72
2024-12-02 02:17:07.442855,2,41,985,2.7
2024-12-02 02:17:26.241718,0,38,1089,2.68
2024-12-02 02:17:46.071463,0,38,1089,2.68
2024-12-02 02:17:52.48751,1,38,1075,2.68
2024-12-02 00:22:25.61447,0,37,1088,2.68
2024-12-02 00:22:27.194545,2,42,990,2.72
2024-12-02 00:22:46.999846,2,42,990,2.72
2024-12-02 00:23:05.79921,0,37,1089,2.66
2024-12-02 00:23:17.254207,3,42,1066,2.74
2024-12-02 00:23:22.130165,1,39,1076,2.68
2024-12-02 00:23:27.140177,3,42,1066,2.74
2024-12-02 00:23:27.18491,2,42,988,2.72
2024-12-02 00:23:32.02565,1,39,1076,2.68
2024-12-02 00:23:32.610014,0,37,1089,2.66
2024-12-02 00:23:36.091064,0,37,1090,2.68
2024-12-02 00:23:46.93493,3,42,1066,2.74
2024-12-02 00:23:55.900675,0,37,1090,2.68
2024-12-02 00:23:56.869811,3,42,1066,2.74
2024-12-02 00:24:17.234757,3,42,1068,2.74
2024-12-02 00:24:17.284457,2,42,988,2.7
2024-12-02 00:24:41.951418,1,39,1076,2.68
2024-12-02 00:25:32.031097,1,39,1074,2.68
2024-12-02 00:25:56.901903,2,42,989,2.72
2024-12-02 00:26:02.324227,1,39,1077,2.68
2024-12-02 00:26:27.209357,2,42,992,2.72
2024-12-02 00:27:07.370492,2,42,988,2.7
2024-12-02 00:27:22.131535,1,39,1078,2.68
2024-12-02 00:27:25.616467,0,37,1088,2.68
2024-12-02 00:27:47.012379,2,42,988,2.7
2024-12-02 00:49:46.966011,3,42,1067,2.74
2024-12-02 00:49:56.947109,2,42,991,2.72
2024-12-02 00:50:05.841338,0,38,1089,2.68
2024-12-02 00:50:17.257403,3,42,1069,2.74
2024-12-02 00:50:17.309181,2,42,991,2.72
2024-12-02 00:50:36.111084,0,37,1089,2.68
2024-12-02 00:50:37.106341,2,42,991,2.72
2024-12-02 00:50:56.916551,2,42,991,2.72
2024-12-02 00:51:02.346528,1,39,1079,2.66
2024-12-02 00:51:07.407095,2,42,991,2.72
2024-12-02 00:51:22.161553,1,39,1079,2.66
2024-12-02 00:51:25.622,0,37,1089,2.68
2024-12-02 00:51:27.142125,3,42,1068,2.74
2024-12-02 00:51:37.059899,3,42,1068,2.74
2024-12-02 00:51:41.976746,1,39,1079,2.66
2024-12-02 00:51:46.022169,0,38,1091,2.68
2024-12-02 00:51:46.982428,3,42,1068,2.74
2024-12-02 00:52:17.303539,2,42,989,2.72
2024-12-02 00:52:46.02295,0,38,1089,2.68
2024-12-02 00:52:56.873203,3,42,1068,2.74
2024-12-02 00:53:17.248191,3,42,1068,2.74
2024-12-02 00:53:25.634891,0,38,1089,2.68
2024-12-02 00:53:37.06802,3,42,1068,2.74
2024-12-02 00:53:37.134426,2,42,994,2.72
2024-12-02 00:53:41.968163,1,39,1081,2.68
2024-12-02 00:54:12.249092,1,39,1078,2.68
2024-12-02 00:54:17.258418,3,42,1069,2.74
2024-12-02 00:54:20.059466,3,42,1069,2.74
2024-12-02 00:54:26.208891,0,38,1089,2.66
2024-12-02 00:54:32.063907,1,39,1078,2.68
2024-12-02 00:54:46.024267,0,38,1089,2.66
2024-12-02 01:18:41.971435,1,39,1077,2.68
2024-12-02 01:18:47.022059,2,42,990,2.72
2024-12-02 01:18:55.919817,0,38,1091,2.68
2024-12-02 01:19:22.156137,1,39,1077,2.68
2024-12-02 01:19:22.70166,1,39,1077,2.68
2024-12-02 01:19:26.216403,0,38,1091,2.68
2024-12-02 01:19:27.231533,2,42,990,2.72
2024-12-02 01:19:46.016725,0,38,1091,2.68
2024-12-02 01:20:41.961748,1,39,1077,2.68
2024-12-02 01:20:46.017986,0,38,1089,2.68
2024-12-02 01:20:47.047786,2,42,991,2.72
2024-12-02 01:21:12.267793,1,39,1077,2.68
2024-12-02 01:21:25.658466,0,38,1089,2.68
2024-12-02 01:21:27.222681,2,42,979,2.72
2024-12-02 01:21:37.122839,2,42,979,2.72
2024-12-02 01:21:46.032939,0,38,1105,2.68
2024-12-02 01:21:47.0538,2,42,979,2.72
2024-12-02 01:21:52.45275,1,39,1070,2.68
2024-12-02 01:22:05.847069,0,38,1105,2.68
2024-12-02 01:22:07.371738,3,43,1071,2.74
2024-12-02 01:22:07.529006,2,42,986,2.72
2024-12-02 01:22:26.209084,0,38,1093,2.68
2024-12-02 01:22:32.078809,1,39,1070,2.68
2024-12-02 01:22:52.453317,1,39,1076,2.68
2024-12-02 01:22:56.899632,3,43,1071,2.74
2024-12-02 01:23:05.833671,0,38,1093,2.68
2024-12-02 01:23:12.264397,1,39,1076,2.68
2024-12-02 01:23:15.733438,0,38,1093,2.68
2024-12-02 01:23:25.682414,0,38,1093,2.68
2024-12-02 01:23:37.071419,3,43,1079,2.74
2024-12-02 01:24:07.35618,3,43,1067,2.74
2024-12-02 01:24:32.065216,1,39,1080,2.68
2024-12-02 02:18:05.86231,0,38,1089,2.68
2024-12-02 02:18:07.388391,3,42,1067,2.74
2024-12-02 02:18:15.754403,0,38,1089,2.68
2024-12-02 02:19:19.068259,3,42,1070,2.74
2024-12-02 02:19:22.203325,1,38,1072,2.68
2024-12-02 02:19:32.108322,1,38,1072,2.68
2024-12-02 00:24:19.389837,3,42,1068,2.74
2024-12-02 00:24:25.601012,0,37,1090,2.68
2024-12-02 00:24:33.145314,1,39,1076,2.68
2024-12-02 00:24:37.099603,2,42,988,2.7
2024-12-02 00:24:46.995739,2,42,988,2.7
2024-12-02 00:24:55.911186,0,37,1090,2.68
2024-12-02 00:25:07.34183,3,42,1067,2.74
2024-12-02 00:25:27.182018,2,42,989,2.72
2024-12-02 00:26:15.712724,0,37,1089,2.66
2024-12-02 00:26:17.291543,2,42,992,2.72
2024-12-02 00:26:17.295057,2,42,992,2.72
2024-12-02 00:26:47.003368,2,42,992,2.72
2024-12-02 00:27:17.285825,2,42,988,2.7
2024-12-02 00:27:27.183323,2,42,988,2.7
2024-12-02 00:27:32.046743,1,39,1078,2.68
2024-12-02 00:27:36.084588,0,37,1087,2.68
2024-12-02 00:27:56.896631,2,42,988,2.7
2024-12-02 00:28:25.626131,0,37,1087,2.68
2024-12-02 00:28:27.185873,2,42,989,2.7
2024-12-02 00:28:37.088799,2,42,989,2.7
2024-12-02 00:52:52.437574,1,39,1081,2.68
2024-12-02 00:53:12.233569,1,39,1081,2.68
2024-12-02 00:53:22.142944,1,39,1081,2.68
2024-12-02 00:53:36.128837,0,38,1090,2.68
2024-12-02 00:53:47.02412,2,42,994,2.72
2024-12-02 00:53:55.944191,0,38,1090,2.68
2024-12-02 00:54:22.224055,1,39,1078,2.68
2024-12-02 00:54:56.91359,2,42,992,2.72
2024-12-02 00:54:57.443619,3,42,1068,2.74
2024-12-02 00:55:15.719387,0,38,1089,2.66
2024-12-02 00:55:17.2533,3,42,1068,2.74
2024-12-02 00:55:27.158067,3,42,1068,2.74
2024-12-02 00:55:41.954031,1,39,1081,2.68
2024-12-02 00:56:37.079313,3,42,1078,2.74
2024-12-02 00:56:42.524499,1,39,1069,2.68
2024-12-02 00:56:47.025768,2,43,984,2.72
2024-12-02 01:21:37.069764,3,43,1086,2.74
2024-12-02 01:21:41.978603,1,39,1077,2.68
2024-12-02 01:21:55.937495,0,38,1105,2.68
2024-12-02 01:22:36.128549,0,38,1093,2.68
2024-12-02 01:23:25.651062,0,38,1093,2.68
2024-12-02 01:23:27.187469,3,43,1079,2.74
2024-12-02 01:23:46.021261,0,38,1090,2.68
2024-12-02 01:23:55.95308,0,38,1090,2.68
2024-12-02 01:23:56.872372,3,43,1079,2.74
2024-12-02 01:24:05.831964,0,38,1090,2.68
2024-12-02 01:24:22.779903,1,39,1080,2.68
2024-12-02 01:24:24.255558,3,43,1067,2.74
2024-12-02 01:24:25.645928,0,38,1090,2.68
2024-12-02 01:24:27.161082,3,43,1067,2.74
2024-12-02 01:24:36.120855,0,38,1100,2.68
2024-12-02 01:24:37.080432,3,43,1067,2.74
2024-12-02 01:24:47.025555,2,42,990,2.72
2024-12-02 01:25:07.410897,2,42,983,2.72
2024-12-02 02:19:26.258267,0,38,1089,2.68
2024-12-02 02:19:27.19824,3,42,1070,2.74
2024-12-02 02:20:12.294419,1,38,1074,2.68
2024-12-02 02:20:15.768233,0,38,1089,2.68
2024-12-02 02:20:42.009307,1,38,1074,2.68
2024-12-02 02:20:47.054673,2,41,987,2.7
2024-12-02 00:28:15.724331,0,37,1087,2.68
2024-12-02 00:28:17.586548,2,42,989,2.7
2024-12-02 00:28:46.011167,0,38,1089,2.68
2024-12-02 00:29:02.352544,1,39,1077,2.68
2024-12-02 00:29:19.488399,3,42,1067,2.74
2024-12-02 00:29:26.211838,0,37,1090,2.68
2024-12-02 00:29:27.136431,3,42,1067,2.74
2024-12-02 00:29:47.001863,2,42,990,2.72
2024-12-02 00:30:07.314273,3,42,1066,2.74
2024-12-02 00:30:46.006852,0,38,1089,2.68
2024-12-02 00:30:46.95089,3,42,1066,2.74
2024-12-02 00:30:55.910491,0,38,1089,2.68
2024-12-02 00:31:47.005988,2,42,992,2.72
2024-12-02 00:32:25.615998,0,38,1090,2.68
2024-12-02 00:55:02.348964,1,39,1081,2.68
2024-12-02 00:55:27.204153,2,42,994,2.72
2024-12-02 00:55:36.103586,0,38,1088,2.68
2024-12-02 00:55:56.866272,3,42,1068,2.74
2024-12-02 00:55:57.517316,2,43,984,2.72
2024-12-02 00:56:02.333672,1,39,1079,2.68
2024-12-02 00:56:08.220832,2,43,984,2.72
2024-12-02 00:56:22.140471,1,39,1079,2.68
2024-12-02 00:56:25.629273,0,38,1088,2.68
2024-12-02 00:56:46.009349,0,38,1101,2.68
2024-12-02 00:56:52.42911,1,39,1069,2.68
2024-12-02 00:57:05.81937,0,38,1101,2.68
2024-12-02 00:57:15.715418,0,38,1101,2.68
2024-12-02 00:57:17.255982,3,42,1069,2.74
2024-12-02 00:57:17.296396,2,43,989,2.72
2024-12-02 00:57:46.975109,3,42,1069,2.74
2024-12-02 00:57:47.01612,2,43,989,2.72
2024-12-02 00:57:57.486337,2,43,994,2.72
2024-12-02 00:58:17.252605,3,43,1068,2.74
2024-12-02 00:58:17.315697,2,43,994,2.72
2024-12-02 00:58:32.062568,1,39,1081,2.68
2024-12-02 00:58:34.651145,0,38,1089,2.68
2024-12-02 00:58:41.969602,1,39,1081,2.68
2024-12-02 00:59:17.296102,2,43,994,2.72
2024-12-02 00:59:20.151639,3,42,1068,2.74
2024-12-02 00:59:22.156899,1,40,1080,2.68
2024-12-02 00:59:22.161264,1,40,1080,2.68
2024-12-02 00:59:37.117329,2,43,994,2.72
2024-12-02 00:59:47.013303,2,43,994,2.72
2024-12-02 01:01:46.3552,3,42,1068,2.74
2024-12-02 01:01:46.400365,1,40,1081,2.68
2024-12-02 01:01:46.403471,0,38,1091,2.68
2024-12-02 01:01:47.031389,3,42,1068,2.74
2024-12-02 01:01:55.91157,0,38,1091,2.68
2024-12-02 01:01:56.921512,2,43,993,2.72
2024-12-02 01:24:41.975218,1,39,1080,2.68
2024-12-02 01:24:52.440667,1,39,1074,2.68
2024-12-02 01:24:56.890154,3,43,1067,2.74
2024-12-02 01:25:07.36511,3,43,1077,2.74
2024-12-02 01:25:12.26114,1,39,1074,2.68
2024-12-02 01:25:27.181874,3,43,1077,2.74
2024-12-02 01:25:27.215952,2,42,983,2.72
2024-12-02 01:25:36.120631,0,38,1097,2.68
2024-12-02 01:26:32.066248,1,39,1071,2.68
2024-12-02 01:26:55.932149,0,38,1091,2.68
2024-12-02 01:26:57.49312,2,42,981,2.72
2024-12-02 01:27:07.357112,3,43,1075,2.74
2024-12-02 01:27:15.752409,0,38,1091,2.68
2024-12-02 01:27:55.932899,0,38,1100,2.68
2024-12-02 00:29:22.131679,1,39,1077,2.68
2024-12-02 00:29:36.085117,0,37,1090,2.68
2024-12-02 00:29:37.14571,1,39,1077,2.68
2024-12-02 00:29:42.514675,1,39,1080,2.68
2024-12-02 00:29:56.905598,2,42,990,2.72
2024-12-02 00:30:05.79475,0,37,1090,2.68
2024-12-02 00:30:27.184298,2,42,990,2.7
2024-12-02 00:30:56.849778,3,42,1066,2.74
2024-12-02 00:31:07.660206,2,42,992,2.72
2024-12-02 00:31:12.230179,1,39,1080,2.68
2024-12-02 00:31:15.720375,0,38,1089,2.68
2024-12-02 00:31:17.240984,3,42,1065,2.74
2024-12-02 00:31:25.625692,0,38,1089,2.68
2024-12-02 00:31:32.035249,1,39,1080,2.68
2024-12-02 00:31:37.045449,3,42,1065,2.74
2024-12-02 00:31:37.096785,2,42,992,2.72
2024-12-02 00:32:02.32647,1,39,1081,2.68
2024-12-02 00:32:07.386242,2,42,991,2.72
2024-12-02 00:32:12.231527,1,39,1081,2.68
2024-12-02 00:32:15.727534,0,38,1090,2.68
