time,position,t,p,v
2024-12-10 03:07:24.808273,0,36,1076,2.7
2024-12-10 03:07:24.913241,1,33,1054,2.66
2024-12-10 03:07:26.733466,3,38,1050,2.74
2024-12-10 03:07:36.656749,3,38,1050,2.74
2024-12-10 03:07:40.593437,2,36,957,2.7
2024-12-10 03:07:45.19144,0,36,1076,2.7
2024-12-10 03:07:46.557414,3,38,1050,2.74
2024-12-10 03:07:55.09748,0,36,1076,2.7
2024-12-10 03:08:06.369841,3,38,1050,2.74
2024-12-10 03:08:16.848302,3,38,1050,2.74
2024-12-10 03:08:20.774689,2,36,959,2.7
2024-12-10 03:08:30.674669,2,36,959,2.7
2024-12-10 03:08:34.736475,0,36,1076,2.7
2024-12-10 03:08:34.768081,1,33,1053,2.66
2024-12-10 03:08:45.208454,0,36,1075,2.7
2024-12-10 03:08:46.552951,3,38,1050,2.74
2024-12-10 03:08:55.096074,0,36,1075,2.7
2024-12-10 03:09:14.905087,0,36,1075,2.7
2024-12-10 03:09:16.850576,3,38,1050,2.74
2024-12-10 03:09:18.536912,3,38,1050,2.74
2024-12-10 03:09:26.744232,3,38,1050,2.74
2024-12-10 04:46:06.957407,3,36,1040,2.72
2024-12-10 04:46:10.297867,2,34,952,2.68
2024-12-10 04:46:10.337128,2,34,952,2.68
2024-12-10 04:46:14.987215,1,31,1045,2.64
2024-12-10 04:46:34.747197,0,33,1070,2.66
2024-12-10 04:46:34.806664,1,31,1045,2.64
2024-12-10 04:46:40.60849,2,34,953,2.68
2024-12-10 04:46:45.232529,0,33,1070,2.66
2024-12-10 04:46:55.132262,0,33,1070,2.66
2024-12-10 04:46:55.192134,1,31,1047,2.64
2024-12-10 04:46:56.492314,3,36,1040,2.72
2024-12-10 04:47:16.881084,3,36,1039,2.72
2024-12-10 04:47:20.783868,2,34,952,2.68
2024-12-10 04:47:24.839161,0,33,1070,2.66
2024-12-10 04:47:26.774819,3,36,1039,2.72
2024-12-10 04:47:30.696619,2,34,952,2.68
2024-12-10 04:47:34.81249,1,31,1047,2.64
2024-12-10 04:47:50.5021,2,34,952,2.68
2024-12-10 04:47:55.121601,0,33,1068,2.66
2024-12-10 04:48:05.094397,1,31,1046,2.64
2024-12-10 04:48:06.382481,3,36,1039,2.72
2024-12-10 04:48:06.966851,3,36,1037,2.72
2024-12-10 04:48:10.310739,2,34,952,2.68
2024-12-10 06:11:14.965193,0,33,1070,2.66
2024-12-10 06:11:15.046261,1,31,1048,2.62
2024-12-10 06:11:24.870764,0,33,1070,2.66
2024-12-10 06:11:24.91024,1,31,1048,2.62
2024-12-10 06:11:26.780443,3,34,1038,2.7
2024-12-10 06:11:35.090814,1,31,1048,2.62
2024-12-10 06:11:36.680659,3,34,1038,2.7
2024-12-10 06:11:45.240336,0,33,1071,2.66
2024-12-10 06:11:56.500925,3,34,1038,2.7
2024-12-10 06:12:00.411079,2,34,956,2.66
2024-12-10 06:12:05.101113,1,31,1040,2.62
2024-12-10 06:12:26.786943,3,34,1040,2.7
2024-12-10 06:44:25.826959,1,31,1047,2.62
2024-12-10 06:44:26.777198,3,36,1040,2.7
2024-12-10 06:44:28.331868,3,36,1040,2.7
2024-12-10 06:44:34.772992,0,33,1071,2.66
2024-12-10 06:44:44.752859,1,31,1047,2.62
2024-12-10 06:44:45.265176,0,33,1071,2.66
2024-12-10 06:44:50.513536,2,34,958,2.66
2024-12-10 06:44:54.629006,1,31,1047,2.62
2024-12-10 06:45:00.423116,2,34,958,2.66
2024-12-10 06:45:06.973836,3,36,1041,2.7
2024-12-10 06:45:14.106858,0,33,1071,2.66
2024-12-10 06:45:14.984169,0,33,1071,2.66
2024-12-10 06:45:24.92624,1,31,1048,2.62
2024-12-10 06:45:26.811906,3,36,1041,2.7
2024-12-10 08:41:51.800706,0,34,1077,2.66
2024-12-10 08:41:51.848059,1,32,1052,2.62
2024-12-10 08:41:51.850659,0,34,1076,2.66
2024-12-10 08:42:05.092381,0,34,1076,2.66
2024-12-10 08:42:06.431684,3,39,1046,2.72
2024-12-10 08:42:26.816146,3,39,1046,2.72
2024-12-10 08:42:36.725456,3,39,1046,2.72
2024-12-10 08:42:44.760192,1,32,1054,2.62
2024-12-10 08:42:54.656934,1,32,1054,2.62
2024-12-10 08:42:55.194044,0,34,1076,2.66
2024-12-10 08:51:39.839574,0,34,1077,2.64
2024-12-10 08:51:45.325594,0,34,1077,2.66
2024-12-10 08:51:46.629978,3,39,1047,2.72
2024-12-10 08:51:54.655346,1,32,1053,2.62
2024-12-10 08:51:55.22056,0,34,1077,2.66
2024-12-10 08:52:06.465506,3,39,1047,2.72
2024-12-10 08:52:16.915822,3,39,1047,2.72
2024-12-10 08:52:20.857661,2,38,971,2.68
2024-12-10 08:52:25.039247,0,34,1077,2.66
2024-12-10 08:52:30.753186,2,38,971,2.68
2024-12-10 08:52:34.836655,0,34,1077,2.66
2024-12-10 08:52:34.861051,1,32,1053,2.62
2024-12-10 08:52:50.55179,2,38,971,2.68
2024-12-10 08:52:56.556427,3,39,1047,2.72
2024-12-10 08:53:10.362443,2,38,971,2.68
2024-12-10 08:53:15.021639,0,34,1076,2.66
2024-12-10 08:53:34.826687,0,34,1076,2.66
2024-12-10 08:53:56.568953,3,38,1047,2.72
2024-12-10 08:54:05.126678,0,34,1079,2.66
2024-12-10 08:54:07.047394,3,38,1046,2.72
2024-12-10 09:33:57.333902,0,36,1081,2.66
2024-12-10 09:33:57.385123,3,39,1049,2.72
2024-12-10 09:38:22.171213,2,41,977,2.7
2024-12-10 09:38:22.471328,0,36,1081,2.66
2024-12-10 09:38:25.090821,0,36,1081,2.66
2024-12-10 09:38:51.23727,2,41,979,2.7
2024-12-10 09:38:51.238181,0,36,1081,2.66
2024-12-10 09:38:55.771134,0,36,1081,2.66
2024-12-10 09:39:06.477302,3,39,1049,2.7
2024-12-10 09:39:10.962182,2,41,972,2.7
2024-12-10 09:39:15.081469,1,35,1060,2.64
2024-12-10 09:39:16.953425,3,39,1050,2.72
2024-12-10 09:39:21.677832,3,39,1050,2.72
2024-12-10 09:39:24.963697,0,36,1081,2.66
2024-12-10 09:39:24.976538,1,35,1060,2.64
2024-12-10 09:39:34.889606,0,36,1081,2.66
2024-12-10 09:39:34.892248,1,35,1060,2.64
2024-12-10 09:39:54.687726,1,35,1060,2.64
2024-12-10 09:40:00.444159,2,41,972,2.7
2024-12-10 09:40:05.16889,1,35,1061,2.64
2024-12-10 09:40:09.700052,0,36,1082,2.66
2024-12-10 09:40:15.048877,0,36,1082,2.66
2024-12-10 09:40:15.098514,1,35,1061,2.64
2024-12-10 09:40:30.765791,2,41,978,2.7
2024-12-10 09:40:36.762704,3,39,1047,2.72
2024-12-10 09:40:44.784065,1,35,1061,2.64
2024-12-10 09:40:45.359209,0,36,1079,2.66
2024-12-10 09:40:50.558905,2,41,978,2.7
2024-12-10 10:15:49.426876,0,37,1085,2.68
2024-12-10 10:15:50.797082,2,46,984,2.74
2024-12-10 10:15:54.692792,1,39,1079,2.68
2024-12-10 10:15:56.026337,0,37,1096,2.68
2024-12-10 10:16:00.497709,2,46,984,2.74
2024-12-10 10:16:06.480458,3,40,1055,2.72
2024-12-10 10:16:11.111973,2,46,984,2.74
2024-12-10 10:16:16.951961,3,40,1055,2.72
2024-12-10 10:16:20.871917,2,46,995,2.74
2024-12-10 10:16:25.096955,1,40,1069,2.68
2024-12-10 10:16:30.787865,2,46,995,2.74
2024-12-10 10:16:34.852342,0,37,1096,2.68
2024-12-10 10:16:35.442046,0,38,1089,2.68
2024-12-10 10:16:46.667365,3,40,1055,2.72
2024-12-10 10:16:55.412561,1,39,1076,2.68
2024-12-10 10:17:00.502098,2,46,995,2.74
2024-12-10 10:17:05.141669,0,38,1089,2.68
2024-12-10 10:17:15.0727,1,39,1076,2.68
2024-12-10 10:17:16.977186,3,40,1058,2.72
2024-12-10 10:17:25.530837,0,38,1089,2.68
2024-12-10 10:17:34.898061,1,39,1076,2.68
2024-12-10 10:17:55.226439,0,38,1087,2.68
2024-12-10 10:17:56.573984,3,40,1058,2.72
2024-12-10 10:18:10.948845,2,46,993,2.74
2024-12-10 10:18:26.848652,3,40,1073,2.72
2024-12-10 10:18:46.658401,3,40,1073,2.72
2024-12-10 10:18:50.57196,2,46,993,2.74
2024-12-10 10:17:05.161263,1,39,1076,2.68
2024-12-10 10:17:15.04166,0,38,1089,2.68
2024-12-10 10:17:30.766731,2,46,993,2.74
2024-12-10 10:17:46.658785,3,40,1058,2.72
2024-12-10 10:17:50.580011,2,46,993,2.74
2024-12-10 10:18:07.038812,3,40,1073,2.72
2024-12-10 10:18:20.854532,2,46,993,2.74
2024-12-10 10:18:35.42872,0,38,1088,2.68
2024-12-10 10:18:56.566116,3,40,1073,2.72
2024-12-10 10:49:57.442061,0,39,1090,2.7
2024-12-10 10:50:07.06887,3,42,1058,2.74
2024-12-10 10:50:15.094504,0,39,1090,2.7
2024-12-10 10:50:20.213558,0,39,1090,2.7
2024-12-10 10:50:26.892668,3,42,1058,2.74
2024-12-10 10:50:30.807924,2,47,997,2.76
2024-12-10 10:50:34.874052,0,39,1090,2.7
2024-12-10 10:50:34.929201,1,42,1080,2.7
2024-12-10 10:50:44.81825,1,42,1080,2.7
2024-12-10 10:50:45.398785,0,39,1091,2.7
2024-12-10 10:50:46.678414,3,42,1058,2.74
2024-12-10 10:50:54.759304,1,42,1080,2.7
2024-12-10 10:51:00.524006,2,47,997,2.76
2024-12-10 10:51:11.01126,2,47,992,2.76
2024-12-10 10:51:12.769907,2,47,997,2.76
2024-12-10 10:51:15.064824,0,39,1091,2.7
2024-12-10 10:51:30.806333,2,47,992,2.76
2024-12-10 10:51:40.71936,2,47,992,2.76
2024-12-10 10:51:44.809052,1,42,1083,2.7
2024-12-10 10:51:50.60952,2,47,992,2.76
2024-12-10 10:51:54.709649,1,42,1083,2.7
2024-12-10 10:52:05.189608,0,39,1091,2.7
2024-12-10 10:52:06.494564,3,42,1057,2.74
2024-12-10 10:52:20.914207,2,47,998,2.76
2024-12-10 10:52:26.875961,3,42,1057,2.74
2024-12-10 11:06:17.446973,3,42,1061,2.74
2024-12-10 11:06:18.287061,3,42,1065,2.74
2024-12-10 11:06:30.851761,2,49,1003,2.76
2024-12-10 11:06:34.878154,0,40,1094,2.7
2024-12-10 11:06:40.737035,2,49,1003,2.76
2024-12-10 11:06:46.69282,3,42,1061,2.74
2024-12-10 11:06:56.591474,3,42,1061,2.74
2024-12-10 11:07:05.169645,0,40,1095,2.7
2024-12-10 11:07:10.434489,2,49,1003,2.76
2024-12-10 11:07:15.114203,1,43,1089,2.7
2024-12-10 11:07:20.904056,2,48,994,2.76
2024-12-10 11:07:34.879567,0,40,1095,2.7
2024-12-10 11:07:44.824809,1,43,1089,2.7
2024-12-10 11:07:45.340022,0,40,1109,2.7
2024-12-10 11:08:00.526223,2,48,994,2.76
2024-12-10 11:08:24.987229,0,40,1109,2.7
2024-12-10 11:08:25.030199,1,43,1086,2.72
2024-12-10 11:08:26.868998,3,42,1057,2.74
2024-12-10 11:08:30.809411,2,49,1006,2.76
2024-12-10 11:08:45.366884,0,40,1093,2.7
2024-12-10 11:08:46.679268,3,42,1057,2.74
2024-12-10 11:08:55.258863,0,40,1093,2.7
2024-12-10 11:09:05.176944,0,40,1093,2.7
2024-12-10 11:09:05.199081,1,43,1084,2.72
2024-12-10 11:09:10.434346,2,49,1006,2.76
2024-12-10 11:09:16.967679,3,42,1069,2.74
2024-12-10 11:43:06.576586,0,41,1100,2.72
2024-12-10 11:43:06.62615,0,41,1100,2.72
2024-12-10 11:43:15.101678,0,41,1100,2.72
2024-12-10 11:43:15.217089,2,52,1008,2.8
2024-12-10 11:43:31.723005,2,52,1008,2.8
2024-12-10 11:43:39.996805,2,52,1008,2.8
2024-12-10 11:43:55.32779,0,41,1098,2.72
2024-12-10 11:43:55.338333,1,46,1100,2.74
2024-12-10 11:43:56.632936,3,44,1067,2.74
2024-12-10 11:44:00.639828,2,52,1008,2.8
2024-12-10 11:44:05.249537,1,46,1100,2.74
2024-12-10 11:44:06.533397,3,44,1067,2.74
2024-12-10 11:44:11.087775,2,52,1013,2.78
2024-12-10 11:44:15.153664,1,46,1100,2.74
2024-12-10 11:44:23.445045,2,52,1013,2.78
2024-12-10 11:44:25.013197,0,41,1098,2.72
2024-12-10 11:44:26.045651,3,44,1067,2.76
2024-12-10 11:44:27.59953,2,52,1013,2.78
2024-12-10 11:44:34.973033,1,46,1100,2.74
2024-12-10 11:44:54.773359,1,46,1100,2.74
2024-12-10 11:44:55.289342,0,41,1100,2.72
2024-12-10 11:44:56.506141,2,52,1013,2.78
2024-12-10 11:45:04.783855,2,52,1013,2.78
2024-12-10 11:45:05.213273,0,41,1100,2.72
2024-12-10 11:45:14.229193,0,41,1100,2.72
2024-12-10 11:45:15.094116,0,41,1100,2.72
2024-12-10 11:45:17.019971,3,44,1068,2.76
2024-12-10 12:26:24.377079,3,45,1077,2.78
2024-12-10 12:26:25.086995,0,42,1102,2.74
2024-12-10 12:26:28.392198,3,45,1074,2.76
2024-12-10 12:26:36.866747,3,45,1074,2.76
2024-12-10 12:26:50.740506,2,54,1016,2.82
2024-12-10 12:26:54.828036,1,49,1110,2.76
2024-12-10 12:26:55.327067,0,42,1102,2.74
2024-12-10 12:26:56.65637,3,45,1074,2.76
2024-12-10 12:27:00.655879,2,54,1016,2.82
2024-12-10 12:27:25.033733,0,42,1102,2.74
2024-12-10 12:27:35.049073,1,49,1108,2.76
2024-12-10 12:27:35.529729,0,43,1104,2.74
2024-12-10 12:27:45.442378,0,43,1104,2.74
2024-12-10 12:27:46.759132,3,45,1071,2.78
2024-12-10 12:28:05.297489,1,49,1111,2.76
2024-12-10 12:28:11.124561,2,54,1018,2.82
2024-12-10 12:28:15.123601,0,43,1104,2.74
2024-12-10 12:28:17.023825,3,45,1071,2.76
2024-12-10 12:28:26.95979,3,45,1071,2.76
2024-12-10 12:28:36.874451,3,45,1071,2.76
2024-12-10 12:28:44.919223,1,49,1111,2.76
2024-12-10 12:28:50.754928,2,54,1018,2.82
2024-12-10 12:28:55.394254,1,49,1111,2.76
2024-12-10 12:29:06.595778,3,45,1071,2.76
2024-12-10 12:29:21.030177,2,55,1016,2.82
2024-12-10 12:29:21.048918,3,45,1074,2.76
2024-12-10 12:29:25.049323,0,42,1104,2.74
2024-12-10 12:29:35.029243,1,49,1111,2.76
2024-12-10 12:29:35.509272,0,42,1103,2.74
2024-12-10 12:29:36.840436,3,45,1074,2.76
2024-12-10 12:29:56.665155,3,45,1074,2.76
2024-12-10 12:30:00.66083,2,55,1016,2.82
2024-12-10 12:30:05.245988,0,42,1103,2.74
2024-12-10 12:30:07.139608,3,46,1073,2.78
2024-12-10 12:30:15.154886,0,42,1103,2.74
2024-12-10 12:30:17.044561,3,46,1073,2.78
2024-12-10 12:30:25.112118,1,49,1107,2.76
2024-12-10 12:30:36.85598,3,46,1073,2.78
2024-12-10 12:30:50.773018,2,54,1018,2.82
2024-12-10 12:30:54.841106,1,49,1107,2.76
2024-12-10 12:30:56.661865,3,46,1073,2.78
2024-12-10 12:31:06.576403,3,46,1073,2.78
2024-12-10 12:31:10.601724,2,54,1018,2.82
2024-12-10 12:31:15.159901,0,43,1104,2.74
2024-12-10 12:59:50.28383,3,46,1074,2.78
2024-12-10 12:59:54.965994,1,50,1106,2.78
2024-12-10 12:59:55.443471,0,43,1105,2.74
2024-12-10 13:00:06.564717,3,46,1074,2.78
2024-12-10 13:00:12.304184,0,43,1105,2.74
2024-12-10 13:00:35.554428,0,43,1103,2.74
2024-12-10 13:00:45.45473,0,43,1103,2.74
2024-12-10 13:00:46.774272,3,46,1074,2.78
2024-12-10 13:00:56.684937,3,46,1074,2.78
2024-12-10 13:01:05.353884,1,50,1109,2.78
2024-12-10 13:01:15.153961,0,43,1103,2.74
2024-12-10 13:01:15.244337,1,50,1109,2.78
2024-12-10 13:01:25.154391,1,50,1109,2.78
2024-12-10 13:01:36.869458,3,46,1072,2.78
2024-12-10 13:02:06.585005,3,46,1072,2.78
2024-12-10 13:02:15.157014,0,43,1104,2.74
2024-12-10 13:02:17.05441,3,46,1072,2.78
2024-12-10 13:02:25.174934,1,50,1108,2.78
2024-12-10 13:02:26.954808,3,46,1072,2.78
2024-12-10 13:02:35.535828,0,43,1102,2.74
2024-12-10 13:02:55.435249,1,50,1107,2.78
2024-12-10 13:03:15.266331,1,50,1107,2.78
2024-12-10 13:03:36.893426,3,46,1074,2.78
2024-12-10 13:03:44.96094,1,50,1107,2.78
2024-12-10 13:03:56.678005,3,46,1074,2.78
2024-12-10 13:04:15.255931,1,50,1105,2.78
2024-12-10 13:04:17.04837,3,46,1074,2.78
2024-12-10 13:04:17.087508,3,46,1074,2.78
2024-12-10 13:04:46.787937,3,46,1074,2.78
2024-12-10 13:04:54.861894,1,50,1105,2.78
2024-12-10 13:04:25.170921,1,50,1105,2.78
2024-12-10 13:05:12.252299,0,43,1104,2.74
2024-12-10 13:05:36.875343,3,46,1074,2.78
2024-12-10 13:36:16.481402,0,42,1105,2.74
2024-12-10 13:36:35.103373,1,47,1095,2.78
2024-12-10 13:37:00.775262,2,53,995,2.82
2024-12-10 13:37:17.079298,3,46,1085,2.78
2024-12-10 13:37:25.21476,1,47,1091,2.78
2024-12-10 13:37:56.716244,3,46,1085,2.78
2024-12-10 13:38:06.615253,3,46,1085,2.78
2024-12-10 13:38:25.215576,1,47,1091,2.78
2024-12-10 13:38:34.995925,0,42,1114,2.74
2024-12-10 13:38:36.90483,3,46,1074,2.78
2024-12-10 13:38:46.805011,3,46,1074,2.78
2024-12-10 13:39:06.61531,3,46,1074,2.78
2024-12-10 13:39:15.2958,1,47,1094,2.78
2024-12-10 13:39:17.096242,3,46,1083,2.78
2024-12-10 13:39:22.017038,3,46,1083,2.78
2024-12-10 13:39:45.016998,1,47,1094,2.78
2024-12-10 13:39:56.706398,3,46,1083,2.78
2024-12-10 13:40:10.041574,0,42,1105,2.74
2024-12-10 13:40:17.090957,3,46,1073,2.78
2024-12-10 13:40:26.997042,3,46,1073,2.78
2024-12-10 13:40:46.815889,3,46,1073,2.78
2024-12-10 13:41:07.181831,3,47,1074,2.78
2024-12-10 13:41:31.073034,2,52,1004,2.82
2024-12-10 13:41:36.892457,3,47,1074,2.78
2024-12-10 13:41:46.823865,3,47,1074,2.78
2024-12-10 14:11:29.49674,0,42,1101,2.74
2024-12-10 14:11:37.805487,3,46,1084,2.78
2024-12-10 14:11:41.015717,2,51,993,2.82
2024-12-10 14:11:45.060073,1,46,1085,2.76
2024-12-10 14:12:12.75479,2,51,991,2.82
2024-12-10 14:12:17.101761,3,46,1085,2.78
2024-12-10 14:12:25.125164,0,42,1109,2.74
2024-12-10 14:12:27.357944,3,46,1085,2.78
2024-12-10 14:12:31.117406,2,51,991,2.82
2024-12-10 14:12:46.858393,3,46,1085,2.78
2024-12-10 14:12:56.743994,3,46,1085,2.78
2024-12-10 14:13:05.309002,0,42,1110,2.74
2024-12-10 14:13:06.877814,1,46,1084,2.76
2024-12-10 14:13:11.134238,2,51,991,2.82
2024-12-10 14:13:25.250516,1,46,1084,2.76
2024-12-10 14:13:35.010069,0,42,1110,2.74
2024-12-10 14:13:35.149994,1,46,1084,2.76
2024-12-10 14:13:45.727231,0,42,1110,2.74
2024-12-10 14:13:50.904957,2,50,990,2.82
2024-12-10 14:13:55.405678,0,42,1110,2.74
2024-12-10 14:14:05.436337,1,46,1085,2.76
2024-12-10 14:14:07.875768,3,46,1085,2.78
2024-12-10 14:14:11.877771,2,50,990,2.82
2024-12-10 14:14:25.599928,0,42,1110,2.74
2024-12-10 14:14:28.147578,3,46,1084,2.78
2024-12-10 14:14:32.133432,2,50,991,2.82
2024-12-10 14:14:35.065581,0,42,1110,2.74
2024-12-10 14:14:56.094033,0,42,1110,2.74
2024-12-10 14:14:56.110181,1,46,1087,2.76
2024-12-10 14:15:05.33215,0,42,1110,2.74
2024-12-10 14:15:15.797338,0,42,1110,2.74
2024-12-10 14:15:19.134671,0,42,1110,2.74
2024-12-10 14:15:27.030677,3,46,1083,2.78
2024-12-10 14:15:31.106689,2,50,997,2.8
2024-12-10 14:15:36.777558,1,46,1087,2.76
2024-12-10 14:15:36.80667,0,42,1099,2.74
2024-12-10 14:15:45.62023,0,42,1099,2.74
2024-12-10 14:15:50.91664,2,50,997,2.8
2024-12-10 14:15:56.748502,3,46,1083,2.78
2024-12-10 14:16:10.752121,2,50,997,2.8
2024-12-10 14:16:15.766015,2,50,997,2.8
2024-12-10 14:16:15.766838,0,42,1099,2.74
2024-12-10 14:16:15.776832,1,46,1092,2.76
2024-12-10 14:16:22.644646,2,50,998,2.8
2024-12-10 14:16:35.145906,1,46,1092,2.76
2024-12-10 14:16:45.332767,1,46,1092,2.76
2024-12-10 14:16:46.8375,3,46,1073,2.78
2024-12-10 14:16:55.41875,0,42,1100,2.74
2024-12-10 14:16:55.553843,1,45,1093,2.76
2024-12-10 14:17:16.47143,0,42,1100,2.74
2024-12-10 14:17:17.135906,3,46,1072,2.78
2024-12-10 14:17:21.201881,2,50,1001,2.82
2024-12-10 14:17:35.664037,0,42,1097,2.74
2024-12-10 14:17:45.080532,1,45,1093,2.76
2024-12-10 14:17:50.937627,2,50,1001,2.82
2024-12-10 14:17:55.52861,1,45,1088,2.76
2024-12-10 14:18:05.47733,1,45,1088,2.76
2024-12-10 14:18:06.638578,3,46,1072,2.78
2024-12-10 14:18:15.221944,0,42,1097,2.74
2024-12-10 14:18:15.33907,1,45,1088,2.76
2024-12-10 14:40:00.020138,0,41,1098,2.74
2024-12-10 14:40:00.072947,1,44,1090,2.76
2024-12-10 14:40:00.074981,3,46,1072,2.78
2024-12-10 14:40:05.810315,0,41,1099,2.74
2024-12-10 14:40:08.043771,3,45,1072,2.78
2024-12-10 14:40:11.327389,2,49,997,2.8
2024-12-10 14:40:21.240441,2,49,997,2.8
2024-12-10 14:40:27.169483,3,45,1072,2.78
2024-12-10 14:40:31.140792,2,49,997,2.8
2024-12-10 14:40:35.185263,1,44,1090,2.76
2024-12-10 14:40:35.617991,0,41,1096,2.74
2024-12-10 14:40:36.961504,3,45,1072,2.78
2024-12-10 14:40:45.107628,1,44,1090,2.76
2024-12-10 14:40:45.534785,0,41,1096,2.74
2024-12-10 14:40:50.950229,2,49,997,2.8
2024-12-10 14:40:55.426988,0,41,1096,2.74
2024-12-10 14:40:55.561036,1,44,1088,2.76
2024-12-10 14:41:19.796329,2,49,997,2.8
2024-12-10 14:41:35.056204,0,41,1096,2.74
2024-12-10 14:41:41.066564,2,49,995,2.8
2024-12-10 14:41:46.882134,3,45,1069,2.78
2024-12-10 14:41:56.762406,3,45,1069,2.78
2024-12-10 14:42:05.341964,0,41,1101,2.74
2024-12-10 14:42:07.243569,3,45,1073,2.78
2024-12-10 14:42:35.031706,0,41,1101,2.74
2024-12-10 14:42:37.586348,3,45,1073,2.78
2024-12-10 14:42:50.952623,2,49,995,2.8
2024-12-10 14:42:56.055349,1,45,1091,2.76
2024-12-10 14:42:56.063443,0,41,1098,2.74
2024-12-10 14:43:08.526837,3,45,1072,2.78
2024-12-10 14:43:25.139077,0,41,1098,2.74
2024-12-10 14:43:25.310641,1,45,1097,2.76
2024-12-10 14:43:31.168665,2,49,997,2.8
2024-12-10 14:43:35.61636,0,41,1097,2.74
2024-12-10 14:43:36.973486,3,45,1072,2.78
2024-12-10 14:43:46.861899,3,45,1072,2.78
2024-12-10 14:43:57.607103,3,45,1072,2.78
2024-12-10 14:44:05.689558,0,41,1097,2.74
2024-12-10 15:01:02.226804,0,41,1097,2.74
2024-12-10 15:01:10.792004,2,49,997,2.8
2024-12-10 15:01:10.866387,2,49,997,2.8
2024-12-10 15:01:15.422389,1,45,1092,2.76
2024-12-10 15:01:17.196441,3,45,1071,2.78
2024-12-10 15:01:35.070135,0,41,1099,2.74
2024-12-10 15:01:50.999899,2,49,1004,2.8
2024-12-10 15:01:55.469259,0,41,1097,2.74
2024-12-10 15:01:55.583562,1,45,1092,2.76
2024-12-10 15:02:06.360711,0,41,1097,2.74
2024-12-10 15:02:17.931626,3,45,1073,2.78
2024-12-10 15:02:35.602042,1,45,1092,2.76
2024-12-10 15:03:05.35562,0,41,1096,2.72
2024-12-10 15:03:06.683017,3,45,1073,2.78
2024-12-10 15:03:25.165947,0,41,1096,2.72
2024-12-10 15:03:25.31449,1,45,1092,2.76
2024-12-10 15:03:45.175791,1,45,1092,2.76
2024-12-10 15:03:55.015881,1,45,1092,2.76
2024-12-10 15:04:07.287464,3,45,1071,2.78
2024-12-10 15:04:17.172722,3,45,1071,2.78
2024-12-10 15:04:24.151517,3,45,1071,2.78
