time,position,t,p,v
2024-12-13 19:17:41.379241,3,53,1096,2.86
2024-12-13 19:17:57.519143,2,59,1032,2.88
2024-12-13 19:18:00.854623,1,55,1125,2.84
2024-12-13 19:18:07.427022,2,59,1032,2.88
2024-12-13 19:18:11.095186,3,53,1096,2.86
2024-12-13 19:18:28.994249,0,47,1121,2.8
2024-12-13 19:18:31.494048,3,53,1099,2.86
2024-12-13 19:18:50.935389,1,55,1129,2.84
2024-12-13 19:18:51.294584,3,53,1099,2.86
2024-12-13 15:07:34.260795,0,44,1106,2.74
2024-12-13 15:07:42.994768,0,44,1105,2.76
2024-12-13 15:07:42.997183,3,48,1082,2.8
2024-12-13 15:07:44.532554,2,55,1009,2.84
2024-12-13 15:07:59.021684,0,44,1105,2.76
2024-12-13 15:08:00.426318,1,50,1106,2.8
2024-12-13 15:08:08.911966,0,44,1105,2.76
2024-12-13 15:08:10.7543,3,48,1082,2.8
2024-12-13 16:48:59.109597,0,47,1126,2.78
2024-12-13 16:49:09.01659,0,47,1126,2.78
2024-12-13 16:49:09.267637,3,52,1107,2.84
2024-12-13 16:49:13.539347,1,53,1107,2.82
2024-12-13 16:49:17.01871,2,57,1007,2.86
2024-12-13 16:49:17.672485,1,53,1107,2.82
2024-12-13 16:49:32.866014,3,52,1093,2.84
2024-12-13 16:49:46.590041,1,53,1107,2.82
2024-12-13 16:49:49.205132,0,47,1116,2.78
2024-12-13 16:50:09.064907,0,47,1116,2.78
2024-12-13 16:50:27.512197,2,57,1021,2.86
2024-12-13 16:50:47.32574,2,57,1021,2.86
2024-12-13 16:50:49.194975,0,47,1115,2.78
2024-12-13 16:50:54.866979,1,53,1120,2.82
2024-12-13 16:50:59.107814,0,47,1115,2.78
2024-12-13 16:51:17.038551,2,57,1021,2.86
2024-12-13 16:51:17.496343,2,57,1021,2.86
2024-12-13 16:51:28.836163,0,47,1115,2.78
2024-12-13 19:16:28.288276,2,59,1027,2.88
2024-12-13 19:16:47.608051,2,59,1027,2.88
2024-12-13 19:16:50.93375,1,55,1120,2.84
2024-12-13 19:16:59.619032,0,48,1126,2.8
2024-12-13 19:17:09.190067,0,48,1126,2.8
2024-12-13 19:17:11.098386,3,53,1103,2.86
2024-12-13 19:17:17.94781,2,59,1032,2.88
2024-12-13 19:17:31.144089,1,55,1125,2.84
2024-12-13 19:17:47.631,2,59,1032,2.88
2024-12-13 19:17:59.273985,0,47,1121,2.8
2024-12-13 19:18:11.318341,1,55,1129,2.84
2024-12-13 19:18:21.228875,1,55,1129,2.84
2024-12-13 19:18:21.574612,3,53,1099,2.86
2024-12-13 19:18:41.045384,1,55,1129,2.84
2024-12-13 19:18:47.615659,2,59,1027,2.88
2024-12-13 19:18:59.275069,0,47,1118,2.8
2024-12-13 19:19:00.855253,1,55,1129,2.84
2024-12-13 02:04:06.646788,2,38,959,2.76
2024-12-13 02:04:10.55619,1,36,1059,2.72
2024-12-13 02:04:11.050873,3,42,1059,2.8
2024-12-13 03:10:45.937697,1,33,1051,2.7
2024-12-13 03:10:50.710173,3,40,1049,2.78
2024-12-13 03:20:01.141662,0,34,1078,2.68
2024-12-13 03:20:01.194394,1,32,1050,2.68
2024-12-13 03:20:10.101945,2,34,948,2.72
2024-12-13 03:20:16.982543,2,34,948,2.72
2024-12-13 03:20:18.524144,0,34,1078,2.7
2024-12-13 03:20:18.531571,0,34,1078,2.7
2024-12-13 03:20:30.827433,1,32,1050,2.68
2024-12-13 03:20:39.573682,0,34,1078,2.7
2024-12-13 03:20:40.831025,3,40,1046,2.76
2024-12-13 03:20:48.811507,0,34,1078,2.7
2024-12-13 03:20:58.705872,0,34,1078,2.7
2024-12-13 03:21:00.112221,1,32,1050,2.68
2024-12-13 03:21:10.514902,3,40,1046,2.76
2024-12-13 03:21:10.589344,1,33,1050,2.68
2024-12-13 03:21:16.66846,2,34,948,2.72
2024-12-13 03:21:17.123388,2,34,948,2.72
2024-12-13 04:42:32.446894,3,37,1042,2.74
2024-12-13 04:42:40.571826,1,31,1044,2.66
2024-12-13 04:42:50.752351,3,37,1042,2.74
2024-12-13 04:42:58.735955,0,33,1072,2.68
2024-12-13 10:42:50.826337,3,37,1045,2.7
2024-12-13 10:43:00.778243,3,37,1045,2.7
2024-12-13 10:43:20.616904,1,33,1053,2.64
2024-12-13 10:43:28.590063,0,36,1077,2.68
2024-12-13 10:43:31.003978,3,37,1045,2.7
2024-12-13 10:43:58.857506,0,36,1078,2.68
2024-12-13 10:44:00.238757,1,33,1053,2.64
2024-12-13 10:44:08.75152,0,36,1078,2.68
2024-12-13 10:44:21.114421,3,37,1044,2.7
2024-12-13 10:44:28.567495,0,36,1078,2.68
2024-12-13 10:44:32.112806,3,37,1044,2.7
2024-12-13 10:44:39.032293,0,36,1086,2.68
2024-12-13 10:44:40.385612,1,33,1053,2.64
2024-12-13 11:09:11.7043,3,38,1049,2.72
2024-12-13 11:09:16.792033,2,40,969,2.7
2024-12-13 11:09:31.008986,3,38,1050,2.72
2024-12-13 11:09:38.478855,0,36,1082,2.68
2024-12-13 11:09:40.399266,1,36,1063,2.66
2024-12-13 11:09:50.297144,1,36,1063,2.66
2024-12-13 11:09:58.983856,0,37,1083,2.68
2024-12-13 11:10:08.813211,0,37,1083,2.68
2024-12-13 11:10:10.684369,1,36,1063,2.66
2024-12-13 11:10:20.590759,1,36,1063,2.66
2024-12-13 11:10:21.095877,3,39,1049,2.72
2024-12-13 11:10:27.110996,2,40,969,2.7
2024-12-13 11:10:28.590117,0,37,1083,2.68
2024-12-13 11:10:31.031256,3,39,1049,2.72
2024-12-13 11:32:48.520824,0,37,1084,2.68
2024-12-13 11:32:51.816415,3,40,1053,2.72
2024-12-13 11:33:08.789363,0,38,1085,2.68
2024-12-13 11:33:10.71548,1,38,1072,2.68
2024-12-13 11:42:10.522499,0,38,1087,2.7
2024-12-13 11:42:10.60952,0,38,1087,2.7
2024-12-13 11:42:10.673392,3,40,1053,2.72
2024-12-13 11:42:17.263964,2,43,978,2.72
2024-12-13 11:42:28.607611,0,38,1087,2.7
2024-12-13 11:42:31.008308,3,40,1054,2.72
2024-12-13 11:42:39.087366,0,38,1087,2.7
2024-12-13 11:42:40.964491,3,40,1054,2.72
2024-12-13 11:43:11.255508,3,40,1054,2.72
2024-12-13 11:43:21.109978,3,40,1054,2.72
2024-12-13 11:43:37.025884,2,43,978,2.74
2024-12-13 11:43:46.984824,3,40,1054,2.72
2024-12-13 11:43:46.98759,0,38,1087,2.7
2024-12-13 11:43:49.062909,0,39,1087,2.7
2024-12-13 11:44:00.259688,1,39,1073,2.68
2024-12-13 11:44:08.810822,0,39,1087,2.7
2024-12-13 11:44:10.654693,3,40,1054,2.72
2024-12-13 12:38:37.740272,0,39,1086,2.7
2024-12-13 12:38:39.979085,0,39,1086,2.7
2024-12-13 12:38:40.724737,1,40,1070,2.68
2024-12-13 12:38:40.958999,3,40,1055,2.74
2024-12-13 12:39:11.237189,3,40,1062,2.72
2024-12-13 12:39:17.214663,2,43,975,2.74
2024-12-13 12:39:20.64184,1,40,1070,2.7
2024-12-13 12:39:21.156521,3,40,1062,2.72
2024-12-13 12:39:28.639469,0,39,1086,2.7
2024-12-13 12:39:30.140105,3,40,1062,2.72
2024-12-13 12:39:30.556455,1,40,1070,2.7
2024-12-13 12:39:31.056583,3,40,1062,2.72
2024-12-13 12:39:49.042504,0,39,1085,2.7
2024-12-13 12:39:50.350643,1,40,1070,2.7
2024-12-13 12:39:50.85758,3,40,1062,2.72
2024-12-13 12:40:00.271765,1,40,1070,2.7
2024-12-13 12:40:00.772194,3,40,1062,2.72
2024-12-13 12:40:06.756048,2,43,975,2.74
2024-12-13 12:40:08.816009,0,39,1085,2.7
2024-12-13 12:40:08.909877,0,39,1085,2.7
2024-12-13 12:40:10.734861,1,40,1070,2.7
2024-12-13 12:40:16.690365,2,43,975,2.74
2024-12-13 12:40:37.051626,2,43,972,2.74
2024-12-13 12:40:38.550714,0,39,1085,2.7
2024-12-13 12:40:40.471919,1,40,1070,2.7
2024-12-13 12:40:46.932229,2,43,972,2.74
2024-12-13 13:00:05.366236,0,39,1089,2.7
2024-12-13 13:00:08.846648,0,39,1090,2.7
2024-12-13 13:00:10.690442,3,42,1056,2.74
2024-12-13 13:00:10.806331,1,41,1079,2.7
2024-12-13 13:00:12.210445,2,44,970,2.74
2024-12-13 13:00:17.251886,2,44,980,2.74
2024-12-13 13:00:17.846076,0,39,1090,2.7
2024-12-13 13:00:20.667079,1,41,1079,2.7
2024-12-13 13:00:40.968986,3,41,1056,2.74
2024-12-13 13:00:49.041414,0,39,1088,2.7
2024-12-13 13:00:50.368212,1,41,1079,2.7
2024-12-13 13:01:11.262011,3,41,1058,2.74
2024-12-13 13:01:16.729344,2,44,980,2.74
2024-12-13 13:01:17.244336,2,44,979,2.74
2024-12-13 13:01:20.662316,1,41,1075,2.7
2024-12-13 13:01:27.138776,2,44,979,2.74
2024-12-13 13:01:28.664748,0,39,1088,2.7
2024-12-13 13:01:39.127993,0,39,1089,2.7
2024-12-13 13:01:40.472425,1,41,1075,2.7
2024-12-13 13:01:46.96345,2,44,979,2.74
2024-12-13 13:01:58.958346,0,39,1089,2.7
2024-12-13 13:02:00.767099,3,41,1058,2.74
2024-12-13 13:02:10.762596,1,41,1068,2.7
2024-12-13 13:02:31.06817,3,42,1062,2.74
2024-12-13 13:02:37.05898,2,44,975,2.74
2024-12-13 13:02:39.120826,0,39,1094,2.7
2024-12-13 13:39:17.683238,3,43,1063,2.74
2024-12-13 13:39:18.14368,2,48,986,2.76
2024-12-13 13:39:18.794585,0,41,1093,2.72
2024-12-13 13:39:21.181501,3,43,1082,2.76
2024-12-13 13:39:30.17675,3,43,1082,2.76
2024-12-13 13:39:30.602587,1,45,1088,2.72
2024-12-13 13:39:37.081242,2,48,990,2.76
2024-12-13 13:39:40.481341,1,45,1088,2.72
2024-12-13 13:39:49.062392,0,40,1092,2.72
2024-12-13 13:39:50.896674,3,43,1082,2.76
2024-12-13 13:39:56.881612,2,48,990,2.76
2024-12-13 13:40:00.30755,1,45,1088,2.72
2024-12-13 13:40:00.792072,3,43,1082,2.76
2024-12-13 13:40:10.699618,3,43,1082,2.76
2024-12-13 13:40:10.798649,1,45,1093,2.74
2024-12-13 13:40:20.689524,1,45,1093,2.74
2024-12-13 13:40:50.4105,1,45,1093,2.74
2024-12-13 13:40:58.951004,0,41,1103,2.72
2024-12-13 13:41:11.25989,3,43,1064,2.76
2024-12-13 13:41:18.773429,0,41,1103,2.72
2024-12-13 13:41:28.673566,0,41,1103,2.72
2024-12-13 13:42:10.787326,1,45,1094,2.74
2024-12-13 13:42:18.767194,0,41,1093,2.72
2024-12-13 15:07:46.677325,3,48,1082,2.8
2024-12-13 15:08:00.861096,3,48,1082,2.8
2024-12-13 15:08:06.911622,2,55,1008,2.84
2024-12-13 15:08:16.823618,2,55,1008,2.84
2024-12-13 17:35:21.526892,0,47,1114,2.8
2024-12-13 17:35:21.592817,0,47,1114,2.8
2024-12-13 17:35:21.595333,3,52,1094,2.84
2024-12-13 17:35:21.597369,1,53,1109,2.84
2024-12-13 17:35:47.41204,2,57,1012,2.86
2024-12-13 17:36:17.162595,2,57,1012,2.86
2024-12-13 17:36:38.782372,0,47,1115,2.78
2024-12-13 17:36:48.724163,3,52,1093,2.84
2024-12-13 17:37:07.239257,2,57,1012,2.88
2024-12-13 17:37:11.152076,1,52,1110,2.82
2024-12-13 17:37:18.989431,0,47,1114,2.78
2024-12-13 17:37:19.793054,3,52,1092,2.84
2024-12-13 17:37:40.869633,1,52,1110,2.82
2024-12-13 17:37:49.278145,0,47,1113,2.78
2024-12-13 19:19:09.184917,0,47,1118,2.8
2024-12-13 13:40:15.89562,0,40,1092,2.72
2024-12-13 13:41:16.715638,2,48,991,2.78
2024-12-13 13:41:40.514154,1,45,1094,2.74
2024-12-13 13:41:49.040508,0,41,1093,2.72
2024-12-13 13:41:58.952455,0,41,1093,2.72
2024-12-13 13:42:00.341599,1,45,1094,2.74
2024-12-13 13:42:21.187352,3,43,1066,2.74
2024-12-13 13:42:38.575992,0,41,1093,2.72
2024-12-13 13:42:40.491735,1,45,1094,2.74
2024-12-13 13:42:41.007077,3,43,1066,2.74
2024-12-13 14:36:00.836014,3,47,1076,2.78
2024-12-13 14:36:02.026112,0,43,1102,2.74
2024-12-13 14:36:10.76151,3,47,1076,2.78
2024-12-13 14:36:16.770739,2,53,1013,2.82
2024-12-13 14:36:18.290939,2,53,1013,2.82
2024-12-13 14:36:18.800509,0,43,1112,2.74
2024-12-13 14:36:20.745168,1,50,1107,2.78
2024-12-13 14:36:21.19957,3,47,1075,2.78
2024-12-13 14:36:27.265341,2,53,1015,2.82
2024-12-13 14:36:31.125478,3,47,1075,2.78
2024-12-13 14:36:37.149966,2,53,1015,2.82
2024-12-13 14:36:38.610984,0,43,1112,2.74
2024-12-13 14:36:49.075878,0,43,1102,2.74
2024-12-13 14:36:50.925834,3,47,1075,2.78
2024-12-13 14:37:00.37135,1,50,1107,2.78
2024-12-13 14:37:00.821147,3,47,1075,2.78
2024-12-13 14:37:06.892819,2,53,1015,2.82
2024-12-13 14:37:08.900949,0,43,1102,2.74
2024-12-13 14:37:38.607106,0,43,1102,2.74
2024-12-13 14:37:47.077233,2,54,1000,2.82
2024-12-13 14:38:00.846347,3,47,1092,2.78
2024-12-13 14:38:06.867579,2,54,1000,2.82
2024-12-13 14:38:08.886301,0,43,1100,2.74
2024-12-13 14:38:11.290941,3,47,1074,2.78
2024-12-13 14:38:20.751038,1,50,1109,2.78
2024-12-13 14:38:38.591597,0,43,1100,2.74
2024-12-13 14:38:50.466491,1,50,1109,2.78
2024-12-13 14:38:50.946742,3,47,1074,2.78
2024-12-13 14:38:56.977858,2,54,1010,2.82
2024-12-13 15:08:18.816117,0,44,1105,2.76
2024-12-13 15:08:27.307846,2,55,1011,2.84
2024-12-13 15:08:50.950977,3,48,1082,2.8
2024-12-13 15:09:10.895398,1,50,1102,2.78
2024-12-13 15:09:16.819095,2,55,1011,2.84
2024-12-13 15:09:38.627323,0,44,1107,2.76
2024-12-13 17:35:36.301139,3,52,1094,2.84
2024-12-13 17:35:44.572106,3,52,1094,2.84
2024-12-13 19:19:11.090498,3,53,1099,2.86
2024-12-13 19:19:19.095467,0,47,1118,2.8
