time,position,rpm
2024-12-01 12:47:18.185782,0,0
2024-12-01 12:47:19.326911,0,0
2024-12-01 12:47:34.336947,0,0
2024-12-01 12:47:39.336951,0,0
2024-12-01 12:47:44.347561,0,0
2024-12-01 12:47:49.427597,0,0
2024-12-01 12:47:54.357509,0,0
2024-12-01 12:47:59.356919,0,0
2024-12-01 12:48:04.376725,0,0
2024-12-01 12:48:09.387683,0,0
2024-12-01 12:48:14.408417,0,0
2024-12-01 12:48:19.367398,0,0
2024-12-01 12:48:24.408793,0,0
2024-12-01 12:48:29.401648,0,0
2024-12-01 12:48:34.427336,0,0
2024-12-01 12:48:39.407178,0,0
2024-12-01 12:48:44.416738,0,0
2024-12-01 12:48:49.436715,0,0
2024-12-01 12:48:54.387535,0,0
2024-12-01 12:48:59.387012,0,0
2024-12-01 12:49:04.387247,0,0
2024-12-01 12:49:09.406682,0,0
2024-12-01 12:49:14.412475,0,0
2024-12-01 12:49:19.402432,0,0
2024-12-01 12:49:24.431712,0,0
2024-12-01 12:49:29.412263,0,0
2024-12-01 12:49:34.427331,0,0
2024-12-01 12:49:39.52752,0,0
2024-12-01 12:49:44.427349,0,0
2024-12-01 12:49:49.436971,0,0
2024-12-01 12:49:54.456482,0,0
2024-12-01 12:49:59.456905,0,0
2024-12-01 12:50:04.456407,0,0
2024-12-01 12:50:09.467432,0,0
2024-12-01 12:50:14.467739,0,0
2024-12-01 12:50:19.476707,0,0
2024-12-01 12:50:24.487193,0,0
2024-12-01 12:50:29.496716,0,0
2024-12-01 12:50:34.489754,0,0
2024-12-01 12:50:39.497391,0,0
2024-12-01 12:50:44.502222,0,0
2024-12-01 12:50:49.527688,0,0
2024-12-01 12:50:54.507235,0,0
2024-12-01 12:50:59.467218,0,0
2024-12-01 12:51:04.596744,0,0
2024-12-01 12:51:09.497066,0,0
2024-12-01 12:51:14.607484,0,0
2024-12-01 12:51:19.541509,0,0
2024-12-01 12:51:24.647233,0,0
2024-12-01 12:51:29.501527,0,0
2024-12-01 12:51:32.067128,0,24
2024-12-01 12:51:37.02563,0,0
2024-12-01 12:51:41.991424,0,0
2024-12-01 12:51:43.233998,0,48
2024-12-01 12:51:48.436683,0,0
2024-12-01 12:51:53.016497,0,12
2024-12-01 12:51:58.12915,0,0
2024-12-01 12:52:03.052427,0,0
2024-12-01 12:52:05.231372,0,28
2024-12-01 12:52:10.23663,0,0
2024-12-01 12:52:11.881732,0,34
2024-12-01 12:52:16.86361,0,0
2024-12-01 12:52:18.826883,0,30
2024-12-01 12:52:23.867788,0,0
2024-12-01 12:52:24.744832,0,74
2024-12-01 12:52:29.746402,0,0
2024-12-01 12:52:34.692547,0,0
2024-12-01 12:52:39.676955,0,0
2024-12-01 12:52:44.677458,0,0
2024-12-01 12:52:49.652014,0,0
2024-12-01 12:52:54.672692,0,0
2024-12-01 17:52:57.3925,0,49
2024-12-01 17:53:00.09344,0,23
2024-12-01 17:53:02.676985,0,22
2024-12-01 17:53:05.603241,0,20
2024-12-01 17:53:10.557123,0,0
2024-12-01 17:53:15.764022,0,0
2024-12-01 17:53:20.567427,0,0
2024-12-01 17:53:25.637052,0,0
2024-12-01 17:53:30.693114,0,0
2024-12-01 17:53:34.123549,0,16
2024-12-01 17:53:39.127386,0,0
2024-12-01 17:53:44.183856,0,0
2024-12-01 17:53:49.155169,0,0
2024-12-01 17:53:54.245035,0,0
2024-12-01 17:53:59.174341,0,0
2024-12-01 17:54:04.144083,0,0
2024-12-01 17:54:09.147578,0,0
2024-12-01 17:54:14.183814,0,0
2024-12-01 17:54:19.178604,0,0
2024-12-01 17:54:24.183951,0,0
2024-12-01 17:54:29.353273,0,0
2024-12-01 17:54:34.2139,0,0
2024-12-01 17:54:39.236127,0,0
2024-12-01 17:54:44.249979,0,0
2024-12-01 17:54:49.222431,0,0
2024-12-01 17:54:54.166198,0,0
2024-12-01 17:54:59.197226,0,0
2024-12-01 17:55:04.480518,0,0
2024-12-01 17:55:09.245095,0,0
2024-12-01 17:55:14.189567,0,0
2024-12-01 17:55:19.297804,0,0
2024-12-01 17:55:19.420371,0,451
2024-12-01 17:55:24.417022,0,0
2024-12-01 17:55:29.395998,0,0
2024-12-01 17:55:34.385965,0,0
2024-12-01 17:55:39.402037,0,0
2024-12-01 17:55:44.336351,0,0
2024-12-01 17:55:49.617274,0,0
2024-12-01 17:55:54.391028,0,0
2024-12-01 17:55:59.356913,0,0
2024-12-01 17:56:04.426132,0,0
2024-12-01 17:56:09.438362,0,0
2024-12-01 17:56:14.382575,0,0
2024-12-01 17:56:19.381687,0,0
2024-12-01 17:56:24.396814,0,0
2024-12-01 17:56:29.416776,0,0
2024-12-01 17:56:34.410541,0,0
2024-12-01 17:56:39.457326,0,0
2024-12-01 17:56:44.437856,0,0
2024-12-01 17:56:49.412111,0,0
2024-12-01 17:56:54.477598,0,0
2024-12-01 17:56:59.42201,0,0
2024-12-01 17:57:04.432525,0,0
2024-12-01 17:57:09.452432,0,0
2024-12-01 17:57:14.442854,0,0
2024-12-01 17:57:19.457234,0,0
2024-12-01 17:57:24.453422,0,0
2024-12-01 17:57:29.487979,0,0
2024-12-01 17:57:34.422754,0,0
2024-12-01 17:57:36.434105,0,29
2024-12-01 17:57:41.523119,0,0
2024-12-01 17:57:41.95298,0,147
2024-12-01 17:57:46.903085,0,0
2024-12-01 17:57:51.922916,0,0
2024-12-01 17:57:56.913866,0,0
2024-12-01 17:58:01.92364,0,0
2024-12-01 17:58:06.886802,0,0
2024-12-01 17:58:11.943318,0,0
2024-12-01 17:58:16.953614,0,0
2024-12-01 17:58:26.909034,0,0
2024-12-01 17:58:31.913876,0,0
2024-12-01 17:58:41.898639,0,0
2024-12-01 17:58:47.888507,0,0
2024-12-01 17:58:57.887001,0,0
2024-12-01 17:59:02.900426,0,0
2024-12-01 17:59:12.913506,0,0
2024-12-01 17:59:23.844376,0,65
2024-12-01 17:59:28.844155,0,0
2024-12-01 17:58:21.907971,0,0
2024-12-01 17:58:36.903928,0,0
2024-12-01 17:58:42.879693,0,63
2024-12-01 17:58:52.994246,0,0
2024-12-01 17:59:07.918964,0,0
2024-12-01 17:59:17.933976,0,0
2024-12-01 17:59:22.93959,0,0
2024-12-01 17:59:33.824563,0,0
2024-12-01 17:59:38.904237,0,0
2024-12-01 17:59:43.944679,0,0
2024-12-01 17:59:48.865172,0,0
2024-12-01 17:59:53.85479,0,0
2024-12-01 17:59:58.876051,0,0
2024-12-01 18:00:03.873863,0,0
2024-12-01 18:00:08.874992,0,0
2024-12-01 18:00:13.8857,0,0
2024-12-01 18:00:18.914592,0,0
2024-12-01 18:00:23.956934,0,0
2024-12-01 18:00:25.404928,0,38
2024-12-01 18:00:30.535827,0,0
2024-12-01 18:00:35.405949,0,0
2024-12-01 18:00:40.749863,0,0
2024-12-01 18:00:45.434953,0,0
2024-12-01 18:00:50.436308,0,0
2024-12-01 18:00:55.447793,0,0
2024-12-01 18:01:00.456056,0,0
2024-12-01 18:01:05.465593,0,0
2024-12-01 18:01:08.186071,0,22
2024-12-01 18:01:11.055413,0,20
2024-12-01 18:01:14.636501,0,17
2024-12-01 18:01:19.53045,0,0
2024-12-01 18:01:24.716206,0,0
2024-12-01 18:01:29.605881,0,0
2024-12-01 18:01:34.556875,0,0
2024-12-01 18:01:39.496717,0,0
2024-12-01 18:01:44.51738,0,0
2024-12-01 18:01:49.560799,0,0
2024-12-01 18:01:54.536992,0,0
2024-12-01 18:01:59.522252,0,0
2024-12-01 18:02:04.527211,0,0
2024-12-01 18:02:07.22597,0,22
2024-12-01 18:02:10.155993,0,21
2024-12-01 18:02:12.567591,0,24
2024-12-01 18:02:14.817512,0,27
2024-12-01 18:02:17.807517,0,19
2024-12-01 18:02:22.884954,0,0
2024-12-01 18:02:27.861535,0,0
2024-12-01 18:02:32.872487,0,0
2024-12-01 18:02:37.831886,0,0
2024-12-01 18:02:42.817945,0,0
2024-12-01 18:02:47.836993,0,0
2024-12-01 18:02:52.836125,0,0
2024-12-01 18:02:57.781951,0,0
2024-12-01 18:02:58.414014,0,99
2024-12-01 18:03:03.402559,0,0
2024-12-01 18:03:08.422043,0,0
2024-12-01 18:03:13.422605,0,0
2024-12-01 18:03:18.473457,0,0
2024-12-01 18:03:23.492469,0,0
2024-12-01 18:03:28.462355,0,0
2024-12-01 18:03:33.533118,0,0
2024-12-01 18:03:38.472653,0,0
2024-12-01 18:03:43.463563,0,0
2024-12-01 18:03:48.502698,0,0
2024-12-01 18:03:53.483822,0,0
2024-12-01 18:03:58.484761,0,0
2024-12-01 18:04:03.487874,0,0
2024-12-01 18:04:08.492717,0,0
2024-12-01 18:04:13.514046,0,0
2024-12-01 18:04:18.494478,0,0
2024-12-01 18:04:23.473813,0,0
2024-12-01 18:04:28.471352,0,0
2024-12-01 18:04:31.744571,0,18
2024-12-01 18:04:36.758007,0,0
2024-12-01 18:04:41.794693,0,0
2024-12-01 18:04:46.763452,0,0
2024-12-01 18:04:51.758422,0,0
2024-12-01 18:04:56.755643,0,0
2024-12-01 18:05:01.844331,0,0
2024-12-01 18:05:06.724628,0,0
2024-12-01 18:05:11.718617,0,0
2024-12-01 18:05:16.793926,0,0
2024-12-01 18:05:21.743919,0,0
2024-12-01 18:05:26.843819,0,0
2024-12-01 18:05:31.853731,0,0
2024-12-01 18:05:36.74401,0,0
2024-12-01 18:05:41.830005,0,0
2024-12-01 18:05:45.574685,0,16
2024-12-01 18:05:50.554106,0,0
2024-12-01 18:05:55.484424,0,0
2024-12-01 18:05:56.634624,0,52
2024-12-01 18:06:01.685209,0,0
2024-12-01 18:06:06.694437,0,0
2024-12-01 18:06:11.625609,0,0
2024-12-01 18:06:16.135458,0,13
2024-12-01 18:06:21.154925,0,0
2024-12-01 18:06:25.974752,0,0
2024-12-01 18:06:30.969885,0,0
2024-12-01 18:06:36.010972,0,0
2024-12-01 18:06:40.994636,0,0
2024-12-01 18:06:46.000321,0,0
2024-12-01 18:06:51.00515,0,0
2024-12-01 18:06:56.005826,0,0
2024-12-01 18:07:01.015361,0,0
2024-12-01 18:07:04.006786,0,19
2024-12-01 18:07:09.081318,0,0
2024-12-01 18:07:14.065643,0,0
2024-12-01 18:07:19.145565,0,0
2024-12-01 18:07:20.155437,0,55
2024-12-01 18:07:25.140479,0,0
2024-12-01 18:07:28.966848,0,15
2024-12-01 18:07:33.970168,0,0
2024-12-01 18:07:39.095324,0,0
2024-12-01 18:07:43.980946,0,0
2024-12-01 18:07:48.981554,0,0
2024-12-01 18:07:54.056421,0,0
2024-12-01 18:07:58.941422,0,0
2024-12-01 18:08:03.956717,0,0
2024-12-01 18:08:08.982362,0,0
2024-12-01 18:08:13.956896,0,0
2024-12-01 18:08:18.966405,0,0
2024-12-01 18:08:23.81118,0,12
2024-12-01 18:08:28.806725,0,0
2024-12-01 18:08:29.727888,0,67
2024-12-01 18:08:34.716237,0,0
2024-12-01 18:08:39.726664,0,0
2024-12-01 18:08:44.737332,0,0
2024-12-01 18:08:49.736888,0,0
2024-12-01 18:08:54.762635,0,0
2024-12-01 18:08:59.762144,0,0
2024-12-01 18:09:04.817093,0,0
2024-12-01 18:09:09.848037,0,0
2024-12-01 18:09:14.781863,0,0
2024-12-01 18:09:19.823016,0,0
2024-12-01 18:09:24.956958,0,0
2024-12-01 18:09:29.791686,0,0
2024-12-01 18:09:34.84713,0,0
2024-12-01 18:09:39.847219,0,0
2024-12-01 18:09:44.807186,0,0
2024-12-01 18:09:49.868172,0,0
2024-12-01 18:09:52.018169,0,28
2024-12-01 18:09:56.949544,0,0
2024-12-01 18:10:02.048758,0,0
2024-12-01 18:10:06.977646,0,0
2024-12-01 18:10:11.187783,0,14
2024-12-01 18:10:16.198785,0,0
2024-12-01 18:10:21.30885,0,0
2024-12-01 18:10:26.180411,0,0
2024-12-01 18:10:31.15864,0,0
2024-12-01 18:10:36.162403,0,0
2024-12-01 18:10:41.213355,0,0
2024-12-01 18:10:46.178134,0,0
2024-12-01 18:10:51.259838,0,0
2024-12-01 18:10:56.189756,0,0
2024-12-01 18:11:01.213407,0,0
2024-12-01 18:11:06.194563,0,0
2024-12-01 18:11:11.218842,0,0
2024-12-01 18:11:16.210319,0,0
2024-12-01 18:11:26.218391,0,0
2024-12-01 18:11:31.238729,0,0
2024-12-01 18:11:36.238414,0,0
2024-12-01 18:11:41.256486,0,0
2024-12-01 18:11:46.260154,0,0
2024-12-01 18:11:56.279027,0,0
2024-12-01 18:12:06.330104,0,0
2024-12-01 18:11:21.238826,0,0
2024-12-01 18:11:51.249435,0,0
2024-12-01 18:12:01.304492,0,0
2024-12-01 18:12:11.339082,0,0
2024-12-01 18:12:16.292007,0,0
2024-12-01 18:12:21.290268,0,0
2024-12-01 18:12:26.249814,0,0
2024-12-01 18:12:31.249897,0,0
2024-12-01 18:12:36.280158,0,0
2024-12-01 18:12:41.2799,0,0
2024-12-01 18:12:46.270131,0,0
2024-12-01 18:12:51.270561,0,0
2024-12-01 18:12:56.280027,0,0
2024-12-01 18:13:01.290892,0,0
2024-12-01 18:13:06.300001,0,0
2024-12-01 18:13:11.299965,0,0
2024-12-01 18:13:16.341151,0,0
2024-12-01 18:13:21.346806,0,0
2024-12-01 18:13:26.31619,0,0
2024-12-01 18:13:31.320536,0,0
2024-12-01 18:13:36.340307,0,0
2024-12-01 18:13:41.410555,0,0
2024-12-01 18:13:46.341573,0,0
2024-12-01 18:13:51.350081,0,0
2024-12-01 18:13:56.375727,0,0
2024-12-01 18:14:01.371414,0,0
2024-12-01 18:14:06.371753,0,0
2024-12-01 18:14:11.370472,0,0
2024-12-01 18:14:16.385391,0,0
2024-12-01 18:14:21.332485,0,0
2024-12-01 18:14:26.33095,0,0
2024-12-01 18:14:31.341372,0,0
2024-12-01 18:14:36.357376,0,0
2024-12-01 18:14:41.352159,0,0
2024-12-01 18:14:46.351814,0,0
2024-12-01 18:14:51.35125,0,0
2024-12-01 18:14:56.381237,0,0
2024-12-01 18:15:01.38719,0,0
2024-12-01 18:15:06.396862,0,0
2024-12-01 18:15:11.401449,0,0
2024-12-01 18:15:16.402112,0,0
2024-12-01 18:15:21.406833,0,0
2024-12-01 18:15:26.413357,0,0
2024-12-01 18:15:31.414347,0,0
2024-12-01 18:15:36.436935,0,0
2024-12-01 18:15:41.436961,0,0
2024-12-01 18:15:46.427107,0,0
2024-12-01 18:15:51.461636,0,0
2024-12-01 18:15:56.44822,0,0
2024-12-01 18:16:01.447017,0,0
2024-12-01 18:16:06.458244,0,0
2024-12-01 18:16:11.469091,0,0
2024-12-01 18:16:16.40782,0,0
2024-12-01 18:16:21.427909,0,0
2024-12-01 18:16:26.417628,0,0
2024-12-01 18:16:31.432918,0,0
2024-12-01 18:16:36.484234,0,0
2024-12-01 18:16:41.448162,0,0
2024-12-01 18:16:46.447771,0,0
2024-12-01 18:16:51.463337,0,0
2024-12-01 18:16:56.4682,0,0
2024-12-01 18:17:00.748467,0,14
2024-12-01 18:17:05.748238,0,0
2024-12-01 18:17:10.759396,0,0
2024-12-01 18:17:15.688607,0,0
2024-12-01 18:17:20.7232,0,0
2024-12-01 18:17:25.748917,0,0
2024-12-01 18:17:30.718715,0,0
2024-12-01 18:17:35.721324,0,0
2024-12-01 18:17:40.729542,0,0
2024-12-01 18:17:45.73836,0,0
2024-12-01 18:17:50.751588,0,0
2024-12-01 18:17:55.744252,0,0
2024-12-01 18:17:58.289112,0,23
2024-12-01 18:18:03.369709,0,0
2024-12-01 18:18:08.289194,0,0
2024-12-01 18:18:13.299153,0,0
2024-12-01 18:18:18.310598,0,0
2024-12-01 18:18:23.309907,0,0
2024-12-01 18:18:24.940467,0,36
2024-12-01 18:18:29.12117,0,14
2024-12-01 18:18:34.110009,0,0
2024-12-01 18:18:39.169591,0,0
2024-12-01 18:18:44.120899,0,0
2024-12-01 18:18:49.189557,0,0
2024-12-01 18:18:54.156381,0,0
2024-12-01 18:18:59.144648,0,0
2024-12-01 18:19:04.150731,0,0
2024-12-01 18:19:09.17048,0,0
2024-12-01 18:19:14.190839,0,0
2024-12-01 18:19:19.170991,0,0
2024-12-01 18:19:24.110473,0,0
2024-12-01 18:19:29.139865,0,0
2024-12-01 18:19:34.150383,0,0
2024-12-01 18:19:39.130581,0,0
2024-12-01 18:19:44.144644,0,0
2024-12-01 18:19:49.151433,0,0
2024-12-01 18:19:54.16048,0,0
2024-12-01 18:19:59.160514,0,0
2024-12-01 18:20:01.190892,0,30
2024-12-01 18:20:05.210925,0,14
2024-12-01 18:20:10.180582,0,0
2024-12-01 18:20:15.255921,0,0
2024-12-01 18:20:20.215895,0,0
2024-12-01 18:20:25.220742,0,0
2024-12-01 18:20:30.212103,0,0
2024-12-01 18:20:35.231127,0,0
2024-12-01 18:20:40.251106,0,0
2024-12-01 18:20:45.231075,0,0
2024-12-01 18:20:50.241298,0,0
2024-12-01 18:20:55.240852,0,0
2024-12-01 18:21:00.255891,0,0
2024-12-01 18:21:05.246755,0,0
2024-12-01 18:21:10.291024,0,0
2024-12-01 18:21:15.196833,0,0
2024-12-01 18:21:20.219139,0,0
2024-12-01 18:21:25.22806,0,0
2024-12-01 18:21:30.242523,0,0
2024-12-01 18:21:35.217792,0,0
2024-12-01 18:21:40.237314,0,0
2024-12-01 18:21:45.252049,0,0
2024-12-01 18:21:50.257584,0,0
2024-12-01 18:21:55.216891,0,12
2024-12-01 18:22:00.168201,0,0
2024-12-01 18:22:05.157627,0,0
2024-12-01 18:22:10.177518,0,0
2024-12-01 18:22:15.187787,0,0
2024-12-01 18:22:20.177798,0,0
2024-12-01 18:22:25.177199,0,0
2024-12-01 18:22:30.208508,0,0
2024-12-01 18:22:35.187491,0,0
2024-12-01 18:22:40.207352,0,0
2024-12-01 18:22:45.208685,0,0
2024-12-01 18:22:50.217644,0,0
2024-12-01 18:22:55.256595,0,0
2024-12-01 18:23:00.229716,0,0
2024-12-01 18:23:05.257903,0,0
2024-12-01 18:23:10.248459,0,0
2024-12-01 18:23:15.234002,0,0
2024-12-01 18:23:20.249211,0,0
2024-12-01 18:23:25.258413,0,0
2024-12-01 18:23:30.318594,0,0
2024-12-01 18:23:35.269466,0,0
2024-12-01 18:23:35.393785,0,1535
2024-12-01 18:23:38.869904,0,16
2024-12-01 18:23:43.87319,0,0
2024-12-01 18:23:48.893625,0,0
2024-12-01 18:23:53.914109,0,0
2024-12-01 18:23:58.898889,0,0
2024-12-01 18:24:03.899445,0,0
2024-12-01 18:24:08.919228,0,0
2024-12-01 18:24:13.940373,0,0
2024-12-01 18:24:18.914012,0,0
2024-12-01 18:24:23.939357,0,0
2024-12-01 18:24:28.889252,0,0
2024-12-01 18:24:33.899266,0,0
2024-12-01 18:24:38.879087,0,0
2024-12-01 18:24:43.889893,0,0
2024-12-01 18:24:48.92427,0,0
2024-12-01 18:24:53.910482,0,0
2024-12-01 18:24:58.909258,0,0
2024-12-01 18:25:03.920191,0,0
2024-12-01 18:25:08.950394,0,0
2024-12-01 18:25:09.330623,0,165
2024-12-01 18:25:14.390149,0,0
2024-12-01 18:25:19.334817,0,0
2024-12-01 18:25:24.29488,0,0
2024-12-01 18:25:29.696172,0,0
2024-12-01 18:25:31.484832,0,30
2024-12-01 18:25:36.389839,0,0
2024-12-01 18:25:41.340791,0,0
2024-12-01 18:25:46.319579,0,0
2024-12-01 18:25:51.285039,0,0
2024-12-01 18:25:56.304972,0,0
2024-12-01 18:26:01.300971,0,0
2024-12-01 18:26:06.350303,0,0
2024-12-01 18:26:11.345672,0,0
2024-12-01 18:26:16.310508,0,0
2024-12-01 18:26:21.332439,0,0
2024-12-01 18:26:26.665438,0,0
2024-12-01 18:26:31.335168,0,0
2024-12-01 18:26:36.340707,0,0
2024-12-01 18:26:41.3805,0,0
2024-12-01 18:26:46.482618,0,0
2024-12-01 18:26:51.577003,0,0
2024-12-01 18:26:56.476646,0,0
2024-12-01 18:27:01.451617,0,0
2024-12-01 18:27:06.581505,0,0
2024-12-01 18:27:11.400774,0,0
2024-12-01 18:27:16.616679,0,0
2024-12-01 18:27:21.401422,0,0
2024-12-01 18:27:26.396267,0,0
2024-12-01 18:27:31.516944,0,0
