time,position,rpm
2024-12-12 00:34:46.681675,3,0
2024-12-12 00:34:47.936593,0,33
2024-12-12 00:34:49.287434,0,38
2024-12-12 00:34:53.896495,0,39
2024-12-12 00:34:55.006244,2,0
2024-12-12 00:34:55.417094,0,40
2024-12-12 00:34:56.697,3,0
2024-12-12 00:34:56.867115,0,39
2024-12-12 00:34:59.838163,0,40
2024-12-12 00:34:59.991354,2,0
2024-12-12 00:35:01.749546,3,0
2024-12-12 00:38:37.818229,0,25
2024-12-12 00:38:40.150874,2,0
2024-12-12 00:38:41.195439,0,17
2024-12-12 00:38:41.849602,3,0
2024-12-12 00:38:50.176304,2,0
2024-12-12 00:38:51.983456,3,0
2024-12-12 00:38:56.208219,0,0
2024-12-12 01:18:43.736519,3,0
2024-12-12 01:18:44.956498,0,0
2024-12-12 01:18:48.786765,3,0
2024-12-12 01:18:52.02648,2,0
2024-12-12 01:18:54.976481,0,0
2024-12-12 01:18:58.766888,3,0
2024-12-12 01:19:02.016473,2,0
2024-12-12 01:19:03.77672,3,0
2024-12-12 01:19:04.977434,0,0
2024-12-12 01:19:07.056802,2,0
2024-12-12 01:19:12.086482,2,0
2024-12-12 01:19:13.771828,3,0
2024-12-12 01:19:14.966261,0,0
2024-12-12 01:19:17.047012,2,0
2024-12-12 01:19:18.827069,3,0
2024-12-12 01:19:22.136815,0,16
2024-12-12 01:24:37.451941,0,37
2024-12-12 01:24:39.006805,3,0
2024-12-12 01:24:40.641826,0,37
2024-12-12 01:24:42.231253,0,37
2024-12-12 01:24:42.266136,2,0
2024-12-12 01:24:44.006229,3,0
2024-12-12 01:24:47.296477,2,0
2024-12-12 01:24:48.69714,0,36
2024-12-12 01:24:51.896474,0,40
2024-12-12 01:24:52.286479,2,0
2024-12-12 01:24:54.726675,0,42
2024-12-12 01:24:56.176791,0,41
2024-12-12 01:24:57.281992,2,0
2024-12-12 01:24:57.647328,0,40
2024-12-12 01:24:59.171927,0,39
2024-12-12 01:25:02.355906,2,0
2024-12-12 01:25:02.536784,0,35
2024-12-12 01:25:04.081748,3,0
2024-12-12 03:10:48.935038,3,0
2024-12-12 03:10:53.963542,3,0
2024-12-12 04:46:50.543834,0,0
2024-12-12 04:46:53.313673,3,0
2024-12-12 04:46:58.333168,3,0
2024-12-12 04:47:05.556222,0,0
2024-12-12 04:47:06.5838,2,0
2024-12-12 04:47:10.564298,0,0
2024-12-12 04:47:13.338586,3,0
2024-12-12 04:47:18.36402,3,0
2024-12-12 04:47:21.603971,2,0
2024-12-12 04:47:23.344053,3,0
2024-12-12 04:47:25.578566,0,0
2024-12-12 04:47:28.359018,3,0
2024-12-12 04:47:30.638905,0,0
2024-12-12 04:47:33.369504,3,0
2024-12-12 04:47:36.618921,2,0
2024-12-12 04:47:38.369362,3,0
2024-12-12 04:47:43.373777,3,0
2024-12-12 04:55:31.964126,2,0
2024-12-12 04:55:33.723343,3,0
2024-12-12 04:55:41.986396,2,0
2024-12-12 04:55:45.621117,0,15
2024-12-12 04:55:47.001142,2,0
2024-12-12 04:55:49.401926,0,16
2024-12-12 04:55:52.036446,2,0
2024-12-12 04:55:57.024989,2,0
2024-12-12 04:56:07.135137,0,15
2024-12-12 04:56:10.795234,0,16
2024-12-12 04:56:13.806824,0,19
2024-12-12 04:56:16.375626,0,23
2024-12-12 04:56:18.865492,3,0
2024-12-12 04:56:22.05002,2,0
2024-12-12 04:56:27.035333,2,0
2024-12-12 04:56:28.760515,3,0
2024-12-12 04:56:32.070624,2,0
2024-12-12 00:04:05.219983,3,0
2024-12-12 00:04:08.666728,2,0
2024-12-12 00:04:10.066225,0,0
2024-12-12 00:04:10.217352,3,0
2024-12-12 00:04:15.076238,0,0
2024-12-12 00:04:15.246677,3,0
2024-12-12 00:04:17.096604,0,29
2024-12-12 00:04:19.896227,0,21
2024-12-12 00:04:20.236898,3,0
2024-12-12 00:04:23.591389,2,0
2024-12-12 00:04:24.955876,0,0
2024-12-12 00:04:25.31357,3,0
2024-12-12 00:04:28.587276,2,0
2024-12-12 00:04:29.925652,0,0
2024-12-12 00:04:30.289349,3,0
2024-12-12 00:04:33.588235,2,0
2024-12-12 00:04:34.926194,0,0
2024-12-12 00:04:35.236789,3,0
2024-12-12 00:04:38.59644,2,0
2024-12-12 00:04:39.925746,0,0
2024-12-12 00:04:40.266981,3,0
2024-12-12 00:04:43.626495,2,0
2024-12-12 00:04:44.915868,0,0
2024-12-12 00:04:45.267721,3,0
2024-12-12 00:04:48.61643,2,0
2024-12-12 00:04:49.94037,0,0
2024-12-12 00:04:50.276582,3,0
2024-12-12 00:04:53.636854,2,0
2024-12-12 00:04:54.940902,0,0
2024-12-12 00:04:55.266501,3,0
2024-12-12 00:04:58.637604,2,0
2024-12-12 00:04:59.896181,0,0
2024-12-12 00:05:00.271978,3,0
2024-12-12 00:05:03.380795,0,17
2024-12-12 00:05:03.636433,2,0
2024-12-12 00:05:05.331407,3,0
2024-12-12 00:05:07.365976,0,15
2024-12-12 00:05:08.60682,2,0
2024-12-12 00:05:10.200753,0,21
2024-12-12 00:05:10.347172,3,0
2024-12-12 00:05:13.596766,2,0
2024-12-12 00:05:15.086307,0,12
2024-12-12 00:05:15.307465,3,0
2024-12-12 00:05:17.102992,0,29
2024-12-12 00:05:18.596455,2,0
2024-12-12 00:05:18.906218,0,33
2024-12-12 00:05:20.307578,3,0
2024-12-12 00:05:20.525958,0,38
2024-12-12 00:05:21.990734,0,39
2024-12-12 00:05:23.526187,0,39
2024-12-12 00:05:23.611505,2,0
2024-12-12 00:05:24.970783,0,40
2024-12-12 00:05:25.366484,3,0
2024-12-12 00:05:26.506331,0,40
2024-12-12 00:05:28.110889,0,38
2024-12-12 00:05:28.627527,2,0
2024-12-12 00:05:29.796749,0,37
2024-12-12 00:05:30.257056,3,0
2024-12-12 00:05:31.495826,0,32
2024-12-12 00:05:33.425962,0,30
2024-12-12 00:05:33.61682,2,0
2024-12-12 00:05:35.764901,3,0
2024-12-12 00:05:35.770837,0,32
2024-12-12 00:05:36.956141,0,35
2024-12-12 00:05:38.687648,2,0
2024-12-12 00:05:39.41875,0,24
2024-12-12 00:05:40.267093,3,0
2024-12-12 00:05:43.637623,2,0
2024-12-12 00:05:44.379333,0,0
2024-12-12 00:05:44.487674,0,960
2024-12-12 00:05:45.389026,3,0
2024-12-12 00:05:48.632453,2,0
2024-12-12 00:05:49.429696,0,0
2024-12-12 00:05:50.281527,3,0
2024-12-12 00:05:53.637271,2,0
2024-12-12 00:05:53.838789,0,13
2024-12-12 00:05:55.360308,3,0
2024-12-12 00:05:58.827607,0,0
2024-12-12 00:05:59.822775,2,0
2024-12-12 00:06:00.371852,3,0
2024-12-12 00:06:03.722429,2,0
2024-12-12 00:06:03.846057,0,0
2024-12-12 00:06:05.292871,3,0
2024-12-12 00:06:08.647419,2,0
2024-12-12 00:06:08.861223,0,0
2024-12-12 00:06:10.313162,3,0
2024-12-12 00:06:13.688242,2,0
2024-12-12 00:06:13.856483,0,0
2024-12-12 00:06:15.447084,3,0
2024-12-12 00:06:18.676927,2,0
2024-12-12 00:06:18.91195,0,0
2024-12-12 00:06:20.316805,3,0
2024-12-12 00:06:23.672151,2,0
2024-12-12 00:06:23.872723,0,0
2024-12-12 00:06:25.314052,3,0
2024-12-12 00:06:28.67698,2,0
2024-12-12 00:06:28.982125,0,0
2024-12-12 00:06:30.339458,3,0
2024-12-12 00:06:33.84739,2,0
2024-12-12 00:06:33.879057,0,0
2024-12-12 00:06:34.342388,0,134
2024-12-12 00:06:35.347132,3,0
2024-12-12 00:06:38.743329,2,0
2024-12-12 00:06:39.331474,0,0
2024-12-12 00:06:40.337053,3,0
2024-12-12 00:06:43.723041,2,0
2024-12-12 00:06:44.336695,0,0
2024-12-12 00:06:45.363529,3,0
2024-12-12 00:06:48.707524,2,0
2024-12-12 00:06:49.34788,0,0
2024-12-12 00:06:50.362845,3,0
2024-12-12 00:06:53.717401,2,0
2024-12-12 00:06:54.367246,0,0
2024-12-12 00:06:55.38301,3,0
2024-12-12 00:06:58.715209,2,0
2024-12-12 00:06:59.352489,0,0
2024-12-12 00:06:59.462097,0,404
2024-12-12 00:07:00.367483,3,0
2024-12-12 00:07:03.722454,2,0
2024-12-12 00:07:04.48723,0,0
2024-12-12 00:07:05.372262,3,0
2024-12-12 00:07:08.727844,2,0
2024-12-12 00:07:09.596685,0,0
2024-12-12 00:07:10.443071,3,0
2024-12-12 00:07:13.787682,2,0
2024-12-12 00:07:14.496541,0,0
2024-12-12 00:07:15.383885,3,0
2024-12-12 00:07:18.683695,2,0
2024-12-12 00:07:19.556928,0,0
2024-12-12 00:07:20.38735,3,0
2024-12-12 00:07:23.693013,2,0
2024-12-12 00:07:24.507267,0,0
2024-12-12 00:07:25.393716,3,0
2024-12-12 00:07:28.693521,2,0
2024-12-12 00:07:29.502213,0,0
2024-12-12 00:07:30.413684,3,0
2024-12-12 00:07:33.708152,2,0
2024-12-12 00:07:34.502766,0,0
2024-12-12 00:07:35.357613,3,0
2024-12-12 00:07:38.774416,2,0
2024-12-12 00:07:39.51702,0,0
2024-12-12 00:07:40.353115,3,0
2024-12-12 00:07:43.714993,2,0
2024-12-12 00:07:44.548216,0,0
2024-12-12 00:07:45.367729,3,0
2024-12-12 00:07:48.392496,0,15
2024-12-12 00:07:48.723154,2,0
2024-12-12 00:07:50.387951,3,0
2024-12-12 00:07:53.417813,0,0
2024-12-12 00:07:53.75116,2,0
2024-12-12 00:07:54.273898,0,76
2024-12-12 00:07:55.379824,3,0
2024-12-12 00:07:56.454817,0,26
2024-12-12 00:07:58.378321,0,31
2024-12-12 00:07:58.792745,2,0
2024-12-12 00:08:00.297241,0,31
2024-12-12 00:08:00.397805,3,0
2024-12-12 00:08:02.183266,0,31
2024-12-12 00:08:05.856588,0,33
2024-12-12 00:08:07.527189,0,36
2024-12-12 00:32:17.219927,0,0
2024-12-12 00:32:19.90953,2,0
2024-12-12 00:32:21.54924,3,0
2024-12-12 00:32:22.179972,0,0
2024-12-12 00:32:24.870408,2,0
2024-12-12 00:32:27.18513,0,0
2024-12-12 00:32:29.881044,2,0
2024-12-12 00:32:34.989885,2,0
2024-12-12 00:32:39.879722,2,0
2024-12-12 00:32:41.574718,3,0
2024-12-12 00:32:42.890673,0,0
2024-12-12 00:32:49.910737,2,0
2024-12-12 00:33:01.602043,3,0
2024-12-12 00:33:02.913599,0,0
2024-12-12 00:33:06.575941,3,0
2024-12-12 00:33:08.000875,0,0
2024-12-12 01:13:32.996801,0,0
2024-12-12 01:13:37.996917,0,0
2024-12-12 01:13:41.746711,2,0
2024-12-12 01:13:42.996453,0,0
2024-12-12 01:13:48.009905,0,0
2024-12-12 01:13:52.99618,0,0
2024-12-12 01:13:56.859314,2,0
2024-12-12 01:14:03.49507,3,0
2024-12-12 01:14:05.525477,0,0
2024-12-12 01:14:08.14981,0,22
2024-12-12 01:14:11.790231,2,0
2024-12-12 01:14:12.024708,0,31
2024-12-12 01:14:14.004896,0,31
2024-12-12 01:14:15.864354,0,31
2024-12-12 01:14:17.724717,0,32
2024-12-12 01:14:18.507391,3,0
2024-12-12 01:14:19.509166,0,33
2024-12-12 01:14:21.864164,2,0
2024-12-12 01:14:22.879595,0,38
2024-12-12 01:14:23.529158,3,0
2024-12-12 01:19:24.766599,0,23
2024-12-12 01:19:29.73672,0,0
2024-12-12 01:19:32.062936,2,0
2024-12-12 01:19:33.733737,3,0
2024-12-12 01:19:37.07895,2,0
2024-12-12 01:19:39.716568,0,0
2024-12-12 01:19:43.746551,3,0
2024-12-12 01:19:44.732204,0,0
2024-12-12 01:19:48.776983,3,0
2024-12-12 01:19:49.676673,0,0
2024-12-12 01:19:52.106968,2,0
2024-12-12 01:19:59.686734,0,0
2024-12-12 01:20:02.166689,0,24
2024-12-12 01:20:04.957503,0,21
2024-12-12 01:20:08.906707,3,0
2024-12-12 01:20:14.936687,0,0
2024-12-12 01:20:17.056371,2,0
2024-12-12 01:20:19.951491,0,0
2024-12-12 01:20:22.096614,2,0
2024-12-12 01:20:24.946697,0,0
2024-12-12 01:20:27.071856,2,0
2024-12-12 01:20:28.816296,3,0
2024-12-12 01:20:33.826591,3,0
2024-12-12 01:20:34.976361,0,0
2024-12-12 01:20:38.807356,3,0
2024-12-12 01:20:43.831302,3,0
2024-12-12 01:20:44.976457,0,0
2024-12-12 01:20:47.096243,2,0
2024-12-12 01:20:48.827204,3,0
2024-12-12 01:20:49.986672,0,0
2024-12-12 01:20:51.896809,0,30
2024-12-12 01:20:52.101483,2,0
2024-12-12 01:20:56.891503,0,0
2024-12-12 01:20:57.131515,2,0
2024-12-12 01:21:01.901373,0,0
2024-12-12 01:21:02.166409,2,0
2024-12-12 01:21:03.851598,3,0
2024-12-12 01:21:07.206681,2,0
2024-12-12 01:21:11.916824,0,0
2024-12-12 01:21:18.936906,3,0
2024-12-12 01:21:24.186648,0,18
2024-12-12 01:21:33.83657,3,0
2024-12-12 01:21:34.136387,0,0
2024-12-12 01:21:38.826501,3,0
2024-12-12 01:21:44.146927,0,0
2024-12-12 01:21:48.851198,3,0
2024-12-12 01:21:49.166994,0,0
2024-12-12 01:21:53.856526,3,0
2024-12-12 01:21:54.171625,0,0
2024-12-12 01:21:59.161236,0,0
2024-12-12 01:22:03.867349,3,0
2024-12-12 01:22:07.136161,2,0
2024-12-12 01:22:12.16656,2,0
2024-12-12 01:22:13.886844,3,0
2024-12-12 01:22:22.176607,2,0
2024-12-12 01:22:23.651244,0,0
2024-12-12 01:22:23.901675,3,0
2024-12-12 01:22:28.086569,0,13
2024-12-12 01:22:28.96804,3,0
2024-12-12 01:22:32.166049,2,0
2024-12-12 01:22:43.906698,3,0
2024-12-12 01:22:51.546759,0,0
2024-12-12 01:22:52.266377,2,0
2024-12-12 01:23:01.551371,0,0
2024-12-12 01:23:09.056634,3,0
2024-12-12 01:23:12.206692,2,0
2024-12-12 01:23:17.22653,2,0
2024-12-12 01:23:18.946863,3,0
2024-12-12 01:23:22.236612,2,0
2024-12-12 01:23:23.991782,3,0
2024-12-12 01:23:27.226591,2,0
2024-12-12 01:23:38.946949,3,0
2024-12-12 01:23:42.221367,2,0
2024-12-12 01:23:43.951752,3,0
2024-12-12 01:23:45.58652,0,15
2024-12-12 01:23:48.936647,3,0
2024-12-12 01:23:49.231394,0,16
2024-12-12 01:25:05.745706,0,38
2024-12-12 01:25:07.311068,2,0
2024-12-12 01:25:07.366214,0,37
2024-12-12 01:25:09.025753,3,0
2024-12-12 01:25:09.357035,0,29
2024-12-12 01:25:12.826195,0,17
2024-12-12 01:25:14.041599,3,0
2024-12-12 01:25:17.83576,0,0
2024-12-12 01:25:22.856431,0,0
2024-12-12 01:25:27.345922,2,0
2024-12-12 01:25:27.856081,0,0
2024-12-12 04:45:18.626555,3,0
2024-12-12 04:45:23.296539,3,0
2024-12-12 04:45:26.676986,0,0
2024-12-12 04:45:28.306196,3,0
2024-12-12 04:45:33.28172,3,0
2024-12-12 04:45:36.526112,2,0
2024-12-12 04:45:38.331004,3,0
2024-12-12 04:45:46.541176,2,0
2024-12-12 04:45:48.336024,3,0
2024-12-12 04:45:52.656756,0,19
2024-12-12 04:45:56.54599,2,0
2024-12-12 04:46:01.841234,0,0
2024-12-12 04:46:03.332166,3,0
2024-12-12 04:46:04.447266,0,24
2024-12-12 04:46:08.331392,3,0
2024-12-12 04:46:09.101791,0,25
2024-12-12 04:46:11.571877,2,0
2024-12-12 04:46:13.262453,3,0
2024-12-12 04:46:13.873741,0,24
2024-12-12 04:46:16.567909,2,0
2024-12-12 04:46:18.681116,3,0
2024-12-12 04:46:23.509188,2,0
2024-12-12 04:46:23.516212,3,0
2024-12-12 04:46:23.539559,0,21
2024-12-12 04:46:23.541434,0,19
2024-12-12 04:46:30.524435,0,0
2024-12-12 04:46:31.698089,2,0
2024-12-12 04:46:35.565015,0,0
2024-12-12 04:46:36.606775,2,0
2024-12-12 04:46:43.352619,3,0
2024-12-12 00:08:03.747761,2,0
2024-12-12 00:08:04.102855,0,31
2024-12-12 00:08:05.396063,3,0
2024-12-12 00:08:08.756387,2,0
2024-12-12 00:08:09.066469,0,38
2024-12-12 00:08:10.441028,3,0
2024-12-12 00:08:10.591786,0,39
2024-12-12 00:08:12.147719,0,39
2024-12-12 00:08:13.748072,2,0
2024-12-12 00:08:13.810888,0,40
2024-12-12 00:08:15.017394,0,41
2024-12-12 00:08:15.421791,3,0
2024-12-12 00:08:16.31581,0,46
2024-12-12 00:08:17.560892,0,48
2024-12-12 00:08:18.78731,2,0
2024-12-12 00:08:18.795747,0,49
2024-12-12 00:08:20.026412,0,46
2024-12-12 00:08:20.416235,3,0
2024-12-12 00:08:21.380804,0,45
2024-12-12 00:08:22.79087,0,43
2024-12-12 00:08:23.782735,2,0
2024-12-12 00:08:24.26224,0,40
2024-12-12 00:08:25.42412,3,0
2024-12-12 00:08:25.825606,0,37
2024-12-12 00:08:28.231969,0,25
2024-12-12 00:08:28.793922,2,0
2024-12-12 00:08:30.418228,3,0
2024-12-12 00:08:33.237481,0,0
2024-12-12 00:08:33.793199,2,0
2024-12-12 00:08:35.484004,3,0
2024-12-12 00:08:38.293935,0,0
2024-12-12 00:08:38.78316,2,0
2024-12-12 00:08:40.433648,3,0
2024-12-12 00:08:43.188329,0,0
2024-12-12 00:08:43.899471,2,0
2024-12-12 00:08:45.464853,3,0
2024-12-12 00:08:48.196803,0,0
2024-12-12 00:08:48.805156,2,0
2024-12-12 00:08:50.444262,3,0
2024-12-12 00:08:53.203425,0,0
2024-12-12 00:08:53.873431,2,0
2024-12-12 00:08:55.5145,3,0
2024-12-12 00:08:58.228667,0,0
2024-12-12 00:08:58.803657,2,0
2024-12-12 00:09:00.463678,3,0
2024-12-12 00:09:03.227967,0,0
2024-12-12 00:09:03.769551,2,0
2024-12-12 00:09:05.453579,3,0
2024-12-12 00:09:08.214036,0,0
2024-12-12 00:09:08.887724,2,0
2024-12-12 00:09:10.473692,3,0
2024-12-12 00:09:13.233421,0,0
2024-12-12 00:09:13.829141,2,0
2024-12-12 00:09:15.47882,3,0
2024-12-12 00:09:18.239737,0,0
2024-12-12 00:09:18.839873,2,0
2024-12-12 00:09:20.510381,3,0
2024-12-12 00:09:23.305088,0,0
2024-12-12 00:09:23.80612,2,0
2024-12-12 00:09:25.484163,3,0
2024-12-12 00:09:28.303373,0,0
2024-12-12 00:09:28.953724,2,0
2024-12-12 00:09:30.499463,3,0
2024-12-12 00:09:33.259538,0,0
2024-12-12 00:09:33.984193,2,0
2024-12-12 00:09:35.504338,3,0
2024-12-12 00:09:38.324395,0,0
2024-12-12 00:09:38.804253,2,0
2024-12-12 00:09:40.509758,3,0
2024-12-12 00:09:43.285058,0,0
2024-12-12 00:09:43.823434,2,0
