time,position,rpm
2024-12-04 15:32:10.147618,0,0
2024-12-04 15:32:14.930732,0,0
2024-12-04 15:32:19.882582,0,0
2024-12-04 15:32:29.891787,0,0
2024-12-04 15:32:39.161461,0,14
2024-12-04 15:32:45.47659,0,57
2024-12-04 15:32:50.382187,0,0
2024-12-04 15:32:55.196697,0,0
2024-12-04 15:33:26.032404,0,76
2024-12-04 15:33:28.677187,0,24
2024-12-04 15:33:34.507806,0,17
2024-12-04 15:33:48.912586,0,0
2024-12-04 15:33:53.933731,0,0
2024-12-04 15:34:01.457766,0,23
2024-12-04 15:34:06.471539,0,0
2024-12-04 15:34:11.48797,0,0
2024-12-04 15:34:20.098678,0,0
2024-12-04 15:34:25.097669,0,0
2024-12-04 15:34:30.108667,0,0
2024-12-04 15:34:35.103456,0,0
2024-12-04 15:34:45.073008,0,0
2024-12-04 15:34:50.903522,0,26
2024-12-04 15:34:53.389189,0,24
2024-12-04 15:34:58.57004,0,0
2024-12-04 15:35:03.334803,0,0
2024-12-04 15:35:08.341455,0,0
2024-12-04 15:35:13.353034,0,0
2024-12-04 15:35:23.354081,0,0
2024-12-04 15:35:28.361164,0,0
2024-12-04 15:35:33.424735,0,0
2024-12-04 15:35:38.374173,0,0
2024-12-04 15:35:43.383965,0,0
2024-12-04 15:36:08.37307,0,0
2024-12-04 15:36:13.364444,0,0
2024-12-04 15:36:18.374705,0,0
2024-12-04 19:24:09.395925,0,0
2024-12-04 19:24:19.416138,0,0
2024-12-04 19:24:39.447136,0,0
2024-12-04 19:24:44.446708,0,0
2024-12-04 19:24:49.462002,0,0
2024-12-04 19:24:56.257642,0,0
2024-12-04 19:25:01.278536,0,0
2024-12-04 19:25:06.317299,0,0
2024-12-04 19:25:16.342005,0,0
2024-12-04 19:25:21.242139,0,0
2024-12-04 19:25:31.253581,0,0
2024-12-04 19:25:41.267981,0,0
2024-12-04 19:25:51.257867,0,0
2024-12-04 19:26:11.293531,0,0
2024-12-04 19:26:16.303256,0,0
2024-12-04 19:26:31.333185,0,0
2024-12-04 21:53:54.496082,0,0
2024-12-04 21:54:09.511223,0,0
2024-12-04 21:54:19.503972,0,0
2024-12-04 21:54:39.586803,0,0
2024-12-04 21:54:49.527592,0,0
2024-12-04 21:55:10.127525,0,0
2024-12-04 21:55:13.968309,0,15
2024-12-04 21:55:33.698125,0,0
2024-12-04 21:55:38.708675,0,0
2024-12-04 21:55:43.728599,0,0
2024-12-04 21:55:53.718753,0,0
2024-12-04 21:55:58.727847,0,0
2024-12-04 21:56:28.778233,0,0
2024-12-04 21:56:33.16361,0,19
2024-12-04 21:56:44.029656,0,0
2024-12-04 21:56:48.2331,0,0
2024-12-04 21:56:53.188717,0,0
2024-12-04 21:57:08.199004,0,0
2024-12-04 21:57:13.208819,0,0
2024-12-04 21:57:23.214052,0,0
2024-12-04 21:57:33.849633,0,91
2024-12-04 21:57:43.869984,0,0
2024-12-04 21:57:58.876048,0,0
2024-12-04 21:58:14.029888,0,1396
2024-12-04 21:58:23.970353,0,0
2024-12-04 21:58:39.00048,0,0
2024-12-04 21:58:43.929951,0,0
2024-12-04 21:58:48.945248,0,0
2024-12-04 21:58:53.97992,0,0
2024-12-04 21:59:06.105903,0,0
2024-12-04 15:32:24.886705,0,0
2024-12-04 15:32:34.88222,0,0
2024-12-04 15:32:44.126897,0,0
2024-12-04 19:24:24.436672,0,0
2024-12-04 19:24:29.416776,0,0
2024-12-04 19:24:34.42791,0,0
2024-12-04 19:24:51.307396,0,33
2024-12-04 19:25:11.208228,0,0
2024-12-04 19:25:26.23752,0,0
2024-12-04 19:25:36.258622,0,0
2024-12-04 19:25:46.281692,0,0
2024-12-04 19:25:56.28345,0,0
2024-12-04 19:26:01.278034,0,0
2024-12-04 19:26:06.313089,0,0
2024-12-04 19:26:21.307898,0,0
2024-12-04 19:26:26.309152,0,0
2024-12-04 19:26:41.329173,0,0
2024-12-04 19:26:46.33509,0,0
2024-12-04 19:26:56.35865,0,0
2024-12-04 19:27:01.364237,0,0
2024-12-04 19:27:11.369453,0,0
2024-12-04 19:27:16.318792,0,0
2024-12-04 19:27:21.344018,0,0
2024-12-04 19:27:26.338856,0,0
2024-12-04 19:27:49.064541,0,0
2024-12-04 19:27:59.009508,0,0
2024-12-04 19:28:04.035266,0,0
2024-12-04 19:28:09.025203,0,0
2024-12-04 19:28:14.024922,0,0
2024-12-04 19:28:24.040891,0,0
2024-12-04 19:28:29.066434,0,0
2024-12-04 19:28:34.065964,0,0
2024-12-04 19:28:39.05993,0,0
2024-12-04 19:28:49.075315,0,0
2024-12-04 19:29:04.090155,0,0
2024-12-04 19:29:09.105859,0,0
2024-12-04 19:29:19.105308,0,0
2024-12-04 19:29:24.140298,0,0
2024-12-04 19:29:34.190361,0,0
2024-12-04 19:29:39.255418,0,0
2024-12-04 19:29:59.110034,0,0
2024-12-04 21:57:18.263789,0,0
2024-12-04 21:57:28.234708,0,0
2024-12-04 21:57:33.238829,0,0
2024-12-04 21:57:38.86945,0,0
2024-12-04 21:57:48.974245,0,0
2024-12-04 21:57:53.890321,0,0
2024-12-04 21:58:03.894315,0,0
2024-12-04 21:58:08.959661,0,0
2024-12-04 21:58:13.902277,0,0
2024-12-04 21:58:18.969569,0,0
2024-12-04 21:58:28.99051,0,0
2024-12-04 21:58:33.984993,0,0
2024-12-04 21:58:58.950591,0,0
2024-12-04 21:59:01.236098,0,28
2024-12-04 21:59:46.115741,0,0
2024-12-04 21:59:51.120097,0,0
2024-12-04 22:00:01.09631,0,0
2024-12-04 22:00:21.122352,0,0
2024-12-04 22:00:26.156971,0,0
2024-12-04 22:00:31.15171,0,0
2024-12-04 22:00:36.156921,0,0
2024-12-04 22:00:46.166552,0,0
2024-12-04 22:01:01.36235,0,0
2024-12-04 22:01:03.373015,0,29
2024-12-04 22:01:08.666842,0,0
2024-12-04 22:01:13.696827,0,13
2024-12-04 15:33:00.20714,0,0
2024-12-04 15:33:05.212943,0,0
2024-12-04 15:33:10.216776,0,0
2024-12-04 15:33:15.227632,0,0
2024-12-04 15:33:20.232586,0,0
2024-12-04 15:33:25.22793,0,0
