time,position,rpm
2024-12-05 02:53:59.541999,0,0
2024-12-05 02:54:04.481916,0,0
2024-12-05 07:23:29.391575,2,0
2024-12-05 07:23:29.48133,2,0
2024-12-05 07:23:33.381676,2,0
2024-12-05 07:23:38.391938,2,0
2024-12-05 07:23:43.411563,2,0
2024-12-05 07:23:48.401684,2,0
2024-12-05 07:23:53.423772,2,0
2024-12-05 07:23:58.441557,2,0
2024-12-05 07:24:03.43165,2,0
2024-12-05 07:24:08.391754,2,0
2024-12-05 07:24:13.39187,2,0
2024-12-05 07:24:18.377667,2,0
2024-12-05 07:24:23.417508,2,0
2024-12-05 07:24:28.408588,2,0
2024-12-05 07:24:33.434882,2,0
2024-12-05 07:24:38.408608,2,0
2024-12-05 07:24:43.398726,2,0
2024-12-05 07:24:48.438899,2,0
2024-12-05 07:24:53.418668,2,0
2024-12-05 07:24:58.450695,2,0
2024-12-05 07:25:03.515618,2,0
2024-12-05 07:25:08.580728,2,0
2024-12-05 07:25:13.470586,2,0
2024-12-05 07:25:18.470497,2,0
2024-12-05 07:25:23.491211,2,0
2024-12-05 07:25:28.490686,2,0
2024-12-05 07:25:33.511135,2,0
2024-12-05 07:25:38.480585,2,0
2024-12-05 07:25:43.511145,2,0
2024-12-05 07:25:48.485542,2,0
2024-12-05 07:25:53.620561,2,0
2024-12-05 07:25:58.630675,2,0
2024-12-05 07:26:03.475618,2,0
2024-12-05 07:26:08.455745,2,0
2024-12-05 07:26:13.505791,2,0
2024-12-05 07:26:18.480646,2,0
2024-12-05 07:26:23.500775,2,0
2024-12-05 07:26:28.520615,2,0
2024-12-05 07:26:33.500655,2,0
2024-12-05 07:26:38.540694,2,0
2024-12-05 07:26:43.530678,2,0
2024-12-05 07:26:48.54064,2,0
2024-12-05 07:26:53.640616,2,0
2024-12-05 07:26:58.545742,2,0
2024-12-05 07:27:03.527012,2,0
2024-12-05 07:27:08.555767,2,0
2024-12-05 07:27:13.53574,2,0
2024-12-05 07:27:18.565561,2,0
2024-12-05 07:27:23.58562,2,0
2024-12-05 07:27:28.565663,2,0
2024-12-05 07:27:33.596975,2,0
2024-12-05 08:05:39.563633,2,34
2024-12-05 08:05:44.381826,2,0
2024-12-05 08:05:49.133883,2,0
2024-12-05 08:05:51.213948,2,29
2024-12-05 08:05:56.14083,2,0
2024-12-05 08:05:57.890817,2,34
2024-12-05 08:06:00.620706,2,22
2024-12-05 08:06:01.940713,2,43
2024-12-05 08:06:03.060793,2,53
2024-12-05 08:06:04.161713,2,56
2024-12-05 08:06:09.15083,2,0
2024-12-05 08:06:14.202252,2,0
2024-12-05 08:06:19.311371,2,0
2024-12-05 08:06:24.190624,2,0
2024-12-05 08:06:29.240762,2,0
2024-12-05 08:06:34.200816,2,0
2024-12-05 08:06:39.240838,2,0
2024-12-05 08:06:44.201137,2,0
