time,position,rpm
2024-12-11 17:38:40.807625,2,0
2024-12-11 17:38:42.062541,3,0
2024-12-11 17:38:43.611436,0,0
2024-12-11 17:38:48.540951,0,0
2024-12-11 17:38:50.812578,2,0
2024-12-11 17:38:52.088684,3,0
2024-12-11 17:38:53.571157,0,0
2024-12-11 17:39:17.097667,3,0
2024-12-11 17:39:20.776382,0,0
2024-12-11 17:39:22.23103,0,40
2024-12-11 17:39:25.857005,2,0
2024-12-11 17:39:27.17693,3,0
2024-12-11 17:39:32.02109,0,0
2024-12-11 17:39:35.953722,2,0
2024-12-11 17:39:42.19774,3,0
2024-12-11 17:39:45.881992,0,0
2024-12-11 17:39:45.932108,2,0
2024-12-11 17:39:50.89183,0,0
2024-12-11 17:40:02.101956,3,0
2024-12-11 17:40:05.941913,2,0
2024-12-11 17:40:15.867434,2,0
2024-12-11 17:40:17.107094,3,0
2024-12-11 17:40:21.43144,0,114
2024-12-11 17:40:22.139312,3,0
2024-12-11 05:46:29.520978,3,0
2024-12-11 05:46:33.958972,0,18
2024-12-11 05:46:36.743277,0,21
2024-12-11 05:46:37.946632,2,0
2024-12-11 05:46:39.759181,0,20
2024-12-11 05:46:42.938161,0,18
2024-12-11 05:46:44.611442,3,0
2024-12-11 05:46:45.738674,0,21
2024-12-11 05:46:48.909152,3,0
2024-12-11 05:46:51.34812,0,22
2024-12-11 05:46:52.917317,2,0
2024-12-11 05:46:53.90806,3,0
2024-12-11 05:47:03.123725,0,16
2024-12-11 05:47:47.348907,0,0
2024-12-11 05:47:47.459438,0,3840
2024-12-11 05:47:48.55164,2,0
2024-12-11 05:47:48.903983,3,0
2024-12-11 05:47:53.941358,3,0
2024-12-11 05:47:57.361884,0,0
2024-12-11 05:47:57.944678,2,0
2024-12-11 05:47:58.905311,3,0
2024-12-11 05:48:02.344026,0,0
2024-12-11 05:48:03.926806,2,0
2024-12-11 05:48:03.991005,3,0
2024-12-11 05:48:13.116353,0,0
2024-12-11 05:49:39.307863,0,23
2024-12-11 15:19:35.577786,3,0
2024-12-11 15:19:39.377976,2,0
2024-12-11 15:19:40.452845,0,0
2024-12-11 15:19:40.597304,3,0
2024-12-11 15:19:41.477411,0,54
2024-12-11 15:19:45.117899,0,16
2024-12-11 15:19:45.594998,3,0
2024-12-11 15:19:50.1475,0,0
2024-12-11 15:19:50.596621,3,0
2024-12-11 15:19:54.467038,2,0
2024-12-11 15:19:55.132797,0,0
2024-12-11 15:20:04.472308,2,0
2024-12-11 15:20:05.65724,3,0
2024-12-11 15:20:10.576998,3,0
2024-12-11 15:20:11.527957,0,28
2024-12-11 15:20:13.66175,0,27
2024-12-11 15:20:14.497274,2,0
2024-12-11 15:20:19.051787,0,20
2024-12-11 15:20:19.431612,2,0
