time,position,h1,h2,at
2024-12-10 13:00:12.164589,2,448,407,31.5
2024-12-10 13:00:42.805689,0,896,584,43.2
2024-12-10 13:00:55.586016,3,893,607,39
2024-12-10 13:01:10.836327,2,437,284,31.5
2024-12-10 13:01:41.517054,0,902,575,42.5
2024-12-10 13:01:54.246262,3,916,598,39.2
2024-12-10 13:02:09.4323,2,456,316,31.2
2024-12-10 13:02:39.97523,0,908,598,40.5
2024-12-10 13:02:52.743521,3,886,569,38.5
2024-12-10 13:03:07.966736,2,463,306,31.5
2024-12-10 13:03:38.667607,0,901,603,40.5
2024-12-10 13:03:51.351408,3,881,564,39
2024-12-10 13:04:06.607479,2,467,310,32
2024-12-10 13:04:37.186694,0,908,595,41.2
2024-12-10 13:04:50.003016,3,877,566,39.5
2024-12-10 13:05:05.163343,2,466,311,32.2
2024-12-10 13:05:35.738247,0,901,591,41.8
2024-12-10 13:36:50.743251,0,871,530,41.5
2024-12-10 13:37:03.525693,3,835,517,41
2024-12-10 13:37:18.709202,2,533,415,31.2
2024-12-10 13:37:49.365276,0,854,525,42.5
2024-12-10 13:38:02.125197,3,871,543,41.5
2024-12-10 13:38:17.284985,2,515,352,31.2
2024-12-10 13:38:47.905399,0,887,554,43.8
2024-12-10 13:39:00.730632,3,868,531,41.5
2024-12-10 13:39:15.885483,2,524,360,31.5
2024-12-10 13:39:46.540742,0,882,548,44.2
2024-12-10 13:39:59.285939,3,872,566,40.5
2024-12-10 13:40:14.492736,2,501,334,31.5
2024-12-10 13:40:45.236932,0,912,568,44.5
2024-12-10 13:40:57.976685,3,888,558,41.5
2024-12-10 13:41:13.067492,2,492,334,31.5
2024-12-10 13:41:43.814824,0,906,569,43.2
2024-12-10 14:12:00.504172,0,861,532,40.8
2024-12-10 14:12:12.970896,3,831,516,39.2
2024-12-10 14:12:28.077739,2,514,368,30.8
2024-12-10 14:12:58.699688,0,852,525,38.5
2024-12-10 14:13:13.784173,3,821,508,37.8
2024-12-10 14:13:26.665832,2,503,360,30.8
2024-12-10 14:13:57.360704,0,856,528,38.2
2024-12-10 14:14:11.914317,3,823,516,37.2
2024-12-10 14:14:25.611227,2,486,352,31
2024-12-10 14:14:56.102753,0,862,545,37.5
2024-12-10 14:15:09.100884,3,835,526,36.5
2024-12-10 14:15:23.869672,2,458,312,31
2024-12-10 14:15:54.482737,0,908,572,37.2
2024-12-10 14:16:07.281343,3,876,560,36.5
2024-12-10 14:16:22.650654,2,455,310,30.8
2024-12-10 14:16:53.096361,0,891,571,36
2024-12-10 14:17:05.846696,3,895,583,35.8
2024-12-10 14:17:21.126503,2,435,1376,30.8
2024-12-10 14:17:52.814695,0,919,602,36.8
2024-12-10 14:18:04.753435,3,915,580,35.5
2024-12-10 14:40:19.343985,0,929,588,32
2024-12-10 14:40:32.613032,3,892,565,33
2024-12-10 14:40:48.121641,2,452,303,30.2
2024-12-10 14:41:18.463153,0,909,606,31.2
2024-12-10 14:41:30.6677,3,869,561,32.5
2024-12-10 14:41:45.997707,2,451,315,30.2
2024-12-10 14:42:16.483825,0,902,569,34
2024-12-10 14:42:29.286622,3,876,560,34.2
2024-12-10 14:42:44.532001,2,436,418,30
2024-12-10 14:43:15.108726,0,916,578,34.5
2024-12-10 14:43:27.928495,3,852,529,35.8
2024-12-10 14:43:43.048369,2,474,318,30
2024-12-10 15:01:17.682112,2,438,311,30
2024-12-10 15:01:48.388541,0,915,577,36
2024-12-10 15:02:01.203809,3,882,572,35
2024-12-10 15:02:16.288533,2,458,303,30
2024-12-10 15:02:46.943668,0,794,562,37
2024-12-10 15:03:00.268167,3,859,546,36.5
2024-12-10 15:03:15.015266,2,430,301,29.5
2024-12-10 15:03:58.349353,3,878,556,37
2024-12-10 15:04:14.100171,2,451,308,29.2
2024-12-10 15:05:12.134783,2,450,318,29.5
2024-12-10 15:03:45.565963,0,908,571,37.2
2024-12-10 15:04:44.158276,0,885,564,37.5
2024-12-10 15:04:56.95302,3,873,568,37
2024-12-10 15:57:57.118224,2,452,304,28.5
2024-12-10 15:58:26.789657,0,918,605,33.2
2024-12-10 15:58:39.547465,3,920,595,32.8
2024-12-10 15:58:54.907465,2,445,321,29.2
2024-12-10 15:59:25.956903,0,919,588,30.5
2024-12-10 15:59:38.182526,3,900,592,29.8
2024-12-10 15:59:53.307596,2,424,304,30.2
2024-12-10 16:00:23.959781,0,931,570,31.5
2024-12-10 16:00:36.774015,3,880,574,31.5
2024-12-10 16:00:51.91968,2,464,316,30.5
2024-12-10 16:01:22.547091,0,862,535,33.5
2024-12-10 16:01:35.413962,3,834,526,33.2
2024-12-10 16:01:50.501519,2,421,350,30.8
2024-12-10 17:33:16.317423,0,908,568,28.2
2024-12-10 17:33:23.091802,3,883,561,28.5
2024-12-10 17:33:38.238604,2,452,394,28.5
2024-12-10 17:34:08.842648,0,920,600,31
2024-12-10 17:34:21.698999,3,893,594,29.2
2024-12-10 17:34:37.387947,2,459,334,28.8
2024-12-10 17:35:09.589078,0,908,579,30.5
2024-12-10 17:35:20.542724,3,886,571,30.2
2024-12-10 17:35:35.454469,2,442,296,28.5
2024-12-10 17:51:00.321201,3,878,565,34.2
2024-12-10 17:51:12.911001,2,464,328,29
2024-12-10 17:51:43.521625,0,888,561,36
2024-12-10 17:51:57.412815,3,882,570,34.8
2024-12-10 17:52:12.736803,2,466,324,29
2024-12-10 17:52:42.900253,0,872,556,36
2024-12-10 17:52:55.260955,3,861,567,36.5
2024-12-10 17:53:40.738215,0,898,584,36.5
2024-12-10 17:53:53.598629,3,883,567,36.8
2024-12-10 17:54:08.671542,2,489,455,29
2024-12-10 17:54:39.294107,0,892,567,37
2024-12-10 17:54:52.138889,3,904,574,37
2024-12-10 18:34:11.0659,2,401,246,29
2024-12-10 18:34:41.660832,0,923,589,37.8
2024-12-10 18:34:54.490634,3,904,582,38.5
2024-12-10 18:35:09.623933,2,452,309,29.5
2024-12-10 18:35:40.31359,0,904,579,36.8
2024-12-10 18:35:53.091532,3,868,569,38
2024-12-10 18:36:08.241473,2,452,304,29.5
2024-12-10 18:36:38.818236,0,883,564,38
2024-12-10 18:36:52.431173,3,911,593,38.2
2024-12-10 18:37:07.458859,2,433,296,30.2
2024-12-10 18:37:38.154999,0,916,583,37
2024-12-10 18:37:50.411581,3,868,549,38.8
2024-12-10 18:38:05.338529,2,434,2527,29.8
2024-12-10 18:38:36.029916,0,894,581,37.2
2024-12-10 18:38:48.854335,3,876,577,39
2024-12-10 18:39:03.950814,2,450,325,29.5
2024-12-10 18:39:34.630571,0,851,512,38.2
2024-12-10 18:39:47.454376,3,834,525,39.8
2024-12-10 18:40:02.569367,2,447,334,29.2
2024-12-10 18:40:33.190013,0,834,514,39.5
2024-12-10 18:40:46.437233,3,864,545,41
2024-12-10 18:41:01.483552,2,589,430,28.8
2024-12-10 18:41:32.64254,0,895,562,39.2
2024-12-10 18:41:44.702265,3,858,554,40.8
2024-12-10 18:42:00.283975,2,493,3674,28.5
2024-12-10 19:49:53.71965,0,886,583,43.5
2024-12-10 19:50:06.201843,3,870,565,42.5
2024-12-10 19:50:21.191747,2,458,296,28.2
2024-12-10 19:50:51.920372,0,872,574,43
2024-12-10 19:51:04.791861,3,870,566,42.5
2024-12-10 19:51:20.058264,2,434,302,28.5
2024-12-10 19:51:50.547744,0,888,546,43
2024-12-10 19:52:03.331819,3,896,584,43
2024-12-10 19:52:18.427178,2,485,295,29
2024-12-10 19:52:49.082071,0,903,576,42.8
2024-12-10 19:53:01.966076,3,909,582,41.8
2024-12-10 19:53:16.98362,2,488,305,29
2024-12-10 19:53:48.295596,0,906,583,43.2
2024-12-10 19:54:00.54842,3,850,547,43
2024-12-10 19:54:16.280668,2,468,319,30.2
2024-12-10 19:54:46.585414,0,933,583,43.5
2024-12-10 19:54:59.172946,3,879,556,43.5
2024-12-10 19:55:14.304679,2,483,318,30.2
2024-12-10 19:55:44.872969,0,920,596,42
2024-12-10 19:55:57.821825,3,880,561,42
2024-12-10 19:56:12.870112,2,517,377,30
2024-12-10 21:44:08.793489,0,887,570,33.2
2024-12-10 21:44:21.672102,3,896,580,33
2024-12-10 21:44:36.892902,2,462,1482,28
2024-12-10 21:45:07.40808,0,946,601,36.5
2024-12-10 21:45:20.264759,3,890,569,35.2
2024-12-10 21:45:35.163896,2,460,330,28.5
2024-12-10 21:46:07.094587,0,936,599,35.8
2024-12-10 21:46:19.492729,3,923,598,35.8
2024-12-10 21:46:34.428536,2,424,285,28.2
2024-12-10 21:47:04.611513,0,914,590,34.8
2024-12-10 21:47:17.434844,3,909,574,36.2
2024-12-10 21:47:32.410579,2,446,320,28.5
