time,position,h1,h2,at
2024-12-02 22:31:03.644383,0,198,967,41.8
2024-12-02 22:32:02.265621,0,198,416,41
2024-12-02 22:33:00.847769,0,198,861,42
2024-12-02 22:33:59.415082,0,198,963,43.8
2024-12-02 22:34:58.031927,0,198,953,41.5
2024-12-02 22:35:57.417306,0,198,978,43.2
2024-12-02 22:56:27.143432,0,196,887,42.8
2024-12-02 22:57:25.684786,0,196,956,41.5
2024-12-02 22:58:24.384372,0,196,977,44.2
2024-12-02 22:59:22.859891,0,196,978,42
2024-12-02 23:15:00.362065,0,196,965,42
2024-12-02 23:34:32.427488,0,196,952,36.2
2024-12-02 23:36:29.439257,0,196,964,40.5
2024-12-02 23:37:28.060272,0,196,430,41.2
2024-12-02 23:49:11.398259,0,196,997,42.8
2024-12-02 23:50:09.939023,0,196,426,36
2024-12-02 22:36:55.543835,0,198,1000,43.5
2024-12-02 22:38:52.633897,0,198,858,42.8
2024-12-02 22:39:51.095003,0,345,954,45.8
2024-12-02 22:40:49.590645,0,469,952,44.5
2024-12-02 22:41:48.196098,0,454,952,43.5
2024-12-02 22:42:46.827081,0,467,975,43.5
2024-12-02 22:43:45.344804,0,464,963,44
2024-12-02 23:00:21.556043,0,196,1008,44
2024-12-02 23:01:20.082511,0,196,974,44
2024-12-02 23:05:14.435744,0,196,957,47.8
2024-12-02 23:06:13.016014,0,196,862,45.5
2024-12-02 23:15:58.981906,0,196,976,43.2
2024-12-02 23:16:57.596639,0,196,974,44
2024-12-02 23:17:56.201395,0,196,978,43.8
2024-12-02 23:20:51.931781,0,196,983,44
2024-12-02 23:35:30.877916,0,196,981,40.2
2024-12-02 22:44:43.968715,0,471,970,44.2
2024-12-02 22:45:42.589525,0,460,948,44.2
2024-12-02 22:46:41.195244,0,440,941,43
2024-12-02 22:47:39.765961,0,466,955,42.2
2024-12-02 23:02:18.651986,0,196,951,47.2
2024-12-02 23:03:17.253247,0,196,952,49
2024-12-02 23:04:15.87389,0,196,949,49.8
2024-12-02 23:18:55.152922,0,196,969,42.2
2024-12-02 23:19:53.376386,0,196,940,42.8
2024-12-02 23:21:50.55202,0,196,862,41.2
2024-12-02 23:38:26.670183,0,196,962,42
2024-12-02 23:39:25.221617,0,196,980,43
2024-12-02 23:40:23.847094,0,196,744,42.8
2024-12-02 23:41:22.438266,0,196,863,41.8
2024-12-02 00:00:28.565266,0,196,426,30
2024-12-02 00:01:27.1449,0,196,778,27.8
2024-12-02 00:11:13.10446,0,196,961,33.5
2024-12-02 00:12:11.644953,0,196,984,37.8
2024-12-02 00:13:10.266079,0,196,981,40
2024-12-02 00:14:08.881986,0,196,945,39.8
2024-12-02 00:15:07.437407,0,196,985,40.5
2024-12-02 00:16:06.050734,0,196,968,40.5
2024-12-02 00:17:04.641057,0,196,975,41
2024-12-02 00:18:03.210998,0,196,968,41.5
2024-12-02 00:19:01.812947,0,196,756,43.8
2024-12-02 00:20:00.441204,0,196,862,43.5
2024-12-02 00:20:58.972095,0,196,978,42
2024-12-02 00:21:57.757678,0,196,974,40.5
2024-12-02 00:22:56.19859,0,196,992,40.2
2024-12-02 00:23:54.754255,0,196,968,39.8
2024-12-02 00:24:53.370431,0,196,975,39.8
2024-12-02 00:25:52.055723,0,196,1001,39.8
2024-12-02 00:26:50.733514,0,196,956,40.2
2024-12-02 00:27:49.226186,0,196,955,42
2024-12-02 00:28:47.99149,0,196,876,43.8
2024-12-02 00:29:46.663548,0,196,421,37
2024-12-02 00:30:44.996126,0,196,974,33.8
2024-12-02 00:31:43.539961,0,196,971,36.8
2024-12-02 00:32:42.205452,0,196,949,38
2024-12-02 00:33:40.706891,0,196,854,38.5
2024-12-02 00:34:39.382362,0,196,960,40
2024-12-02 00:35:38.003985,0,196,962,40.2
2024-12-02 00:36:36.494583,0,196,962,40.5
2024-12-02 00:37:35.094577,0,196,837,41.8
2024-12-02 00:38:33.710271,0,196,863,41.5
2024-12-02 00:39:32.2611,0,196,972,41
2024-12-02 00:40:30.871716,0,196,869,41
2024-12-02 00:41:29.482858,0,196,995,40.8
2024-12-02 00:42:28.053323,0,196,976,41
2024-12-02 00:43:26.671773,0,196,967,39.5
2024-12-02 00:44:25.26985,0,196,990,40.2
2024-12-02 00:45:23.835003,0,196,966,39.8
2024-12-02 00:46:22.421978,0,196,868,41
2024-12-02 00:47:21.102655,0,198,988,39
2024-12-02 00:48:19.673961,0,196,656,35.5
2024-12-02 00:49:18.244197,0,196,970,33.5
2024-12-02 00:50:16.830485,0,196,977,37.8
2024-12-02 00:51:15.386215,0,196,968,39.2
2024-12-02 00:52:13.987971,0,196,966,40.2
2024-12-02 00:54:11.27344,0,196,1000,34.2
2024-12-02 00:55:09.827233,0,196,978,31.8
2024-12-02 00:56:08.374718,0,196,931,36.8
2024-12-02 00:57:06.919491,0,196,967,39.5
2024-12-02 00:58:05.554717,0,196,847,41
2024-12-02 00:59:04.165686,0,196,957,41.2
2024-12-02 01:00:02.756197,0,196,853,43.5
2024-12-02 01:01:59.946681,0,196,932,39.2
2024-12-02 01:02:58.608685,0,196,954,40
2024-12-02 01:03:57.094575,0,196,980,40.5
2024-12-02 01:04:55.816947,0,196,962,40.2
2024-12-02 01:05:54.338081,0,196,961,37
2024-12-02 01:06:52.881484,0,196,978,39
2024-12-02 01:07:51.538114,0,196,976,39.8
2024-12-02 22:48:39.031952,0,462,832,43.2
2024-12-02 22:49:36.927615,0,458,941,41.5
2024-12-02 22:50:35.524592,0,245,917,44.8
2024-12-02 23:07:11.655991,0,196,962,45.2
2024-12-02 23:22:49.182006,0,196,978,42
2024-12-02 23:24:46.361432,0,196,968,41.8
2024-12-02 23:25:44.921526,0,196,958,40.8
2024-12-02 23:27:42.111706,0,196,539,40
2024-12-02 23:28:40.701331,0,196,839,41.5
2024-12-02 23:29:39.382156,0,196,968,41.2
2024-12-02 23:30:37.881888,0,196,962,40
2024-12-02 23:42:20.987934,0,196,847,42.8
2024-12-02 01:08:50.378633,0,196,972,39.2
2024-12-02 01:09:48.729033,0,196,988,40.5
2024-12-02 01:10:47.440241,0,196,980,40.2
2024-12-02 01:11:45.890705,0,196,992,38.2
2024-12-02 01:12:44.421487,0,196,966,39.8
2024-12-02 01:13:43.04227,0,196,972,39.5
2024-12-02 01:14:41.662729,0,196,975,40.8
2024-12-02 01:15:40.208823,0,196,995,41
2024-12-02 01:16:38.829926,0,196,979,40.5
2024-12-02 01:17:37.429969,0,196,976,40.8
2024-12-02 01:18:36.006943,0,196,976,42.2
2024-12-02 01:19:34.591084,0,196,980,41.8
2024-12-02 01:20:33.221959,0,196,769,39
