time,position,h1,h2,at
2024-12-11 19:39:02.857347,2,475,329,29
2024-12-11 19:50:31.405678,3,897,583,38.8
2024-12-11 19:50:45.980694,2,447,305,30.5
2024-12-11 19:52:15.657995,0,893,564,41.5
2024-12-11 19:52:28.637385,3,880,554,41.2
2024-12-11 19:53:14.272076,0,866,530,42.5
2024-12-11 19:53:41.747772,2,456,378,30.8
2024-12-11 19:58:07.233974,0,882,566,41.2
2024-12-11 19:58:34.741715,2,462,314,29.8
2024-12-11 20:01:15.969405,3,871,570,40.8
2024-12-11 20:01:30.513925,2,444,294,29.5
2024-12-11 20:02:01.653668,0,876,567,40.5
2024-12-11 20:02:29.075034,2,529,370,29.5
2024-12-11 20:08:51.773679,0,851,522,42.5
2024-12-11 20:09:04.745035,3,834,524,42
2024-12-11 20:10:03.300374,3,889,584,43.5
2024-12-11 20:11:01.896021,3,849,536,42.8
2024-12-11 20:12:00.622261,3,884,566,41.8
2024-12-11 20:12:15.036692,2,448,302,30
2024-12-11 20:19:36.341957,0,926,579,38.5
2024-12-11 20:20:03.75259,2,432,393,31.2
2024-12-11 20:20:34.96273,0,899,608,39.8
2024-12-11 20:21:02.378451,2,457,456,31.2
2024-12-11 20:22:32.092006,0,902,570,40
2024-12-11 20:22:59.529607,2,432,304,31.5
2024-12-11 20:26:39.402346,3,900,583,38.8
2024-12-11 20:26:53.92207,2,448,1397,31.2
2024-12-11 14:10:27.936375,0,893,570,40.5
2024-12-11 14:10:40.884167,3,869,909,40.5
2024-12-11 14:11:54.220167,2,432,280,32.8
2024-12-11 14:12:52.760555,2,489,349,32.8
2024-12-11 14:13:23.700507,0,868,564,43.2
2024-12-11 14:14:22.275248,0,870,566,42.2
2024-12-11 14:51:28.841835,0,891,570,38.5
2024-12-11 14:51:41.726228,3,876,576,37.8
2024-12-11 14:51:56.501858,2,454,318,32.5
2024-12-11 14:52:40.352682,3,877,562,38.5
2024-12-11 14:52:55.134614,2,446,306,32.2
2024-12-11 14:53:26.044961,0,886,565,41.2
2024-12-11 14:53:38.959546,3,888,578,39.8
2024-12-11 14:53:53.719218,2,470,341,32
2024-12-11 14:54:24.630192,0,886,564,42.5
2024-12-11 14:54:52.306691,2,442,306,31.8
2024-12-11 14:55:23.215267,0,886,578,42.2
2024-12-11 14:55:50.909884,2,455,304,32.2
2024-12-11 14:57:20.401194,0,878,558,39.8
2024-12-11 14:57:33.298168,3,860,544,39.5
2024-12-11 15:13:10.779767,3,890,566,42
2024-12-11 15:13:56.487633,0,906,590,44.8
2024-12-11 15:15:22.730534,2,495,380,32
2024-12-11 15:16:21.36742,2,474,314,31.5
2024-12-11 15:17:20.010897,2,452,514,32
2024-12-11 15:29:47.148068,3,865,558,38
2024-12-11 15:30:32.713309,0,884,538,41.8
2024-12-11 16:32:31.572671,2,447,503,31.2
2024-12-11 16:33:02.599089,0,900,565,39.8
2024-12-11 16:33:15.538875,3,845,534,38.8
2024-12-11 16:34:01.194439,0,890,566,39.5
2024-12-11 16:34:14.197584,3,885,560,39.2
2024-12-11 16:34:59.862159,0,877,548,41
2024-12-11 16:35:12.665015,3,817,509,39.5
2024-12-11 16:35:27.359536,2,474,318,31.2
2024-12-11 16:36:25.98076,2,532,604,31
2024-12-11 16:37:24.586922,2,468,332,31
2024-12-11 16:52:34.40183,0,945,610,36.2
2024-12-11 16:52:47.329406,3,926,604,34.2
2024-12-11 16:53:02.038142,2,426,308,32
2024-12-11 16:53:45.929065,3,870,541,35.5
2024-12-11 16:54:44.611515,3,876,554,38
2024-12-11 16:54:59.248832,2,496,344,31.5
2024-12-11 16:55:30.169629,0,826,506,42.2
2024-12-11 16:55:57.818724,2,432,315,31.5
2024-12-11 16:56:28.878749,0,862,533,40.8
2024-12-11 17:38:55.997756,2,448,324,31.2
2024-12-11 17:39:26.95644,0,910,590,36
2024-12-11 17:39:39.816313,3,876,562,35.5
2024-12-11 17:41:24.162729,0,912,577,37.8
2024-12-11 17:41:37.036654,3,886,550,36
2024-12-11 17:43:48.876938,2,541,360,30.5
2024-12-11 17:44:19.901373,0,905,574,37.8
2024-12-11 17:45:31.37371,3,905,589,40.2
2024-12-11 17:45:46.098149,2,502,355,30.5
2024-12-11 17:58:00.190294,0,888,575,40.2
2024-12-11 17:59:11.700629,3,859,574,40.8
2024-12-11 18:12:39.091468,0,874,570,41.8
2024-12-11 18:13:37.7268,0,888,558,42.2
2024-12-11 18:14:05.277518,2,430,288,30.8
2024-12-11 18:15:34.857911,0,875,567,43
2024-12-11 18:15:47.830223,3,858,553,43.8
2024-12-11 18:16:33.489276,0,890,569,43
2024-12-11 18:16:46.360975,3,830,520,44
2024-12-11 18:29:15.204111,0,880,556,41.5
2024-12-11 18:29:42.780071,2,460,298,30.2
2024-12-11 18:30:26.717641,3,864,1530,40
2024-12-11 18:31:12.390042,0,910,575,41.5
2024-12-11 18:31:25.303496,3,893,596,40.8
2024-12-11 18:32:11.086042,0,918,594,40
2024-12-11 18:32:23.911578,3,901,571,40.8
2024-12-11 18:32:38.546814,2,439,293,30.5
2024-12-11 18:33:09.521742,0,875,570,42
2024-12-11 18:33:22.46373,3,884,591,42.8
2024-12-11 18:49:14.63515,2,437,296,29.5
2024-12-11 18:49:45.695868,0,906,564,41.5
2024-12-11 18:49:58.580617,3,920,581,40
2024-12-11 18:50:44.259224,0,890,567,41.2
2024-12-11 18:51:11.832697,2,464,390,29
2024-12-11 18:51:42.821574,0,879,564,41.5
2024-12-11 18:52:41.439398,0,899,567,39
2024-12-11 18:53:08.988696,2,448,322,29.8
2024-12-11 18:53:40.027612,0,900,567,39
2024-12-11 18:53:52.959831,3,842,646,39
2024-12-11 18:54:07.56834,2,508,355,30.2
2024-12-11 19:05:23.162845,0,895,576,42
2024-12-11 19:05:36.087594,3,860,562,43.2
2024-12-11 19:05:50.760444,2,502,343,30.2
2024-12-11 19:06:34.688392,3,941,590,39.8
2024-12-11 19:07:20.328316,0,897,582,38.2
2024-12-11 19:07:47.913778,2,438,280,29.5
2024-12-11 19:20:29.676732,2,463,361,30.8
2024-12-11 19:21:59.279688,0,854,587,40.2
2024-12-11 19:22:12.215523,3,885,567,40
2024-12-11 19:22:57.815367,0,930,598,40
2024-12-11 19:23:10.810303,3,875,576,38.5
2024-12-11 19:23:25.411024,2,439,299,29.5
2024-12-11 19:23:56.45004,0,882,561,41.2
2024-12-11 19:24:23.958749,2,470,375,29
2024-12-11 19:25:22.557791,2,465,311,29
2024-12-11 19:37:36.783063,0,845,524,39.5
2024-12-11 19:39:46.927852,3,874,564,38.2
2024-12-11 19:40:01.538251,2,474,298,29
2024-12-11 19:40:32.552712,0,872,569,39.2
2024-12-11 19:40:45.483734,3,910,573,38.5
2024-12-11 19:41:00.068979,2,486,322,29.8
2024-12-11 19:54:25.818806,3,876,571,39.5
2024-12-11 19:54:40.404048,2,442,314,30.2
2024-12-11 19:55:24.42306,3,897,579,38.2
2024-12-11 19:55:38.964495,2,440,320,30
2024-12-11 19:56:10.046887,0,888,572,42.2
2024-12-11 19:59:18.842707,3,893,555,41
2024-12-11 20:00:04.392011,0,877,554,40.2
2024-12-11 20:00:17.362656,3,853,566,40.2
2024-12-11 20:00:31.969337,2,454,321,30
2024-12-11 20:11:16.421722,2,444,311,30.2
2024-12-11 20:11:47.561977,0,879,564,42.5
2024-12-11 20:20:47.870088,3,897,578,38.2
2024-12-11 20:21:33.489459,0,856,544,36.2
2024-12-11 14:10:55.58809,2,436,288,32.5
2024-12-11 14:11:26.48375,0,880,546,39.2
2024-12-11 14:11:39.469877,3,847,541,39.5
2024-12-11 14:12:25.173037,0,928,576,40.5
2024-12-11 14:12:38.045231,3,841,575,40.5
2024-12-11 14:13:36.6907,3,858,567,42.2
2024-12-11 14:13:51.572544,2,516,314,33
2024-12-11 14:14:35.241851,3,868,560,42
2024-12-11 14:14:50.03464,2,452,310,33
2024-12-11 14:15:48.532754,2,557,396,33
2024-12-11 14:55:36.145303,3,840,525,40.2
2024-12-11 14:56:21.820406,0,923,600,41
2024-12-11 14:56:34.740807,3,910,594,38.5
2024-12-11 14:56:49.507324,2,454,306,32.2
2024-12-11 14:57:48.196647,2,439,294,32
2024-12-11 14:58:18.986728,0,880,534,41.2
2024-12-11 14:58:31.897777,3,884,559,40.2
2024-12-11 14:59:45.284786,2,451,341,32.8
2024-12-11 15:14:09.412422,3,875,560,42.5
2024-12-11 15:14:55.125792,0,885,578,43.8
2024-12-11 15:15:08.012726,3,872,574,41.8
2024-12-11 15:15:53.645735,0,910,564,42.5
2024-12-11 15:16:06.590616,3,892,585,41
2024-12-11 15:16:52.285055,0,902,575,39.5
2024-12-11 15:17:05.246122,3,885,568,39.5
2024-12-11 15:17:50.886599,0,894,569,41.8
2024-12-11 15:18:18.516757,2,472,320,31.5
2024-12-11 15:19:02.417313,3,919,594,42.2
2024-12-11 15:31:00.237959,2,527,358,32.2
2024-12-11 15:31:31.161794,0,880,572,41.8
2024-12-11 15:31:44.13339,3,907,582,39.5
2024-12-11 15:31:59.022157,2,474,338,32.5
2024-12-11 15:32:42.727048,3,848,534,40.2
2024-12-11 15:33:28.430521,0,889,574,39
2024-12-11 15:34:39.896949,3,872,563,37.5
2024-12-11 15:36:24.187073,0,865,578,41.2
2024-12-11 15:36:37.695473,3,890,581,42
2024-12-11 16:33:30.254603,2,483,415,31.5
2024-12-11 16:34:28.826668,2,528,365,31.5
2024-12-11 16:35:58.350688,0,829,518,40.8
2024-12-11 16:36:11.290619,3,829,527,41
2024-12-11 16:36:56.972121,0,877,566,42.8
2024-12-11 16:37:09.826172,3,883,552,41.5
2024-12-11 16:37:55.519069,0,882,588,41.5
2024-12-11 16:39:07.050506,3,884,564,39
2024-12-11 16:56:41.720165,3,853,543,39.5
2024-12-11 16:57:27.398981,0,932,568,39.2
2024-12-11 16:58:38.932497,3,916,562,39
2024-12-11 16:58:53.593431,2,452,313,31.2
2024-12-11 16:59:37.550386,3,858,532,39.8
2024-12-11 17:46:17.071294,0,915,586,40.2
2024-12-11 17:46:29.982731,3,877,562,40.2
2024-12-11 17:46:44.712234,2,478,302,30.8
2024-12-11 17:59:26.384203,2,470,307,30.8
2024-12-11 18:14:36.259159,0,874,586,42.8
2024-12-11 18:14:49.215689,3,896,568,43
2024-12-11 18:15:03.888362,2,438,303,30.5
2024-12-11 18:16:02.636336,2,470,320,30.8
2024-12-11 18:17:01.039945,2,490,319,30.5
2024-12-11 18:17:32.080252,0,882,564,43
2024-12-11 18:18:30.635004,0,905,585,40.5
2024-12-11 18:18:43.587594,3,895,590,41.2
2024-12-11 18:19:29.246677,0,889,568,42.5
2024-12-11 18:19:42.251783,3,880,595,43.5
2024-12-11 18:33:37.123248,2,468,340,30.2
2024-12-11 18:34:21.073269,3,879,557,41.5
2024-12-11 18:34:35.734137,2,428,291,30.5
2024-12-11 18:35:06.75369,0,907,574,42.5
2024-12-11 18:36:05.323794,0,888,571,42.2
2024-12-11 18:36:18.245725,3,886,569,42.5
2024-12-11 18:37:03.933444,0,831,522,43.8
2024-12-11 18:50:13.239646,2,444,298,29
2024-12-11 18:50:57.186177,3,856,544,39.5
2024-12-11 18:51:55.747749,3,884,576,39.8
2024-12-11 18:52:10.39806,2,452,290,28.8
2024-12-11 18:52:54.351821,3,837,526,39.2
2024-12-11 19:07:33.298645,3,905,565,39.2
2024-12-11 19:08:18.927936,0,882,543,37.8
2024-12-11 19:08:31.854766,3,902,577,38.8
2024-12-11 19:09:45.145984,2,450,336,31
2024-12-11 19:10:16.11073,0,934,606,36.5
2024-12-11 19:10:29.085779,3,887,583,36.5
2024-12-11 19:11:14.696546,0,887,573,41.2
2024-12-11 19:22:26.792064,2,442,306,29.5
2024-12-11 19:24:09.416788,3,862,588,42.5
2024-12-11 19:24:55.051377,0,895,570,42
2024-12-11 19:25:07.952157,3,870,568,43.2
2024-12-11 19:39:33.94244,0,843,528,38.2
2024-12-11 19:41:31.123761,0,922,600,39.8
2024-12-11 19:42:29.714886,0,889,568,40
2024-12-11 19:43:41.251011,3,927,599,39.2
2024-12-11 19:44:39.867342,3,857,542,37.2
2024-12-11 19:55:11.437938,0,897,574,41.8
2024-12-11 19:56:23.081472,3,888,620,39.5
2024-12-11 19:56:37.510487,2,438,296,29.8
2024-12-11 19:57:08.607932,0,878,548,43
2024-12-11 19:57:21.577182,3,851,549,40.8
2024-12-11 19:57:36.145058,2,456,500,29
2024-12-11 19:58:20.181517,3,856,545,39.5
2024-12-11 20:12:46.111347,0,859,536,42.2
2024-12-11 20:13:57.692122,3,826,550,43
2024-12-11 20:21:46.449394,3,849,535,37
2024-12-11 20:22:00.976139,2,466,461,31.2
2024-12-11 20:22:45.064814,3,888,570,39.2
2024-12-11 20:23:58.191439,2,491,336,31.5
2024-12-11 20:24:42.240992,3,834,508,37.5
2024-12-11 20:27:38.078819,3,876,660,38
2024-12-11 20:27:52.598052,2,453,435,31.2
2024-12-11 20:28:36.624726,3,870,559,36.2
2024-12-11 20:30:33.785207,3,862,562,39
2024-12-11 20:30:48.360802,2,440,396,31.2
2024-12-11 20:31:19.439906,0,888,564,39.5
2024-12-11 20:31:32.410864,3,867,558,39.2
2024-12-11 00:47:44.314376,0,899,577,27.5
2024-12-11 00:47:57.152752,3,895,570,27.5
2024-12-11 00:48:12.075943,2,440,416,24.5
2024-12-11 00:48:42.851415,0,860,531,28
2024-12-11 00:48:55.745855,3,858,556,28.5
2024-12-11 00:49:10.636491,2,514,356,26
2024-12-11 00:49:41.491859,0,911,594,29.2
2024-12-11 00:49:54.383449,3,916,596,28.5
2024-12-11 00:50:09.36042,2,453,340,26.5
2024-12-11 01:17:02.094565,0,856,563,35.8
2024-12-11 01:17:14.943736,3,882,578,35.5
2024-12-11 01:17:29.883822,2,452,427,27
2024-12-11 01:18:00.670401,0,885,553,36
2024-12-11 01:18:13.615009,3,879,578,36
2024-12-11 01:18:29.282397,2,476,336,27.8
2024-12-11 01:18:59.62313,0,887,555,35.5
2024-12-11 01:19:12.0889,3,866,544,36
2024-12-11 01:19:27.151016,2,429,296,28.5
2024-12-11 01:19:57.86193,0,907,566,35.5
2024-12-11 01:20:10.730738,3,908,590,35.2
2024-12-11 01:20:25.645257,2,458,440,28.5
2024-12-11 02:34:10.928734,0,910,578,30
2024-12-11 02:34:23.766054,3,888,573,30.2
2024-12-11 02:34:38.699795,2,462,306,26.5
2024-12-11 02:35:09.500857,0,915,578,29.8
2024-12-11 02:35:22.361238,3,905,583,30.5
2024-12-11 02:35:37.366248,2,462,306,26.2
2024-12-11 14:15:20.878564,0,881,558,42.2
2024-12-11 14:15:33.813741,3,860,553,42
2024-12-11 14:58:46.668096,2,442,327,32
2024-12-11 14:59:17.647545,0,894,568,39.8
2024-12-11 14:59:30.528579,3,916,601,37.8
2024-12-11 15:00:16.219322,0,921,590,36.2
2024-12-11 15:00:29.238953,3,896,564,36.2
2024-12-11 15:00:43.854762,2,457,300,33.8
2024-12-11 15:02:13.403716,0,809,586,37.5
2024-12-11 15:02:41.139923,2,452,379,32.2
2024-12-11 15:03:24.923645,3,870,572,35.8
2024-12-11 15:04:10.655043,0,865,549,39.5
2024-12-11 15:04:38.220742,2,493,363,32.2
2024-12-11 15:18:03.791204,3,867,556,41.2
2024-12-11 15:18:49.461776,0,940,572,43.8
2024-12-11 15:19:17.113798,2,467,326,32
2024-12-11 15:20:00.96718,3,854,560,41.2
2024-12-11 15:20:59.554693,3,877,572,40
2024-12-11 15:21:45.215915,0,896,568,38.8
2024-12-11 15:36:51.876733,2,458,315,31.8
2024-12-11 15:37:22.746805,0,905,587,42.2
2024-12-11 15:41:17.108341,0,930,596,41
2024-12-11 15:41:44.783525,2,455,308,33.2
2024-12-11 15:42:28.605004,3,895,602,34.8
2024-12-11 15:42:43.341611,2,441,369,33.2
2024-12-11 16:38:08.448202,3,830,526,40.5
2024-12-11 16:38:23.148094,2,486,356,31
2024-12-11 16:41:04.308755,3,868,578,41
2024-12-11 16:42:17.526564,2,453,323,31.5
2024-12-11 16:43:01.517739,3,847,529,38
2024-12-11 16:47:41.451853,0,889,554,42.2
2024-12-11 16:48:09.069093,2,443,416,32
2024-12-11 16:56:56.438258,2,489,348,31.5
2024-12-11 16:57:40.380121,3,871,555,38.5
2024-12-11 16:57:55.071509,2,448,380,31.2
2024-12-11 16:58:25.958735,0,905,586,40.2
2024-12-11 16:59:24.568953,0,856,542,41
2024-12-11 16:59:52.193006,2,506,333,31.2
2024-12-11 17:00:23.20386,0,900,571,41.5
2024-12-11 17:00:50.921819,2,480,342,30.8
2024-12-11 17:01:21.791907,0,834,537,41.8
2024-12-11 17:47:15.628456,0,879,560,42
2024-12-11 17:47:28.608839,3,857,554,40.8
2024-12-11 17:47:43.327539,2,438,292,32.2
2024-12-11 17:48:14.293331,0,924,596,40.5
2024-12-11 17:48:41.875359,2,460,334,32.2
2024-12-11 17:51:10.017201,0,842,532,42.2
2024-12-11 17:51:23.031457,3,838,518,40.8
2024-12-11 17:59:57.366587,0,887,567,42.2
2024-12-11 18:00:10.315301,3,854,550,41
2024-12-11 18:00:24.98951,2,448,303,31.5
2024-12-11 18:00:55.988477,0,892,572,40.8
2024-12-11 18:05:03.25184,3,868,562,37.2
2024-12-11 18:17:44.97097,3,898,595,44
2024-12-11 18:17:59.670355,2,446,295,30.5
2024-12-11 18:18:58.251893,2,466,314,30.5
