time,position,h1,h2,at
2024-12-06 06:58:44.801962,0,926,578,50
2024-12-06 06:58:48.211731,3,892,568,44
2024-12-06 06:59:06.84657,2,442,296,34.5
2024-12-06 06:59:43.371806,0,927,577,50.2
2024-12-06 06:59:46.876951,3,892,569,43.5
2024-12-06 07:00:05.461662,2,442,296,34.5
2024-12-06 07:00:41.986615,0,923,577,50.5
2024-12-06 07:00:45.377049,3,888,568,43.2
2024-12-06 07:01:04.067209,2,442,296,34.2
2024-12-06 07:01:40.57844,0,929,578,51.5
2024-12-06 07:01:43.986442,3,874,568,41.8
2024-12-06 07:02:02.72703,2,442,296,34.2
2024-12-06 07:02:39.141602,0,924,578,50.8
2024-12-06 07:02:42.537446,3,892,569,39.8
2024-12-06 07:03:01.296868,2,442,299,33.8
2024-12-06 07:03:37.791726,0,927,578,51.2
2024-12-06 07:03:41.141493,3,879,568,40
2024-12-06 07:04:00.083444,2,442,297,34
2024-12-06 07:04:36.371433,0,918,576,51.5
2024-12-06 07:04:39.761717,3,855,568,40.2
2024-12-06 07:04:58.396629,2,442,296,34
2024-12-06 07:05:34.916715,0,926,576,47.8
2024-12-06 07:05:38.32214,3,864,570,40.5
2024-12-06 07:05:57.131534,2,442,299,34
2024-12-06 07:06:33.519273,0,924,578,43
2024-12-06 07:06:36.92094,3,892,568,40.2
2024-12-06 07:06:55.625755,2,442,296,33.8
2024-12-06 07:07:32.201234,0,916,576,40.8
2024-12-06 07:07:35.545376,3,890,568,41.2
2024-12-06 07:07:54.188345,2,442,298,33.8
2024-12-06 07:08:30.704541,0,931,578,40.8
2024-12-06 07:08:34.142928,3,890,568,41.8
2024-12-06 07:08:52.792384,2,442,300,33.8
2024-12-06 07:09:29.316907,0,925,578,41
2024-12-06 07:09:32.715468,3,892,570,41.2
2024-12-06 07:09:51.414395,2,442,298,33.8
2024-12-06 07:10:27.863331,0,1764,575,39.5
2024-12-06 07:10:31.322345,3,892,568,40.5
2024-12-06 07:10:49.971714,2,442,300,33.8
2024-12-06 07:11:26.462732,0,920,578,40.8
2024-12-06 07:11:29.873244,3,892,570,41.2
2024-12-06 07:11:48.567424,2,442,296,34
2024-12-06 07:12:25.074817,0,920,578,41.5
2024-12-06 07:12:28.478553,3,892,570,42
2024-12-06 07:12:47.132657,2,442,296,34.2
2024-12-06 07:13:23.629696,0,924,577,43
2024-12-06 07:13:27.095823,3,889,568,42.8
2024-12-06 07:13:45.752616,2,442,296,34
2024-12-06 07:14:22.242727,0,922,576,44.2
2024-12-06 07:14:25.654783,3,890,568,43
2024-12-06 07:14:44.36562,2,443,297,34
2024-12-06 07:15:20.87502,0,908,591,44.5
2024-12-06 07:15:24.336484,3,887,581,43.5
2024-12-06 07:15:43.027396,2,450,304,34.2
2024-12-06 07:16:19.431398,0,897,573,44.5
2024-12-06 07:16:22.861709,3,886,576,43
2024-12-06 07:16:41.547451,2,440,306,34.2
2024-12-06 07:17:18.026221,0,900,572,43.2
2024-12-06 07:17:21.44295,3,889,578,42.5
2024-12-06 07:17:40.151749,2,438,302,34.2
2024-12-06 07:18:16.646462,0,904,571,42.5
2024-12-06 07:18:20.051911,3,890,573,41
2024-12-06 07:18:38.711982,2,438,302,34.5
2024-12-06 07:19:15.203196,0,906,582,42
2024-12-06 07:19:18.653874,3,883,579,41
2024-12-06 07:19:37.318218,2,444,308,34.2
2024-12-06 07:20:13.821498,0,906,576,41.8
2024-12-06 07:20:17.255494,3,907,605,41
2024-12-06 10:20:53.920202,0,913,584,34.5
2024-12-06 10:20:56.884928,3,897,584,34.2
2024-12-06 13:03:58.449513,0,908,588,31.2
2024-12-06 13:04:01.855415,3,890,577,30.8
2024-12-06 13:04:20.741684,2,454,340,33.2
2024-12-06 13:04:57.168327,0,923,592,31.5
2024-12-06 13:05:19.369692,2,426,350,33.2
2024-12-06 13:05:55.60826,0,915,594,32.2
2024-12-06 13:05:59.004665,3,931,607,31.8
2024-12-06 13:06:17.884874,2,464,317,33.2
2024-12-06 13:06:54.183425,0,914,601,32.5
2024-12-06 13:06:57.632374,3,908,594,32.2
2024-12-06 13:07:16.482428,2,441,310,33.2
2024-12-06 13:07:52.771018,0,902,582,32.8
2024-12-06 13:07:56.291799,3,907,590,32.8
2024-12-06 13:08:15.074732,2,444,306,33.2
