time,position,h1,h2,at
2024-12-01 18:24:32.584219,0,196,846,35.8
2024-12-01 18:25:31.204694,0,196,996,33.8
2024-12-01 18:26:29.760001,0,196,978,33.2
2024-12-01 18:27:28.431499,0,196,987,33.2
2024-12-01 18:28:26.972008,0,196,980,33
2024-12-01 18:29:25.538642,0,196,986,33
2024-12-01 18:30:24.394062,0,196,980,33.2
2024-12-01 18:31:22.754986,0,196,978,33
2024-12-01 18:32:21.895426,0,196,984,33
2024-12-01 18:33:19.952604,0,196,992,33
2024-12-01 18:34:18.478186,0,196,965,32.2
2024-12-01 18:35:17.142539,0,196,997,30.5
2024-12-01 18:36:15.928252,0,196,989,31.5
2024-12-01 18:37:14.24998,0,196,1013,31.5
2024-12-01 18:38:12.982867,0,196,991,34.2
2024-12-01 18:39:11.486091,0,196,969,34.5
2024-12-01 18:40:10.263424,0,196,868,35.2
2024-12-01 18:41:08.836209,0,196,970,36.8
2024-12-01 18:42:07.342774,0,196,972,36.8
2024-12-01 18:43:05.845822,0,196,980,35.5
2024-12-01 18:44:04.437357,0,196,995,32.8
2024-12-01 18:45:03.035852,0,196,978,29.8
2024-12-01 18:46:01.577442,0,196,962,32.2
2024-12-01 18:47:00.207907,0,196,859,33.8
2024-12-01 18:47:58.877404,0,196,982,35.2
2024-12-01 18:48:57.373219,0,196,978,35.8
2024-12-01 18:49:55.979789,0,196,972,35.8
2024-12-01 18:50:54.704628,0,196,1018,36
2024-12-01 18:51:53.170311,0,196,986,34.8
2024-12-01 18:52:51.756001,0,196,997,37
2024-12-01 18:53:50.3221,0,196,971,36.8
2024-12-01 18:54:48.94285,0,196,962,37.8
2024-12-01 18:55:47.614093,0,196,1002,36.5
2024-12-01 18:56:46.249073,0,196,980,35
2024-12-01 18:57:44.889902,0,196,874,35.8
2024-12-01 18:58:43.346142,0,196,965,36.2
2024-12-01 18:59:41.931884,0,196,969,36.5
2024-12-01 19:00:40.487404,0,196,882,36.2
2024-12-01 19:01:39.092843,0,196,974,37.8
2024-12-01 19:02:37.663917,0,196,968,38
2024-12-01 19:03:36.284842,0,196,860,38
2024-12-01 19:04:35.105724,0,196,992,34.8
2024-12-01 19:05:33.430246,0,196,964,35.8
2024-12-01 19:06:32.029504,0,196,978,36
2024-12-01 19:07:30.662915,0,196,852,37
2024-12-01 19:08:29.243889,0,196,970,37.5
2024-12-01 19:09:27.831109,0,196,958,38.2
2024-12-01 19:10:26.424924,0,196,968,38
2024-12-01 19:11:24.98992,0,196,982,37.2
2024-12-01 19:12:23.591432,0,196,967,37.2
2024-12-01 19:13:22.261799,0,196,974,39
2024-12-01 19:14:20.8229,0,197,960,38.8
2024-12-01 19:15:19.367331,0,485,977,39.2
2024-12-01 19:16:17.990071,0,473,971,39.2
2024-12-01 19:17:16.593736,0,462,984,39.2
2024-12-01 19:18:15.154065,0,502,965,39.2
2024-12-01 19:19:13.752691,0,460,958,40
2024-12-01 19:20:12.328067,0,488,968,40.2
2024-12-01 19:21:10.928161,0,469,864,39
2024-12-01 19:22:09.54402,0,465,966,40.8
2024-12-01 19:23:08.100062,0,455,953,41.5
2024-12-01 19:24:06.697387,0,463,964,41.5
2024-12-01 19:25:05.333174,0,491,1005,39.5
2024-12-01 19:26:03.870496,0,464,861,34.5
2024-12-01 19:38:45.948505,0,196,886,27.8
2024-12-01 19:39:44.267961,0,196,990,27.8
2024-12-01 19:40:42.769314,0,196,899,29.5
2024-12-01 19:41:41.609686,0,196,976,32.2
2024-12-01 19:42:40.020471,0,196,980,34.2
2024-12-01 19:43:38.549036,0,196,972,33.8
2024-12-01 19:44:37.161624,0,196,951,34.8
2024-12-01 19:45:35.777551,0,196,980,35.5
2024-12-01 19:46:34.333076,0,196,964,38.2
2024-12-01 19:47:32.938999,0,196,861,39
2024-12-01 19:48:31.539686,0,196,973,40
2024-12-01 19:49:30.141075,0,196,903,36.8
2024-12-01 19:50:28.7113,0,196,981,33.8
2024-12-01 19:51:27.33181,0,196,959,36.2
2024-12-01 19:52:25.8777,0,196,982,38.2
2024-12-01 19:53:24.508676,0,196,964,38.8
2024-12-01 19:54:23.110698,0,196,973,38.5
2024-12-01 19:55:21.669844,0,196,1009,39
2024-12-01 19:56:20.301355,0,196,970,36.5
2024-12-01 19:57:18.881676,0,196,964,36.5
2024-12-01 19:58:17.438791,0,196,981,37.5
2024-12-01 19:59:16.047995,0,196,987,37.8
2024-12-01 20:00:14.690405,0,196,954,37.5
2024-12-01 20:01:13.349875,0,196,733,38
2024-12-01 20:02:11.850118,0,196,960,36.2
2024-12-01 20:03:10.455805,0,198,944,37.5
2024-12-01 20:04:08.997748,0,252,968,39.2
2024-12-01 20:05:07.617873,0,453,955,40
2024-12-01 20:06:06.218244,0,470,960,40.8
2024-12-01 20:07:04.779514,0,452,966,40.8
2024-12-01 20:08:03.390405,0,456,963,41.5
2024-12-01 20:09:02.001053,0,465,961,40.8
2024-12-01 20:10:00.553945,0,456,962,40
2024-12-01 20:10:59.168277,0,454,985,39.8
2024-12-01 20:11:57.764329,0,507,987,39.2
2024-12-01 20:12:56.323879,0,506,988,40
2024-12-01 20:13:54.959733,0,509,996,40
2024-12-01 20:14:53.61051,0,494,1003,40
2024-12-01 20:15:52.106105,0,476,977,41
2024-12-01 20:16:50.907274,0,476,867,35.2
2024-12-01 20:17:49.355936,0,458,967,36
2024-12-01 20:18:47.903628,0,509,889,33.5
2024-12-01 20:19:46.514229,0,196,971,35
2024-12-01 20:20:45.119481,0,196,964,36.5
2024-12-01 20:21:43.656741,0,196,970,37.5
2024-12-01 20:22:42.312057,0,196,995,39.5
2024-12-01 20:23:40.962601,0,196,969,40.2
2024-12-01 20:24:39.447905,0,197,979,40.8
2024-12-01 20:25:38.053796,0,248,842,40.5
2024-12-01 20:26:36.719266,0,455,962,41.8
2024-12-01 20:27:35.220045,0,474,974,41.5
2024-12-01 20:28:33.83569,0,609,973,42
2024-12-01 20:29:32.456561,0,464,973,42
2024-12-01 20:30:31.185172,0,471,643,41.2
2024-12-01 20:31:29.603398,0,463,842,40.5
2024-12-01 20:32:28.353959,0,484,990,42.2
2024-12-01 20:33:26.784429,0,460,974,43
2024-12-01 20:34:25.394928,0,466,858,42.2
2024-12-01 20:35:23.992251,0,482,958,42
2024-12-01 20:36:22.672861,0,504,754,43
2024-12-01 20:37:21.162762,0,482,633,41.2
2024-12-01 20:38:19.805303,0,454,959,42.2
2024-12-01 20:39:18.372186,0,492,896,36
2024-12-01 20:40:17.349592,0,491,776,31.2
2024-12-01 21:02:44.682253,0,196,766,29.5
2024-12-01 21:03:43.430057,0,196,976,33
2024-12-01 21:04:41.783409,0,196,964,36.8
2024-12-01 21:05:40.451113,0,196,947,38
2024-12-01 21:06:38.932164,0,196,974,38
2024-12-01 21:07:37.635959,0,196,737,38.8
2024-12-01 21:08:36.23268,0,196,976,39
2024-12-01 21:09:34.735228,0,196,746,39
2024-12-01 21:10:33.352466,0,196,860,40.8
2024-12-01 21:11:31.974841,0,196,971,40
2024-12-01 21:12:30.50411,0,196,878,41.5
2024-12-01 21:13:29.120335,0,196,970,41.2
2024-12-01 21:14:27.736175,0,196,970,43
2024-12-01 21:15:26.407512,0,196,974,44.8
2024-12-01 21:16:24.921419,0,196,962,43.2
2024-12-01 21:17:23.522967,0,196,748,41
2024-12-01 21:18:22.061319,0,196,970,40.5
2024-12-01 21:19:20.672413,0,197,964,40.8
2024-12-01 21:20:19.280208,0,514,984,40.2
2024-12-01 21:21:17.961462,0,466,954,41
2024-12-01 21:22:16.472273,0,482,970,40.8
2024-12-01 21:23:15.157994,0,470,995,40.5
2024-12-01 21:24:13.628188,0,472,973,38.8
2024-12-01 21:25:12.249907,0,472,510,38.2
2024-12-01 21:26:10.849595,0,472,982,39.5
2024-12-01 21:27:09.410228,0,478,985,38.5
2024-12-01 21:28:08.029441,0,254,982,41.8
2024-12-01 21:29:06.617261,0,255,1010,40
2024-12-01 21:30:05.187925,0,196,971,38
2024-12-01 21:31:03.793375,0,196,983,38.8
2024-12-01 21:32:02.408632,0,196,959,38
2024-12-01 21:33:00.964775,0,196,965,38.2
2024-12-01 21:33:59.591182,0,196,960,38.8
2024-12-01 21:34:58.190995,0,196,966,38.2
2024-12-01 21:35:56.747119,0,196,947,38.8
2024-12-01 21:36:55.36883,0,196,984,40.2
2024-12-01 21:37:53.962996,0,198,978,40.8
2024-12-01 21:38:52.519006,0,501,994,41.8
2024-12-01 21:39:51.181468,0,486,996,41.2
2024-12-01 21:40:49.765372,0,456,958,40
2024-12-01 21:41:48.296037,0,485,748,41
2024-12-01 21:42:46.967872,0,454,959,42.2
2024-12-01 21:43:45.522603,0,468,971,40.2
2024-12-01 21:44:44.079123,0,509,771,39.5
2024-12-01 21:45:42.759237,0,466,871,36.8
2024-12-01 21:46:41.30024,0,466,954,38.8
2024-12-01 21:47:39.910344,0,477,1014,38.8
2024-12-01 21:48:38.482051,0,470,972,41
2024-12-01 21:49:37.089989,0,458,850,40.8
2024-12-01 21:50:35.687529,0,464,970,42
2024-12-01 21:51:34.283222,0,467,981,43
2024-12-01 21:52:33.379576,0,471,886,35.2
2024-12-01 22:06:13.365931,0,196,1005,28
2024-12-01 22:07:11.756368,0,196,862,28.2
2024-12-01 22:08:10.360411,0,196,866,32
2024-12-01 22:09:08.892136,0,196,978,34.5
2024-12-01 22:10:07.627246,0,196,856,36.8
2024-12-01 22:11:06.153539,0,196,1006,36.2
2024-12-01 22:12:04.694728,0,196,998,38
2024-12-01 22:13:03.323241,0,196,964,39.8
2024-12-01 22:14:01.906033,0,196,984,41
2024-12-01 22:15:00.476778,0,196,978,41
2024-12-01 22:15:59.156699,0,196,986,42.5
2024-12-01 22:16:57.683107,0,196,976,44
2024-12-01 22:17:56.294056,0,196,636,44.5
2024-12-01 22:18:54.843473,0,196,977,44.2
2024-12-01 22:19:53.465451,0,196,962,43.8
2024-12-01 22:20:52.0159,0,196,406,39.8
2024-12-01 22:21:50.6661,0,196,982,40
2024-12-01 22:22:49.25295,0,196,954,40
2024-12-01 22:23:47.802575,0,196,959,40
2024-12-01 22:24:46.412879,0,196,969,40.2
2024-12-01 22:25:45.024047,0,196,970,41.8
2024-12-01 22:26:43.590551,0,197,785,39.8
2024-12-01 22:27:42.185896,0,198,985,40
2024-12-01 22:28:40.816766,0,198,976,40.8
2024-12-01 22:29:39.47163,0,461,982,41.8
2024-12-01 22:30:37.982342,0,355,635,35.5
2024-12-01 22:31:36.581776,0,196,856,38.2
2024-12-01 22:32:35.181634,0,196,974,39.5
2024-12-01 22:33:33.756756,0,196,969,40.2
2024-12-01 22:34:32.361537,0,196,747,40.5
2024-12-01 22:35:30.976828,0,198,852,39.2
2024-12-01 22:36:29.501675,0,198,644,39.5
2024-12-01 22:37:28.13183,0,196,976,40.5
2024-12-01 22:38:26.822391,0,196,945,41
2024-12-01 22:39:25.310573,0,198,1017,35
2024-12-01 23:09:41.716325,0,196,1004,31
2024-12-01 23:10:40.315369,0,196,745,31.8
2024-12-01 23:11:38.916057,0,196,966,35.2
2024-12-01 23:12:37.476465,0,196,948,36
2024-12-01 23:13:36.083034,0,196,963,37.8
2024-12-01 23:14:34.70679,0,196,964,40.2
2024-12-01 23:15:33.262428,0,196,977,40.5
2024-12-01 23:16:31.861981,0,196,989,40
2024-12-01 23:17:30.477191,0,196,968,40
2024-12-01 23:18:29.021677,0,196,982,40.8
2024-12-01 23:19:27.652628,0,196,967,41.5
2024-12-01 23:20:26.261158,0,196,970,41
2024-12-01 23:21:24.817559,0,196,975,40.2
2024-12-01 23:22:23.436433,0,196,970,40.2
2024-12-01 23:23:22.141491,0,196,960,40
2024-12-01 23:24:20.686809,0,196,962,40
2024-12-01 23:25:19.197016,0,196,957,39.8
2024-12-01 23:26:17.811146,0,196,977,41.2
2024-12-01 23:27:16.361234,0,196,970,42.5
2024-12-01 23:28:14.981272,0,196,970,43.8
2024-12-01 23:29:13.58157,0,196,956,44
2024-12-01 23:30:12.16673,0,258,994,43.8
2024-12-01 23:31:10.752328,0,252,976,38.8
2024-12-01 23:32:09.363211,0,196,984,39.8
2024-12-01 23:33:07.996658,0,196,968,40.8
2024-12-01 23:34:06.571723,0,196,527,40
2024-12-01 23:35:05.162071,0,196,967,40.2
2024-12-01 23:36:03.686848,0,196,955,41
2024-12-01 23:37:02.316443,0,197,972,42.8
2024-12-01 23:38:00.917575,0,198,972,43
2024-12-01 23:38:59.492353,0,484,983,40.2
2024-12-01 23:39:58.104901,0,308,981,40.8
2024-12-01 23:40:56.692619,0,305,973,40.2
2024-12-01 23:41:55.275557,0,462,967,40.8
2024-12-01 23:42:53.867677,0,461,970,41
2024-12-01 23:43:52.487228,0,464,971,40
2024-12-01 23:44:51.021747,0,464,963,41
2024-12-01 23:45:49.656557,0,466,964,41.2
2024-12-01 23:46:48.27178,0,465,850,41.5
2024-12-01 23:47:46.814904,0,467,969,40.8
2024-12-01 23:48:45.490243,0,471,969,40.8
2024-12-01 23:49:44.021828,0,484,966,40
2024-12-01 23:50:42.586532,0,460,964,40.2
2024-12-01 23:51:41.201494,0,465,747,40
2024-12-01 23:52:39.833463,0,461,982,39.8
2024-12-01 23:53:38.736698,0,489,1014,39.5
2024-12-01 23:54:36.978295,0,510,767,36.8
2024-12-01 23:55:35.599174,0,198,967,38.8
2024-12-01 23:56:34.203863,0,196,970,38.5
2024-12-01 23:57:32.789871,0,196,980,39.8
2024-12-01 23:58:31.535932,0,196,961,39.5
2024-12-01 23:59:30.429007,0,196,1024,33.8
