time,position,h1,h2,at
2024-12-05 02:53:56.161816,0,196,982,30.8
2024-12-05 07:24:17.575701,2,4812,4440,36.5
2024-12-05 07:25:16.050583,2,4812,4812,37
2024-12-05 07:26:14.660675,2,416,4812,37
2024-12-05 07:27:13.200679,2,408,1070,36.8
2024-12-05 08:05:56.030721,2,237,224,34.5
2024-12-05 08:06:54.750619,2,210,207,35.8
2024-12-05 08:07:53.380627,2,214,214,36.2
2024-12-05 08:08:51.845803,2,210,210,37
2024-12-05 08:09:50.512728,2,306,211,38
2024-12-05 08:10:48.955753,2,213,210,38.2
2024-12-05 08:11:47.605813,2,214,208,38
2024-12-05 08:13:44.771859,2,202,202,40.5
2024-12-05 08:14:43.335781,2,214,204,38.8
2024-12-05 08:15:41.865849,2,214,204,37.5
2024-12-05 08:17:39.125809,2,205,205,37.5
2024-12-05 08:18:37.805745,2,225,210,38.8
2024-12-05 08:19:36.705698,2,232,222,38
2024-12-05 08:20:34.925707,2,232,224,37.5
2024-12-05 08:21:33.625808,2,232,223,37
2024-12-05 08:22:32.149824,2,218,219,37
2024-12-05 08:23:30.679886,2,222,222,36.8
2024-12-05 08:24:29.229947,2,222,222,35.8
2024-12-05 08:26:27.723125,2,224,218,35.2
2024-12-05 08:27:26.693042,2,228,222,35.5
2024-12-05 08:28:23.613146,2,228,222,35.2
2024-12-05 08:29:22.693181,2,228,222,35
2024-12-05 08:30:20.933248,2,228,222,34.8
2024-12-05 08:31:20.082985,2,228,222,34.5
2024-12-05 08:32:18.203009,2,228,222,34.8
2024-12-05 08:33:16.564366,2,228,222,34.8
2024-12-05 08:34:15.180236,2,228,222,34.5
2024-12-05 08:35:13.800236,2,228,222,34.5
2024-12-05 08:36:12.360053,2,228,221,34.5
2024-12-05 08:37:10.980112,2,228,222,34.5
2024-12-05 08:38:09.660041,2,228,222,34.5
2024-12-05 08:39:08.182638,2,228,222,34.5
2024-12-05 08:40:06.749842,2,214,210,34.2
2024-12-05 08:41:05.400023,2,214,211,34.5
2024-12-05 08:42:03.969826,2,214,212,34.5
2024-12-05 08:43:03.859799,2,214,211,34.5
2024-12-05 08:44:01.200046,2,214,210,34.2
2024-12-05 08:44:59.71986,2,202,209,35.5
2024-12-05 08:45:58.480067,2,206,207,38.5
2024-12-05 08:46:57.059905,2,209,206,39.8
2024-12-05 08:47:55.463775,2,198,198,40.2
2024-12-05 08:50:51.35502,2,216,209,40.8
2024-12-05 08:51:49.88001,2,207,205,41.2
2024-12-05 09:19:40.341881,0,196,983,36.8
2024-12-05 12:53:02.311527,2,217,212,30.2
2024-12-05 12:54:00.951861,2,241,231,30.2
2024-12-05 13:13:03.914826,0,196,934,40.2
2024-12-05 13:14:02.591548,0,196,974,39.2
2024-12-05 13:15:01.062785,0,196,917,39
2024-12-05 13:15:59.67795,0,196,956,40
2024-12-05 13:16:58.303686,0,196,916,41.2
2024-12-05 13:17:41.874855,2,198,230,-127
2024-12-05 13:17:56.863854,0,196,927,40.8
2024-12-05 13:18:40.464362,2,198,230,-127
2024-12-05 13:18:55.47546,0,196,959,40.2
2024-12-05 13:19:39.04456,2,418,414,-127
2024-12-05 13:19:54.141233,0,196,960,41
2024-12-05 13:20:52.635986,0,196,927,41.8
2024-12-05 13:21:36.49469,2,1430,1427,27.5
2024-12-05 13:22:35.12843,2,1430,1427,27.5
2024-12-05 13:22:50.228389,0,196,1007,38.8
2024-12-05 13:23:33.644474,2,1430,1428,27.5
2024-12-05 13:24:47.012571,0,196,967,40.5
2024-12-05 13:25:23.434579,3,1427,1434,26.8
2024-12-05 13:25:45.61438,0,196,958,41.2
2024-12-05 13:26:22.064618,3,1426,1436,26.8
2024-12-05 13:26:44.387063,0,196,970,40.8
2024-12-05 13:27:20.674836,3,1427,1435,27
2024-12-05 13:27:42.812089,0,196,952,41.5
2024-12-05 13:28:19.234655,3,1426,1435,26.8
2024-12-05 13:28:41.506445,0,196,978,42
2024-12-05 13:29:17.824352,3,1427,1435,27
2024-12-05 13:29:39.953359,0,196,862,41.2
2024-12-05 13:30:16.454681,3,1426,1435,26.8
2024-12-05 13:30:38.802976,0,196,995,40.5
2024-12-05 13:31:14.992242,3,1427,1435,26.8
2024-12-05 13:31:37.197595,0,196,942,42
2024-12-05 13:32:13.604838,3,1426,1436,26.8
2024-12-05 13:33:12.244968,3,1426,1434,26.8
2024-12-05 13:34:10.804653,3,1428,1435,26.8
2024-12-05 13:41:23.079822,0,196,872,38
2024-12-05 13:42:21.805261,0,196,992,36.8
2024-12-05 13:43:20.478052,0,196,983,35.5
2024-12-05 13:44:18.86833,0,196,988,36
2024-12-05 13:45:17.468481,0,196,992,37
2024-12-05 13:46:16.364926,0,196,932,39.2
2024-12-05 13:47:14.640364,0,196,958,38.2
2024-12-05 13:48:13.256014,0,196,949,42
2024-12-05 13:49:11.84657,0,196,942,44.2
2024-12-05 13:50:10.486903,0,196,970,44
2024-12-05 13:51:09.019757,0,196,908,44.8
2024-12-05 13:52:07.629611,0,196,920,43
2024-12-05 13:53:06.189707,0,196,945,43.5
2024-12-05 13:59:39.025339,0,196,915,42.8
2024-12-05 14:00:37.635924,0,196,1006,43
2024-12-05 14:01:36.467513,0,196,987,37.2
2024-12-05 14:02:34.757427,0,196,1006,34
2024-12-05 14:12:21.779349,0,196,962,33.8
2024-12-05 14:13:19.306643,0,196,973,35.5
2024-12-05 14:14:17.836548,0,196,966,39.5
2024-12-05 14:15:16.487509,0,196,831,42
2024-12-05 14:16:15.067652,0,196,985,40
2024-12-05 14:17:13.622323,0,196,950,40.8
2024-12-05 14:18:12.236309,0,196,941,42.8
2024-12-05 14:19:10.82508,0,196,996,42
2024-12-05 14:20:09.407148,0,196,960,37.8
2024-12-05 14:21:07.991638,0,196,944,40.2
2024-12-05 14:22:06.627774,0,196,961,42.5
2024-12-05 14:23:05.219409,0,196,984,40.2
2024-12-05 14:24:03.811205,0,196,1001,36.5
2024-12-05 14:25:02.516434,0,196,969,34.8
2024-12-05 14:26:00.957782,0,196,960,37.8
2024-12-05 14:26:59.585884,0,196,893,40.2
2024-12-05 14:27:58.414504,0,196,1004,40.5
2024-12-05 14:28:56.83253,0,196,822,40.2
2024-12-05 14:29:55.342246,0,196,840,42.5
2024-12-05 14:30:54.578388,0,196,850,42
2024-12-05 14:31:52.695152,0,196,988,42.2
2024-12-05 14:32:52.141617,0,196,968,45.8
2024-12-05 14:33:49.752031,0,196,968,46
2024-12-05 14:34:48.294346,0,196,970,43.5
2024-12-05 14:35:46.907081,0,196,974,45.2
