time,position,h1,h2,at
2024-12-13 13:40:29.939747,2,485,361,31.8
2024-12-13 13:41:09.870308,0,892,566,44
2024-12-13 13:41:23.051662,3,892,560,42.2
2024-12-13 13:41:28.555578,2,478,321,31.5
2024-12-13 13:42:08.46074,0,938,576,45
2024-12-13 13:42:21.707146,3,871,555,42.5
2024-12-13 13:42:27.226805,2,505,322,31
2024-12-13 14:36:09.83753,2,449,313,31.5
2024-12-13 14:36:49.715481,0,832,521,42.2
2024-12-13 14:37:02.897238,3,830,517,42
2024-12-13 14:37:08.34254,2,471,308,31.8
2024-12-13 14:37:48.31686,0,906,599,44
2024-12-13 14:38:01.542064,3,882,570,42.5
2024-12-13 14:38:06.966639,2,448,296,31.8
2024-12-13 14:38:46.897665,0,879,564,42.2
2024-12-13 14:39:00.0879,3,811,514,41
2024-12-13 14:39:05.58308,2,508,362,32
2024-12-13 14:39:45.47807,0,826,523,43.8
2024-12-13 14:51:28.73169,0,913,578,37.8
2024-12-13 14:51:41.798734,3,888,574,39
2024-12-13 14:51:47.367452,2,450,308,29
2024-12-13 14:52:27.381427,0,903,580,40
2024-12-13 14:52:40.351335,3,882,574,40.2
2024-12-13 14:52:46.106901,2,461,337,29.5
2024-12-13 14:53:25.862642,0,858,521,39
2024-12-13 14:53:38.954917,3,820,508,39.5
2024-12-13 14:53:44.464157,2,538,351,30.2
2024-12-13 15:08:04.709695,0,896,558,35.5
2024-12-13 15:08:17.895457,3,890,579,34.8
2024-12-13 15:08:23.382006,2,470,1385,28.2
2024-12-13 15:09:03.268699,0,856,538,38.5
2024-12-13 15:09:16.455932,3,839,521,37.5
2024-12-13 15:09:21.897475,2,494,353,29.5
2024-12-13 16:07:38.919383,0,889,576,31.5
2024-12-13 16:07:52.194095,3,890,584,32.2
2024-12-13 16:07:57.558791,2,440,306,27.5
2024-12-13 16:08:37.50445,0,891,572,33
2024-12-13 16:08:50.674402,3,868,561,34.2
2024-12-13 16:08:56.115847,2,463,308,28.8
2024-12-13 16:48:53.439045,3,824,515,41.5
2024-12-13 16:49:38.387177,0,895,564,41.5
2024-12-13 16:49:51.717126,3,892,565,42
2024-12-13 16:49:56.986101,2,441,291,28.8
2024-12-13 16:50:37.007524,0,902,590,37.8
2024-12-13 16:50:50.226384,3,920,591,38.8
2024-12-13 16:50:55.597205,2,465,302,29.5
2024-12-13 17:35:32.291264,0,883,555,30
2024-12-13 17:35:45.506051,3,879,568,31.5
2024-12-13 17:35:50.931644,2,454,334,27
2024-12-13 17:36:30.922772,0,932,598,32.5
2024-12-13 17:36:44.103045,3,908,587,32.2
2024-12-13 17:36:49.582441,2,424,296,28
2024-12-13 17:37:29.518468,0,915,581,30.2
2024-12-13 17:37:42.762602,3,914,562,31.5
2024-12-13 17:37:48.063398,2,460,1405,28.5
2024-12-13 18:20:27.56106,0,868,540,40.5
2024-12-13 18:20:40.810782,3,818,518,41
2024-12-13 18:20:46.191096,2,486,330,28
2024-12-13 18:21:26.246799,0,937,608,39.5
2024-12-13 18:21:39.366695,3,920,598,38
2024-12-13 18:21:44.741422,2,445,300,28
2024-12-13 18:22:24.801959,0,916,572,38.2
2024-12-13 18:22:37.98221,3,880,569,37.5
2024-12-13 18:22:43.343867,2,436,292,28
2024-12-13 18:23:23.412733,0,943,602,36.5
2024-12-13 19:17:06.058507,0,872,568,39.5
2024-12-13 19:17:19.298257,3,901,596,37.8
2024-12-13 19:17:24.528708,2,444,368,29.5
2024-12-13 19:18:04.639945,0,910,583,38.8
2024-12-13 19:18:17.854402,3,854,566,37.2
2024-12-13 19:18:23.264637,2,455,310,28.8
2024-12-13 19:19:03.195776,0,921,609,38.2
2024-12-13 19:19:16.415725,3,877,558,37.2
