time,position,h1,h2,at
2024-12-12 00:26:53.570695,3,892,583,39.5
2024-12-12 00:27:07.800696,2,511,347,30.2
2024-12-12 00:27:39.216543,0,859,528,41.2
2024-12-12 00:27:52.187068,3,886,576,40.2
2024-12-12 00:28:06.386999,2,512,372,30.8
2024-12-12 00:28:37.836626,0,913,601,42.8
2024-12-12 00:30:55.520758,0,888,584,38.2
2024-12-12 00:30:55.571374,0,883,578,39
2024-12-12 00:30:55.603523,2,456,1402,30.8
2024-12-12 00:30:55.663543,3,909,602,38.2
2024-12-12 00:30:55.681926,2,455,306,29.5
2024-12-12 00:30:55.740925,3,859,560,38.2
2024-12-12 00:31:02.195717,2,426,304,28.2
2024-12-12 00:31:33.539173,0,928,601,37
2024-12-12 00:31:46.629575,3,892,576,37.2
2024-12-12 00:32:00.789473,2,452,305,28.2
2024-12-12 00:32:32.140709,0,918,578,37.8
2024-12-12 00:32:45.136091,3,872,563,38.5
2024-12-12 00:32:59.420254,2,438,317,27.8
2024-12-12 00:33:30.82257,0,939,604,38.2
2024-12-12 00:33:43.760947,3,931,592,36.2
2024-12-12 00:33:58.020946,2,471,316,28
2024-12-12 00:34:29.371771,0,944,599,34.2
2024-12-12 00:34:42.347263,3,913,592,33
2024-12-12 00:34:56.586122,2,442,307,29
2024-12-12 00:35:28.041652,0,909,574,32
2024-12-12 00:35:40.913921,3,916,586,32
2024-12-12 00:35:55.191276,2,482,326,29.2
2024-12-12 00:36:26.536949,0,872,560,35.5
2024-12-12 00:36:39.526366,3,832,562,35
2024-12-12 00:36:53.742535,2,471,361,30.2
2024-12-12 00:37:25.151958,0,861,568,38.5
2024-12-12 00:37:38.068336,3,879,565,37.2
2024-12-12 00:37:52.295276,2,477,403,30.8
2024-12-12 00:38:23.72865,0,930,590,35.5
2024-12-12 00:38:36.672491,3,913,598,33.5
2024-12-12 00:38:50.968463,2,480,336,30
2024-12-12 01:13:33.156375,0,891,577,31.5
2024-12-12 01:13:46.081066,3,898,572,32
2024-12-12 01:15:30.265367,0,926,611,27.5
2024-12-12 01:15:43.255452,3,880,566,28
2024-12-12 01:16:41.836603,3,846,534,31.2
2024-12-12 01:16:56.136854,2,451,315,29.2
2024-12-12 01:17:27.491618,0,846,533,33.5
2024-12-12 01:14:00.255144,2,459,316,26.5
2024-12-12 01:14:31.724584,0,944,602,31
2024-12-12 01:14:44.679522,3,917,593,29.8
2024-12-12 01:14:58.870093,2,428,326,28
2024-12-12 01:15:57.456795,2,462,301,29.2
2024-12-12 01:16:28.936996,0,863,546,31.2
2024-12-12 01:17:40.461235,3,844,543,33.5
2024-12-12 01:17:54.643641,2,448,314,29.8
2024-12-12 01:18:26.05144,0,898,568,35.8
2024-12-12 01:18:39.020928,3,873,558,35.5
2024-12-12 01:18:53.356756,2,471,548,30
2024-12-12 01:19:24.651779,0,873,552,35.8
2024-12-12 01:19:37.617115,3,844,527,35.8
2024-12-12 01:19:51.816858,2,464,330,30.2
2024-12-12 01:20:23.277072,0,904,561,38
2024-12-12 01:20:36.286758,3,868,579,37
2024-12-12 01:20:50.607049,2,524,366,30
2024-12-12 01:21:21.866631,0,889,568,37.8
2024-12-12 01:21:34.787016,3,894,574,37.2
2024-12-12 01:21:49.0216,2,456,326,30.2
2024-12-12 01:22:20.507394,0,852,538,36.8
2024-12-12 01:22:33.451763,3,870,559,36.2
2024-12-12 01:22:47.591251,2,465,439,30.2
2024-12-12 01:23:19.04142,0,869,564,36.2
2024-12-12 01:23:32.016541,3,840,539,36.2
2024-12-12 01:23:46.21668,2,469,332,30.5
2024-12-12 01:24:17.61106,0,931,608,35
2024-12-12 01:24:30.586935,3,922,637,33.8
2024-12-12 01:24:44.812644,2,455,306,29.8
2024-12-12 01:25:16.221697,0,900,572,31.8
2024-12-12 03:10:46.496112,0,922,587,32.8
2024-12-12 03:10:57.29438,3,906,592,30.5
2024-12-12 04:45:27.806561,0,904,572,35.5
2024-12-12 04:45:40.779116,3,888,575,34.5
2024-12-12 04:45:54.961768,2,452,398,32
2024-12-12 04:46:26.338315,0,918,600,35.2
2024-12-12 04:46:39.363302,3,899,590,34.2
2024-12-12 04:46:53.523427,2,450,788,31.8
2024-12-12 04:47:24.974104,0,918,586,36
2024-12-12 04:47:37.938472,3,897,573,34.5
2024-12-12 04:55:40.881222,2,445,298,30.8
2024-12-12 04:56:12.616075,0,917,588,36.8
2024-12-12 04:56:25.265735,3,900,582,36
2024-12-12 08:27:09.423686,0,916,584,44.5
2024-12-12 08:27:21.968577,3,893,574,42
2024-12-12 08:27:35.544087,2,438,3773,32.5
2024-12-12 08:28:07.025671,0,916,582,44.5
2024-12-12 08:28:19.981482,3,889,571,42.8
2024-12-12 08:28:35.764209,2,438,3774,32.5
2024-12-12 08:29:05.553192,0,914,582,45
2024-12-12 08:29:18.601395,3,891,571,43.2
2024-12-12 08:29:32.999918,2,438,4812,32.8
2024-12-12 08:30:05.335614,0,912,579,45
2024-12-12 08:30:17.161561,3,888,569,43.8
2024-12-12 08:30:32.323263,2,438,4812,32.8
2024-12-12 08:31:02.77184,0,912,582,45
2024-12-12 08:31:15.747097,3,888,571,44.2
2024-12-12 08:31:29.952659,2,438,4812,32.8
2024-12-12 08:32:01.349793,0,914,583,45
2024-12-12 08:32:14.358436,3,892,573,44.2
2024-12-12 08:32:28.645732,2,440,4812,32.8
2024-12-12 08:32:59.990201,0,913,582,44.8
2024-12-12 08:33:12.920276,3,894,571,44
2024-12-12 08:33:27.224151,2,438,4812,32.5
2024-12-12 08:33:58.595777,0,914,580,45.2
2024-12-12 08:34:11.759774,3,890,571,44
2024-12-12 08:34:25.715688,2,438,3758,32.5
2024-12-12 08:34:57.840377,0,912,584,44.5
2024-12-12 08:35:10.202574,3,891,572,44
2024-12-12 08:35:24.381051,2,438,3772,32.5
2024-12-12 08:35:57.321576,0,914,580,44.2
2024-12-12 08:36:08.708429,3,892,569,43.5
2024-12-12 08:36:22.921196,2,438,4812,32.5
2024-12-12 08:36:55.397412,0,914,583,44.5
2024-12-12 08:37:07.317106,3,892,570,43.5
2024-12-12 08:37:22.399971,2,438,4812,32.5
2024-12-12 08:37:52.88985,0,910,582,44.5
2024-12-12 08:38:05.924407,3,893,571,43.2
2024-12-12 08:38:20.105798,2,438,3771,32.8
2024-12-12 08:38:51.489439,0,913,582,44.5
2024-12-12 08:39:04.464172,3,891,570,43.8
2024-12-12 08:39:18.691558,2,437,2727,32.8
2024-12-12 08:39:50.155688,0,912,582,45.2
2024-12-12 08:40:03.104648,3,891,570,43.8
2024-12-12 08:40:17.300721,2,438,4812,32.8
2024-12-12 09:37:40.055642,3,888,568,40.8
2024-12-12 09:37:54.294967,2,438,564,32.5
2024-12-12 09:38:25.672599,0,916,582,37.5
2024-12-12 09:38:38.687756,3,889,570,40.8
2024-12-12 09:38:52.888073,2,438,306,32.5
2024-12-12 09:39:24.271766,0,912,582,37.8
2024-12-12 09:39:37.228394,3,890,569,41.2
2024-12-12 09:39:51.629075,2,453,412,32.5
2024-12-12 09:40:22.868475,0,906,577,38
2024-12-12 09:40:35.903859,3,886,575,41
2024-12-12 09:40:50.046208,2,446,299,32.8
2024-12-12 09:41:21.423721,0,904,574,38.5
2024-12-12 09:41:34.463506,3,878,569,41.2
2024-12-12 09:41:48.772749,2,444,298,33.2
2024-12-12 09:42:20.020206,0,902,579,38.8
2024-12-12 09:42:33.161569,3,883,571,41.2
2024-12-12 09:42:47.220229,2,441,294,33.5
2024-12-12 12:04:04.59085,0,909,594,34.8
2024-12-12 12:04:09.066678,3,888,574,34.2
2024-12-12 12:04:23.223571,2,458,308,31.5
2024-12-12 12:05:03.234433,0,902,581,34.5
2024-12-12 12:05:07.618861,3,888,583,34
2024-12-12 12:05:21.966009,2,472,355,31.5
2024-12-12 12:06:01.831013,0,891,568,34.5
2024-12-12 12:06:06.201034,3,882,570,34
2024-12-12 12:06:20.433342,2,441,310,31.8
2024-12-12 13:26:25.059811,2,458,322,30
2024-12-12 13:27:04.970981,0,923,590,33.5
2024-12-12 13:27:09.410047,3,895,574,32.8
2024-12-12 13:27:23.621248,2,444,320,30.2
2024-12-12 13:28:03.57173,0,919,595,32.5
2024-12-12 13:28:07.991141,3,906,591,31.8
2024-12-12 13:28:22.3112,2,442,302,30.8
2024-12-12 13:29:02.308147,0,907,600,34.8
2024-12-12 13:29:06.551045,3,911,588,34
2024-12-12 14:00:17.2671,0,929,611,33.2
2024-12-12 14:00:21.548955,3,908,575,33
2024-12-12 14:00:35.790065,2,442,312,31.5
2024-12-12 14:01:15.802601,0,882,566,34.5
2024-12-12 14:01:20.163372,3,894,568,35.5
2024-12-12 14:01:34.404303,2,465,1504,31.5
2024-12-12 14:02:14.293715,0,882,557,35.8
2024-12-12 14:02:18.707928,3,866,554,36.8
2024-12-12 14:02:32.984194,2,452,328,31.5
2024-12-12 14:03:12.903401,0,860,571,36.8
2024-12-12 14:03:17.32104,3,872,570,37.8
2024-12-12 14:03:31.585489,2,454,333,32
2024-12-12 14:04:11.535682,0,905,573,36.2
2024-12-12 14:04:15.960362,3,882,564,36.5
2024-12-12 14:30:52.183601,2,420,266,30.5
2024-12-12 14:31:32.123043,0,934,601,37.8
2024-12-12 14:31:36.525458,3,908,598,34.5
2024-12-12 14:31:50.743714,2,453,279,31
2024-12-12 14:32:30.681591,0,949,604,36.8
2024-12-12 14:32:35.099436,3,894,584,35.5
2024-12-12 14:32:49.356941,2,459,326,32.2
2024-12-12 14:33:29.301103,0,881,557,36
2024-12-12 14:53:01.187253,0,906,576,40
2024-12-12 14:53:19.820329,2,522,374,29.8
2024-12-12 14:53:59.758238,0,914,605,39.5
2024-12-12 14:54:04.214655,3,908,596,39.8
2024-12-12 14:54:18.415632,2,469,328,30.5
2024-12-12 14:54:58.370115,0,892,568,39.2
2024-12-12 14:55:02.790222,3,889,578,39.8
2024-12-12 14:55:16.981164,2,470,325,30.2
2024-12-12 14:55:56.985979,0,896,568,39
2024-12-12 14:56:01.392403,3,913,578,39.8
2024-12-12 15:42:49.440046,0,894,574,33.2
2024-12-12 15:42:53.94839,3,890,567,33.2
2024-12-12 15:43:08.038544,2,452,304,29.8
2024-12-12 15:43:47.994691,0,928,592,33
2024-12-12 15:43:52.423424,3,910,592,32.5
2024-12-12 15:44:06.65065,2,442,302,30.2
2024-12-12 15:44:46.650222,0,914,578,31.2
2024-12-12 15:44:51.015625,3,898,582,31
2024-12-12 15:45:05.259847,2,445,302,30.8
2024-12-12 16:04:18.491438,0,861,550,35.5
2024-12-12 16:04:22.918386,3,864,540,37
2024-12-12 16:04:37.107065,2,474,316,31
2024-12-12 16:05:17.051653,0,862,556,36.2
2024-12-12 16:05:21.49121,3,862,579,37.5
2024-12-12 16:05:35.791598,2,427,316,31.2
2024-12-12 16:06:15.659305,0,939,608,35.2
2024-12-12 16:06:20.074582,3,888,570,36
2024-12-12 16:06:34.263978,2,450,319,31.5
2024-12-12 16:07:14.325338,0,880,594,37.8
2024-12-12 16:07:18.806852,3,863,559,37.2
2024-12-12 16:28:43.257383,0,880,567,38.8
2024-12-12 16:28:47.766096,3,842,538,38.8
2024-12-12 16:29:01.989984,2,443,301,31.2
2024-12-12 16:29:41.882204,0,839,518,39.2
2024-12-12 16:29:46.2963,3,816,514,39
2024-12-12 16:30:00.48614,2,494,346,30.8
2024-12-12 16:30:40.491231,0,850,520,39.8
2024-12-12 16:30:44.906264,3,835,519,40.5
2024-12-12 16:31:39.063482,0,840,522,42
2024-12-12 16:31:43.513141,3,886,579,41.8
2024-12-12 16:31:57.726247,2,442,278,30.5
2024-12-12 17:22:25.983325,0,914,567,32.5
2024-12-12 17:22:30.423041,3,885,561,32.5
2024-12-12 17:22:44.568395,2,452,304,29
2024-12-12 17:23:24.499446,0,911,589,34
2024-12-12 17:23:28.958837,3,907,571,33.5
2024-12-12 17:23:43.13892,2,430,339,29.5
2024-12-12 17:24:23.178822,0,850,532,36
2024-12-12 17:24:27.568271,3,838,546,35.5
2024-12-12 17:24:41.734851,2,518,388,30
2024-12-12 17:58:38.28368,3,888,558,36.8
2024-12-12 17:58:52.450082,2,474,321,30.8
2024-12-12 17:59:32.453802,0,892,554,39
2024-12-12 17:59:36.890454,3,876,547,37.8
2024-12-12 17:59:51.079857,2,452,313,31.2
2024-12-12 18:00:31.061584,0,899,588,37.8
2024-12-12 18:00:35.51157,3,910,589,37.5
2024-12-12 18:00:49.712006,2,454,332,32.5
2024-12-12 18:01:29.671433,0,874,561,36.5
2024-12-12 18:01:34.131921,3,874,557,38.2
2024-12-12 18:36:39.01519,0,886,558,33.5
2024-12-12 18:36:43.490359,3,862,557,34
2024-12-12 18:36:57.647579,2,486,318,30.5
2024-12-12 18:37:37.703855,0,916,580,35.5
2024-12-12 18:37:42.052183,3,899,577,35.5
2024-12-12 18:37:56.188731,2,491,374,30.5
2024-12-12 18:38:36.17376,0,864,558,36.5
2024-12-12 18:38:40.665902,3,849,649,37
2024-12-12 18:38:54.806454,2,494,304,31.2
2024-12-12 18:47:42.151625,2,497,336,29.5
2024-12-12 18:48:22.158191,0,896,565,39.8
2024-12-12 18:48:26.618722,3,861,553,40
2024-12-12 18:48:40.758082,2,433,294,29.5
2024-12-12 18:49:20.754527,0,854,537,39.8
2024-12-12 18:49:25.174736,3,841,528,41.5
2024-12-12 18:49:39.349965,2,518,380,28.5
2024-12-12 18:50:19.389949,0,890,564,39
2024-12-12 18:50:23.789121,3,870,570,40.2
2024-12-12 18:50:37.93508,2,447,331,28.2
2024-12-12 18:51:17.970623,0,911,596,39.5
2024-12-12 18:51:22.370242,3,898,583,40.2
2024-12-12 18:51:36.545981,2,458,295,28.2
2024-12-12 18:52:16.505879,0,890,576,38
2024-12-12 18:52:20.940619,3,874,588,38.2
2024-12-12 18:52:35.066811,2,485,355,28.5
2024-12-12 18:53:15.137782,0,906,574,38.8
2024-12-12 18:53:19.622965,3,892,583,39.2
2024-12-12 18:53:33.705313,2,454,1494,28.5
