time,position,h1,h2,at
2024-12-08 09:44:35.98395,0,908,565,41.2
2024-12-08 09:44:48.460006,3,898,573,41.8
2024-12-08 10:57:04.369144,3,887,570,38.2
2024-12-08 10:57:50.379951,0,863,570,40.8
2024-12-08 10:58:03.065052,3,898,559,39.8
2024-12-08 10:58:17.679974,2,566,308,35.2
2024-12-08 10:59:01.529896,3,884,571,40.2
2024-12-08 10:59:16.075604,2,450,311,35.2
2024-12-08 10:59:47.608332,0,916,586,40.5
2024-12-08 11:00:58.747835,3,884,579,41
2024-12-08 11:01:57.303215,3,899,591,39
2024-12-08 15:10:14.662169,2,464,350,29.2
2024-12-08 15:15:07.516239,2,454,314,29.2
2024-12-08 15:17:36.04497,0,878,551,29.8
2024-12-08 15:18:03.21986,2,477,377,29
2024-12-08 15:18:47.209544,3,903,588,29.5
2024-12-08 15:19:01.814264,2,453,310,28.8
2024-12-08 18:02:06.873358,2,463,301,28.8
2024-12-08 18:02:50.898987,3,916,588,29.2
2024-12-08 18:03:36.794762,0,906,567,29.5
2024-12-08 18:03:49.344591,3,889,571,31
2024-12-08 18:04:04.050775,2,458,321,29.5
2024-12-08 18:04:35.405634,0,909,571,30.8
2024-12-08 18:04:47.950107,3,891,582,32
2024-12-08 18:24:07.22308,0,894,586,33.5
2024-12-08 18:30:11.38974,3,886,571,35
2024-12-08 18:30:26.050805,2,442,312,27
2024-12-08 18:46:34.846871,0,894,572,35
2024-12-08 18:47:02.14141,2,452,314,29
2024-12-08 18:49:30.624068,0,836,557,36.5
2024-12-08 18:50:41.829493,3,905,598,36.2
2024-12-08 18:50:56.474277,2,470,392,28.8
2024-12-08 19:09:15.112686,3,920,603,35
2024-12-08 19:33:27.435316,0,894,561,33.2
2024-12-08 19:33:39.934547,3,868,552,33.5
2024-12-08 19:33:54.60547,2,480,344,26.5
2024-12-08 19:34:25.910106,0,905,584,34.2
2024-12-08 19:34:53.205096,2,471,342,26.5
2024-12-08 19:35:37.12564,3,881,565,36.2
2024-12-08 19:36:50.383547,2,478,302,26.5
2024-12-08 19:37:34.317302,3,880,578,38.2
2024-12-08 19:37:48.99294,2,479,316,26.5
2024-12-08 19:58:04.756738,3,899,578,34.5
2024-12-08 19:58:50.723767,0,872,546,35.8
2024-12-08 19:59:18.003026,2,466,416,27.2
2024-12-08 20:00:16.613764,2,447,292,27.8
2024-12-08 20:00:47.904929,0,887,558,35.5
2024-12-08 20:01:00.545949,3,881,565,34.5
2024-12-08 20:01:15.214038,2,456,311,28.5
2024-12-08 20:17:36.600959,3,915,572,32.8
2024-12-08 20:17:51.385824,2,455,317,29.2
2024-12-08 20:18:22.64683,0,904,577,34.8
2024-12-08 20:18:49.886079,2,448,309,29.5
2024-12-08 20:19:21.187046,0,850,529,35
2024-12-08 20:19:33.861835,3,846,530,34
2024-12-08 20:20:19.813126,0,898,568,35.8
2024-12-08 20:20:32.412716,3,901,589,34.2
2024-12-08 20:20:47.052728,2,463,331,30
2024-12-08 20:21:31.063779,3,901,589,33.8
2024-12-08 20:21:45.669075,2,462,317,28.8
2024-12-08 20:22:16.970772,0,920,600,33.5
2024-12-08 20:22:44.298832,2,490,346,29
2024-12-08 20:34:27.361452,2,470,318,28
2024-12-08 20:35:57.58369,0,945,602,30.5
2024-12-08 20:36:09.909615,3,884,571,29.5
2024-12-08 20:36:24.728907,2,466,325,28
2024-12-08 20:36:55.850787,0,908,583,32.2
2024-12-08 20:37:23.100927,2,477,332,28.2
2024-12-08 20:38:21.705209,2,516,388,28.8
2024-12-08 22:15:33.765505,0,897,570,29.2
2024-12-08 22:15:46.335126,3,888,573,30
2024-12-08 22:16:01.056145,2,482,326,26
2024-12-08 22:16:32.350779,0,856,530,30.5
2024-12-08 22:16:44.939538,3,845,559,31.8
2024-12-08 22:16:59.705395,2,510,350,25.8
2024-12-08 22:17:43.565572,3,878,568,32.8
2024-12-08 22:17:58.187548,2,474,315,25.5
2024-12-08 22:19:40.719177,3,910,581,27.8
2024-12-08 22:22:23.921704,0,894,580,30
2024-12-08 22:22:36.501306,3,874,553,30.2
2024-12-08 22:24:33.662367,3,909,623,31.5
2024-12-08 22:24:48.502646,2,490,352,28.2
2024-12-08 22:25:32.284469,3,884,575,32.5
2024-12-08 22:25:46.948453,2,517,376,28.5
2024-12-08 22:26:18.249122,0,947,602,32.5
2024-12-08 01:27:32.248537,0,900,570,23.2
2024-12-08 01:28:57.736978,2,455,2532,25.8
2024-12-08 01:29:29.348805,0,914,595,24.8
2024-12-08 01:29:41.885317,3,853,548,25.8
2024-12-08 01:30:28.003774,0,861,534,28.2
2024-12-08 04:34:03.37517,0,902,568,31.5
2024-12-08 04:34:15.946203,3,873,562,30.5
2024-12-08 04:35:01.933379,0,914,591,32.5
2024-12-08 04:35:14.463521,3,900,594,31.5
2024-12-08 04:36:27.627414,2,464,312,29.2
2024-12-08 04:37:57.710749,0,926,592,30
2024-12-08 04:38:24.782639,2,442,291,29.2
2024-12-08 07:37:38.847774,0,874,577,40.2
2024-12-08 07:38:49.917698,3,890,572,42
2024-12-08 07:39:04.488005,2,428,332,32.2
2024-12-08 07:39:48.518751,3,855,546,41
2024-12-08 07:40:03.108914,2,473,444,33
2024-12-08 07:40:47.075014,3,902,568,42
2024-12-08 08:46:00.33241,0,835,520,44.5
2024-12-08 08:46:27.478142,2,488,337,32.2
2024-12-08 08:47:11.465356,3,881,714,45.2
2024-12-08 08:48:24.669595,2,463,1392,33.5
2024-12-08 08:48:56.164435,0,912,580,39.5
2024-12-08 08:49:08.595642,3,888,577,39.5
2024-12-08 08:49:23.216151,2,448,306,33.5
2024-12-08 08:49:54.670605,0,908,574,39.2
2024-12-08 08:50:07.237072,3,876,561,40.2
2024-12-08 09:08:55.061737,2,452,633,34.5
2024-12-08 09:09:26.567959,0,875,552,41.5
2024-12-08 09:09:39.114504,3,837,525,41
2024-12-08 09:09:53.668127,2,478,332,34.8
2024-12-08 09:10:25.288878,0,914,579,44.5
2024-12-08 09:10:37.673466,3,900,598,42.8
2024-12-08 09:11:23.741017,0,898,569,40.8
2024-12-08 09:11:50.830397,2,485,331,34.8
2024-12-08 09:12:34.970052,3,884,552,43.8
2024-12-08 09:45:03.009593,2,446,416,34.8
2024-12-08 09:45:34.504185,0,892,580,39.5
2024-12-08 09:45:47.063091,3,876,569,41.2
2024-12-08 09:47:44.221276,3,868,551,41.2
2024-12-08 09:49:41.427324,3,885,580,38.8
2024-12-08 09:50:27.476469,0,863,546,42
2024-12-08 09:50:40.003484,3,856,540,43.2
2024-12-08 10:58:48.995174,0,893,569,41.2
2024-12-08 11:00:00.251015,3,891,577,39.2
2024-12-08 11:00:14.867383,2,470,328,35
2024-12-08 11:00:46.167019,0,904,582,40.8
2024-12-08 11:01:13.379233,2,459,297,34
2024-12-08 11:01:44.757503,0,921,587,39.2
2024-12-08 11:02:11.855484,2,436,390,34.8
2024-12-08 15:14:40.27447,0,893,568,29.5
2024-12-08 15:14:52.834816,3,892,585,28.8
2024-12-08 15:15:38.870934,0,922,598,28.5
2024-12-08 15:15:51.461501,3,909,600,27.2
2024-12-08 15:16:06.059927,2,444,312,29.5
2024-12-08 15:16:37.499128,0,907,575,28.5
2024-12-08 18:05:02.651345,2,447,307,29
2024-12-08 18:05:46.575885,3,905,565,29
2024-12-08 18:06:01.286806,2,480,348,29.2
2024-12-08 18:06:32.586879,0,904,575,29
2024-12-08 18:25:05.849519,0,901,593,33.8
2024-12-08 18:25:33.082577,2,508,396,28
2024-12-08 18:26:31.764332,2,463,338,27
2024-12-08 18:27:03.035925,0,912,590,35
2024-12-08 18:27:15.802572,3,884,584,35.2
2024-12-08 18:28:14.233632,3,881,574,36
2024-12-08 18:28:28.915221,2,449,285,27
2024-12-08 18:50:29.225481,0,886,562,36.8
2024-12-08 18:51:27.849936,0,921,596,37
2024-12-08 18:52:26.411713,0,882,561,36.5
2024-12-08 18:52:38.980919,3,872,575,36.2
2024-12-08 18:52:53.780929,2,462,321,29
2024-12-08 18:53:37.606325,3,887,581,36.5
2024-12-08 18:53:52.351506,2,457,298,29.5
2024-12-08 18:54:36.271872,3,891,584,34.2
2024-12-08 18:54:50.897133,2,453,294,29.5
2024-12-08 19:10:13.653488,3,909,596,31.5
2024-12-08 19:10:59.671432,0,896,572,31
2024-12-08 19:11:26.926585,2,454,794,28.8
2024-12-08 19:12:25.53523,2,452,590,28.5
2024-12-08 19:13:09.495428,3,894,572,33.8
2024-12-08 19:14:08.052956,3,837,555,35.8
2024-12-08 19:34:38.565406,3,903,590,34.5
2024-12-08 19:35:24.516218,0,908,574,35.8
2024-12-08 19:35:51.806206,2,458,343,26.8
2024-12-08 19:36:23.127801,0,934,585,38
2024-12-08 19:36:35.711547,3,886,599,37.2
2024-12-08 19:37:21.683795,0,901,560,37.2
2024-12-08 20:01:46.519968,0,880,554,37
2024-12-08 20:01:59.154209,3,880,564,34.8
2024-12-08 20:02:45.125048,0,893,577,38
2024-12-08 20:04:10.995706,2,456,309,29
2024-12-08 20:07:06.77602,2,461,306,28.8
2024-12-08 20:07:38.074656,0,879,554,37.5
2024-12-08 20:19:48.541972,2,526,373,30
2024-12-08 01:27:44.657376,3,892,577,24.8
2024-12-08 01:27:59.252997,2,439,326,25
2024-12-08 01:28:30.850573,0,935,608,25.2
2024-12-08 01:28:43.251497,3,920,598,25.8
2024-12-08 01:29:56.42099,2,452,445,25.8
2024-12-08 01:30:40.542044,3,853,537,27.8
2024-12-08 01:30:54.97246,2,477,330,25.5
2024-12-08 01:31:26.567943,0,887,564,29.8
2024-12-08 01:32:25.175992,0,862,543,30.2
2024-12-08 04:34:30.496036,2,448,304,30
2024-12-08 04:35:29.003409,2,452,436,29.2
2024-12-08 04:36:00.623435,0,923,593,34
2024-12-08 04:36:13.067296,3,923,586,33
2024-12-08 04:38:10.287646,3,905,577,30.2
2024-12-08 07:37:51.307527,3,874,561,41.2
2024-12-08 07:38:05.992318,2,442,305,31.8
2024-12-08 07:38:37.3971,0,906,577,41.2
2024-12-08 07:39:36.004677,0,893,555,41
2024-12-08 07:40:34.744073,0,905,579,43.2
2024-12-08 07:41:01.704884,2,442,329,33.2
2024-12-08 08:46:12.823367,3,829,530,43.8
2024-12-08 08:46:58.908125,0,914,565,45.8
2024-12-08 08:47:26.034348,2,458,438,32.2
2024-12-08 08:48:10.070273,3,903,578,42.5
2024-12-08 09:10:52.269547,2,444,327,34.8
2024-12-08 09:46:01.624752,2,470,326,35.5
2024-12-08 09:46:33.106641,0,912,562,40.2
2024-12-08 09:46:45.650559,3,896,564,42
2024-12-08 09:47:31.701151,0,891,554,40.8
2024-12-08 09:47:58.782136,2,449,310,35.5
2024-12-08 09:48:42.842183,3,902,585,39.2
2024-12-08 09:49:55.96393,2,431,1397,35.8
