time,position,h1,h2,at
2024-12-03 12:51:53.839508,2,1282,1284,24
2024-12-03 12:52:36.973566,0,486,992,45.8
2024-12-03 13:18:00.630964,0,196,979,32.8
2024-12-03 13:18:15.829937,2,1275,1280,24.5
2024-12-03 13:18:59.156857,0,198,958,41.2
2024-12-03 13:20:56.215107,0,198,930,45
2024-12-03 13:21:11.609463,2,1273,1278,24.5
2024-12-03 13:22:10.219979,2,1274,1278,24.5
2024-12-03 13:25:06.00051,2,1276,1278,24.5
2024-12-03 13:26:04.569481,2,1274,1278,24.5
2024-12-03 13:26:47.784095,0,196,946,47.8
2024-12-03 13:27:46.398573,0,196,913,47
2024-12-03 13:28:45.074154,0,196,887,45.8
2024-12-03 13:29:00.34212,2,1276,1278,24.5
2024-12-03 13:29:43.575106,0,196,948,44.2
2024-12-03 13:30:42.165771,0,196,956,45
2024-12-03 13:34:57.925064,2,1275,1278,24.5
2024-12-03 01:33:40.683898,0,196,887,33.8
2024-12-03 01:35:37.851061,0,196,974,30.8
2024-12-03 01:43:26.558384,0,196,975,36
2024-12-03 01:44:25.178528,0,196,971,37.8
2024-12-03 01:45:23.785946,0,196,923,38
2024-12-03 01:47:20.946464,0,196,958,38.8
2024-12-03 01:59:04.128252,0,196,426,36.2
2024-12-03 03:50:23.650059,0,196,990,35.8
2024-12-03 03:52:21.291696,0,196,978,36.2
2024-12-03 03:53:19.557353,0,196,968,38.2
2024-12-03 04:20:40.127055,0,196,1006,36.8
2024-12-03 04:54:50.844799,0,196,953,41
2024-12-03 04:56:47.972505,0,196,761,43
2024-12-03 04:57:46.962972,0,196,998,41.2
2024-12-03 05:09:29.700729,0,196,989,36.8
2024-12-03 05:11:26.865663,0,196,948,37.5
2024-12-03 05:23:10.088076,0,196,744,42
2024-12-03 05:24:08.586481,0,196,846,42.5
2024-12-03 05:25:07.626179,0,196,980,44.8
2024-12-03 05:26:05.761994,0,196,869,44.5
2024-12-03 05:39:46.129606,0,196,955,43.2
2024-12-03 05:43:40.447981,0,196,848,41
2024-12-03 05:57:20.749671,0,196,949,43.8
2024-12-03 05:58:19.739948,0,196,990,44.2
2024-12-03 06:17:06.84167,0,196,845,45.5
2024-12-03 06:18:05.679039,0,196,982,44.5
2024-12-03 06:29:48.407026,0,474,978,49.2
2024-12-03 08:28:56.802432,0,196,976,40
2024-12-03 08:29:55.458223,0,196,867,40.2
2024-12-03 08:45:32.907936,0,196,926,45.5
2024-12-03 08:47:30.23872,0,196,969,47.2
2024-12-03 08:50:25.844869,0,460,970,48.2
2024-12-03 09:35:21.489877,0,196,974,34.2
2024-12-03 09:36:20.206734,0,196,972,38.2
2024-12-03 09:38:17.038204,0,196,937,41.8
2024-12-03 10:57:31.289005,2,1277,1282,24.8
2024-12-03 10:58:21.83217,0,196,982,39
2024-12-03 10:59:20.168032,0,196,760,36
2024-12-03 11:10:20.1871,2,1276,1282,23.8
2024-12-03 11:12:17.377379,2,1277,1284,23.8
2024-12-03 11:13:00.474874,0,196,956,41.5
2024-12-03 11:13:59.042652,0,196,960,42.2
2024-12-03 11:24:00.477448,2,1277,1282,23.8
2024-12-03 11:24:43.606069,0,196,940,40.8
2024-12-03 11:26:41.440861,0,196,982,45.2
2024-12-03 11:33:31.006494,0,198,973,43.2
2024-12-03 11:33:46.40787,2,1277,1282,24.5
2024-12-03 11:35:43.597662,2,772,1281,24.8
2024-12-03 11:43:16.944897,0,196,877,36.8
2024-12-03 11:44:16.026354,0,196,1000,35.5
2024-12-03 11:49:08.784935,0,196,1002,32.5
2024-12-03 11:50:22.489421,2,3840,1282,24
2024-12-03 11:57:55.842648,0,196,748,40
2024-12-03 11:59:09.829867,2,1276,1282,24
2024-12-03 12:00:51.570272,0,196,903,44.8
2024-12-03 12:01:06.970225,2,1278,1282,24
2024-12-03 12:06:43.061053,0,196,928,45.8
2024-12-03 12:07:42.036846,0,196,989,46.2
2024-12-03 12:08:40.297912,0,196,846,42
2024-12-03 12:08:55.789802,2,1277,1282,24.2
2024-12-03 12:09:38.830314,0,196,952,45.5
2024-12-03 12:09:54.289382,2,1279,1282,24.5
2024-12-03 12:10:37.648047,0,196,1000,44.8
2024-12-03 12:16:44.479443,2,1278,1282,24.5
2024-12-03 12:17:27.6889,0,463,962,45.8
2024-12-03 12:18:26.276569,0,506,956,47.2
2024-12-03 12:18:41.659732,2,1277,1281,24.8
2024-12-03 12:20:23.406952,0,478,972,45.2
2024-12-03 12:20:38.899657,2,1276,1281,24.8
2024-12-03 12:31:23.389815,2,1275,1280,24.8
2024-12-03 12:33:20.549619,2,1279,1281,24.8
2024-12-03 12:34:03.699877,0,451,728,47.8
2024-12-03 12:35:17.789672,2,1279,1281,24.8
2024-12-03 12:41:09.350402,2,1279,1283,24.2
2024-12-03 12:41:52.469314,0,483,894,41.5
2024-12-03 12:42:51.046112,0,452,728,44.2
2024-12-03 12:43:06.490547,2,1282,1283,24.2
2024-12-03 12:43:49.757237,0,448,947,46.5
2024-12-03 12:45:03.669755,2,1280,1284,24.2
2024-12-03 12:52:52.409594,2,1280,1284,24
2024-12-03 12:55:48.219882,2,1279,1283,24
2024-12-03 12:56:46.77988,2,1278,1282,24
2024-12-03 12:57:45.370006,2,1276,1281,24.2
2024-12-03 12:58:44.019831,2,1278,1281,24.2
2024-12-03 12:59:42.549917,2,1276,1280,24.2
2024-12-03 13:00:41.139952,2,1274,1280,24.2
2024-12-03 13:01:39.789793,2,1277,1280,24.2
2024-12-03 13:02:38.329836,2,1275,1280,24.2
2024-12-03 13:03:36.93979,2,1275,1280,24.2
2024-12-03 13:04:35.560511,2,1276,1280,24.5
2024-12-03 13:05:34.129817,2,1274,1280,24.5
2024-12-03 13:06:34.289912,2,1276,1279,24.5
2024-12-03 13:07:31.300072,2,1275,1278,24.5
2024-12-03 13:08:29.86978,2,1276,1278,24.5
2024-12-03 13:09:28.49972,2,1276,1278,24.5
2024-12-03 13:10:27.089919,2,1277,1280,24.5
2024-12-03 13:11:25.679937,2,1278,1280,24.5
2024-12-03 13:12:24.250127,2,1276,1280,24.5
2024-12-03 13:13:22.879901,2,1275,1278,24.5
2024-12-03 13:14:21.459801,2,1275,1278,24.5
2024-12-03 13:15:20.049883,2,1277,1280,24.5
2024-12-03 13:16:18.660893,2,1277,1279,24.5
2024-12-03 01:34:39.23024,0,196,422,31.5
2024-12-03 01:46:22.348275,0,196,868,38.8
2024-12-03 02:00:02.698826,0,196,948,37.2
2024-12-03 02:01:01.24133,0,196,984,39.2
2024-12-03 02:01:59.856046,0,196,662,34.2
2024-12-03 02:02:58.467373,0,196,984,35.2
2024-12-03 03:54:18.047319,0,196,964,39.8
2024-12-03 03:55:16.702098,0,196,994,39.8
2024-12-03 04:42:09.169902,0,196,984,36.8
2024-12-03 04:44:06.477216,0,196,968,34.2
2024-12-03 04:58:45.968007,0,196,956,39.2
2024-12-03 04:59:43.793248,0,196,959,41
2024-12-03 05:12:25.458679,0,196,980,41.2
2024-12-03 05:15:21.238129,0,196,958,43.8
2024-12-03 05:27:04.938904,0,196,758,42.8
2024-12-03 05:30:00.170679,0,196,962,40.5
2024-12-03 05:30:59.051614,0,196,974,39.8
2024-12-03 05:42:41.892004,0,196,854,45
2024-12-03 05:44:39.0492,0,196,962,43
2024-12-03 05:45:37.969192,0,196,979,41.8
2024-12-03 05:59:17.960565,0,196,973,45.5
2024-12-03 06:00:16.651401,0,197,962,43.2
2024-12-03 06:19:03.898531,0,196,968,44
2024-12-03 06:20:02.449227,0,196,920,46.8
2024-12-03 06:21:59.805257,0,198,964,46.5
2024-12-03 07:10:49.453054,0,196,989,44
2024-12-03 07:11:47.993948,0,196,754,39.5
2024-12-03 07:13:45.196251,0,196,961,40.8
2024-12-03 07:14:43.717708,0,196,953,42.5
2024-12-03 08:30:54.054157,0,196,965,43.5
2024-12-03 08:31:52.705418,0,196,956,43.2
2024-12-03 08:33:49.90622,0,196,990,40.8
2024-12-03 08:46:31.699768,0,196,976,46.2
2024-12-03 08:48:28.733899,0,198,968,47.8
2024-12-03 09:37:18.432781,0,196,867,40.2
2024-12-03 09:39:15.55942,0,196,762,41.5
2024-12-03 09:40:14.175102,0,196,969,40.8
2024-12-03 10:58:29.889411,2,1276,1282,24.8
2024-12-03 10:59:28.444202,2,1276,1282,24.8
2024-12-03 11:02:24.199169,2,1277,1282,24.8
2024-12-03 11:14:14.496843,2,1276,1282,23.8
2024-12-03 11:16:54.800373,0,196,980,43.8
2024-12-03 11:17:53.431086,0,196,956,43.2
2024-12-03 11:18:08.937336,2,1276,1282,23.5
2024-12-03 11:24:59.057123,2,1277,1284,24.8
2024-12-03 11:25:42.140729,0,196,854,44.8
2024-12-03 11:25:57.617207,2,1277,1279,25
2024-12-03 11:26:56.266955,2,1276,1282,24.8
2024-12-03 11:27:39.372713,0,198,964,40.8
2024-12-03 11:34:29.541458,0,198,1013,39.8
2024-12-03 11:34:45.027029,2,1279,1282,24.5
2024-12-03 11:36:26.892525,0,196,971,44
2024-12-03 11:50:07.205479,0,196,744,38
2024-12-03 11:51:05.897319,0,196,973,42.2
2024-12-03 11:51:21.100473,2,1279,1282,24.2
2024-12-03 11:52:19.639628,2,1278,1282,24.2
2024-12-03 11:58:11.211108,2,1278,1282,24
2024-12-03 11:58:54.33343,0,196,980,42.2
2024-12-03 11:59:52.969347,0,196,972,43.2
2024-12-03 12:00:08.430025,2,1278,1282,24
2024-12-03 12:01:50.41424,0,196,958,43.5
2024-12-03 12:02:05.619791,2,1281,1283,24
2024-12-03 12:02:48.972465,0,196,1008,40.5
2024-12-03 12:03:47.338053,0,196,924,38.2
2024-12-03 12:10:52.919693,2,1277,1281,24.5
2024-12-03 12:11:51.539521,2,1278,1282,24.5
2024-12-03 12:12:50.100345,2,1278,1282,24.5
2024-12-03 12:13:33.375102,0,198,632,44.8
2024-12-03 12:13:48.682887,2,1279,1282,24.5
2024-12-03 12:15:30.506918,0,462,945,47.2
2024-12-03 12:21:22.137951,0,469,946,46.2
2024-12-03 12:23:19.17523,0,460,952,48.2
2024-12-03 12:24:17.904907,0,467,954,47.5
2024-12-03 12:24:33.219799,2,1277,1281,24.8
2024-12-03 12:32:06.537421,0,579,963,51.2
2024-12-03 12:32:21.979665,2,1276,1280,24.8
2024-12-03 12:33:05.212047,0,472,993,50.5
2024-12-03 12:34:19.160243,2,1279,1282,24.8
2024-12-03 12:35:02.59326,0,474,976,46.2
2024-12-03 12:36:00.980308,0,475,996,46.2
2024-12-03 12:44:05.089454,2,1282,1284,24.2
2024-12-03 12:44:48.263414,0,438,932,47.8
2024-12-03 12:47:44.270056,0,498,852,46
2024-12-03 12:53:35.614877,0,477,852,45.5
2024-12-03 12:53:50.990181,2,1278,1282,24
2024-12-03 12:54:34.209978,0,480,873,45
2024-12-03 12:54:49.639569,2,1279,1284,24
2024-12-03 13:19:57.584893,0,198,956,43.2
2024-12-03 13:20:12.989736,2,1275,1278,24.5
2024-12-03 13:21:54.840417,0,196,723,42.8
2024-12-03 13:22:53.385041,0,196,925,43
2024-12-03 13:23:08.769773,2,1274,1280,24.5
2024-12-03 13:24:50.5982,0,196,996,41
2024-12-03 13:29:58.96979,2,1276,1278,24.5
2024-12-03 13:30:57.569475,2,1275,1278,24.5
2024-12-03 13:31:40.781698,0,196,924,46.5
2024-12-03 13:31:56.089735,2,1276,1278,24.5
2024-12-03 13:32:39.338129,0,198,974,44.5
2024-12-03 13:35:50.475338,2,1275,1278,24.5
2024-12-03 13:36:33.745187,0,474,968,46
2024-12-03 13:36:49.115087,2,1274,1278,24.5
2024-12-03 13:37:32.344012,0,462,965,45
2024-12-03 13:37:47.674695,2,1275,1278,24.8
2024-12-03 13:38:30.927601,0,451,967,47.8
2024-12-03 13:38:46.255033,2,1274,1278,24.5
2024-12-03 01:36:36.513355,0,196,920,34.2
2024-12-03 01:48:19.556602,0,196,949,40
2024-12-03 01:49:18.116573,0,196,920,40
2024-12-03 01:50:16.726482,0,196,862,39.2
2024-12-03 02:03:57.057395,0,196,974,38.8
2024-12-03 02:04:55.691304,0,196,967,39.5
2024-12-03 02:05:54.359415,0,196,863,34.5
2024-12-03 02:06:52.909547,0,196,865,38
2024-12-03 03:56:15.230439,0,196,954,39.8
2024-12-03 03:57:13.809586,0,196,978,39.5
2024-12-03 03:58:12.428069,0,196,980,38.8
2024-12-03 04:43:08.150266,0,196,1012,35.8
2024-12-03 04:45:05.762086,0,196,978,35.2
2024-12-03 04:46:03.473033,0,196,954,35.8
2024-12-03 05:00:42.347174,0,196,860,39.2
2024-12-03 05:13:24.295447,0,196,962,42.2
2024-12-03 05:14:22.88281,0,196,984,43.2
2024-12-03 05:16:19.866059,0,196,984,43.8
2024-12-03 05:17:18.407902,0,196,958,40.8
2024-12-03 05:28:03.161922,0,196,961,39.5
2024-12-03 05:29:01.529454,0,196,753,39.5
2024-12-03 05:32:56.023603,0,196,758,39
2024-12-03 05:46:36.290059,0,196,979,41.8
2024-12-03 05:51:29.244212,0,196,972,45
2024-12-03 06:08:19.333443,0,196,942,40.5
2024-12-03 06:09:18.004824,0,196,965,42.8
2024-12-03 06:10:16.895947,0,196,946,45
2024-12-03 06:21:01.069994,0,197,968,47.8
2024-12-03 06:22:58.231274,0,301,955,46.2
2024-12-03 07:12:46.839743,0,196,955,37.8
2024-12-03 08:34:48.407481,0,196,993,43.2
2024-12-03 08:35:47.072915,0,196,886,41.2
2024-12-03 08:51:24.446371,0,422,922,46
2024-12-03 08:52:23.14763,0,463,953,46.5
2024-12-03 08:53:21.61472,0,470,961,47.2
2024-12-03 08:55:20.716497,0,484,973,46
2024-12-03 08:58:14.905065,0,198,934,45.8
2024-12-03 09:41:12.730863,0,196,977,38
2024-12-03 09:45:15.445265,2,1700,4003,24.5
2024-12-03 09:46:13.965127,2,1276,1282,24.5
2024-12-03 09:47:12.605188,2,1276,1282,24.8
2024-12-03 09:48:11.225585,2,1277,1281,24.8
2024-12-03 09:51:06.964816,2,1274,1280,24.8
2024-12-03 09:52:05.544749,2,1276,1280,24.5
2024-12-03 09:53:04.145003,2,1276,1280,24.5
2024-12-03 09:54:02.744891,2,1276,1282,24.5
2024-12-03 09:55:01.29531,2,1275,1281,24.5
2024-12-03 09:55:59.935625,2,1277,1282,24.5
2024-12-03 09:56:58.564915,2,1276,1280,24.5
2024-12-03 09:57:57.104727,2,1276,1280,24.5
2024-12-03 09:58:55.70488,2,1276,1282,24.5
2024-12-03 09:59:54.30481,2,1276,1282,24.5
2024-12-03 10:00:52.884759,2,1276,1282,24.5
2024-12-03 10:01:51.474686,2,1276,1280,24.5
2024-12-03 10:02:50.094942,2,1276,1281,24.5
2024-12-03 10:03:48.654773,2,1276,1282,24.2
2024-12-03 10:04:47.29492,2,1275,1280,24.2
2024-12-03 10:05:45.844767,2,1276,1282,24.5
2024-12-03 10:06:44.494863,2,1276,1282,24.5
2024-12-03 10:07:43.055068,2,1274,1280,24.5
2024-12-03 10:08:41.669654,2,1276,1280,24.5
2024-12-03 10:09:40.259982,2,1274,1280,24.5
2024-12-03 10:10:38.819791,2,1275,1280,24.5
2024-12-03 10:11:37.439793,2,1274,1280,26
2024-12-03 10:12:35.999707,2,1276,1280,25.2
2024-12-03 10:13:34.599708,2,1276,1280,25
2024-12-03 10:14:33.159789,2,1276,1281,24.8
2024-12-03 10:15:31.839764,2,1275,1282,24.8
2024-12-03 10:17:28.999669,2,1274,1280,24.8
2024-12-03 10:18:27.559439,2,1274,1280,24.8
2024-12-03 10:19:26.149395,2,1276,1282,24.5
2024-12-03 10:20:24.709708,2,1275,1281,24.2
2024-12-03 10:21:23.329409,2,1277,1281,24.2
2024-12-03 10:22:21.929557,2,1277,1282,24.2
2024-12-03 10:23:20.519598,2,1276,1281,24
2024-12-03 10:24:19.080334,2,1278,1281,24
2024-12-03 10:25:17.7296,2,4812,1278,24.2
2024-12-03 10:26:16.329502,2,4812,4812,24.2
2024-12-03 10:27:14.849436,2,196,1281,24.5
2024-12-03 10:28:13.509484,2,4812,1282,24.5
2024-12-03 10:29:12.079649,2,1276,200,24.8
2024-12-03 10:30:10.669873,2,1276,1282,24.8
2024-12-03 10:31:09.319553,2,1276,1281,24.8
2024-12-03 10:32:07.869369,2,1276,1280,25
2024-12-03 10:33:06.429551,2,1276,1282,25
2024-12-03 10:34:05.049597,2,1276,1282,25
2024-12-03 10:35:03.649571,2,1276,1282,25
2024-12-03 10:36:02.210169,2,1277,1282,25
2024-12-03 10:37:00.819447,2,1276,1282,25
2024-12-03 10:37:59.450652,2,1276,1282,25
2024-12-03 10:38:58.044466,2,1279,1282,25
2024-12-03 10:39:56.599386,2,1276,1282,25
2024-12-03 10:40:55.239645,2,1276,1282,25
2024-12-03 10:41:53.769357,2,1278,1282,25
2024-12-03 10:42:52.35948,2,1276,1282,25
2024-12-03 10:43:50.999695,2,1276,1282,25
2024-12-03 10:44:49.569237,2,1276,1282,25
2024-12-03 10:45:48.149551,2,1276,1282,25
2024-12-03 10:46:46.761425,2,1276,1282,25
2024-12-03 10:47:45.33964,2,1277,1282,24.8
2024-12-03 10:48:43.939449,2,1276,1282,24.8
2024-12-03 10:49:42.539493,2,1276,1282,24.8
2024-12-03 10:50:32.925273,0,196,982,38
2024-12-03 10:50:41.119056,2,1277,1282,24.8
2024-12-03 10:51:31.414992,0,196,976,39
2024-12-03 10:51:39.710583,2,1278,1282,24.8
2024-12-03 10:53:28.591748,0,196,982,41.8
2024-12-03 01:37:35.029594,0,196,926,36
2024-12-03 01:51:15.337063,0,196,849,39.5
2024-12-03 02:07:51.480875,0,196,421,34.2
2024-12-03 03:59:11.057137,0,196,984,40.8
2024-12-03 04:47:02.263689,0,196,957,36.2
2024-12-03 04:49:57.96592,0,196,978,41
2024-12-03 04:50:56.45745,0,196,998,40.5
2024-12-03 05:01:40.96187,0,196,865,38.2
2024-12-03 05:02:39.507743,0,196,978,39
2024-12-03 05:04:36.745107,0,196,984,42.2
2024-12-03 05:05:35.302704,0,196,966,44.2
2024-12-03 05:06:33.907378,0,196,973,43.8
2024-12-03 05:18:17.028162,0,196,932,40.2
2024-12-03 05:19:15.641736,0,196,961,41.5
2024-12-03 05:31:57.30754,0,196,982,37.5
2024-12-03 05:47:34.850475,0,196,964,43.5
2024-12-03 05:48:33.516863,0,196,958,44.5
2024-12-03 05:49:32.004138,0,196,949,44.2
2024-12-03 05:50:30.962997,0,196,870,44
2024-12-03 05:52:27.805077,0,196,968,44
2024-12-03 06:11:15.162239,0,196,1006,41.5
2024-12-03 06:12:13.71715,0,196,965,43.5
2024-12-03 06:23:56.851898,0,362,883,47
2024-12-03 06:24:55.447739,0,474,965,43.2
2024-12-03 06:27:51.235098,0,442,947,48.8
2024-12-03 07:15:42.383681,0,196,977,42.2
2024-12-03 07:16:41.349913,0,196,987,40
2024-12-03 07:17:39.864483,0,196,992,41.8
2024-12-03 08:36:45.853735,0,196,1005,38
2024-12-03 08:37:44.115231,0,196,978,37.5
2024-12-03 08:38:42.773204,0,196,947,42
2024-12-03 08:54:20.567915,0,473,990,44
2024-12-03 10:52:30.034215,0,196,965,39.8
2024-12-03 10:52:38.319415,2,1280,1282,24.8
2024-12-03 10:54:27.214053,0,196,984,42.8
2024-12-03 10:54:35.509226,2,1276,1282,24.8
2024-12-03 10:55:34.099391,2,1276,1282,24.8
2024-12-03 11:00:18.931807,0,196,998,38
2024-12-03 11:00:27.069454,2,1276,1282,24.8
2024-12-03 11:01:17.695707,0,196,987,39.2
2024-12-03 11:01:25.629481,2,1277,1282,24.8
2024-12-03 11:02:16.224996,0,196,755,38.2
2024-12-03 11:03:22.839404,2,1276,1282,24.8
2024-12-03 11:05:11.707011,0,196,976,38.2
2024-12-03 11:05:20.001085,2,1276,1282,24.2
2024-12-03 11:07:08.995329,0,196,936,38.8
2024-12-03 11:07:17.219272,2,1276,1282,24
2024-12-03 11:14:57.642856,0,196,956,43.2
2024-12-03 11:15:13.147503,2,1276,1282,23.8
2024-12-03 11:15:56.321361,0,196,934,42.8
2024-12-03 11:16:11.705397,2,1277,1282,23.8
2024-12-03 11:17:10.29748,2,1278,1282,23.5
2024-12-03 11:27:54.917458,2,1278,1282,24.8
2024-12-03 11:28:53.436929,2,1278,1282,24.5
2024-12-03 11:29:36.548269,0,198,978,43.5
2024-12-03 11:30:35.33242,0,198,952,45
2024-12-03 11:30:50.666964,2,1276,1282,24.5
2024-12-03 11:31:33.831227,0,198,972,43.2
2024-12-03 11:32:47.786996,2,1277,1282,24.5
2024-12-03 11:37:25.289797,0,196,975,41.5
2024-12-03 11:38:24.025484,0,196,1006,41.8
2024-12-03 11:42:18.284431,0,196,874,40
2024-12-03 11:53:02.957817,0,196,846,39
2024-12-03 11:54:01.381659,0,196,979,40.2
2024-12-03 11:54:16.899736,2,1279,1282,24
2024-12-03 11:54:59.992091,0,196,890,40.2
2024-12-03 11:55:58.892384,0,196,875,36
2024-12-03 11:56:14.064439,2,1278,1282,24
2024-12-03 11:56:57.502225,0,196,756,39
2024-12-03 11:57:12.669778,2,1279,1282,24
2024-12-03 12:03:04.219455,2,1277,1282,24
2024-12-03 12:04:02.739564,2,1279,1282,24
2024-12-03 12:04:45.957954,0,196,956,42.5
2024-12-03 12:05:59.990326,2,1278,1282,24
2024-12-03 12:11:36.079863,0,196,920,45.8
2024-12-03 12:12:34.675087,0,198,1013,42.8
2024-12-03 12:14:31.910622,0,198,838,47.2
2024-12-03 12:14:47.349573,2,1279,1282,24.5
2024-12-03 12:21:37.424882,2,1279,1282,24.8
2024-12-03 12:22:20.587869,0,457,957,47.2
2024-12-03 12:22:36.019613,2,1276,1282,24.8
2024-12-03 12:23:34.709434,2,1280,1281,24.8
2024-12-03 12:25:16.366643,0,461,980,48.5
2024-12-03 12:25:31.839777,2,1276,1281,24.8
2024-12-03 12:36:16.319744,2,1279,1281,24.8
2024-12-03 12:36:59.480237,0,488,976,46.2
2024-12-03 12:38:13.579368,2,1278,1282,24.5
2024-12-03 12:38:56.728268,0,446,934,46.8
2024-12-03 12:39:12.179733,2,1279,1284,24.5
2024-12-03 12:45:46.887186,0,462,961,46.2
2024-12-03 12:46:02.271043,2,1279,1284,24.2
2024-12-03 12:46:45.493406,0,450,828,44.2
2024-12-03 12:47:00.88999,2,1278,1284,24.2
2024-12-03 12:47:59.449371,2,1280,1284,24
2024-12-03 12:48:58.059521,2,1281,1284,24
2024-12-03 12:49:56.660133,2,1280,1285,24
2024-12-03 12:50:55.219784,2,1282,1284,24
2024-12-03 13:17:17.229978,2,1277,1278,24.5
2024-12-03 13:19:14.44112,2,1275,1280,24.5
2024-12-03 13:23:52.061468,0,196,722,44.2
2024-12-03 13:24:07.409627,2,1276,1278,24.5
2024-12-03 13:25:49.221336,0,196,952,45.2
2024-12-03 13:27:03.180011,2,1274,1279,24.5
2024-12-03 13:28:01.779638,2,1275,1280,24.5
2024-12-03 13:33:37.968267,0,198,973,43.5
2024-12-03 13:34:36.568761,0,198,841,44
2024-12-03 13:35:35.23041,0,298,949,45.2
2024-12-03 01:38:33.618177,0,196,873,37.5
2024-12-03 01:41:29.390272,0,196,934,39.8
2024-12-03 01:52:13.894399,0,196,931,39.5
2024-12-03 01:53:12.517487,0,196,985,40
2024-12-03 01:55:09.69179,0,196,968,38.2
2024-12-03 01:56:08.30623,0,196,898,40
2024-12-03 03:07:25.672372,0,196,977,35.2
2024-12-03 04:00:09.587875,0,196,993,36.8
