time,position,h1,h2,at
2024-12-09 18:37:25.730724,3,886,590,36.5
2024-12-09 18:37:40.737748,2,471,300,26.8
2024-12-09 18:38:11.55971,0,894,570,35.2
2024-12-09 18:38:24.217715,3,888,568,36
2024-12-09 18:39:10.098479,0,929,594,36.2
2024-12-09 18:39:22.834582,3,866,572,37
2024-12-09 18:39:37.968494,2,452,316,26.2
2024-12-09 18:38:39.312783,2,459,337,27
2024-12-09 18:40:08.719243,0,942,600,37
2024-12-09 20:07:03.577662,0,917,593,37
2024-12-09 20:07:16.264057,3,888,586,35.8
2024-12-09 20:07:31.272907,2,439,323,25.2
2024-12-09 20:08:02.12867,0,878,578,37.5
2024-12-09 20:08:14.909508,3,901,588,37
2024-12-09 20:08:29.879083,2,518,350,26.5
2024-12-09 20:09:00.738762,0,771,551,37.2
2024-12-09 20:09:13.440782,3,858,546,37
2024-12-09 20:09:28.499947,2,452,303,28.2
2024-12-09 20:09:59.289662,0,919,597,36.5
2024-12-09 20:10:12.080438,3,912,588,35.8
2024-12-09 20:10:27.095174,2,436,313,29.2
2024-12-09 20:10:57.910982,0,914,586,36.2
2024-12-09 20:11:10.661636,3,909,606,36
2024-12-09 20:11:25.661057,2,423,279,29
2024-12-09 20:11:56.526093,0,920,587,36.5
2024-12-09 20:12:09.206594,3,889,572,35.8
2024-12-09 20:12:24.221485,2,457,322,28.2
2024-12-09 20:12:55.058641,0,886,560,36.5
2024-12-09 20:13:07.817857,3,862,546,35.8
2024-12-09 20:13:22.847727,2,452,338,27.5
2024-12-09 20:13:53.777521,0,899,570,36.5
2024-12-09 20:14:06.432598,3,874,563,35.5
2024-12-09 20:14:21.46282,2,456,330,26.8
2024-12-09 20:14:52.368188,0,873,554,36.2
2024-12-09 20:15:04.998736,3,887,550,35.5
2024-12-09 20:15:19.989409,2,482,352,27.2
2024-12-09 20:15:50.873107,0,910,575,36
2024-12-09 21:25:10.962813,0,946,600,29.5
2024-12-09 21:25:23.706807,3,890,569,30.5
2024-12-09 21:26:09.567315,0,858,537,32
2024-12-09 21:26:22.317487,3,842,538,31.8
2024-12-09 21:26:37.277214,2,542,494,25.5
2024-12-09 21:27:08.208173,0,902,579,33.2
2024-12-09 21:27:20.907806,3,881,600,32.8
2024-12-09 21:42:45.689792,0,887,541,34
2024-12-09 21:42:58.489097,3,854,539,33.5
2024-12-09 21:43:13.380214,2,468,322,25.2
2024-12-09 21:43:44.255187,0,933,601,33.5
2024-12-09 21:43:56.981474,3,883,596,32.8
2024-12-09 21:44:11.95916,2,490,330,26
2024-12-09 21:44:42.911931,0,916,620,33
2024-12-09 21:44:55.585233,3,890,586,32.2
2024-12-09 21:45:10.551119,2,498,349,26.5
2024-12-09 21:45:41.465751,0,900,573,32.2
2024-12-09 22:37:26.870255,0,898,547,34
2024-12-09 22:37:54.590112,2,443,291,26.8
2024-12-09 22:38:25.471195,0,870,531,33.5
2024-12-09 22:38:38.18048,3,882,557,32.8
2024-12-09 22:38:53.180365,2,427,285,26.8
2024-12-09 22:39:24.120808,0,888,569,35.2
2024-12-09 22:39:36.851259,3,869,532,33.5
2024-12-09 22:39:51.791318,2,458,314,27
2024-12-09 22:40:22.642065,0,918,604,34
2024-12-09 22:40:35.461521,3,833,518,33.8
2024-12-09 22:40:50.392796,2,450,371,26.8
2024-12-09 22:41:21.243172,0,904,584,34.2
2024-12-09 22:41:34.007773,3,924,577,32.8
2024-12-09 22:41:48.967323,2,434,302,27.5
2024-12-09 22:42:19.848823,0,901,573,35.5
2024-12-09 22:42:32.582954,3,910,588,35.2
2024-12-09 23:18:27.81636,0,904,592,35
2024-12-09 23:18:40.495478,3,910,583,34.2
2024-12-09 23:18:55.471201,2,438,336,24
2024-12-09 23:19:26.412361,0,903,597,34.8
2024-12-09 23:19:39.11172,3,914,586,34.8
2024-12-09 23:19:54.066779,2,438,336,23.8
2024-12-09 23:20:24.993341,0,901,588,34.8
2024-12-09 23:20:37.766977,3,896,587,34.8
2024-12-09 23:20:52.661094,2,438,342,24
2024-12-09 23:21:23.638088,0,902,593,34.8
2024-12-09 23:21:36.288511,3,916,588,34.5
2024-12-09 23:21:51.237804,2,438,325,24.2
