time,position,h1,h2,at
2024-12-07 10:49:11.311212,2,444,310,29.8
2024-12-07 12:29:25.805659,3,846,534,43.2
2024-12-07 12:29:46.450848,2,476,327,31.8
2024-12-07 12:30:45.161197,2,436,328,31.8
2024-12-07 12:31:10.618493,0,891,563,45
2024-12-07 12:31:22.98015,3,888,590,44.8
2024-12-07 12:31:43.607942,2,457,283,32
2024-12-07 12:32:09.170026,0,924,587,40
2024-12-07 13:01:26.972396,0,878,542,40.5
2024-12-07 13:02:25.813757,0,890,580,39.5
2024-12-07 13:03:24.225343,0,921,596,37.8
2024-12-07 13:03:36.49844,3,900,573,36.8
2024-12-07 13:03:57.172134,2,434,370,32.2
2024-12-07 13:04:55.777012,2,382,250,31.8
2024-12-07 13:05:21.695727,0,914,592,40.5
2024-12-07 13:05:33.753856,3,900,595,38.2
2024-12-07 13:05:54.427126,2,449,295,32
2024-12-07 13:06:32.293429,3,891,549,39.2
2024-12-07 13:07:30.931629,3,885,574,38
2024-12-07 13:07:51.56549,2,464,326,33.8
2024-12-07 13:08:17.367309,0,960,607,39.8
2024-12-07 13:21:11.228937,3,872,538,40.2
2024-12-07 13:21:31.888885,2,436,303,32.5
2024-12-07 13:22:09.793869,3,913,616,39.8
2024-12-07 13:22:56.040807,0,862,532,43.5
2024-12-07 13:23:08.454749,3,818,520,40.8
2024-12-07 13:23:29.075256,2,490,343,33
2024-12-07 13:24:07.026219,3,909,592,39.8
2024-12-07 13:24:53.267681,0,928,600,37.8
2024-12-07 13:41:41.66384,3,820,528,39.2
2024-12-07 13:42:02.482517,2,500,354,30
2024-12-07 13:42:40.700232,3,873,560,39
2024-12-07 13:43:00.971923,2,430,304,30.2
2024-12-07 13:43:26.695049,0,884,580,40.5
2024-12-07 13:43:38.845152,3,909,600,39
2024-12-07 13:44:25.066587,0,871,569,40
2024-12-07 13:44:58.663648,2,484,337,31.5
2024-12-07 13:45:23.69162,0,887,564,40.8
2024-12-07 13:45:56.672967,2,448,333,31
2024-12-07 13:46:34.612486,3,867,562,40.5
2024-12-07 14:00:02.583477,0,884,557,40.8
2024-12-07 14:00:35.569587,2,486,333,31.5
2024-12-07 14:01:01.189649,0,918,602,39.5
2024-12-07 14:01:34.218715,2,439,291,31.5
2024-12-07 14:02:12.134993,3,878,580,40.5
2024-12-07 14:02:32.813543,2,452,300,31.2
2024-12-07 14:03:31.398681,2,450,296,31.8
2024-12-07 14:04:09.351911,3,883,578,39.2
2024-12-07 14:04:29.946778,2,489,304,31.8
2024-12-07 14:06:27.123821,2,512,383,31.8
2024-12-07 14:07:25.750729,2,468,326,31.8
2024-12-07 14:07:51.379835,0,842,534,42
2024-12-07 14:08:03.834798,3,896,596,42.8
2024-12-07 03:15:43.781728,3,917,592,30
2024-12-07 03:16:04.240881,2,438,300,31.5
2024-12-07 04:24:25.708127,2,471,304,32
2024-12-07 04:24:51.665271,0,860,518,31.8
2024-12-07 04:25:03.858856,3,820,509,31.5
2024-12-07 04:26:02.433979,3,841,525,31.8
2024-12-07 05:10:19.597668,2,442,296,28.8
2024-12-07 05:10:57.717812,3,892,573,39.5
2024-12-07 05:11:18.282624,2,493,334,28.8
2024-12-07 09:20:45.126331,0,915,588,35.2
2024-12-07 11:35:30.799663,0,920,580,37.2
2024-12-07 11:36:29.361094,0,903,559,38.2
2024-12-07 11:37:02.426492,2,474,316,31.5
2024-12-07 11:38:01.095916,2,458,323,31.8
2024-12-07 11:38:26.587224,0,882,575,39.2
2024-12-07 11:39:25.152155,0,909,588,39.8
2024-12-07 11:39:37.558199,3,872,575,40
2024-12-07 12:44:50.899396,0,907,580,32
2024-12-07 12:46:48.150924,0,879,558,33
2024-12-07 12:47:21.131922,2,412,281,31.2
2024-12-07 12:47:46.76655,0,894,560,37.5
2024-12-07 12:47:59.131362,3,925,606,36
2024-12-07 12:48:19.732298,2,411,281,31.5
2024-12-07 12:49:18.302569,2,448,291,31.2
2024-12-07 12:49:43.927913,0,890,591,40.2
2024-12-07 12:50:16.908472,2,451,396,32
2024-12-07 13:01:39.348167,3,885,568,40
2024-12-07 02:48:50.998946,2,438,298,30
2024-12-07 03:38:57.761708,0,918,591,30.2
2024-12-07 04:25:24.319019,2,470,304,31.8
2024-12-07 04:25:50.115835,0,861,540,32
2024-12-07 04:26:22.924111,2,458,292,32
2024-12-07 04:26:48.740051,0,873,535,32
2024-12-07 04:27:01.045568,3,838,528,31.8
2024-12-07 04:27:59.65614,3,896,576,31.8
2024-12-07 04:28:20.097567,2,468,316,31
2024-12-07 05:10:45.481804,0,922,592,32.5
2024-12-07 05:11:44.032872,0,918,594,33
2024-12-07 09:20:57.352166,3,896,582,40.8
2024-12-07 11:35:43.132209,3,886,584,37
2024-12-07 11:36:03.826262,2,485,520,32.2
2024-12-07 11:36:41.798548,3,884,574,38.8
2024-12-07 11:37:28.062396,0,876,553,38.2
2024-12-07 11:37:40.349808,3,868,550,39
2024-12-07 11:38:38.896231,3,826,513,40
2024-12-07 12:45:03.248132,3,924,604,30
2024-12-07 12:45:24.009271,2,416,280,31.8
2024-12-07 12:45:49.583376,0,908,580,31.2
2024-12-07 12:46:01.841544,3,924,604,29.8
2024-12-07 12:47:00.465706,3,894,597,33
2024-12-07 12:48:45.43701,0,904,564,38.5
2024-12-07 12:48:57.651989,3,901,606,36.8
2024-12-07 13:02:00.021906,2,455,308,32
2024-12-07 13:02:37.985212,3,899,584,38.8
2024-12-07 13:02:58.609584,2,471,297,32.8
2024-12-07 13:04:22.839496,0,921,636,40
2024-12-07 13:20:00.298135,0,893,572,41.2
2024-12-07 13:20:12.637677,3,878,562,39.5
2024-12-07 13:20:58.848907,0,893,577,42.5
2024-12-07 13:21:57.679965,0,890,581,41.8
2024-12-07 13:22:30.4599,2,408,264,32.8
2024-12-07 13:23:54.652087,0,922,601,42.5
2024-12-07 13:24:27.711084,2,458,414,33.2
2024-12-07 13:25:05.595618,3,908,590,36.2
2024-12-07 13:26:24.828308,2,442,300,34
2024-12-07 13:46:55.363689,2,462,320,31.2
2024-12-07 13:48:19.463849,0,894,562,40
2024-12-07 13:48:31.926962,3,864,551,40
2024-12-07 13:48:52.471757,2,468,350,31.2
2024-12-07 13:49:18.032182,0,858,549,40.2
2024-12-07 14:00:14.948748,3,864,545,41
2024-12-07 14:06:52.864328,0,894,571,41.5
2024-12-07 14:07:05.19847,3,908,589,41.2
2024-12-07 14:08:24.372992,2,503,404,31.5
2024-12-07 14:08:49.921483,0,917,604,41
2024-12-07 14:09:48.58084,0,844,530,42
2024-12-07 14:10:00.897135,3,832,534,44
2024-12-07 14:11:20.128637,2,442,312,30
2024-12-07 14:12:18.748976,2,465,365,29.8
2024-12-07 14:12:56.681723,3,856,547,44.8
2024-12-07 14:13:17.312353,2,506,801,29.5
2024-12-07 14:13:42.849356,0,873,548,42.2
2024-12-07 14:13:55.278736,3,888,581,43.5
2024-12-07 02:49:09.459825,0,926,592,29.8
2024-12-07 03:39:10.22765,3,912,598,30.2
2024-12-07 04:27:21.475982,2,436,316,31.5
2024-12-07 04:27:47.332553,0,905,581,32.2
2024-12-07 05:25:24.25721,0,920,590,31.5
2024-12-07 10:46:15.617116,2,452,299,30
2024-12-07 10:47:39.841919,0,926,638,34.2
2024-12-07 10:48:38.417873,0,917,576,34
2024-12-07 12:28:14.840857,0,855,559,42
2024-12-07 12:28:47.81118,2,470,324,32.5
2024-12-07 12:30:12.00286,0,878,540,45
2024-12-07 12:30:24.365733,3,882,690,42.8
2024-12-07 12:49:56.273225,3,917,593,37.2
2024-12-07 13:04:35.131525,3,893,582,37.5
2024-12-07 13:06:19.95601,0,896,567,40.8
2024-12-07 13:06:52.952847,2,453,359,32.8
2024-12-07 13:07:18.552388,0,927,595,38.2
2024-12-07 13:20:33.340397,2,389,253,32.2
2024-12-07 13:25:26.220791,2,443,310,33.5
2024-12-07 13:25:51.797744,0,922,586,35
2024-12-07 13:26:04.18139,3,912,588,34.5
2024-12-07 13:41:29.372161,0,871,540,41.2
2024-12-07 13:42:27.987098,0,916,576,41
2024-12-07 13:43:59.572448,2,454,1389,30.8
2024-12-07 13:44:37.446846,3,908,606,39.2
2024-12-07 13:45:36.067645,3,872,570,40.2
2024-12-07 13:46:22.321622,0,926,569,40
2024-12-07 13:47:20.876561,0,880,570,39
2024-12-07 13:47:33.246857,3,890,633,39.8
2024-12-07 13:47:54.02181,2,452,319,31
2024-12-07 14:01:13.574206,3,876,582,40
2024-12-07 14:01:59.762088,0,884,584,39.2
2024-12-07 14:02:58.362075,0,912,572,39.5
2024-12-07 14:03:10.752051,3,886,590,40
2024-12-07 14:03:56.990769,0,919,592,39.2
2024-12-07 14:04:55.527092,0,879,556,40
2024-12-07 14:05:07.923614,3,900,579,40.5
2024-12-07 14:05:28.587976,2,484,436,31.8
2024-12-07 14:05:54.15822,0,866,540,42.2
2024-12-07 14:06:06.553028,3,867,536,42
2024-12-07 14:09:02.288108,3,902,643,42.8
2024-12-07 14:09:22.937968,2,478,337,31.5
2024-12-07 14:10:47.142469,0,887,561,42.2
2024-12-07 14:10:59.497535,3,862,556,43.8
2024-12-07 14:11:45.74794,0,888,564,43
2024-12-07 14:11:58.067079,3,866,558,44.2
2024-12-07 14:12:44.296746,0,870,541,42.8
2024-12-07 14:14:15.909059,2,478,436,29.8
2024-12-07 14:14:53.836846,3,901,574,42.8
2024-12-07 14:15:40.107259,0,916,580,38
2024-12-07 14:18:48.227864,3,874,558,39
2024-12-07 14:19:08.863829,2,460,316,33.8
2024-12-07 22:16:34.988624,2,450,324,27
2024-12-07 23:04:57.682597,0,918,597,35.8
2024-12-07 23:06:08.704029,3,893,565,36
2024-12-07 23:06:23.234939,2,444,407,26
2024-12-07 23:06:54.845244,0,916,580,35
2024-12-07 23:07:07.304442,3,876,577,36.8
2024-12-07 23:07:21.774878,2,465,304,26.2
2024-12-07 23:07:53.454633,0,866,524,35
2024-12-07 23:08:05.964653,3,834,492,37.5
2024-12-07 23:08:20.394683,2,491,380,26.2
2024-12-07 23:08:52.055094,0,851,524,34.5
2024-12-07 23:09:19.016182,2,464,340,25.8
2024-12-07 23:09:50.635531,0,896,570,38.2
2024-12-07 14:15:14.519625,2,450,320,30.5
2024-12-07 14:15:52.446614,3,901,590,41
2024-12-07 14:16:13.107079,2,450,322,30.8
2024-12-07 14:16:38.704253,0,900,592,37.8
2024-12-07 14:16:51.057857,3,899,579,39
2024-12-07 14:17:11.696646,2,469,331,32.5
2024-12-07 14:17:37.236939,0,874,554,40
2024-12-07 14:17:49.619178,3,885,573,40
2024-12-07 14:18:10.238157,2,442,337,32.5
2024-12-07 14:18:35.90397,0,936,608,40.5
2024-12-07 14:19:34.437697,0,904,592,41.8
2024-12-07 14:19:46.829769,3,906,587,39.2
2024-12-07 14:20:07.470258,2,436,293,32.5
2024-12-07 14:20:33.02969,0,869,545,41.5
2024-12-07 14:20:45.455357,3,852,516,40
2024-12-07 14:21:06.069901,2,499,344,31.2
2024-12-07 14:21:31.749377,0,913,596,41.2
2024-12-07 14:21:43.995611,3,903,585,39.8
2024-12-07 14:22:04.641303,2,446,310,31.2
2024-12-07 14:22:30.198136,0,894,565,40.5
2024-12-07 14:22:42.612388,3,877,550,40.2
2024-12-07 14:23:03.35076,2,461,325,30.2
2024-12-07 14:23:28.807364,0,931,588,41
2024-12-07 14:23:41.227507,3,919,614,41.5
2024-12-07 14:24:01.857952,2,433,322,29.8
2024-12-07 14:24:27.423547,0,917,571,40
2024-12-07 14:24:39.783805,3,916,576,40.2
2024-12-07 14:25:00.427469,2,459,308,30
2024-12-07 14:25:26.209082,0,922,580,40
2024-12-07 14:25:38.382938,3,908,586,40
2024-12-07 14:25:59.043471,2,464,301,30.2
2024-12-07 14:26:24.641832,0,922,592,38.5
2024-12-07 14:26:37.023793,3,908,576,39.5
2024-12-07 14:26:57.579954,2,461,410,30.8
2024-12-07 14:27:23.216772,0,920,598,41
2024-12-07 14:27:35.551133,3,914,582,40.2
2024-12-07 14:27:56.19147,2,444,296,30.8
2024-12-07 14:28:21.975694,0,822,596,40.8
2024-12-07 14:28:34.311222,3,904,587,40
2024-12-07 14:28:54.806882,2,439,316,31.2
2024-12-07 14:29:20.482445,0,902,580,40.2
2024-12-07 14:29:32.846563,3,889,575,39.2
2024-12-07 14:29:53.361954,2,446,312,31
2024-12-07 14:30:18.996822,0,900,572,38
2024-12-07 14:30:31.343137,3,906,587,39.8
2024-12-07 14:30:51.978123,2,444,306,31.2
2024-12-07 14:31:17.592983,0,853,519,37.8
2024-12-07 14:31:30.004216,3,840,527,38.5
2024-12-07 14:31:50.603899,2,459,341,31
2024-12-07 14:32:16.324399,0,889,572,38.2
2024-12-07 14:32:28.647348,3,926,583,38
2024-12-07 14:32:49.140769,2,450,314,31.2
2024-12-07 14:33:14.754174,0,892,568,37.5
2024-12-07 14:33:27.115438,3,890,585,38.5
2024-12-07 14:33:47.819878,2,468,306,31
2024-12-07 14:34:13.355889,0,906,556,38.5
2024-12-07 14:34:25.740615,3,890,577,39.5
2024-12-07 14:34:46.354396,2,458,331,30.8
2024-12-07 14:35:12.037174,0,932,594,38
2024-12-07 14:35:24.332492,3,920,589,38
2024-12-07 14:35:44.961461,2,453,313,31.2
2024-12-07 14:36:10.542014,0,858,539,38.8
2024-12-07 14:36:22.891601,3,862,544,38.5
2024-12-07 14:36:43.537395,2,493,360,31
2024-12-07 14:37:09.202388,0,939,585,38.2
2024-12-07 14:37:21.501938,3,876,574,39
2024-12-07 14:37:42.134164,2,421,286,30.8
2024-12-07 14:38:07.822691,0,869,532,40.2
2024-12-07 14:38:20.113438,3,862,556,40.8
2024-12-07 14:38:40.689606,2,479,315,30.5
2024-12-07 14:39:06.379695,0,872,580,39
2024-12-07 14:39:18.724815,3,876,562,39.2
2024-12-07 14:39:39.305193,2,443,291,30.8
2024-12-07 14:40:04.925092,0,891,573,37.8
2024-12-07 14:40:17.27032,3,900,530,38.2
2024-12-07 14:40:38.030219,2,489,347,31.5
2024-12-07 14:41:03.515588,0,869,538,37
2024-12-07 14:41:15.900959,3,841,516,36.5
2024-12-07 14:41:36.485873,2,485,338,31.5
2024-12-07 14:42:02.091956,0,935,606,37.2
2024-12-07 14:42:14.517353,3,918,583,36.8
2024-12-07 14:42:35.141631,2,445,420,31.2
2024-12-07 14:43:00.687015,0,891,569,39
2024-12-07 14:43:13.073072,3,833,517,38.8
2024-12-07 14:43:33.711686,2,492,373,31
2024-12-07 14:43:59.268337,0,881,533,38.2
2024-12-07 14:44:11.718575,3,861,546,38.2
2024-12-07 14:44:32.26427,2,424,328,30.8
2024-12-07 14:44:57.864831,0,912,590,36.8
2024-12-07 14:45:10.279576,3,873,568,37.2
2024-12-07 14:45:30.861205,2,463,316,31.5
2024-12-07 14:45:56.560133,0,889,569,41
2024-12-07 14:46:08.834057,3,877,574,39.8
2024-12-07 14:46:29.470825,2,476,320,30.8
2024-12-07 14:46:55.026755,0,879,576,40.8
2024-12-07 14:47:07.437174,3,873,576,41.5
2024-12-07 14:47:28.106546,2,454,310,30
2024-12-07 14:47:53.701147,0,879,567,42.5
2024-12-07 14:48:06.072267,3,870,563,42.5
2024-12-07 14:48:26.64274,2,450,512,30
2024-12-07 14:48:52.262365,0,892,566,41.2
2024-12-07 14:49:04.61637,3,872,560,42
2024-12-07 14:49:25.242716,2,442,296,30.8
2024-12-07 14:49:50.932817,0,898,576,40.5
2024-12-07 14:50:03.225247,3,874,568,42
2024-12-07 14:50:23.812621,2,444,296,30
2024-12-07 14:50:49.423725,0,878,560,40
2024-12-07 14:51:01.849124,3,887,568,42.2
2024-12-07 14:51:22.411824,2,449,313,30
2024-12-07 14:51:48.106741,0,920,583,40.5
2024-12-07 14:52:00.390083,3,940,602,41
2024-12-07 14:52:21.062437,2,437,313,29.8
2024-12-07 14:52:46.661799,0,906,579,39
2024-12-07 14:52:59.007302,3,894,576,40.5
2024-12-07 14:53:19.678239,2,448,322,30.2
2024-12-07 14:53:45.267918,0,899,574,41.2
2024-12-07 14:53:57.666594,3,889,579,41.5
2024-12-07 14:54:18.226788,2,435,420,29.2
2024-12-07 14:54:43.870355,0,924,588,41
2024-12-07 14:54:56.231298,3,931,598,40.8
2024-12-07 14:55:16.866978,2,461,311,30
2024-12-07 14:56:53.388477,3,883,564,38.8
2024-12-07 14:57:13.976227,2,488,342,30.2
2024-12-07 22:44:27.213252,0,890,576,35.8
2024-12-07 22:44:39.648945,3,917,596,36.2
2024-12-07 22:44:54.163275,2,458,354,26.5
2024-12-07 22:45:25.798739,0,892,548,34.8
2024-12-07 22:45:38.24972,3,889,535,35.2
2024-12-07 22:45:52.845713,2,430,292,26.5
2024-12-07 22:46:24.403764,0,902,595,35
2024-12-07 22:46:51.44492,2,496,354,26.5
2024-12-07 22:47:23.025634,0,926,606,36.8
2024-12-07 22:47:50.065834,2,448,321,26.5
2024-12-07 22:48:34.030688,3,896,581,39
2024-12-07 22:49:20.267344,0,867,546,36.5
2024-12-07 22:49:47.11693,2,488,377,26.2
2024-12-07 22:50:18.787413,0,873,579,37.5
2024-12-07 23:05:56.223023,0,927,599,34
2024-12-07 14:55:42.635861,0,928,588,37.2
2024-12-07 14:55:54.786599,3,907,595,37.5
2024-12-07 14:56:15.411752,2,468,302,30.8
2024-12-07 14:56:40.983728,0,894,568,38.5
2024-12-07 14:57:39.588714,0,868,542,38.5
2024-12-07 14:57:52.020607,3,847,530,38
2024-12-07 14:58:12.646569,2,440,284,29.5
2024-12-07 14:58:38.196376,0,923,597,38.8
2024-12-07 14:58:50.559821,3,879,571,38
2024-12-07 14:59:11.143226,2,450,297,29.2
2024-12-07 14:59:36.765499,0,892,570,41
2024-12-07 14:59:49.163677,3,878,560,39.8
2024-12-07 15:00:09.823436,2,490,334,30.2
2024-12-07 15:00:35.401923,0,838,531,39.5
2024-12-07 15:00:47.797377,3,874,558,39
2024-12-07 15:01:08.362678,2,453,307,30.8
2024-12-07 15:01:34.002056,0,856,538,39.2
2024-12-07 15:01:46.336752,3,838,545,39
2024-12-07 15:02:06.979601,2,460,312,30.5
2024-12-07 15:02:32.5405,0,867,539,38.2
2024-12-07 15:02:44.94569,3,878,532,39
2024-12-07 15:03:05.548463,2,442,293,31.2
2024-12-07 15:03:31.141784,0,897,569,38.5
2024-12-07 15:03:43.555617,3,872,568,39
2024-12-07 15:04:04.15676,2,469,313,30.2
2024-12-07 15:04:29.777394,0,894,565,39.5
2024-12-07 15:04:42.152462,3,862,566,39.5
2024-12-07 15:05:02.772951,2,463,315,30.8
2024-12-07 15:05:28.32087,0,897,579,39.2
2024-12-07 15:05:40.705566,3,832,523,38.8
2024-12-07 15:06:01.308455,2,496,352,29.8
2024-12-07 15:06:26.929781,0,906,570,38.5
2024-12-07 15:06:39.321819,3,913,583,38.2
2024-12-07 15:06:59.931414,2,461,337,30.5
2024-12-07 15:07:25.541739,0,872,542,39
2024-12-07 15:07:37.89165,3,845,548,38.5
2024-12-07 15:07:58.525908,2,452,304,30.2
2024-12-07 15:08:24.136764,0,898,569,39
2024-12-07 15:08:36.5005,3,876,562,40
2024-12-07 15:08:57.110163,2,493,350,30.5
2024-12-07 15:09:22.767941,0,863,559,41.2
2024-12-07 15:09:35.112769,3,828,528,41.8
2024-12-07 15:09:55.69942,2,450,300,30.2
2024-12-07 15:10:21.332143,0,886,568,40.8
2024-12-07 15:10:33.722622,3,824,525,41.5
2024-12-07 15:10:54.309584,2,488,265,30.2
2024-12-07 15:11:19.868463,0,862,579,41.5
2024-12-07 15:11:32.262389,3,892,582,40.5
2024-12-07 15:11:52.874085,2,467,326,30.8
2024-12-07 15:12:18.504414,0,898,567,40.8
2024-12-07 15:12:30.942493,3,877,569,41.2
2024-12-07 15:12:51.486518,2,447,298,30.5
2024-12-07 15:13:17.107001,0,893,586,40.8
2024-12-07 15:13:29.489267,3,906,561,40.5
2024-12-07 15:13:50.138341,2,488,346,30.8
2024-12-07 15:14:15.788798,0,874,552,41
2024-12-07 15:14:28.047404,3,848,545,42.2
2024-12-07 15:14:48.705728,2,464,314,30.2
2024-12-07 15:15:14.257002,0,914,599,42
2024-12-07 15:15:26.716487,3,878,569,42
2024-12-07 15:15:47.337759,2,462,312,30.5
2024-12-07 15:16:12.934094,0,908,587,42.5
2024-12-07 15:16:25.281876,3,896,582,41.5
2024-12-07 15:16:45.888774,2,458,297,29.8
2024-12-07 15:17:11.490654,0,890,568,42
2024-12-07 15:17:23.953327,3,873,698,42
2024-12-07 15:17:44.410705,2,448,295,29.5
2024-12-07 15:18:10.045812,0,933,606,40.8
2024-12-07 15:18:22.64233,3,914,595,39
2024-12-07 15:18:43.071791,2,436,294,30.8
2024-12-07 15:19:08.658834,0,886,568,41
2024-12-07 15:19:21.036494,3,885,569,39.8
2024-12-07 15:19:41.772229,2,437,293,30.2
2024-12-07 15:20:07.266479,0,889,566,41
2024-12-07 15:20:19.619745,3,887,563,39.5
2024-12-07 15:20:40.218807,2,438,292,29.5
2024-12-07 15:23:15.512562,3,866,557,37
2024-12-07 15:29:53.156229,0,900,581,35.2
2024-12-07 15:30:05.562403,3,875,554,36.8
2024-12-07 15:30:26.241565,2,436,292,28.8
2024-12-07 15:43:07.873985,2,436,292,28.5
2024-12-07 15:43:33.596545,0,889,566,34
2024-12-07 15:43:45.906746,3,884,567,33.8
2024-12-07 15:44:06.43155,2,440,292,28.5
2024-12-07 15:44:32.201526,0,894,568,38
2024-12-07 15:44:44.497555,3,866,555,36
2024-12-07 15:45:05.147102,2,440,294,28.2
2024-12-07 15:45:30.938165,0,789,568,39.2
2024-12-07 15:45:43.04747,3,875,559,36.8
2024-12-07 15:46:03.652547,2,440,294,28.5
2024-12-07 15:46:29.371771,0,886,567,40.5
2024-12-07 15:46:41.660395,3,871,557,37.8
2024-12-07 15:47:02.200158,2,440,294,28.5
2024-12-07 15:47:27.900827,0,898,570,39.5
2024-12-07 15:47:40.266541,3,869,559,37.2
2024-12-07 15:48:00.820165,2,440,294,28.5
2024-12-07 15:48:26.418645,0,894,567,39.8
2024-12-07 15:48:38.826612,3,871,558,38
2024-12-07 15:48:59.452162,2,421,319,28.5
2024-12-07 15:49:25.087596,0,904,578,38.5
2024-12-07 15:49:37.507189,3,890,580,38
2024-12-07 15:49:58.019109,2,452,353,28.2
2024-12-07 15:50:23.660439,0,928,606,37.8
2024-12-07 15:50:36.097802,3,883,568,37.2
2024-12-07 15:50:56.595878,2,442,2544,28.8
2024-12-07 15:51:22.235809,0,915,575,36.8
2024-12-07 15:51:34.626518,3,889,573,36.5
2024-12-07 15:51:55.226865,2,449,301,29.2
2024-12-07 15:52:20.827115,0,898,580,36
2024-12-07 15:52:33.217429,3,911,586,37.5
2024-12-07 15:52:53.757804,2,432,299,29.5
2024-12-07 15:53:19.468043,0,907,590,36.2
2024-12-07 15:53:31.837627,3,910,586,36.8
2024-12-07 15:53:52.398133,2,438,286,29.8
2024-12-07 15:54:17.983564,0,889,568,37.2
2024-12-07 15:54:34.557834,3,903,587,37.2
2024-12-07 15:54:51.004764,2,460,436,30.8
2024-12-07 15:55:16.650517,0,858,561,38
2024-12-07 15:55:28.999231,3,860,540,37.2
2024-12-07 15:55:49.544754,2,505,462,30.8
2024-12-07 15:56:15.21555,0,895,578,39.2
2024-12-07 15:57:26.218649,3,915,589,36.5
2024-12-07 15:58:24.866623,3,891,576,34.5
2024-12-07 15:58:45.361075,2,455,303,31.8
2024-12-07 15:59:23.382763,3,905,589,36.8
2024-12-07 15:59:43.964088,2,556,306,32.2
2024-12-07 22:46:36.899555,3,887,582,37
2024-12-07 22:47:35.520945,3,908,578,38
2024-12-07 22:48:21.556362,0,904,585,37.2
2024-12-07 23:09:04.465611,3,843,524,36.5
2024-12-07 15:56:27.609515,3,881,573,37.8
2024-12-07 15:56:48.311147,2,436,280,31.2
2024-12-07 15:57:13.77285,0,926,599,37.8
2024-12-07 15:57:46.772795,2,454,324,31.8
2024-12-07 15:58:12.392163,0,928,596,34.8
2024-12-07 15:59:11.007073,0,924,593,36.2
2024-12-07 16:00:09.597898,0,856,530,36.2
2024-12-07 16:00:22.023579,3,848,574,37.2
2024-12-07 16:00:42.563841,2,449,297,32.2
2024-12-07 16:01:08.163745,0,876,559,36
2024-12-07 16:01:20.554066,3,916,602,36.2
2024-12-07 16:01:41.154667,2,422,283,31.5
2024-12-07 16:02:06.840263,0,877,567,39
2024-12-07 16:02:19.200321,3,870,537,37.2
2024-12-07 16:02:39.728038,2,461,312,31.2
2024-12-07 16:03:05.345705,0,893,598,39.2
2024-12-07 16:03:17.780109,3,873,564,38.2
2024-12-07 16:03:38.336645,2,433,336,31.2
2024-12-07 16:04:03.936689,0,904,583,41.5
2024-12-07 16:04:16.327385,3,906,577,39
2024-12-07 16:04:36.906082,2,502,470,31.5
2024-12-07 16:05:02.677402,0,865,545,41.2
2024-12-07 16:05:14.952266,3,904,582,39.5
2024-12-07 16:05:35.523165,2,464,329,32.8
2024-12-07 16:06:01.108692,0,930,594,41.5
2024-12-07 16:06:13.603577,3,894,574,38.8
2024-12-07 16:06:34.114004,2,468,332,32.5
2024-12-07 16:06:59.735435,0,926,583,41.5
2024-12-07 16:07:12.114207,3,873,571,38.2
2024-12-07 16:07:32.67046,2,466,398,33
2024-12-07 16:07:58.45481,0,926,588,38.8
2024-12-07 16:08:10.69945,3,925,598,36.5
2024-12-07 16:08:31.295499,2,437,329,32
2024-12-07 16:08:56.965417,0,899,576,36.5
2024-12-07 16:09:09.460541,3,897,613,36
2024-12-07 16:09:29.967174,2,454,293,31.2
2024-12-07 16:09:55.511498,0,910,581,37
2024-12-07 16:10:07.880716,3,885,578,37
2024-12-07 16:10:54.107062,0,878,571,38.5
